RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,PJ2022-2023,Mín2022-2023,Mn/PJ2022-2023,% min2022-2023,90 s2022-2023,Titular2022-2023,Mn/arranque2022-2023,Compl2022-2023,Sup2022-2023,Mn/Sust2022-2023,Partidos como sustituto2022-2023,PPP2022-2023,onG2022-2023,onGA2022-2023,+/-2022-2023,+/-902022-2023,Dentro-Fuera2022-2023,onxG2022-2023,onxGA2022-2023,xG+/-2022-2023,xG+/-902022-2023,Dentro-Fuera.12022-2023
2599,Amos Pieper,de GER,DF,Werder Bremen,de Bundesliga,24,1998,29,1957.0,67.0,64.0,21.7,22,84.0,15,7,16.0,0,1.07,29.0,39.0,-10.0,-0.46,-0.22,26.4,31.1,-4.7,-0.21,0.37
2600,Edoardo Pieragnolo,it ITA,DF,Sassuolo,it Serie A,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,es La Liga,24,1998,22,889.0,77.0,26.0,9.9,9,124.0,2,13,45.0,11,1.71,10.0,21.0,-11.0,-2.0,-1.61,11.1,16.1,-5.1,-0.84,-0.47000000000000003
2603,Andrea Pinamonti,it ITA,DL,Sassuolo,it Serie A,23,1999,32,2161.0,68.0,63.2,24.0,25,77.0,8,7,32.0,0,1.16,29.0,32.0,-3.0,-0.12,0.66,34.8,28.8,6.0,0.25,0.55
2604,Diego Piñeiro,es ESP,PO,Real Madrid,es La Liga,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,29,1993,30,2700.0,90.0,78.9,30.0,30,90.0,30,0,0.0,0,1.63,43.0,34.0,9.0,0.3,-0.07,45.4,40.3,5.1,0.17,-0.05
2606,Yeremi Pino,es ESP,"DL,CC",Villarreal,es La Liga,19,2002,36,2447.0,68.0,71.5,27.2,31,75.0,8,5,27.0,1,1.75,42.0,31.0,11.0,0.4,-0.34,44.9,35.9,9.0,0.33,0.12
2607,Carlo Pinsoglio,it ITA,PO,Juventus,it Serie A,32,1990,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,35,1987,6,384.0,64.0,11.2,4.3,4,89.0,3,2,15.0,7,3.0,9.0,1.0,8.0,1.87,0.63,11.4,3.7,7.8,1.83,0.8
2609,Lorenzo Pirola,it ITA,DF,Salernitana,it Serie A,20,2002,26,1941.0,75.0,56.8,21.6,23,82.0,12,3,22.0,11,1.12,25.0,38.0,-13.0,-0.6,-0.54,17.2,35.2,-18.0,-0.83,-0.07
2610,Niccolò Pisilli,it ITA,CC,Roma,it Serie A,17,2004,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,-0.32,0.1,0.0,0.1,10.05,9.39
2611,Marko Pjaca,hr CRO,"CC,DL",Empoli,it Serie A,27,1995,17,525.0,31.0,15.4,5.8,5,58.0,0,12,20.0,15,1.12,7.0,8.0,-1.0,-0.17,0.17,5.1,11.7,-6.6,-1.13,-0.73
2612,Miralem Pjanić,ba BIH,CC,Barcelona,es La Liga,32,1990,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,Cameron Plain,eng ENG,PO,Bournemouth,eng Premier League,20,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,Luke Plange,eng ENG,DL,Crystal Palace,eng Premier League,19,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,Óscar Plano,es ESP,"DL,CC",Valladolid,es La Liga,31,1991,33,2038.0,62.0,59.6,22.6,22,77.0,6,11,31.0,5,1.0,18.0,33.0,-15.0,-0.66,0.31,21.0,35.2,-14.3,-0.63,0.15
2616,Gonzalo Plata,ec ECU,DL,Valladolid,es La Liga,21,2000,34,2302.0,68.0,67.3,25.6,26,79.0,11,8,32.0,0,1.12,26.0,37.0,-11.0,-0.43,1.1,30.2,42.4,-12.2,-0.48,0.66
2617,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,30,1992,31,2402.0,77.0,78.5,26.7,29,81.0,22,2,25.0,1,0.9,34.0,58.0,-24.0,-0.9,-0.49,29.5,47.3,-17.8,-0.67,-0.3
2618,Alassane Pléa,fr FRA,DL,M'Gladbach,de Bundesliga,29,1993,29,1774.0,61.0,58.0,19.7,20,80.0,6,9,20.0,1,1.24,27.0,27.0,0.0,0.0,0.21,28.7,25.1,3.6,0.18,0.53
2619,Tommaso Pobega,it ITA,CC,Milan,it Serie A,23,1999,19,883.0,46.0,25.8,9.8,9,81.0,5,10,16.0,16,2.0,17.0,13.0,4.0,0.41,-0.2,14.7,10.8,4.0,0.4,-0.09
2620,Daniel Podence,pt POR,"DL,CC",Wolves,eng Premier League,26,1995,32,1771.0,55.0,51.8,19.7,20,74.0,8,12,24.0,3,0.81,13.0,31.0,-18.0,-0.91,-0.42,20.7,28.3,-7.6,-0.39,0.46
2621,Suf Podgoreanu,il ISR,DL,Spezia,it Serie A,20,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,Paul Pogba,fr FRA,"CC,DL",Juventus,it Serie A,29,1993,6,111.0,19.0,3.2,1.2,1,23.0,0,5,18.0,3,2.0,3.0,0.0,3.0,2.43,1.89,2.1,1.0,1.1,0.91,0.57
2623,Joel Pohjanpalo,fi FIN,"DL,CC",Leverkusen,de Bundesliga,27,1994,1,4.0,4.0,0.1,0.0,0,0.0,0,1,4.0,1,0.0,0.0,0.0,0.0,0.0,-0.24,0.2,0.0,0.2,4.24,3.99
2624,Matteo Politano,it ITA,DL,Napoli,it Serie A,28,1993,27,1166.0,43.0,34.1,13.0,14,63.0,0,13,22.0,6,2.33,22.0,12.0,10.0,0.77,-0.79,23.8,11.3,12.6,0.97,0.16
2625,Julian Pollersbeck,de GER,PO,Lorient,fr Ligue 1,27,1994,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,Euan Pollock,eng ENG,DL,Bournemouth,eng Premier League,19,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2627,Sebastian Polter,de GER,DL,Schalke 04,de Bundesliga,31,1991,19,630.0,33.0,20.6,7.0,5,73.0,2,14,19.0,1,0.84,14.0,22.0,-8.0,-1.14,-0.11,11.2,16.5,-5.3,-0.76,-0.3
2628,Ezequiel Ponce,ar ARG,"DL,CC",Elche,es La Liga,25,1997,33,1122.0,34.0,32.8,12.5,8,68.0,1,25,23.0,3,0.58,14.0,17.0,-3.0,-0.24,1.09,16.2,24.4,-8.2,-0.66,0.3
2629,Julien Ponceau,fr FRA,CC,Lorient,fr Ligue 1,21,2000,31,1655.0,53.0,48.4,18.4,20,72.0,3,11,19.0,6,1.29,29.0,29.0,0.0,0.0,0.05,22.1,29.1,-7.0,-0.38,-0.04
2630,Marin Pongračić,hr CRO,DF,Lecce,it Serie A,24,1997,9,790.0,88.0,23.1,8.8,9,88.0,8,0,0.0,10,1.44,9.0,9.0,0.0,0.0,0.44,7.6,8.0,-0.4,-0.04,0.15
2631,Nick Pope,eng ENG,PO,Newcastle Utd,eng Premier League,30,1992,37,3261.0,88.0,95.4,36.2,37,88.0,36,0,0.0,0,1.89,67.0,32.0,35.0,0.97,0.97,68.5,36.4,32.1,0.89,0.71
2632,Łukasz Poręba,pl POL,CC,Lens,fr Ligue 1,22,2000,10,260.0,26.0,7.6,2.9,3,67.0,0,7,8.0,27,2.3,6.0,2.0,4.0,1.38,0.39,5.8,3.5,2.3,0.78,0.18
2633,Jackson Porozo,ec ECU,DF,Troyes,fr Ligue 1,21,2000,22,1617.0,74.0,47.3,18.0,17,88.0,15,5,26.0,12,0.64,26.0,40.0,-14.0,-0.78,0.32,21.8,36.9,-15.1,-0.84,0.35
2634,Pedro Porro,es ESP,"DF,CC",Tottenham,eng Premier League,22,1999,15,1131.0,75.0,33.1,12.6,13,86.0,6,2,9.0,2,1.2,20.0,26.0,-6.0,-0.48,-0.99,19.5,19.9,-0.4,-0.03,-0.34
2635,Francisco Portillo,es ESP,"CC,DL",Almería,es La Liga,32,1990,27,722.0,27.0,21.1,8.0,4,69.0,1,23,19.0,11,0.85,10.0,16.0,-6.0,-0.75,-0.41,10.8,15.6,-4.8,-0.59,-0.18
2636,Portu,es ESP,"CC,DF",Getafe,es La Liga,30,1992,34,1770.0,52.0,51.8,19.7,17,84.0,8,17,21.0,1,1.12,18.0,24.0,-6.0,-0.31,-0.03,19.8,27.8,-8.0,-0.41,-0.33
5275,Stefan Posch,at AUT,DF,Bologna,it Serie A,25,1997,31,2550.0,102.0,74.6,28.3,31,102.0,21,0,0.0,5,1.63,42.0,34.0,8.0,0.28,0.96,33.8,34.4,-0.7,0.06,0.5700000000000001
2639,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,28,1994,19,411.0,22.0,13.4,4.6,3,61.0,0,16,14.0,5,2.05,13.0,3.0,10.0,2.19,1.75,10.5,5.8,4.7,1.03,0.33
2640,José Pozo,es ESP,"CC,DL",Rayo Vallecano,es La Liga,26,1996,8,88.0,11.0,2.6,1.0,1,45.0,0,7,6.0,23,1.13,1.0,3.0,-2.0,-2.05,-1.88,0.8,3.1,-2.3,-2.37,-2.27
2641,Manuel Pozo,es ESP,DL,Valladolid,es La Liga,20,2001,1,19.0,19.0,0.6,0.2,0,0.0,0,1,19.0,2,0.0,1.0,1.0,0.0,0.0,0.79,0.7,1.3,-0.6,-2.64,-1.96
2642,Alejandro Pozo Pozo,es ESP,DF,Almería,es La Liga,23,1999,30,1880.0,63.0,55.0,20.9,20,83.0,14,10,22.0,3,1.33,27.0,26.0,1.0,0.05,1.04,27.1,30.4,-3.3,-0.16,0.65
2643,Dennis Praet,be BEL,"CC,DL",Leicester City,eng Premier League,28,1994,22,649.0,30.0,19.0,7.2,6,49.0,0,16,22.0,12,1.18,9.0,10.0,-1.0,-0.14,0.38,9.4,11.7,-2.2,-0.31,0.03
2644,Mateusz Praszelik,pl POL,CC,Hellas Verona,it Serie A,21,2000,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,Abdón Prats,es ESP,"DL,CC",Mallorca,es La Liga,29,1992,26,416.0,16.0,12.2,4.6,2,55.0,0,24,13.0,12,1.31,6.0,7.0,-1.0,-0.22,-0.07,5.4,6.8,-1.5,-0.32,-0.03
2646,Sanjin Prcić,ba BIH,CC,Strasbourg,fr Ligue 1,28,1993,29,1633.0,56.0,47.7,18.1,17,76.0,6,12,28.0,7,0.97,29.0,37.0,-8.0,-0.44,-0.44,20.4,34.4,-14.0,-0.77,-1.13
2647,Isaac Price,nir NIR,CC,Everton,eng Premier League,18,2003,1,33.0,33.0,1.0,0.4,0,0.0,0,1,33.0,2,0.0,1.0,0.0,1.0,2.73,3.37,1.0,0.4,0.6,1.61,2.17
2648,Pau Prim,es ESP,CC,Barcelona,es La Liga,16,2006,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,Grischa Prömel,de GER,CC,Hoffenheim,de Bundesliga,27,1995,18,1454.0,81.0,47.5,16.2,17,84.0,12,1,30.0,0,1.39,26.0,20.0,6.0,0.37,1.21,26.3,23.8,2.5,0.15,0.47
2650,Ivan Provedel,it ITA,PO,Lazio,it Serie A,28,1994,38,3413.0,90.0,99.8,37.9,37,90.0,37,1,83.0,0,1.95,60.0,30.0,30.0,0.79,0.79,51.1,41.3,9.8,0.26,-0.45
2651,Javi Puado,es ESP,"DL,CC",Espanyol,es La Liga,24,1998,37,2340.0,63.0,68.4,26.0,25,78.0,5,12,33.0,0,0.97,37.0,44.0,-7.0,-0.27,0.56,35.8,42.3,-6.5,-0.25,0.16
2652,Mehdi Puch Herrantz,fr FRA,CC,Ajaccio,fr Ligue 1,18,2004,4,47.0,12.0,1.4,0.5,0,0.0,0,4,12.0,1,0.75,1.0,1.0,0.0,0.0,1.36,0.3,0.8,-0.5,-0.9,-0.43
2653,Tymoteusz Puchacz,pl POL,DF,Union Berlin,de Bundesliga,23,1999,1,58.0,58.0,1.9,0.6,1,58.0,0,0,0.0,2,3.0,0.0,1.0,-1.0,-1.55,-1.97,0.2,1.0,-0.8,-1.27,-1.15
2654,Joan Puig,es ESP,DF,Espanyol,es La Liga,19,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,Arnau Puigmal,es ESP,"CC,DL",Almería,es La Liga,21,2001,22,763.0,35.0,22.3,8.5,7,63.0,0,15,21.0,16,0.64,11.0,18.0,-7.0,-0.83,-0.52,9.4,15.8,-6.5,-0.76,-0.4
2656,Christian Pulisic,us USA,"DL,DF",Chelsea,eng Premier League,23,1998,24,821.0,34.0,24.0,9.1,8,64.0,0,16,19.0,5,1.13,12.0,11.0,1.0,0.11,0.46,11.0,14.1,-3.0,-0.33,-0.33
2657,Ignacio Pussetto,ar ARG,"CC,DF",Sampdoria,it Serie A,26,1995,5,152.0,30.0,4.4,1.7,1,53.0,0,4,25.0,3,0.6,0.0,2.0,-2.0,-1.18,0.06,0.7,3.5,-2.8,-1.64,-0.83
2658,Niklas Pyyhtiä,fi FIN,CC,Bologna,it Serie A,18,2003,6,110.0,18.0,3.2,1.2,0,0.0,0,6,18.0,17,1.17,3.0,1.0,2.0,1.64,1.58,2.1,0.9,1.3,1.04,1.2
2659,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,39,1983,23,800.0,35.0,23.4,8.9,7,73.0,0,16,18.0,10,0.39,6.0,21.0,-15.0,-1.69,-0.59,8.7,18.8,-10.0,-1.12,-0.36
2660,Giacomo Quagliata,it ITA,DF,Cremonese,it Serie A,22,2000,20,699.0,35.0,20.4,7.8,6,70.0,1,14,20.0,13,0.65,6.0,17.0,-11.0,-1.42,-0.69,7.5,17.6,-10.1,-1.3,-0.73
2661,Eduardo Quaresma,pt POR,DF,Hoffenheim,de Bundesliga,20,2002,4,88.0,22.0,2.9,1.0,1,45.0,0,3,14.0,7,1.0,1.0,3.0,-2.0,-2.05,-1.83,1.7,1.3,0.4,0.37,0.47
2662,Joshua Quarshie,de GER,CC,Hoffenheim,de Bundesliga,18,2004,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.26,0.1,0.0,0.1,7.88,7.98
2663,Ghjuvanni Quilichini,fr FRA,PO,Ajaccio,fr Ligue 1,19,2002,1,82.0,82.0,2.4,0.9,0,0.0,0,1,82.0,5,3.0,1.0,0.0,1.0,1.1,2.5,0.5,0.5,0.0,-0.05,0.43
2664,Domingos Quina,pt POR,CC,Elche,es La Liga,22,1999,10,275.0,28.0,8.0,3.1,2,73.0,1,8,16.0,3,0.3,2.0,8.0,-6.0,-1.96,-1.08,2.9,7.8,-4.9,-1.6,-0.8
2665,Nacho Quintana,es ESP,CC,Sevilla,es La Liga,21,2001,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,Rubén Quintanilla,es ESP,DF,Mallorca,es La Liga,20,2002,1,4.0,4.0,0.1,0.0,0,0.0,0,1,4.0,1,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.1,-0.1,-2.38,-2.09
2667,Adrien Rabiot,fr FRA,CC,Juventus,it Serie A,27,1995,32,2748.0,86.0,80.4,30.5,31,88.0,27,1,24.0,0,1.91,47.0,27.0,20.0,0.66,0.25,44.6,30.2,14.4,0.47,0.57
2668,Uroš Račić,rs SRB,CC,Valencia,es La Liga,24,1998,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,Nemanja Radonjić,rs SRB,"CC,DL",Torino,it Serie A,26,1996,28,1461.0,52.0,42.7,16.2,16,77.0,4,12,20.0,2,1.18,18.0,18.0,0.0,0.0,-0.05,18.0,17.6,0.4,0.03,-0.04
2670,Ivan Radovanović,rs SRB,"CC,DF",Salernitana,it Serie A,33,1988,10,671.0,67.0,19.6,7.5,7,82.0,4,3,32.0,3,1.1,9.0,13.0,-4.0,-0.54,-0.21,7.5,13.0,-5.4,-0.73,0.09
5343,Ionuț Radu,ro ROU,PO,Cremonese,it Serie A,25,1997,26,2340.0,180.0,68.4,26.0,26,180.0,26,0,0.0,0,1.3900000000000001,23.0,39.0,-16.0,-1.57,0.30000000000000004,28.9,43.7,-14.8,-1.42,-0.29
2673,Ștefan Radu,ro ROU,DL,Lazio,it Serie A,35,1986,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,31,3.0,1.0,0.0,1.0,90.0,89.24,0.0,0.0,0.0,-3.86,-4.12
2674,Francesco Raffaelli,it ITA,PO,Bologna,it Serie A,17,2005,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,Abdellah Raihani,ma MAR,DL,Atlético Madrid,es La Liga,18,2004,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,30,1991,31,2766.0,89.0,80.9,30.7,31,89.0,30,0,0.0,0,1.32,31.0,31.0,0.0,0.0,0.83,29.8,32.3,-2.5,-0.08,1.17
2677,Antonio Raimondo,it ITA,DL,Bologna,it Serie A,18,2004,2,15.0,8.0,0.4,0.2,0,0.0,0,2,8.0,6,3.0,1.0,0.0,1.0,6.0,5.92,0.2,0.0,0.2,1.22,1.35
2678,Predrag Rajković,rs SRB,PO,Mallorca,es La Liga,26,1995,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,0.0,2,1.31,34.0,40.0,-6.0,-0.17,-0.17,32.9,41.7,-8.8,-0.25,0.95
2679,Ivan Rakitić,hr CRO,CC,Sevilla,es La Liga,34,1988,31,1788.0,58.0,52.3,19.9,21,74.0,10,10,24.0,5,1.42,23.0,25.0,-2.0,-0.1,0.18,25.5,30.2,-4.7,-0.24,-0.06
2680,Diant Ramaj,de GER,PO,Eint Frankfurt,de Bundesliga,20,2001,1,90.0,90.0,2.9,1.0,1,90.0,1,0,0.0,33,1.0,1.0,1.0,0.0,0.0,-0.18,0.2,1.9,-1.8,-1.76,-2.08
2681,Largie Ramazani,be BEL,"DL,CC",Almería,es La Liga,21,2001,33,1403.0,43.0,41.0,15.6,13,74.0,2,20,22.0,4,1.03,14.0,31.0,-17.0,-1.09,-1.14,18.8,31.3,-12.5,-0.8,-0.6
2682,Simon Ramet,fr FRA,DF,Lille,fr Ligue 1,19,2003,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,10,3.0,1.0,0.0,1.0,90.0,89.47,0.1,0.5,-0.3,-27.47,-28.22
2683,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,36,1985,20,1596.0,80.0,46.7,17.7,18,84.0,12,2,45.0,6,0.45,14.0,33.0,-19.0,-1.07,-0.23,15.4,40.3,-24.9,-1.4,-0.71
2684,Pablo Ramírez,es ESP,DF,Getafe,es La Liga,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,Yoel Ramírez,es ESP,PO,Osasuna,es La Liga,20,2002,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,Chris Ramos,es ESP,DL,Cádiz,es La Liga,25,1997,15,710.0,47.0,20.8,7.9,7,77.0,3,8,21.0,2,1.07,6.0,10.0,-4.0,-0.51,0.12,13.0,12.7,0.2,0.03,0.7
2687,Dario Ramos,es ESP,PO,Osasuna,es La Liga,22,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,36,1986,33,2704.0,82.0,79.1,30.0,31,85.0,26,2,37.0,0,2.3,72.0,32.0,40.0,1.33,0.2,59.5,38.7,20.8,0.69,-0.46
2689,Calvin Ramsay,sct SCO,DF,Liverpool,eng Premier League,19,2003,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,Aaron Ramsdale,eng ENG,PO,Arsenal,eng Premier League,24,1998,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,2.21,88.0,43.0,45.0,1.18,0.0,71.9,42.0,29.9,0.79,0.0
2691,Aaron Ramsey,wls WAL,CC,Nice,fr Ligue 1,31,1990,27,1584.0,59.0,46.3,17.6,18,74.0,6,9,27.0,0,1.59,25.0,10.0,15.0,0.85,1.05,28.2,17.2,11.0,0.63,0.55
2692,Jacob Ramsey,eng ENG,"CC,DL",Aston Villa,eng Premier League,21,2001,35,2636.0,75.0,77.1,29.3,31,82.0,16,4,26.0,0,1.63,40.0,33.0,7.0,0.24,0.47,38.9,40.7,-1.9,-0.06,-0.02
5387,Darren Randolph,ie IRL,PO,Bournemouth,eng Premier League,35,1987,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,23,1999,9,508.0,56.0,14.9,5.6,5,89.0,4,4,16.0,27,2.0,14.0,5.0,9.0,1.59,1.56,8.6,5.0,3.6,0.63,0.38
2696,Andrea Ranocchia,it ITA,DF,Monza,it Serie A,34,1988,1,47.0,47.0,1.4,0.5,1,47.0,0,0,0.0,1,0.0,0.0,2.0,-2.0,-3.83,-3.78,0.1,1.0,-0.9,-1.82,-1.7
2697,Filippo Ranocchia,it ITA,CC,Monza,it Serie A,21,2001,14,530.0,38.0,15.5,5.9,5,63.0,1,9,24.0,20,1.29,6.0,9.0,-3.0,-0.51,-0.48,6.3,7.8,-1.5,-0.25,-0.13
2698,Lilian Raolisoa,fr FRA,"DF,CC",Angers,fr Ligue 1,22,2000,7,173.0,25.0,5.1,1.9,0,0.0,0,7,25.0,4,0.57,2.0,4.0,-2.0,-1.04,0.23,1.9,3.0,-1.1,-0.57,-0.02
2699,Raphinha,br BRA,DL,Barcelona,es La Liga,25,1996,36,2072.0,58.0,60.6,23.0,25,72.0,2,11,24.0,1,2.28,34.0,9.0,25.0,1.09,-0.58,44.9,18.1,26.8,1.16,0.13
2700,Nicolai Rapp,de GER,"CC,DF",Werder Bremen,de Bundesliga,25,1996,7,71.0,10.0,2.3,0.8,0,0.0,0,7,10.0,4,1.29,3.0,1.0,2.0,2.54,2.99,2.0,1.2,0.7,0.92,1.3
2701,Elba Rashani,xk KVX,"CC,DL",Clermont Foot,fr Ligue 1,29,1993,32,2162.0,68.0,63.2,24.0,26,78.0,7,6,24.0,0,1.66,33.0,31.0,2.0,0.08,0.51,32.7,32.8,0.0,0.0,0.76
2702,Marcus Rashford,eng ENG,DL,Manchester Utd,eng Premier League,24,1997,35,2879.0,82.0,84.2,32.0,32,86.0,19,3,42.0,0,1.89,48.0,39.0,9.0,0.28,-0.72,53.7,43.8,9.9,0.31,-0.91
5407,Giacomo Raspadori,it ITA,DL,Sassuolo,it Serie A,22,2000,26,956.0,81.0,27.900000000000002,10.6,10,62.0,1,16,64.0,7,2.24,17.0,9.0,8.0,-1.1099999999999999,-2.2,16.9,9.6,7.3,-0.22999999999999998,-1.19
2705,Rafael Ratão,br BRA,"DL,CC",Toulouse,fr Ligue 1,26,1995,30,1851.0,62.0,54.1,20.6,25,68.0,1,5,30.0,1,1.3,34.0,33.0,1.0,0.05,0.45,31.5,28.7,2.8,0.14,0.55
2706,David Raum,de GER,"DF,CC",RB Leipzig,de Bundesliga,24,1998,28,1685.0,60.0,55.1,18.7,19,81.0,9,9,17.0,5,1.89,37.0,21.0,16.0,0.85,0.4,33.9,20.9,13.0,0.69,-0.12
2707,Federico Ravaglia,it ITA,PO,Bologna,it Serie A,22,1999,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708,Nicola Ravaglia,it ITA,PO,Sampdoria,it Serie A,33,1988,9,810.0,90.0,23.7,9.0,9,90.0,9,0,0.0,20,0.33,6.0,23.0,-17.0,-1.89,-0.85,7.9,19.5,-11.6,-1.29,-0.58
2709,Luca Ravanelli,it ITA,DF,Cremonese,it Serie A,25,1997,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,Manuel Ravasio,it ITA,PO,Hellas Verona,it Serie A,17,2005,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711,Rayan Raveloson,mg MAD,"DF,CC",Auxerre,fr Ligue 1,25,1997,34,2431.0,72.0,71.1,27.0,27,88.0,23,7,10.0,2,1.0,22.0,40.0,-18.0,-0.67,0.24,30.8,44.3,-13.6,-0.5,-0.3
2712,David Raya,es ESP,PO,Brentford,eng Premier League,26,1995,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,0.0,0,1.55,58.0,46.0,12.0,0.32,0.0,56.8,49.9,6.8,0.18,0.0
2713,Tim Ream,us USA,DF,Fulham,eng Premier League,34,1987,33,2897.0,88.0,84.7,32.2,33,88.0,31,0,0.0,0,1.36,45.0,44.0,1.0,0.03,-0.14,38.7,52.8,-14.1,-0.44,0.16
2714,Ante Rebić,hr CRO,"DL,CC",Milan,it Serie A,28,1993,23,980.0,43.0,28.7,10.9,10,72.0,2,13,20.0,5,1.74,17.0,11.0,6.0,0.55,0.0,15.4,13.0,2.4,0.22,-0.35
2715,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,27,1995,30,2173.0,72.0,63.5,24.1,24,83.0,17,6,30.0,1,0.71,21.0,38.0,-17.0,-0.7,0.31,25.5,35.3,-9.8,-0.41,0.18
2716,Nathan Redmond,eng ENG,DF,Southampton,eng Premier League,28,1994,1,1.0,1.0,0.0,0.0,0,0.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,-1.89,-1.28
