RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR
1695,Juan Mata,es ESP,CC,Manchester Utd,eng Premier League,33,1988,2.6,245.0,0.0,38.0,124.0,85.0,7.0,245.0,6.0,3.0,50.0,3.0,50.0,157.0,821.0,355.0,8.0,8.0,0.0,6.0,2.0,194.0,13.0
1696,Pape Matar Sarr,sn SEN,CC,Metz,fr Ligue 1,18,2002,23.7,1296.0,39.0,280.0,793.0,253.0,14.0,1296.0,55.0,30.0,54.5,25.0,45.5,898.0,5482.0,2163.0,37.0,51.0,0.0,46.0,25.0,854.0,49.0
1697,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,19,2002,8.8,480.0,15.0,80.0,335.0,69.0,4.0,480.0,17.0,9.0,52.9,8.0,47.1,292.0,1717.0,735.0,14.0,8.0,0.0,13.0,5.0,323.0,11.0
1698,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,8.1,366.0,38.0,125.0,142.0,100.0,8.0,366.0,5.0,5.0,100.0,0.0,0.0,164.0,894.0,402.0,9.0,5.0,0.0,6.0,4.0,191.0,37.0
1699,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,24,1997,12.7,387.0,16.0,36.0,194.0,160.0,63.0,387.0,17.0,10.0,58.8,7.0,41.2,199.0,882.0,366.0,16.0,6.0,7.0,28.0,23.0,273.0,46.0
1700,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,32,1988,15.4,1215.0,55.0,335.0,709.0,182.0,8.0,1215.0,22.0,17.0,77.3,5.0,22.7,715.0,4173.0,2561.0,32.0,32.0,2.0,19.0,21.0,851.0,7.0
1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31.0,2651.0,232.0,991.0,1489.0,185.0,63.0,2651.0,10.0,9.0,90.0,1.0,10.0,1612.0,9763.0,7174.0,55.0,62.0,2.0,13.0,7.0,1837.0,7.0
1702,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,105.0,16.0,50.0,50.0,5.0,1.0,105.0,0.0,0.0,,0.0,,56.0,242.0,168.0,1.0,0.0,0.0,2.0,1.0,62.0,0.0
1703,Azor Matusiwa,nl NED,CC,Reims,fr Ligue 1,23,1998,27.4,1475.0,75.0,472.0,868.0,153.0,5.0,1475.0,17.0,14.0,82.4,3.0,17.6,832.0,3711.0,1517.0,11.0,16.0,1.0,27.0,9.0,854.0,13.0
1704,Neal Maupay,fr FRA,DL,Brighton,eng Premier League,24,1996,25.3,843.0,8.0,40.0,338.0,474.0,108.0,841.0,41.0,21.0,51.2,20.0,48.8,499.0,2081.0,808.0,21.0,34.0,7.0,53.0,51.0,615.0,164.0
1705,Stephy Mavididi,eng ENG,"DL,CC",Montpellier,fr Ligue 1,23,1998,25.5,896.0,17.0,108.0,398.0,409.0,87.0,896.0,96.0,40.0,41.7,56.0,58.3,641.0,4463.0,1998.0,74.0,46.0,22.0,77.0,61.0,693.0,182.0
1706,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,30.1,2308.0,274.0,1069.0,1108.0,157.0,44.0,2308.0,33.0,18.0,54.5,15.0,45.5,1184.0,5967.0,3246.0,33.0,21.0,3.0,24.0,10.0,1302.0,18.0
1707,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Bayern Munich,de Bundesliga,32,1989,4.2,202.0,3.0,22.0,83.0,99.0,32.0,202.0,19.0,14.0,73.7,5.0,26.3,119.0,615.0,196.0,7.0,3.0,3.0,15.0,6.0,143.0,36.0
1708,Luís Maximiano,pt POR,PO,Granada,es La Liga,22,1999,34.8,1262.0,1055.0,1256.0,10.0,0.0,0.0,1262.0,2.0,2.0,100.0,0.0,0.0,602.0,3624.0,2517.0,0.0,0.0,0.0,0.0,3.0,374.0,0.0
1709,Borja Mayoral,es ESP,"DL,DF",Roma,it Serie A,24,1997,1.1,47.0,0.0,2.0,21.0,25.0,4.0,47.0,4.0,1.0,25.0,3.0,75.0,26.0,81.0,15.0,0.0,1.0,0.0,2.0,0.0,40.0,8.0
1710,Borja Mayoral,es ESP,DL,Getafe,es La Liga,24,1997,11.6,369.0,7.0,30.0,185.0,160.0,44.0,368.0,29.0,14.0,48.3,15.0,51.7,206.0,1035.0,451.0,21.0,11.0,10.0,26.0,16.0,256.0,55.0
1711,Derek Mazou-Sacko,fr FRA,"DL,DF",Troyes,fr Ligue 1,16,2004,0.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,,0.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1712,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,13.8,762.0,49.0,285.0,291.0,198.0,5.0,762.0,37.0,17.0,45.9,20.0,54.1,426.0,3017.0,1502.0,44.0,32.0,1.0,34.0,13.0,406.0,43.0
1713,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,26,1995,14.1,725.0,41.0,217.0,293.0,227.0,10.0,725.0,37.0,18.0,48.6,19.0,51.4,361.0,2547.0,1282.0,43.0,25.0,4.0,31.0,12.0,392.0,46.0
1714,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,1995,15.5,1126.0,54.0,303.0,516.0,328.0,25.0,1126.0,80.0,33.0,41.3,47.0,58.8,577.0,3814.0,1885.0,49.0,39.0,6.0,31.0,13.0,599.0,76.0
1715,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,22,1998,33.6,1902.0,17.0,48.0,631.0,1247.0,299.0,1898.0,205.0,112.0,54.6,92.0,44.9,1416.0,9443.0,5202.0,210.0,122.0,103.0,112.0,57.0,1623.0,449.0
1716,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,26,1994,1.2,63.0,11.0,23.0,28.0,12.0,0.0,63.0,2.0,2.0,100.0,0.0,0.0,24.0,88.0,32.0,0.0,1.0,0.0,0.0,1.0,35.0,3.0
1717,Amadou Mbengue,sn SEN,"DF,CC",Metz,fr Ligue 1,19,2002,6.8,367.0,30.0,165.0,192.0,13.0,1.0,367.0,6.0,2.0,33.3,4.0,66.7,231.0,1083.0,487.0,2.0,1.0,0.0,5.0,2.0,222.0,1.0
1718,Bryan Mbeumo,cm CMR,DL,Brentford,eng Premier League,21,1999,32.3,1188.0,18.0,126.0,427.0,655.0,137.0,1187.0,80.0,39.0,48.8,41.0,51.3,713.0,4405.0,2052.0,81.0,39.0,33.0,87.0,57.0,828.0,273.0
1719,Jason Mbock,fr FRA,DL,Angers,fr Ligue 1,21,1999,0.2,8.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,0.0,,0.0,,5.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0
1720,Jordi Mboula,es ESP,DL,Mallorca,es La Liga,22,1999,4.8,150.0,4.0,20.0,66.0,70.0,10.0,150.0,15.0,7.0,46.7,8.0,53.3,85.0,814.0,392.0,13.0,10.0,4.0,11.0,8.0,96.0,30.0
1721,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,2000,1.0,41.0,8.0,35.0,5.0,1.0,0.0,41.0,1.0,1.0,100.0,0.0,0.0,23.0,93.0,31.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0
1722,Nathanael Mbuku,fr FRA,"DL,CC",Reims,fr Ligue 1,19,2002,15.8,543.0,12.0,68.0,260.0,230.0,36.0,543.0,42.0,26.0,61.9,16.0,38.1,375.0,2882.0,1420.0,57.0,31.0,8.0,37.0,25.0,384.0,78.0
1723,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,33,1987,16.0,1127.0,45.0,271.0,641.0,226.0,19.0,1127.0,30.0,21.0,70.0,9.0,30.0,629.0,3305.0,1472.0,29.0,26.0,4.0,22.0,14.0,699.0,22.0
1724,James Mcatee,eng ENG,"CC,DL",Manchester City,eng Premier League,18,2002,0.2,16.0,0.0,1.0,10.0,5.0,3.0,16.0,1.0,1.0,100.0,0.0,0.0,7.0,55.0,30.0,2.0,0.0,1.0,1.0,2.0,12.0,3.0
1725,Kasey McAteer,eng ENG,DL,Leicester City,eng Premier League,19,2001,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1726,Liam McCarron,sct SCO,DL,Leeds United,eng Premier League,20,2001,0.1,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,,0.0,,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1727,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,31,1989,17.0,536.0,427.0,533.0,3.0,0.0,0.0,536.0,0.0,0.0,,0.0,,278.0,1311.0,913.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0
1728,John McGinn,sct SCO,CC,Aston Villa,eng Premier League,26,1994,34.3,1754.0,70.0,346.0,962.0,466.0,26.0,1754.0,68.0,44.0,64.7,24.0,35.3,991.0,4882.0,2410.0,52.0,32.0,7.0,48.0,28.0,1075.0,67.0
1729,Weston McKennie,us USA,CC,Juventus,it Serie A,22,1998,15.2,737.0,28.0,151.0,356.0,241.0,50.0,737.0,26.0,20.0,76.9,6.0,23.1,362.0,1979.0,913.0,30.0,15.0,10.0,22.0,19.0,470.0,75.0
1730,Stuart McKinstry,sct SCO,CC,Leeds United,eng Premier League,18,2002,0.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,,0.0,,3.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
1731,Kenny McLean,sct SCO,CC,Norwich City,eng Premier League,29,1992,30.1,1387.0,71.0,363.0,715.0,328.0,44.0,1387.0,30.0,19.0,63.3,11.0,36.7,776.0,3976.0,1631.0,32.0,25.0,4.0,41.0,14.0,903.0,61.0
1732,Dwight McNeil,eng ENG,CC,Burnley,eng Premier League,21,1999,34.5,1620.0,46.0,280.0,731.0,668.0,57.0,1620.0,150.0,90.0,60.0,60.0,40.0,933.0,6787.0,2598.0,93.0,81.0,16.0,79.0,51.0,942.0,112.0
1733,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,24,1996,26.5,1585.0,92.0,386.0,919.0,297.0,27.0,1585.0,47.0,36.0,76.6,11.0,23.4,902.0,5275.0,2529.0,40.0,36.0,3.0,44.0,32.0,997.0,37.0
1734,Gary Medel,cl CHI,DF,Bologna,it Serie A,33,1987,31.4,1943.0,379.0,1111.0,819.0,29.0,2.0,1943.0,13.0,10.0,76.9,3.0,23.1,1108.0,5151.0,2641.0,12.0,5.0,2.0,8.0,2.0,1195.0,5.0
1735,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,22,1999,28.8,2516.0,197.0,942.0,1485.0,113.0,21.0,2516.0,21.0,16.0,76.2,5.0,23.8,1783.0,9955.0,6430.0,52.0,21.0,1.0,24.0,13.0,1829.0,12.0
1736,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,23,1997,8.6,419.0,40.0,177.0,182.0,62.0,6.0,419.0,5.0,0.0,0.0,5.0,100.0,180.0,771.0,244.0,3.0,3.0,0.0,12.0,6.0,201.0,7.0
1737,Ben Mee,eng ENG,DF,Burnley,eng Premier League,31,1989,20.4,980.0,137.0,477.0,463.0,47.0,31.0,980.0,5.0,4.0,80.0,1.0,20.0,437.0,1967.0,957.0,3.0,1.0,0.0,4.0,0.0,446.0,2.0
1738,Admir Mehmedi,ch SUI,DF,Wolfsburg,de Bundesliga,30,1991,0.0,5.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,,0.0,,3.0,36.0,34.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
1739,Hannibal Mejbri,tn TUN,DL,Manchester Utd,eng Premier League,18,2003,0.8,32.0,0.0,6.0,13.0,14.0,0.0,32.0,2.0,1.0,50.0,1.0,50.0,18.0,111.0,28.0,0.0,2.0,0.0,1.0,1.0,23.0,4.0
1740,Farid El Melali,dz ALG,DL,Angers,fr Ligue 1,24,1997,0.2,8.0,1.0,1.0,3.0,4.0,1.0,8.0,0.0,0.0,,0.0,,2.0,23.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1741,Filippo Melegoni,it ITA,"CC,DL",Genoa,it Serie A,22,1999,10.9,492.0,12.0,75.0,195.0,229.0,26.0,492.0,16.0,8.0,50.0,8.0,50.0,279.0,1569.0,779.0,28.0,23.0,4.0,40.0,12.0,296.0,60.0
1742,Óscar Melendo,es ESP,"CC,DL",Espanyol,es La Liga,23,1997,11.0,512.0,6.0,67.0,302.0,153.0,9.0,512.0,18.0,15.0,83.3,3.0,16.7,372.0,2066.0,911.0,18.0,21.0,0.0,13.0,13.0,410.0,26.0
1743,Gonzalo Melero,es ESP,CC,Levante,es La Liga,27,1994,18.8,954.0,46.0,219.0,566.0,180.0,27.0,952.0,26.0,12.0,46.2,14.0,53.8,537.0,2551.0,1280.0,19.0,17.0,1.0,31.0,25.0,699.0,39.0
1744,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,26,1994,20.3,1305.0,53.0,357.0,624.0,330.0,16.0,1305.0,10.0,5.0,50.0,5.0,50.0,714.0,3908.0,1966.0,37.0,32.0,1.0,26.0,5.0,782.0,92.0
1745,Arthur Melo,br BRA,CC,Juventus,it Serie A,24,1996,10.7,784.0,28.0,199.0,487.0,108.0,7.0,784.0,11.0,10.0,90.9,1.0,9.1,469.0,2491.0,1061.0,13.0,12.0,0.0,8.0,3.0,566.0,15.0
1746,Memphis,nl NED,DL,Barcelona,es La Liga,27,1994,20.6,1183.0,7.0,51.0,433.0,708.0,129.0,1178.0,74.0,45.0,60.8,29.0,39.2,676.0,3682.0,1992.0,83.0,51.0,45.0,76.0,34.0,926.0,239.0
1747,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,23,1998,35.8,1852.0,158.0,726.0,828.0,309.0,29.0,1852.0,38.0,13.0,34.2,25.0,65.8,1015.0,5452.0,3015.0,56.0,42.0,5.0,43.0,8.0,1038.0,75.0
1748,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,19,2002,18.4,1352.0,45.0,308.0,668.0,396.0,25.0,1352.0,59.0,28.0,47.5,31.0,52.5,827.0,3856.0,1960.0,41.0,43.0,7.0,26.0,19.0,869.0,128.0
1749,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,30,1990,0.2,11.0,3.0,6.0,5.0,0.0,0.0,11.0,0.0,0.0,,0.0,,6.0,38.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1750,Thiago Mendes,br BRA,"CC,DF",Lyon,fr Ligue 1,29,1992,20.7,1779.0,94.0,545.0,1079.0,165.0,12.0,1779.0,8.0,4.0,50.0,4.0,50.0,1224.0,5138.0,2404.0,8.0,18.0,2.0,18.0,14.0,1286.0,21.0
1751,Tomás Mendes,es ESP,CC,Alavés,es La Liga,16,2004,0.1,6.0,1.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,,0.0,,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1752,Brais Méndez,es ESP,CC,Celta Vigo,es La Liga,24,1997,33.6,1991.0,47.0,266.0,1072.0,669.0,78.0,1991.0,70.0,34.0,48.6,36.0,51.4,1124.0,5151.0,2317.0,57.0,68.0,13.0,78.0,49.0,1405.0,161.0
1753,Édgar Méndez,es ESP,"DL,CC",Alavés,es La Liga,31,1990,17.9,638.0,18.0,110.0,261.0,276.0,40.0,638.0,26.0,14.0,53.8,12.0,46.2,341.0,1509.0,603.0,18.0,11.0,4.0,49.0,20.0,400.0,112.0
1754,Arial Mendy,sn SEN,"DF,DL",Clermont Foot,fr Ligue 1,26,1994,8.8,492.0,25.0,125.0,209.0,163.0,16.0,492.0,20.0,5.0,25.0,15.0,75.0,327.0,1924.0,869.0,30.0,21.0,9.0,16.0,4.0,318.0,54.0
1755,Batista Mendy,fr FRA,"CC,DF",Angers,fr Ligue 1,21,2000,26.8,1478.0,73.0,547.0,785.0,162.0,12.0,1478.0,29.0,20.0,69.0,9.0,31.0,979.0,4593.0,2319.0,20.0,22.0,1.0,18.0,21.0,1009.0,23.0
1756,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,27,1994,0.9,100.0,0.0,13.0,64.0,23.0,1.0,100.0,3.0,2.0,66.7,1.0,33.3,67.0,335.0,253.0,4.0,4.0,0.0,1.0,0.0,73.0,4.0
1757,Edouard Mendy,sn SEN,PO,Chelsea,eng Premier League,29,1992,34.0,1017.0,880.0,1012.0,5.0,0.0,0.0,1017.0,0.0,0.0,,0.0,,580.0,2341.0,1233.0,0.0,0.0,0.0,2.0,0.0,527.0,0.0
1758,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,26,1995,19.3,1529.0,56.0,393.0,635.0,512.0,38.0,1529.0,52.0,35.0,67.3,17.0,32.7,995.0,5692.0,2871.0,71.0,48.0,19.0,23.0,13.0,1115.0,116.0
1759,Nampalys Mendy,sn SEN,CC,Leicester City,eng Premier League,29,1992,11.5,725.0,21.0,186.0,486.0,58.0,0.0,725.0,4.0,4.0,100.0,0.0,0.0,470.0,2378.0,989.0,9.0,12.0,0.0,12.0,9.0,542.0,8.0
1760,Gideon Mensah,gh GHA,DF,Bordeaux,fr Ligue 1,23,1998,13.4,928.0,29.0,248.0,451.0,244.0,12.0,928.0,34.0,22.0,64.7,12.0,35.3,558.0,3526.0,1903.0,40.0,27.0,1.0,23.0,15.0,541.0,79.0
1761,Jorge Meré,es ESP,DF,Köln,de Bundesliga,24,1997,5.4,359.0,52.0,191.0,164.0,4.0,0.0,359.0,3.0,1.0,33.3,2.0,66.7,189.0,839.0,500.0,1.0,1.0,0.0,4.0,1.0,221.0,2.0
1762,Alex Meret,it ITA,PO,Napoli,it Serie A,24,1997,6.9,206.0,183.0,205.0,1.0,0.0,0.0,206.0,0.0,0.0,,0.0,,124.0,574.0,413.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0
1763,Fran Mérida,es ESP,CC,Espanyol,es La Liga,31,1990,3.0,204.0,4.0,48.0,123.0,37.0,2.0,204.0,11.0,9.0,81.8,2.0,18.2,117.0,594.0,287.0,4.0,6.0,0.0,2.0,2.0,125.0,4.0
1764,Mikel Merino,es ESP,CC,Real Sociedad,es La Liga,25,1996,32.1,2147.0,102.0,429.0,1235.0,510.0,82.0,2147.0,47.0,28.0,59.6,19.0,40.4,1198.0,4369.0,1865.0,30.0,41.0,10.0,45.0,56.0,1517.0,92.0
1765,Quentin Merlin,fr FRA,"DF,CC",Nantes,fr Ligue 1,19,2002,21.4,1553.0,44.0,351.0,755.0,463.0,14.0,1553.0,29.0,18.0,62.1,11.0,37.9,913.0,5222.0,2754.0,49.0,40.0,2.0,26.0,10.0,920.0,99.0
1766,Martín Merquelanz,es ESP,"DL,CC",Rayo Vallecano,es La Liga,26,1995,1.9,94.0,1.0,14.0,35.0,47.0,2.0,94.0,10.0,3.0,30.0,7.0,70.0,49.0,315.0,198.0,5.0,6.0,1.0,5.0,3.0,60.0,9.0
1767,Yıldırım Mert Çetin,tr TUR,CC,Hellas Verona,it Serie A,24,1997,0.5,44.0,3.0,12.0,17.0,15.0,0.0,44.0,2.0,1.0,50.0,1.0,50.0,16.0,71.0,19.0,0.0,2.0,0.0,1.0,1.0,21.0,2.0
1768,Dries Mertens,be BEL,"DL,CC",Napoli,it Serie A,34,1987,15.4,682.0,4.0,50.0,299.0,337.0,90.0,681.0,29.0,17.0,58.6,12.0,41.4,391.0,1608.0,814.0,30.0,16.0,21.0,23.0,9.0,546.0,101.0
1769,Illan Meslier,fr FRA,PO,Leeds United,eng Premier League,21,2000,37.6,1489.0,1295.0,1483.0,7.0,0.0,0.0,1489.0,2.0,2.0,100.0,0.0,0.0,856.0,4644.0,2876.0,0.0,0.0,0.0,4.0,0.0,721.0,0.0
1770,Lionel Messi,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,34,1987,23.9,1888.0,1.0,72.0,960.0,869.0,105.0,1888.0,99.0,64.0,64.6,35.0,35.4,1467.0,8651.0,4466.0,113.0,120.0,25.0,47.0,41.0,1667.0,125.0
1771,Junior Messias,br BRA,"DL,CC",Milan,it Serie A,30,1991,15.9,795.0,25.0,97.0,292.0,428.0,69.0,795.0,63.0,30.0,47.6,33.0,52.4,462.0,3314.0,1949.0,63.0,47.0,19.0,46.0,17.0,501.0,124.0
1772,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,29,1991,15.6,1287.0,40.0,357.0,623.0,318.0,29.0,1287.0,15.0,10.0,66.7,5.0,33.3,757.0,4080.0,2256.0,56.0,45.0,5.0,26.0,11.0,847.0,88.0
1773,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,32,1988,13.6,811.0,108.0,469.0,328.0,20.0,4.0,811.0,5.0,3.0,60.0,2.0,40.0,503.0,2457.0,1158.0,1.0,2.0,0.0,6.0,4.0,517.0,0.0
1774,Marco Meyerhöfer,de GER,DF,Greuther Fürth,de Bundesliga,25,1995,25.3,1492.0,101.0,484.0,684.0,337.0,23.0,1492.0,35.0,19.0,54.3,16.0,45.7,640.0,3165.0,1555.0,33.0,19.0,5.0,27.0,10.0,656.0,49.0
1775,Matt Miazga,us USA,DF,Alavés,es La Liga,26,1995,9.3,424.0,84.0,254.0,155.0,18.0,11.0,424.0,0.0,0.0,,0.0,,174.0,567.0,205.0,0.0,0.0,0.0,5.0,0.0,203.0,2.0
1776,Kingsley Michael,ng NGA,CC,Bologna,it Serie A,21,1999,0.8,39.0,4.0,17.0,20.0,3.0,0.0,39.0,0.0,0.0,,0.0,,17.0,68.0,16.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0
1777,Sven Michel,de GER,DL,Union Berlin,de Bundesliga,31,1990,3.8,178.0,0.0,14.0,64.0,103.0,17.0,178.0,9.0,1.0,11.1,8.0,88.9,98.0,515.0,168.0,9.0,4.0,2.0,17.0,9.0,121.0,45.0
1778,Edouard Michut,fr FRA,CC,Paris S-G,fr Ligue 1,18,2003,0.8,65.0,1.0,13.0,36.0,16.0,2.0,65.0,1.0,0.0,0.0,1.0,100.0,58.0,329.0,135.0,1.0,1.0,0.0,1.0,1.0,55.0,2.0
1779,Miguel,es ESP,"DL,CC",Alavés,es La Liga,21,1999,9.2,275.0,4.0,22.0,108.0,147.0,44.0,275.0,25.0,13.0,52.0,12.0,48.0,171.0,1005.0,461.0,17.0,12.0,11.0,34.0,12.0,196.0,62.0
1780,Valentin Mihaila,ro ROU,"CC,DL",Atalanta,it Serie A,21,2000,0.8,49.0,0.0,7.0,14.0,28.0,6.0,49.0,3.0,2.0,66.7,1.0,33.3,24.0,145.0,78.0,3.0,0.0,3.0,7.0,1.0,31.0,8.0
1781,Mikael,br BRA,"DL,CC",Salernitana,it Serie A,22,1999,1.0,39.0,1.0,1.0,17.0,21.0,2.0,39.0,2.0,0.0,0.0,2.0,100.0,19.0,93.0,13.0,0.0,2.0,0.0,5.0,1.0,30.0,3.0
1782,Hilmir Mikaelsson,is ISL,DL,Venezia,it Serie A,17,2004,0.2,6.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1783,Georges Mikautadze,ge GEO,DL,Metz,fr Ligue 1,20,2000,0.0,4.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,,0.0,,3.0,17.0,10.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
1784,William Mikelbrencis,fr FRA,DF,Metz,fr Ligue 1,17,2004,6.8,391.0,18.0,113.0,188.0,95.0,4.0,391.0,15.0,4.0,26.7,11.0,73.3,246.0,1570.0,686.0,12.0,15.0,2.0,14.0,5.0,221.0,26.0
1785,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,23,1997,32.5,2373.0,227.0,1171.0,1137.0,86.0,28.0,2373.0,2.0,2.0,100.0,0.0,0.0,1412.0,5908.0,3240.0,13.0,11.0,1.0,11.0,4.0,1634.0,8.0
1786,Arkadiusz Milik,pl POL,DL,Marseille,fr Ligue 1,27,1994,15.7,536.0,11.0,21.0,233.0,283.0,89.0,535.0,9.0,2.0,22.2,7.0,77.8,309.0,1243.0,449.0,15.0,8.0,13.0,36.0,14.0,401.0,111.0
1787,Sergej Milinković-Savić,rs SRB,CC,Lazio,it Serie A,26,1995,34.4,2838.0,83.0,448.0,1602.0,818.0,117.0,2838.0,77.0,45.0,58.4,32.0,41.6,1625.0,7062.0,2939.0,67.0,59.0,11.0,99.0,48.0,2306.0,191.0
1788,Vanja Milinković-Savić,rs SRB,PO,Torino,it Serie A,24,1997,27.0,1065.0,704.0,1051.0,14.0,1.0,1.0,1065.0,2.0,2.0,100.0,0.0,0.0,655.0,3891.0,2200.0,0.0,0.0,0.0,1.0,0.0,527.0,0.0
1789,Éder Militão,br BRA,DF,Real Madrid,es La Liga,23,1998,33.7,2371.0,303.0,1211.0,1043.0,136.0,39.0,2371.0,20.0,11.0,55.0,9.0,45.0,1465.0,6973.0,3907.0,22.0,17.0,2.0,16.0,7.0,1587.0,15.0
1790,Luka Milivojević,rs SRB,CC,Crystal Palace,eng Premier League,30,1991,8.6,562.0,21.0,138.0,315.0,113.0,1.0,562.0,2.0,2.0,100.0,0.0,0.0,285.0,1005.0,464.0,2.0,7.0,0.0,3.0,3.0,338.0,4.0
1791,Luis Milla,es ESP,CC,Granada,es La Liga,26,1994,30.8,1705.0,64.0,327.0,1017.0,380.0,22.0,1702.0,38.0,28.0,73.7,10.0,26.3,842.0,5202.0,3036.0,52.0,44.0,3.0,34.0,23.0,989.0,45.0
1792,Pere Milla,es ESP,"CC,DL",Elche,es La Liga,28,1992,18.3,740.0,36.0,151.0,350.0,246.0,44.0,740.0,33.0,16.0,48.5,17.0,51.5,423.0,1825.0,818.0,17.0,16.0,7.0,52.0,33.0,500.0,75.0
1793,Enzo Millot,fr FRA,CC,Stuttgart,de Bundesliga,19,2002,0.6,44.0,1.0,5.0,24.0,15.0,0.0,44.0,2.0,1.0,50.0,1.0,50.0,27.0,150.0,82.0,3.0,0.0,0.0,5.0,3.0,29.0,2.0
1794,James Milner,eng ENG,"CC,DF",Liverpool,eng Premier League,35,1986,9.5,903.0,39.0,166.0,488.0,252.0,12.0,903.0,6.0,2.0,33.3,4.0,66.7,492.0,1686.0,798.0,9.0,9.0,1.0,12.0,5.0,624.0,38.0
1795,Santi Mina,es ESP,DL,Celta Vigo,es La Liga,25,1995,26.3,960.0,23.0,99.0,487.0,388.0,94.0,959.0,21.0,12.0,57.1,8.0,38.1,472.0,1833.0,622.0,23.0,19.0,11.0,62.0,34.0,683.0,135.0
1796,Yerry Mina,co COL,DF,Everton,eng Premier League,26,1994,9.4,458.0,85.0,262.0,172.0,26.0,14.0,458.0,0.0,0.0,,0.0,,218.0,1094.0,538.0,1.0,0.0,0.0,2.0,1.0,251.0,2.0
1797,Takumi Minamino,jp JPN,"DL,CC",Liverpool,eng Premier League,26,1995,2.1,93.0,1.0,8.0,36.0,50.0,9.0,93.0,5.0,1.0,20.0,4.0,80.0,58.0,241.0,92.0,2.0,1.0,2.0,2.0,5.0,75.0,15.0
1798,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,28,1993,35.4,2031.0,321.0,1168.0,774.0,108.0,51.0,2031.0,12.0,11.0,91.7,1.0,8.3,1212.0,6651.0,3776.0,23.0,17.0,2.0,17.0,4.0,1242.0,17.0
