RL2021-2022,Jugador2021-2022,País2021-2022,Posc2021-2022,Equipo2021-2022,Comp2021-2022,Edad2021-2022,Nacimiento2021-2022,90 s2021-2022,Cmp2021-2022,Int.2021-2022,% Cmp2021-2022,Dist. tot.2021-2022,Dist. prg.2021-2022,Cmp.12021-2022,Int..12021-2022,% Cmp.12021-2022,Cmp.22021-2022,Int..22021-2022,% Cmp.22021-2022,Cmp.32021-2022,Int..32021-2022,% Cmp.32021-2022,Ass2021-2022,xAG2021-2022,xA2021-2022,A-xAG2021-2022,PC2021-2022,1/32021-2022,PPA2021-2022,CrAP2021-2022,PrgP2021-2022
974,Linus Gechter,de GER,DF,Hertha BSC,de Bundesliga,17,2004,8.0,301.0,382.0,78.8,5804.0,2050.0,115.0,125.0,92.0,148.0,162.0,91.4,35.0,81.0,43.2,0,0.2,0.2,-0.2,4.0,20.0,3.0,0.0,28.0
975,Dennis Geiger,de GER,CC,Hoffenheim,de Bundesliga,23,1998,15.3,645.0,785.0,82.2,11880.0,3471.0,264.0,297.0,88.9,282.0,308.0,91.6,80.0,129.0,62.0,2,2.2,2.5,-0.2,23.0,67.0,19.0,1.0,85.0
976,Joe Gelhardt,eng ENG,"DL,CC",Leeds United,eng Premier League,19,2002,8.3,106.0,163.0,65.0,1166.0,344.0,58.0,81.0,71.6,28.0,46.0,60.9,2.0,5.0,40.0,2,1.6,1.4,0.4,9.0,5.0,10.0,2.0,15.0
977,Luca Gemello,it ITA,PO,Torino,it Serie A,21,2000,1.0,14.0,35.0,40.0,495.0,422.0,1.0,1.0,100.0,6.0,6.0,100.0,7.0,27.0,25.9,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
978,Yannick Gerhardt,de GER,"CC,DF",Wolfsburg,de Bundesliga,27,1994,17.5,592.0,808.0,73.3,9477.0,3284.0,307.0,370.0,83.0,226.0,287.0,78.7,39.0,80.0,48.8,3,1.5,1.6,1.5,11.0,52.0,19.0,4.0,90.0
979,Valère Germain,fr FRA,DL,Montpellier,fr Ligue 1,31,1990,21.9,369.0,490.0,75.3,4430.0,790.0,230.0,286.0,80.4,79.0,103.0,76.7,12.0,22.0,54.5,3,2.9,2.2,0.1,19.0,18.0,14.0,4.0,36.0
980,Gerson,br BRA,"CC,DL",Marseille,fr Ligue 1,24,1997,28.3,1184.0,1326.0,89.3,17408.0,2930.0,663.0,708.0,93.6,389.0,428.0,90.9,70.0,90.0,77.8,4,3.1,2.5,0.9,30.0,72.0,25.0,3.0,94.0
981,Willem Geubbels,fr FRA,"DL,CC",Nantes,fr Ligue 1,19,2001,6.0,95.0,137.0,69.3,1358.0,241.0,54.0,69.0,78.3,31.0,40.0,77.5,4.0,12.0,33.3,1,1.2,0.9,-0.2,3.0,3.0,1.0,0.0,5.0
982,Hamadi Al Ghaddioui,ma MAR,DL,Stuttgart,de Bundesliga,30,1990,5.5,76.0,112.0,67.9,873.0,127.0,45.0,64.0,70.3,20.0,28.0,71.4,1.0,1.0,100.0,2,1.0,0.8,1.0,8.0,1.0,2.0,0.0,5.0
983,Ismaël Gharbi,es ESP,DL,Paris S-G,fr Ligue 1,17,2004,0.0,4.0,4.0,100.0,73.0,15.0,2.0,2.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1969,Anwar El Ghazi,nl NED,"DL,CC",Aston Villa,eng Premier League,26,1995,4.3999999999999995,91.0,128.0,148.39999999999998,1171.0,332.0,65.0,75.0,185.7,18.0,32.0,106.7,3.0,5.0,60.0,1,0.4,0.4,0.6,5.0,1.0,4.0,3.0,5.0
986,Lamine Ghezali,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1999,0.0,4.0,6.0,66.7,57.0,23.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
987,Paolo Ghiglione,it ITA,DF,Genoa,it Serie A,24,1997,6.7,212.0,343.0,61.8,3539.0,1560.0,104.0,118.0,88.1,75.0,119.0,63.0,25.0,72.0,34.7,1,1.0,0.4,0.0,8.0,14.0,10.0,9.0,20.0
988,Saman Ghoddos,ir IRN,"CC,DF",Brentford,eng Premier League,27,1993,6.0,143.0,216.0,66.2,2264.0,747.0,79.0,105.0,75.2,50.0,66.0,75.8,11.0,32.0,34.4,1,1.2,1.0,-0.2,6.0,11.0,11.0,3.0,25.0
989,Faouzi Ghoulam,dz ALG,DF,Napoli,it Serie A,30,1991,3.7,229.0,280.0,81.8,3403.0,1029.0,126.0,134.0,94.0,72.0,86.0,83.7,14.0,36.0,38.9,0,0.4,0.4,-0.4,7.0,24.0,4.0,1.0,19.0
990,Dimitris Giannoulis,gr GRE,DF,Norwich City,eng Premier League,25,1995,13.0,530.0,714.0,74.2,7839.0,2988.0,320.0,367.0,87.2,189.0,253.0,74.7,16.0,62.0,25.8,1,0.6,1.0,0.4,9.0,24.0,14.0,2.0,40.0
991,Morgan Gibbs-White,eng ENG,"DF,DL",Wolves,eng Premier League,21,2000,0.1,7.0,10.0,70.0,77.0,26.0,6.0,7.0,85.7,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
992,Ben Gibson,eng ENG,DF,Norwich City,eng Premier League,28,1993,27.7,1117.0,1382.0,80.8,22279.0,9598.0,361.0,400.0,90.3,627.0,688.0,91.1,121.0,268.0,45.1,0,0.2,0.3,-0.2,3.0,74.0,5.0,0.0,68.0
993,Niko Gießelmann,de GER,"DF,DL",Union Berlin,de Bundesliga,29,1991,23.1,770.0,1123.0,68.6,14077.0,5678.0,336.0,389.0,86.4,328.0,473.0,69.3,95.0,201.0,47.3,6,1.6,2.6,4.4,29.0,65.0,18.0,14.0,80.0
994,Rafał Gikiewicz,pl POL,PO,Augsburg,de Bundesliga,33,1987,34.0,831.0,1245.0,66.7,26246.0,19511.0,102.0,103.0,99.0,384.0,398.0,96.5,341.0,732.0,46.6,0,0.1,0.1,-0.1,2.0,22.0,0.0,0.0,0.0
1991,Bryan Gil,es ESP,"DL,CC",Tottenham,eng Premier League,20,2001,9.4,206.0,308.0,142.0,2853.0,982.0,124.0,141.0,176.5,49.0,94.0,121.4,16.0,41.0,110.1,1,1.6,1.4,-0.6,12.0,13.0,16.0,5.0,33.0
997,Óscar Gil,es ESP,DF,Espanyol,es La Liga,24,1997,18.8,610.0,738.0,82.7,9022.0,2677.0,344.0,383.0,89.8,206.0,240.0,85.8,32.0,61.0,52.5,2,2.0,1.6,0.0,16.0,28.0,9.0,6.0,30.0
998,Mario Gila,es ESP,DF,Real Madrid,es La Liga,20,2000,0.3,19.0,22.0,86.4,283.0,104.0,11.0,11.0,100.0,8.0,9.0,88.9,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
999,Billy Gilmour,sct SCO,CC,Norwich City,eng Premier League,20,2001,20.6,991.0,1243.0,79.7,18498.0,5588.0,456.0,514.0,88.7,357.0,419.0,85.2,152.0,258.0,58.9,1,1.4,1.9,-0.4,25.0,94.0,17.0,3.0,112.0
1000,Daniel Ginczek,de GER,"CC,DL",Wolfsburg,de Bundesliga,30,1991,0.1,1.0,4.0,25.0,15.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,27,1994,26.2,1451.0,1759.0,82.5,25960.0,10355.0,595.0,653.0,91.1,712.0,804.0,88.6,121.0,235.0,51.5,0,1.8,1.8,-1.8,16.0,104.0,18.0,6.0,125.0
1002,Nicholas Gioacchini,us USA,"DL,CC",Montpellier,fr Ligue 1,21,2000,5.5,93.0,146.0,63.7,1201.0,309.0,64.0,85.0,75.3,21.0,37.0,56.8,4.0,7.0,57.1,2,0.8,0.4,1.2,6.0,3.0,7.0,2.0,9.0
1003,Sebastian Giovinco,it ITA,CC,Sampdoria,it Serie A,34,1987,0.4,7.0,13.0,53.8,134.0,22.0,4.0,4.0,100.0,1.0,2.0,50.0,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
1004,Jimmy Giraudon,fr FRA,DF,Troyes,fr Ligue 1,29,1992,18.0,755.0,882.0,85.6,14082.0,6928.0,294.0,317.0,92.7,363.0,398.0,91.2,85.0,147.0,57.8,0,0.3,0.1,-0.3,3.0,28.0,2.0,0.0,34.0
1005,Andrei Girotto,br BRA,"DF,CC",Nantes,fr Ligue 1,29,1992,35.0,1356.0,1676.0,80.9,25515.0,8979.0,532.0,612.0,86.9,635.0,740.0,85.8,155.0,257.0,60.3,1,1.2,0.6,-0.2,9.0,94.0,3.0,1.0,108.0
1006,Olivier Giroud,fr FRA,DL,Milan,it Serie A,34,1986,21.0,321.0,480.0,66.9,3620.0,596.0,202.0,281.0,71.9,65.0,96.0,67.7,10.0,16.0,62.5,3,2.3,1.6,0.7,25.0,17.0,10.0,1.0,23.0
1007,Serge Gnabry,de GER,"DL,DF",Bayern Munich,de Bundesliga,26,1995,24.3,1063.0,1356.0,78.4,15227.0,4008.0,629.0,732.0,85.9,341.0,430.0,79.3,46.0,91.0,50.5,5,8.4,11.6,-3.4,48.0,70.0,68.0,8.0,127.0
1008,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,23,1998,22.5,611.0,808.0,75.6,10370.0,3667.0,277.0,335.0,82.7,285.0,354.0,80.5,36.0,79.0,45.6,0,0.8,0.7,-0.8,12.0,47.0,13.0,4.0,67.0
1009,Diego Godín,uy URU,DF,Cagliari,it Serie A,35,1986,9.1,394.0,439.0,89.7,7917.0,3014.0,127.0,132.0,96.2,211.0,229.0,92.1,52.0,71.0,73.2,1,0.1,0.2,0.9,2.0,25.0,0.0,0.0,22.0
2021,Edoardo Goldaniga,it ITA,DF,Cagliari,it Serie A,27,1993,10.4,346.0,487.0,171.0,6702.0,3404.0,127.0,161.0,78.9,168.0,207.0,181.1,46.0,94.0,48.9,0,0.2,0.4,-0.2,4.0,21.0,4.0,1.0,35.0
1012,Aleksandr Golovin,ru RUS,"DL,CC",Monaco,fr Ligue 1,25,1996,16.7,548.0,759.0,72.2,8761.0,2569.0,275.0,322.0,85.4,195.0,244.0,79.9,50.0,124.0,40.3,4,3.1,3.5,0.9,44.0,44.0,36.0,8.0,87.0
1013,André Gomes,pt POR,CC,Everton,eng Premier League,28,1993,6.9,218.0,282.0,77.3,3491.0,1060.0,116.0,134.0,86.6,75.0,89.0,84.3,19.0,37.0,51.4,1,0.2,0.2,0.8,4.0,29.0,4.0,2.0,25.0
1014,Angel Gomes,eng ENG,"CC,DL",Lille,fr Ligue 1,20,2000,10.6,306.0,400.0,76.5,5124.0,1281.0,155.0,182.0,85.2,103.0,126.0,81.7,31.0,53.0,58.5,1,1.1,1.0,-0.1,14.0,25.0,17.0,1.0,43.0
1015,Toti Gomes,pt POR,DF,Wolves,eng Premier League,22,1999,4.0,153.0,203.0,75.4,2485.0,981.0,75.0,91.0,82.4,67.0,79.0,84.8,8.0,27.0,29.6,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0
1016,Dani Gómez,es ESP,DL,Levante,es La Liga,23,1998,11.8,155.0,197.0,78.7,1958.0,396.0,104.0,119.0,87.4,34.0,39.0,87.2,5.0,9.0,55.6,2,2.2,1.2,-0.2,13.0,14.0,6.0,0.0,15.0
1017,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,24,1997,3.7,230.0,292.0,78.8,4200.0,1139.0,103.0,119.0,86.6,101.0,126.0,80.2,24.0,37.0,64.9,1,0.8,0.5,0.2,3.0,27.0,3.0,2.0,36.0
1018,Maxi Gómez,uy URU,DL,Valencia,es La Liga,24,1996,21.7,254.0,411.0,61.8,3630.0,715.0,152.0,226.0,67.3,72.0,107.0,67.3,15.0,30.0,50.0,1,1.9,1.4,-0.9,18.0,20.0,11.0,2.0,32.0
1019,Moi Gómez,es ESP,"CC,DL",Villarreal,es La Liga,27,1994,14.3,474.0,596.0,79.5,7442.0,1880.0,266.0,287.0,92.7,163.0,208.0,78.4,35.0,59.0,59.3,2,2.7,2.5,-0.7,19.0,38.0,20.0,6.0,71.0
1020,Papu Gómez,ar ARG,"DL,CC",Sevilla,es La Liga,33,1988,19.8,832.0,971.0,85.7,14139.0,3348.0,429.0,460.0,93.3,295.0,340.0,86.8,84.0,129.0,65.1,1,1.9,2.9,-0.9,23.0,72.0,28.0,12.0,105.0
1021,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,29,1992,30.2,1161.0,1371.0,84.7,23475.0,8416.0,339.0,373.0,90.9,677.0,721.0,93.9,136.0,246.0,55.3,2,1.2,0.9,0.8,4.0,46.0,0.0,0.0,43.0
1022,Victor Gomez,es ESP,DF,Espanyol,es La Liga,21,2000,0.0,2.0,3.0,66.7,31.0,34.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,Alfred Gomis,sn SEN,PO,Rennes,fr Ligue 1,27,1993,25.0,594.0,778.0,76.3,16899.0,12376.0,101.0,102.0,99.0,296.0,299.0,99.0,196.0,376.0,52.1,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1024,Maxime Gonalons,fr FRA,CC,Granada,es La Liga,32,1989,17.2,550.0,657.0,83.7,10419.0,3543.0,218.0,245.0,89.0,249.0,278.0,89.6,73.0,102.0,71.6,2,0.7,0.4,1.3,13.0,63.0,3.0,0.0,73.0
1025,Vagner Gonçalves,cv CPV,DL,Metz,fr Ligue 1,25,1996,1.0,24.0,41.0,58.5,333.0,117.0,16.0,18.0,88.9,5.0,10.0,50.0,2.0,7.0,28.6,0,0.1,0.1,-0.1,2.0,1.0,1.0,0.0,2.0
1026,Cedric Gondo,ci CIV,DL,Salernitana,it Serie A,24,1996,7.8,119.0,167.0,71.3,1455.0,305.0,80.0,97.0,82.5,25.0,37.0,67.6,3.0,8.0,37.5,0,0.5,0.7,-0.5,12.0,5.0,6.0,1.0,12.0
1027,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,31,1990,5.0,356.0,373.0,95.4,6701.0,2099.0,140.0,143.0,97.9,178.0,184.0,96.7,38.0,44.0,86.4,0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0
1028,Diego González,es ESP,DF,Elche,es La Liga,26,1995,19.9,594.0,721.0,82.4,12217.0,3976.0,172.0,204.0,84.3,352.0,377.0,93.4,68.0,127.0,53.5,0,0.0,0.1,0.0,2.0,21.0,0.0,0.0,17.0
1029,Édgar González,es ESP,DF,Betis,es La Liga,24,1997,16.3,797.0,909.0,87.7,14594.0,5482.0,314.0,338.0,92.9,403.0,439.0,91.8,71.0,103.0,68.9,1,0.8,0.2,0.2,3.0,30.0,0.0,0.0,39.0
1030,Giovanni González,uy URU,DF,Mallorca,es La Liga,26,1994,4.1,149.0,203.0,73.4,2232.0,832.0,78.0,90.0,86.7,57.0,79.0,72.2,6.0,19.0,31.6,0,0.9,0.6,-0.9,6.0,10.0,3.0,0.0,13.0
2063,Nicolás González,ar ARG,DL,Fiorentina,it Serie A,23,1998,38.6,1304.0,1626.0,162.8,21377.0,4210.0,655.0,770.0,170.89999999999998,474.0,561.0,171.2,121.0,160.0,151.9,7,5.0,5.9,2.0,50.0,99.0,37.0,9.0,156.0
1033,Peter González,do DOM,"CC,DF",Real Madrid,es La Liga,19,2002,0.3,14.0,18.0,77.8,197.0,31.0,10.0,10.0,100.0,2.0,4.0,50.0,2.0,3.0,66.7,0,0.2,0.1,-0.2,2.0,0.0,0.0,0.0,1.0
1034,Roberto González,es ESP,"DL,CC",Betis,es La Liga,20,2001,1.5,29.0,37.0,78.4,376.0,81.0,21.0,24.0,87.5,5.0,10.0,50.0,2.0,2.0,100.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
1035,Charlie Goode,eng ENG,DF,Brentford,eng Premier League,25,1995,5.0,195.0,304.0,64.1,4380.0,1512.0,46.0,66.0,69.7,113.0,154.0,73.4,36.0,73.0,49.3,0,1.0,0.7,-1.0,7.0,17.0,2.0,2.0,18.0
1036,Anthony Gordon,eng ENG,"CC,DL",Everton,eng Premier League,20,2001,25.4,482.0,743.0,64.9,6816.0,1929.0,265.0,340.0,77.9,151.0,224.0,67.4,28.0,92.0,30.4,2,3.8,3.1,-1.8,35.0,27.0,21.0,8.0,51.0
1037,Kaide Gordon,eng ENG,DL,Liverpool,eng Premier League,16,2004,0.1,4.0,4.0,100.0,35.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,Leon Goretzka,de GER,CC,Bayern Munich,de Bundesliga,26,1995,15.5,708.0,854.0,82.9,11193.0,3541.0,346.0,401.0,86.3,282.0,314.0,89.8,46.0,74.0,62.2,3,2.3,3.7,0.7,28.0,73.0,24.0,2.0,98.0
1039,Gori,es ESP,CC,Espanyol,es La Liga,19,2002,0.1,5.0,6.0,83.3,68.0,36.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,2.0
1040,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,24,1996,25.4,1199.0,1453.0,82.5,17610.0,6525.0,675.0,729.0,92.6,413.0,508.0,81.3,56.0,117.0,47.9,4,2.7,3.3,1.3,22.0,58.0,27.0,13.0,99.0
2083,Robin Gosens,de GER,DF,Atalanta,it Serie A,27,1994,7.0,295.0,368.0,158.8,4555.0,1647.0,172.0,191.0,179.8,104.0,131.0,156.60000000000002,16.0,29.0,104.4,1,1.0,1.0,0.0,8.0,21.0,7.0,3.0,35.0
1043,Dan Gosling,eng ENG,CC,Watford,eng Premier League,31,1990,1.8,55.0,65.0,84.6,836.0,216.0,31.0,33.0,93.9,19.0,22.0,86.4,4.0,6.0,66.7,0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0
1044,Amine Gouiri,dz ALG,"DL,CC",Nice,fr Ligue 1,21,2000,30.6,786.0,1044.0,75.3,11948.0,2753.0,449.0,525.0,85.5,232.0,290.0,80.0,69.0,127.0,54.3,9,5.9,6.1,3.1,49.0,56.0,33.0,8.0,104.0
1045,Lucas Gourna-Douath,fr FRA,CC,Saint-Étienne,fr Ligue 1,17,2003,20.0,751.0,852.0,88.1,12807.0,2930.0,345.0,389.0,88.7,303.0,328.0,92.4,72.0,90.0,80.0,0,0.2,0.4,-0.2,9.0,74.0,2.0,1.0,69.0
1046,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,30,1991,28.6,861.0,1210.0,71.2,19033.0,8374.0,249.0,308.0,80.8,446.0,537.0,83.1,154.0,319.0,48.3,0,1.1,1.9,-1.1,8.0,77.0,16.0,1.0,80.0
1047,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,28,1992,34.1,1840.0,2072.0,88.8,33549.0,11497.0,746.0,802.0,93.0,901.0,977.0,92.2,166.0,235.0,70.6,0,1.8,1.1,-1.8,15.0,207.0,13.0,3.0,210.0
1048,Jens Grahl,de GER,PO,Eint Frankfurt,de Bundesliga,32,1988,1.0,24.0,29.0,82.8,535.0,380.0,3.0,3.0,100.0,19.0,20.0,95.0,2.0,6.0,33.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,Alberto Grassi,it ITA,CC,Cagliari,it Serie A,26,1995,24.2,840.0,1041.0,80.7,14201.0,3407.0,382.0,451.0,84.7,378.0,438.0,86.3,54.0,94.0,57.4,1,2.0,1.1,-1.0,15.0,65.0,6.0,1.0,76.0
1050,Jaume Grau,es ESP,CC,Osasuna,es La Liga,24,1997,0.0,2.0,4.0,50.0,43.0,26.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,Andrew Gravillon,gp GLP,DF,Reims,fr Ligue 1,23,1998,23.7,718.0,950.0,75.6,14232.0,6063.0,269.0,321.0,83.8,341.0,417.0,81.8,98.0,179.0,54.7,0,0.6,0.9,-0.6,10.0,66.0,8.0,6.0,64.0
1052,Demarai Gray,jm JAM,"CC,DL",Everton,eng Premier League,25,1996,26.0,555.0,769.0,72.2,9290.0,2076.0,277.0,315.0,87.9,182.0,246.0,74.0,65.0,129.0,50.4,4,3.6,3.5,0.4,41.0,23.0,23.0,7.0,59.0
1053,Adrian Grbić,at AUT,"DL,CC",Lorient,fr Ligue 1,24,1996,5.8,68.0,109.0,62.4,699.0,120.0,51.0,76.0,67.1,8.0,13.0,61.5,0.0,1.0,0.0,0,0.4,0.3,-0.4,4.0,3.0,0.0,0.0,3.0
1054,Ivo Grbić,hr CRO,PO,Lille,fr Ligue 1,25,1996,21.0,397.0,585.0,67.9,11507.0,9011.0,96.0,96.0,100.0,156.0,158.0,98.7,143.0,329.0,43.5,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1055,Jack Grealish,eng ENG,DL,Manchester City,eng Premier League,25,1995,21.3,833.0,971.0,85.8,11275.0,2149.0,543.0,578.0,93.9,230.0,260.0,88.5,30.0,42.0,71.4,3,6.0,4.6,-3.0,53.0,30.0,43.0,1.0,100.0
1056,Etienne Green,eng ENG,PO,Saint-Étienne,fr Ligue 1,21,2000,13.3,287.0,402.0,71.4,8355.0,6213.0,57.0,57.0,100.0,123.0,123.0,100.0,106.0,219.0,48.4,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
1057,Julian Green,us USA,CC,Greuther Fürth,de Bundesliga,26,1995,11.7,322.0,433.0,74.4,5029.0,1365.0,177.0,197.0,89.8,110.0,133.0,82.7,23.0,72.0,31.9,0,0.6,1.0,-0.6,10.0,31.0,9.0,3.0,44.0
1058,Mason Greenwood,eng ENG,"DL,CC",Manchester Utd,eng Premier League,19,2001,14.1,394.0,501.0,78.6,6461.0,1375.0,204.0,236.0,86.4,137.0,162.0,84.6,37.0,64.0,57.8,1,1.8,1.3,-0.8,17.0,31.0,13.0,3.0,39.0
1059,Sam Greenwood,eng ENG,"CC,DL",Leeds United,eng Premier League,19,2002,2.6,54.0,80.0,67.5,731.0,134.0,30.0,37.0,81.1,18.0,24.0,75.0,1.0,10.0,10.0,2,0.2,0.0,1.8,4.0,5.0,1.0,0.0,5.0
1060,Michael Gregoritsch,at AUT,"DL,CC",Augsburg,de Bundesliga,27,1994,15.5,244.0,415.0,58.8,3511.0,947.0,138.0,211.0,65.4,84.0,138.0,60.9,9.0,28.0,32.1,0,0.9,0.7,-0.9,8.0,29.0,8.0,3.0,36.0
1061,Dominik Greif,sk SVK,PO,Mallorca,es La Liga,24,1997,1.0,20.0,31.0,64.5,449.0,276.0,6.0,6.0,100.0,8.0,8.0,100.0,6.0,17.0,35.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,Clément Grenier,fr FRA,CC,Mallorca,es La Liga,30,1991,0.7,29.0,41.0,70.7,434.0,43.0,15.0,18.0,83.3,13.0,17.0,76.5,0.0,3.0,0.0,0,0.0,0.1,0.0,1.0,6.0,0.0,0.0,2.0
2127,Sebastian Griesbeck,de GER,"DF,CC",Greuther Fürth,de Bundesliga,30,1990,27.200000000000003,690.0,879.0,178.5,13308.0,4220.0,241.0,270.0,189.2,346.0,393.0,88.0,86.0,168.0,51.2,0,0.1,0.3,-0.1,2.0,43.0,1.0,0.0,51.0
2131,Antoine Griezmann,fr FRA,DL,Barcelona,es La Liga,30,1991,21.7,630.0,805.0,162.39999999999998,9050.0,2009.0,352.0,416.0,170.5,165.0,211.0,164.9,51.0,78.0,151.5,4,3.1,3.1,0.9,26.0,47.0,12.0,0.0,64.0
1067,Vincenzo Grifo,it ITA,"CC,DL",Freiburg,de Bundesliga,28,1993,30.8,1043.0,1428.0,73.0,17809.0,6429.0,524.0,610.0,85.9,332.0,441.0,75.3,138.0,276.0,50.0,7,7.5,8.3,-0.5,66.0,93.0,58.0,10.0,147.0
1068,Lennart Grill,de GER,PO,Leverkusen,de Bundesliga,22,1999,1.0,34.0,47.0,72.3,792.0,519.0,14.0,14.0,100.0,11.0,11.0,100.0,8.0,21.0,38.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,Florian Grillitsch,at AUT,"DF,CC",Hoffenheim,de Bundesliga,25,1995,16.6,940.0,1062.0,88.5,19549.0,7333.0,288.0,310.0,92.9,471.0,503.0,93.6,158.0,197.0,80.2,0,0.5,1.2,-0.5,11.0,95.0,15.0,3.0,110.0
1070,Pascal Groß,de GER,"CC,DF",Brighton,eng Premier League,30,1991,22.6,1012.0,1345.0,75.2,18387.0,5413.0,446.0,508.0,87.8,397.0,481.0,82.5,135.0,267.0,50.6,4,5.5,4.6,-1.5,60.0,94.0,37.0,12.0,149.0
1071,Carlos Gruezo,ec ECU,CC,Augsburg,de Bundesliga,26,1995,10.8,244.0,319.0,76.5,4734.0,1686.0,83.0,101.0,82.2,116.0,137.0,84.7,39.0,58.0,67.2,0,0.1,0.2,-0.1,4.0,13.0,4.0,1.0,34.0
1072,Vicente Guaita,es ESP,PO,Crystal Palace,eng Premier League,34,1987,29.5,776.0,982.0,79.0,17570.0,10060.0,241.0,242.0,99.6,345.0,348.0,99.1,171.0,369.0,46.3,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1073,Andrés Guardado,mx MEX,CC,Betis,es La Liga,34,1986,15.5,798.0,954.0,83.6,15233.0,4717.0,333.0,372.0,89.5,328.0,367.0,89.4,119.0,176.0,67.6,1,0.4,0.5,0.6,10.0,88.0,7.0,0.0,95.0
1074,Sergi Guardiola,es ESP,DL,Rayo Vallecano,es La Liga,30,1991,19.0,270.0,403.0,67.0,3792.0,824.0,168.0,223.0,75.3,67.0,97.0,69.1,16.0,24.0,66.7,2,2.0,1.9,0.0,15.0,10.0,12.0,2.0,32.0
1075,Nemanja Gudelj,rs SRB,"DF,CC",Sevilla,es La Liga,29,1991,11.6,602.0,675.0,89.2,10848.0,3055.0,235.0,254.0,92.5,308.0,331.0,93.1,47.0,68.0,69.1,0,0.1,0.2,-0.1,2.0,27.0,0.0,0.0,20.0
1076,Gabriel Gudmundsson,se SWE,"DF,CC",Lille,fr Ligue 1,22,1999,14.9,512.0,719.0,71.2,8113.0,2483.0,270.0,308.0,87.7,194.0,255.0,76.1,37.0,94.0,39.4,0,1.0,0.8,-1.0,11.0,36.0,6.0,4.0,51.0
1077,Noah Guede-Nadje,fr FRA,CC,Angers,fr Ligue 1,17,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,Gonçalo Guedes,pt POR,"DL,CC",Valencia,es La Liga,24,1996,29.0,563.0,878.0,64.1,9510.0,3315.0,284.0,370.0,76.8,181.0,275.0,65.8,65.0,130.0,50.0,6,4.0,4.8,2.0,43.0,52.0,52.0,15.0,120.0
1079,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,21,2000,35.8,2057.0,2360.0,87.2,40390.0,14502.0,664.0,722.0,92.0,1162.0,1261.0,92.1,214.0,342.0,62.6,1,1.3,1.0,-0.3,6.0,116.0,3.0,0.0,111.0
1080,Mattéo Guendouzi,fr FRA,CC,Marseille,fr Ligue 1,22,1999,35.0,1882.0,2178.0,86.4,31940.0,8136.0,893.0,966.0,92.4,750.0,836.0,89.7,177.0,227.0,78.0,6,3.6,3.5,2.4,35.0,214.0,53.0,4.0,286.0
