RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
159,Pierre-Emerick Aubameyang,ga GAB,DL,Chelsea,eng Premier League,33,1989,6.2,1,0,0,5,1,0,3,2,0,0.0,0.0,0,11.0,3.0,11.0,21.4
160,Pierre-Emerick Aubameyang,ga GAB,DL,Barcelona,es La Liga,33,1989,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
161,Emil Audero,it ITA,PO,Sampdoria,it Serie A,25,1997,25.0,1,0,0,0,2,0,0,0,0,0.0,0.0,1,41.0,6.0,0.0,100.0
162,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,27,1994,34.0,3,0,0,14,26,1,170,17,14,0.0,1.0,0,183.0,38.0,32.0,54.3
163,Ludwig Augustinsson,se SWE,DF,Aston Villa,eng Premier League,28,1994,0.9,1,0,0,1,3,0,5,0,1,0.0,0.0,0,9.0,4.0,1.0,80.0
164,Ludwig Augustinsson,se SWE,DF,Mallorca,es La Liga,28,1994,1.5,0,0,0,1,1,0,6,1,1,0.0,0.0,0,13.0,4.0,1.0,80.0
165,Serge Aurier,ci CIV,DF,Nott'ham Forest,eng Premier League,29,1992,21.6,2,0,0,18,19,0,40,29,41,0.0,0.0,0,126.0,46.0,32.0,59.0
166,Mathias Autret,fr FRA,"CC,DL",Auxerre,fr Ligue 1,31,1991,14.3,0,0,0,7,4,2,65,12,10,0.0,0.0,0,73.0,5.0,13.0,27.8
167,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,28,1994,19.0,7,1,0,25,35,14,81,8,5,0.0,0.0,0,54.0,35.0,50.0,41.2
168,Cédric Avinel,gp GLP,DF,Ajaccio,fr Ligue 1,35,1986,19.9,2,1,0,12,2,0,0,15,7,0.0,2.0,0,93.0,38.0,15.0,71.7
169,Taiwo Awoniyi,ng NGA,DL,Nott'ham Forest,eng Premier League,24,1997,15.6,2,0,0,24,19,15,3,4,10,0.0,0.0,0,56.0,20.0,61.0,24.7
170,Yasin Ayari,se SWE,CC,Brighton,eng Premier League,18,2003,0.7,0,0,0,0,3,0,0,0,2,0.0,0.0,0,3.0,0.0,1.0,0.0
171,Mehmet Aydin,de GER,"DF,DL",Schalke 04,de Bundesliga,20,2002,6.3,0,0,0,6,6,0,23,10,18,0.0,0.0,0,49.0,13.0,17.0,43.3
172,André Ayew,gh GHA,"DL,CC",Nott'ham Forest,eng Premier League,32,1989,3.5,1,0,0,3,8,1,1,0,3,0.0,0.0,0,9.0,14.0,22.0,38.9
173,Jordan Ayew,gh GHA,"DL,CC",Crystal Palace,eng Premier League,30,1991,30.2,5,0,0,48,90,4,43,15,41,0.0,0.0,0,166.0,50.0,92.0,35.2
174,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,27,1994,6.1,1,0,0,4,8,0,0,5,4,0.0,0.0,0,28.0,2.0,7.0,22.2
175,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,30,1991,22.8,3,0,0,15,35,1,62,26,37,0.0,1.0,0,152.0,47.0,57.0,45.2
176,Ayman Azhil,ma MAR,CC,Leverkusen,de Bundesliga,21,2001,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
177,Sardar Azmoun,ir IRN,"DL,CC",Leverkusen,de Bundesliga,27,1995,10.3,1,0,0,17,1,8,0,2,3,1.0,0.0,0,33.0,22.0,46.0,32.4
178,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,32,1989,17.0,3,0,0,27,7,2,26,19,25,0.0,0.0,1,59.0,29.0,19.0,60.4
179,Sanoussy Ba,de GER,DF,RB Leipzig,de Bundesliga,18,2004,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
180,Iddrisu Baba,gh GHA,"CC,DF",Mallorca,es La Liga,26,1996,18.9,5,0,0,31,30,0,0,11,17,0.0,0.0,0,122.0,37.0,28.0,56.9
181,Srđan Babić,rs SRB,DF,Almería,es La Liga,26,1996,33.3,5,0,0,24,9,2,2,29,18,0.0,0.0,0,136.0,71.0,46.0,60.7
182,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,22,2000,16.1,4,0,0,13,4,0,4,23,20,0.0,0.0,0,97.0,34.0,27.0,55.7
183,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,22,2000,1.0,1,0,0,3,1,0,0,1,1,0.0,0.0,0,4.0,2.0,2.0,50.0
184,Édgar Badía,es ESP,PO,Elche,es La Liga,30,1992,36.0,2,0,0,1,6,0,0,0,0,0.0,1.0,0,33.0,8.0,1.0,88.9
185,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,21,2001,10.1,2,0,0,9,6,0,2,16,8,0.0,0.0,0,76.0,35.0,14.0,71.4
186,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,21,2001,9.3,3,0,0,10,4,0,0,17,8,0.0,0.0,0,67.0,21.0,7.0,75.0
187,Alex Baena,es ESP,"CC,DL",Villarreal,es La Liga,21,2001,21.6,13,1,1,58,56,3,26,7,17,1.0,1.0,0,100.0,1.0,26.0,3.7
188,Jaime Báez,uy URU,DF,Cremonese,it Serie A,27,1995,1.1,0,0,0,1,1,1,9,0,2,0.0,0.0,0,5.0,1.0,0.0,100.0
189,Leon Bailey,jm JAM,"DL,CC",Aston Villa,eng Premier League,24,1997,21.9,4,0,0,29,22,9,96,6,6,0.0,1.0,0,72.0,24.0,46.0,34.3
190,Eric Bailly,ci CIV,DF,Marseille,fr Ligue 1,28,1994,6.0,1,0,0,10,5,0,0,12,10,0.0,0.0,0,42.0,15.0,15.0,50.0
191,Dénys Bain,fr FRA,DF,Auxerre,fr Ligue 1,29,1993,1.4,0,0,0,2,1,0,0,2,3,0.0,0.0,0,5.0,3.0,1.0,75.0
192,Brandon Baiye,be BEL,CC,Clermont Foot,fr Ligue 1,21,2000,0.6,0,0,0,0,0,0,0,1,2,0.0,0.0,0,2.0,0.0,1.0,0.0
193,Stefan Bajcetic,es ESP,CC,Liverpool,eng Premier League,17,2004,5.8,2,0,0,7,9,0,5,9,6,0.0,0.0,0,40.0,9.0,5.0,64.3
194,Nedim Bajrami,al ALB,"CC,DL",Empoli,it Serie A,23,1999,10.4,1,0,0,6,6,3,35,7,4,0.0,0.0,0,49.0,2.0,7.0,22.2
195,Nedim Bajrami,al ALB,"DL,CC",Sassuolo,it Serie A,23,1999,9.1,0,0,0,6,9,6,57,7,7,0.0,0.0,0,44.0,2.0,4.0,33.3
196,Cédric Bakambu,cd COD,CC,Marseille,fr Ligue 1,31,1991,0.7,0,0,0,2,1,0,1,0,1,0.0,0.0,0,5.0,4.0,3.0,57.1
197,Tiemoué Bakayoko,fr FRA,CC,Milan,it Serie A,27,1994,0.5,0,0,0,3,1,0,0,0,5,0.0,0.0,0,6.0,1.0,1.0,50.0
198,Mitchel Bakker,nl NED,"DF,CC",Leverkusen,de Bundesliga,22,2000,18.4,6,1,1,18,14,2,26,15,8,0.0,0.0,0,114.0,12.0,13.0,48.0
199,Ridle Baku,de GER,"DF,DL",Wolfsburg,de Bundesliga,24,1998,28.7,6,0,0,27,32,4,70,21,26,0.0,0.0,0,156.0,22.0,31.0,41.5
200,Tommaso Baldanzi,it ITA,CC,Empoli,it Serie A,19,2003,19.7,2,0,0,12,37,1,21,2,12,0.0,0.0,0,69.0,3.0,9.0,25.0
201,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,18,2003,27.5,4,0,0,27,29,5,67,12,30,0.0,0.0,0,145.0,19.0,18.0,51.4
202,Thierno Balde,fr FRA,"DF,CC",Troyes,fr Ligue 1,20,2002,23.9,1,0,0,8,34,2,37,23,14,1.0,0.0,0,143.0,7.0,20.0,25.9
203,Carlos Baleba,cm CMR,CC,Lille,fr Ligue 1,18,2004,5.3,3,1,0,13,18,0,1,1,11,2.0,0.0,0,38.0,7.0,8.0,46.7
204,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,34,1988,1.3,0,0,0,3,0,0,3,1,4,0.0,0.0,0,6.0,0.0,0.0,
205,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,23,1999,29.3,9,1,0,53,21,0,6,63,37,0.0,1.0,1,204.0,70.0,41.0,63.1
206,Dominic Ballard,eng ENG,"DL,CC",Southampton,eng Premier League,17,2005,0.3,0,0,0,0,0,0,0,1,0,0.0,0.0,0,2.0,1.0,4.0,20.0
207,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,30,1992,35.9,6,0,0,42,34,7,105,25,29,0.0,2.0,2,145.0,29.0,37.0,43.9
208,Fodé Ballo-Touré,sn SEN,DF,Milan,it Serie A,25,1997,5.8,0,0,0,5,13,0,17,2,9,0.0,0.0,0,33.0,13.0,5.0,72.2
209,Folarin Balogun,us USA,DL,Reims,fr Ligue 1,21,2001,33.3,5,0,0,38,54,29,23,3,5,3.0,0.0,0,86.0,14.0,57.0,19.7
210,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,32,1990,15.2,2,0,0,10,13,4,19,18,12,0.0,0.0,0,68.0,17.0,14.0,54.8
211,Jonathan Bamba,ci CIV,DL,Lille,fr Ligue 1,26,1996,30.9,6,0,0,33,59,12,79,22,17,0.0,1.0,0,200.0,20.0,35.0,36.4
212,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,28,1993,16.8,3,0,0,25,27,18,5,5,6,0.0,0.0,0,50.0,36.0,42.0,46.2
213,Lameck Banda,zm ZAM,"DL,CC",Lecce,it Serie A,21,2001,18.2,6,0,0,31,37,11,51,8,20,0.0,0.0,0,82.0,7.0,32.0,17.9
214,Filippo Bandinelli,it ITA,CC,Empoli,it Serie A,27,1995,25.1,10,0,0,53,37,0,91,18,34,0.0,1.0,0,138.0,10.0,19.0,34.5
215,Léo Baptistão,br BRA,"DL,CC",Almería,es La Liga,29,1992,19.2,7,0,0,30,23,10,18,19,20,0.0,0.0,0,104.0,27.0,40.0,40.3
216,Shandon Baptiste,gd GRN,CC,Brentford,eng Premier League,24,1998,6.9,3,1,1,11,12,1,11,7,9,0.0,0.0,0,45.0,6.0,7.0,46.2
217,Antonín Barák,cz CZE,CC,Hellas Verona,it Serie A,27,1994,0.3,0,0,0,0,0,0,1,0,0,0.0,0.0,0,2.0,0.0,0.0,
218,Antonín Barák,cz CZE,CC,Fiorentina,it Serie A,27,1994,20.0,4,0,0,13,17,3,14,3,9,0.0,1.0,0,76.0,18.0,31.0,36.7
219,Andrea Barberis,it ITA,CC,Monza,it Serie A,28,1993,3.8,0,0,0,1,2,0,4,8,2,0.0,0.0,0,16.0,2.0,2.0,50.0
220,Tommaso Barbieri,it ITA,DF,Juventus,it Serie A,19,2002,1.2,0,0,0,5,4,0,7,0,3,0.0,0.0,0,2.0,0.0,2.0,0.0
221,Bradley Barcola,fr FRA,"DL,CC",Lyon,fr Ligue 1,19,2002,16.0,3,0,0,24,7,7,21,19,16,0.0,0.0,0,60.0,16.0,32.0,33.3
222,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,21,2000,27.3,6,0,0,30,20,2,70,64,60,0.0,1.0,0,180.0,33.0,23.0,58.9
223,Francesco Bardi,it ITA,PO,Bologna,it Serie A,30,1992,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
224,Keidi Bare,al ALB,CC,Espanyol,es La Liga,24,1997,5.6,0,0,0,11,13,0,6,11,8,0.0,0.0,0,25.0,5.0,9.0,35.7
225,Nicolò Barella,it ITA,CC,Inter,it Serie A,25,1997,29.0,6,0,0,32,45,9,84,12,25,0.0,0.0,0,178.0,20.0,15.0,57.1
226,Kike Barja,es ESP,"DL,CC",Osasuna,es La Liga,25,1997,14.6,1,0,0,18,15,7,110,4,9,0.0,0.0,0,65.0,8.0,11.0,42.1
227,Ross Barkley,eng ENG,"CC,DL",Nice,fr Ligue 1,28,1993,10.7,1,0,0,14,15,1,46,8,9,0.0,0.0,0,58.0,4.0,12.0,25.0
228,Aymen Barkok,ma MAR,CC,Mainz 05,de Bundesliga,24,1998,6.5,1,0,0,17,4,0,12,3,8,0.0,0.0,0,52.0,15.0,14.0,51.7
229,Harvey Barnes,eng ENG,"DL,CC",Leicester City,eng Premier League,24,1997,30.1,3,0,0,38,37,9,44,8,14,0.0,0.0,0,101.0,29.0,57.0,33.7
230,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,22,2000,23.8,5,0,0,48,33,3,6,41,38,1.0,2.0,0,142.0,39.0,43.0,47.6
231,Enzo Barrenechea,ar ARG,CC,Juventus,it Serie A,21,2001,1.8,0,0,0,3,1,0,0,2,3,0.0,0.0,0,9.0,1.0,1.0,50.0
232,Ander Barrenetxea,es ESP,"DL,DF",Real Sociedad,es La Liga,20,2001,9.8,4,0,0,23,14,0,13,5,15,0.0,0.0,0,74.0,11.0,15.0,42.3
233,Mickaël Barreto,fr FRA,CC,Ajaccio,fr Ligue 1,31,1991,14.7,1,0,0,20,8,0,76,18,20,0.0,0.0,0,100.0,9.0,7.0,56.3
234,Pablo Barrios,es ESP,CC,Atlético Madrid,es La Liga,19,2003,8.0,4,0,0,7,12,0,6,9,10,0.0,0.0,0,49.0,6.0,9.0,40.0
235,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,23,1998,21.8,3,0,0,20,19,5,103,1,4,0.0,0.0,0,80.0,12.0,34.0,26.1
236,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,25,1996,37.0,6,0,0,37,11,0,14,36,30,0.0,1.0,0,204.0,91.0,64.0,58.7
237,Toma Bašić,hr CRO,CC,Lazio,it Serie A,25,1996,5.7,2,0,0,12,17,1,20,7,4,0.0,0.0,0,32.0,14.0,6.0,70.0
238,Alberto Basso,it ITA,CC,Cremonese,it Serie A,18,2004,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
239,Gil Bastião Dias,pt POR,DL,Stuttgart,de Bundesliga,25,1996,4.4,0,0,0,6,5,2,6,2,6,0.0,0.0,0,30.0,7.0,8.0,46.7
240,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,23,1999,24.0,3,0,0,19,15,1,49,24,20,0.0,0.0,0,117.0,39.0,23.0,62.9
241,Simone Bastoni,it ITA,"CC,DF",Spezia,it Serie A,25,1996,13.2,7,0,0,29,12,2,103,8,24,0.0,0.0,0,87.0,12.0,9.0,57.1
242,Rodrigo Battaglia,ar ARG,CC,Mallorca,es La Liga,31,1991,7.6,5,0,0,11,11,0,1,5,5,0.0,2.0,0,29.0,11.0,8.0,57.9
243,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,22,2000,20.5,8,0,0,24,23,1,2,23,17,0.0,1.0,0,105.0,71.0,51.0,58.2
244,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,32,1990,34.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,71.0,16.0,0.0,100.0
245,Timo Baumgartl,de GER,DF,Union Berlin,de Bundesliga,26,1996,6.2,2,0,0,11,6,0,6,2,6,0.0,0.0,0,41.0,19.0,10.0,65.5
246,Julian Baumgartlinger,at AUT,CC,Augsburg,de Bundesliga,34,1988,6.2,1,0,0,5,9,0,2,4,4,0.0,0.0,0,39.0,7.0,9.0,43.8
247,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,22,1999,28.5,7,0,0,66,49,9,29,15,19,5.0,0.0,0,142.0,72.0,75.0,49.0
248,Cyrille Bayala,bf BFA,CC,Ajaccio,fr Ligue 1,26,1996,22.3,3,1,0,29,28,7,44,25,37,0.0,0.0,0,150.0,41.0,57.0,41.8
249,Brian Bayeye,,DF,Torino,it Serie A,22,2000,0.7,0,0,0,1,1,0,2,1,0,0.0,0.0,0,12.0,0.0,1.0,0.0
250,Noah Joel Sarenren Bazee,ng NGA,"CC,DL",Augsburg,de Bundesliga,25,1996,0.2,0,0,0,1,1,0,0,0,0,0.0,0.0,0,1.0,0.0,4.0,0.0
251,Gavin Bazunu,ie IRL,PO,Southampton,eng Premier League,20,2002,32.0,0,0,0,1,2,0,0,1,0,0.0,1.0,0,39.0,13.0,0.0,100.0
252,Bebé,cv CPV,DL,Rayo Vallecano,es La Liga,32,1990,0.7,1,0,0,2,2,0,16,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0
253,Ihlas Bebou,tg TOG,"DL,DF",Hoffenheim,de Bundesliga,28,1994,15.7,2,0,0,22,9,8,11,7,16,1.0,1.0,0,65.0,28.0,54.0,34.1
254,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,26,1996,27.6,11,1,0,38,32,6,19,26,36,0.0,0.0,1,157.0,63.0,28.0,69.2
255,Mads Bech Sørensen,dk DEN,"DF,CC",Brentford,eng Premier League,23,1999,0.2,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,1.0,0.0,100.0
256,Julius Beck,dk DEN,CC,Spezia,it Serie A,17,2005,0.1,0,0,0,1,0,0,0,0,1,0.0,0.0,0,1.0,0.0,1.0,0.0
257,Sheraldo Becker,sr SUR,DL,Union Berlin,de Bundesliga,27,1995,28.4,4,0,0,29,26,25,139,3,5,1.0,0.0,0,86.0,16.0,49.0,24.6
258,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,26,1996,18.6,5,0,0,15,7,0,1,49,21,0.0,0.0,1,98.0,40.0,16.0,71.4
259,Jan Bednarek,pl POL,DF,Aston Villa,eng Premier League,26,1996,1.1,0,0,0,1,1,0,0,2,3,0.0,0.0,0,4.0,0.0,0.0,
260,Donny van de Beek,nl NED,CC,Manchester Utd,eng Premier League,25,1997,1.9,0,0,0,4,2,1,0,1,0,0.0,0.0,0,3.0,3.0,3.0,50.0
261,Asmir Begović,ba BIH,PO,Everton,eng Premier League,35,1987,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
262,Yanis Begraoui,ma MAR,"DL,CC",Toulouse,fr Ligue 1,21,2001,0.7,0,0,0,0,0,1,0,1,0,0.0,0.0,0,3.0,0.0,0.0,
263,Kevin Behrens,de GER,DL,Union Berlin,de Bundesliga,31,1991,17.1,6,0,0,35,26,12,8,5,7,0.0,0.0,0,43.0,176.0,145.0,54.8
264,Alexis Beka Beka,fr FRA,"CC,DF",Nice,fr Ligue 1,21,2001,6.1,2,0,0,11,7,0,17,12,5,0.0,0.0,0,44.0,3.0,4.0,42.9
265,Jérémie Bela,ao ANG,"DF,CC",Clermont Foot,fr Ligue 1,29,1993,8.3,0,0,0,7,17,0,34,9,4,0.0,0.0,0,29.0,2.0,0.0,100.0
266,Reda Belahyane,fr FRA,CC,Nice,fr Ligue 1,18,2004,2.0,0,0,0,5,1,0,0,2,6,0.0,0.0,0,23.0,0.0,0.0,
267,Youcef Belaïli,dz ALG,"CC,DL",Ajaccio,fr Ligue 1,30,1992,12.8,2,0,0,25,24,4,42,5,10,2.0,0.0,0,75.0,7.0,9.0,43.8
268,Youcef Belaïli,dz ALG,"DL,CC",Brest,fr Ligue 1,30,1992,4.0,3,0,0,11,8,2,21,1,2,0.0,0.0,0,19.0,2.0,1.0,66.7
269,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,28,1994,29.5,3,0,0,33,50,0,11,52,48,0.0,0.0,0,197.0,20.0,30.0,40.0
270,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,30,1991,26.6,9,0,0,47,11,4,15,44,28,0.0,0.0,0,191.0,103.0,65.0,61.3
271,Armel Bella Kotchap,de GER,DF,Southampton,eng Premier League,20,2001,20.9,4,0,0,9,33,0,4,44,17,0.0,0.0,0,145.0,40.0,28.0,58.8
272,Raoul Bellanova,it ITA,DF,Inter,it Serie A,22,2000,5.5,0,0,0,4,9,2,32,4,6,0.0,0.0,0,25.0,3.0,3.0,50.0
273,Karim Bellarabi,de GER,"DL,CC",Leverkusen,de Bundesliga,32,1990,0.9,0,0,0,2,0,2,8,0,0,0.0,0.0,0,4.0,0.0,0.0,
274,Jean-Ricner Bellegarde,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,24,1998,26.9,5,0,0,36,73,1,123,26,25,3.0,1.0,0,157.0,20.0,30.0,40.0
275,Héctor Bellerín,es ESP,DF,Barcelona,es La Liga,27,1995,1.6,0,0,0,2,0,0,3,3,0,0.0,0.0,0,10.0,3.0,0.0,100.0
276,Jude Bellingham,eng ENG,CC,Dortmund,de Bundesliga,19,2003,29.9,8,0,0,41,73,3,33,35,42,2.0,0.0,0,198.0,34.0,33.0,50.7
277,Jeanöel Belocian,fr FRA,DF,Rennes,fr Ligue 1,17,2005,5.6,1,0,0,6,1,0,3,6,7,0.0,0.0,0,28.0,7.0,2.0,77.8
278,Andrea Belotti,it ITA,DL,Roma,it Serie A,28,1993,12.7,0,0,0,21,36,7,6,3,5,0.0,0.0,0,24.0,36.0,61.0,37.1
279,Fran Beltrán,es ESP,CC,Celta Vigo,es La Liga,23,1999,31.7,4,0,0,26,16,2,51,53,22,0.0,1.0,0,196.0,18.0,48.0,27.3
280,Eliesse Ben Seghir,fr FRA,"DL,CC",Monaco,fr Ligue 1,17,2005,11.7,1,0,0,17,34,3,7,4,10,0.0,0.0,0,49.0,9.0,16.0,36.0
281,Salim Ben Seghir,fr FRA,CC,Marseille,fr Ligue 1,19,2003,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,
282,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,31,1990,23.5,4,0,0,18,21,22,17,4,9,2.0,0.0,0,58.0,15.0,27.0,35.7
283,Marco Benassi,it ITA,DF,Fiorentina,it Serie A,27,1994,1.0,0,0,0,1,1,0,7,1,3,0.0,0.0,0,10.0,3.0,2.0,60.0
284,Marco Benassi,it ITA,CC,Cremonese,it Serie A,27,1994,11.1,1,0,0,10,6,0,24,12,15,0.0,0.0,0,71.0,5.0,15.0,25.0
285,Iker Benito,es ESP,"DL,CC",Osasuna,es La Liga,19,2002,2.0,0,0,0,2,2,1,6,2,3,0.0,0.0,0,14.0,1.0,4.0,20.0
286,Ismaël Bennacer,dz ALG,CC,Milan,it Serie A,24,1997,22.3,5,0,0,36,25,1,79,26,33,0.0,0.0,0,186.0,22.0,22.0,50.0
287,Saïd Benrahma,dz ALG,"DL,CC",West Ham,eng Premier League,26,1995,23.0,0,0,0,16,15,7,83,9,15,0.0,0.0,0,113.0,5.0,11.0,31.3
288,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,27,1995,27.6,7,1,1,25,44,3,31,36,21,1.0,0.0,1,174.0,68.0,41.0,62.4
289,Nabil Bentaleb,dz ALG,CC,Angers,fr Ligue 1,27,1994,27.7,7,1,1,39,54,0,96,44,40,0.0,0.0,0,231.0,29.0,18.0,61.7
290,Rodrigo Bentancur,uy URU,CC,Tottenham,eng Premier League,25,1997,16.7,8,0,0,24,8,0,16,20,28,0.0,0.0,0,128.0,15.0,16.0,48.4
291,Daniel Bentley,eng ENG,PO,Wolves,eng Premier League,29,1993,2.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,1.0,0.0,1.0,0.0
292,Karim Benzema,fr FRA,DL,Real Madrid,es La Liga,34,1987,22.6,1,0,0,10,6,22,3,2,5,2.0,0.0,0,35.0,14.0,13.0,51.9
293,Domenico Berardi,it ITA,DL,Sassuolo,it Serie A,27,1994,20.7,7,0,0,33,49,8,83,19,14,2.0,0.0,0,84.0,13.0,21.0,38.2
294,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,32,1990,26.7,9,1,1,31,33,5,66,40,32,1.0,1.0,0,173.0,51.0,26.0,66.2
295,Álex Berenguer,es ESP,DL,Athletic Club,es La Liga,27,1995,25.5,2,0,0,48,25,19,162,10,37,0.0,0.0,0,114.0,35.0,42.0,45.5
296,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,30,1992,13.3,1,0,0,13,10,0,31,21,18,0.0,0.0,0,68.0,18.0,11.0,62.1
297,Bartosz Bereszyński,pl POL,DF,Napoli,it Serie A,30,1992,1.8,1,0,0,2,2,0,0,3,2,0.0,0.0,0,14.0,2.0,1.0,66.7
298,Patrick Berg,no NOR,"CC,DL",Lens,fr Ligue 1,24,1997,0.3,0,0,0,1,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,
299,Mitchell van Bergen,nl NED,"DL,DF",Reims,fr Ligue 1,22,1999,10.1,1,0,0,10,7,3,59,6,8,1.0,1.0,0,56.0,5.0,8.0,38.5
300,Mergim Berisha,de GER,DL,Augsburg,de Bundesliga,24,1998,18.7,9,1,1,28,31,16,77,0,6,0.0,0.0,0,47.0,39.0,64.0,37.9
301,Quentin Bernard,fr FRA,DF,Auxerre,fr Ligue 1,33,1989,7.0,0,0,0,6,3,0,14,15,7,0.0,0.0,0,39.0,3.0,8.0,27.3
302,Paul Bernardoni,fr FRA,PO,Angers,fr Ligue 1,25,1997,27.0,0,0,0,1,2,0,0,1,0,0.0,1.0,0,17.0,6.0,1.0,85.7
303,Juan Bernat,es ESP,"DF,CC",Paris S-G,fr Ligue 1,29,1993,18.3,1,0,0,7,8,0,16,9,16,0.0,0.0,0,86.0,6.0,10.0,37.5
304,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,eng Premier League,19,2002,9.9,2,0,0,17,9,0,29,3,23,0.0,0.0,0,53.0,9.0,15.0,37.5
305,Jason Berthomier,fr FRA,CC,Clermont Foot,fr Ligue 1,32,1990,0.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0
306,Marco Bertini,it ITA,CC,Lazio,it Serie A,19,2002,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
307,Beto,gw GNB,DL,Udinese,it Serie A,24,1998,23.7,2,0,0,36,26,9,9,6,9,0.0,0.0,0,31.0,70.0,64.0,52.2
308,Owen Bevan,wls WAL,DF,Bournemouth,eng Premier League,18,2003,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
309,Matteo Bianchetti,it ITA,DF,Cremonese,it Serie A,29,1993,23.7,5,0,0,18,10,0,3,20,19,0.0,1.0,0,137.0,63.0,40.0,61.2
310,Alessandro Bianco,it ITA,CC,Fiorentina,it Serie A,19,2002,1.7,1,0,0,7,4,0,1,0,2,0.0,0.0,0,8.0,2.0,2.0,50.0
311,Giulian Biancone,fr FRA,DF,Nott'ham Forest,eng Premier League,22,2000,0.2,0,0,0,0,0,0,1,1,1,0.0,0.0,0,5.0,2.0,0.0,100.0
312,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,32,1990,2.9,0,0,0,1,1,1,1,5,4,0.0,0.0,0,10.0,9.0,11.0,45.0
313,Pedro Bigas,es ESP,DF,Elche,es La Liga,31,1990,22.4,4,2,0,17,16,0,5,33,20,1.0,1.0,0,123.0,42.0,19.0,68.9
314,Jaka Bijol,si SVN,DF,Udinese,it Serie A,23,1999,30.3,10,0,0,29,7,0,1,29,23,0.0,1.0,0,144.0,87.0,47.0,64.9
315,El Bilal Touré,ml MLI,DL,Almería,es La Liga,20,2001,14.0,0,0,0,25,7,13,4,1,3,0.0,0.0,0,46.0,44.0,46.0,48.9
316,El Bilal Touré,ml MLI,DL,Reims,fr Ligue 1,20,2001,1.0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,3.0,3.0,6.0,33.3
317,Philip Billing,dk DEN,"CC,DL",Bournemouth,eng Premier League,26,1996,30.7,5,0,0,30,35,3,38,31,36,0.0,0.0,0,146.0,52.0,35.0,59.8
