,Jugador,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,ACT2017-2018,SCA902017-2018,PassLive2017-2018,PassDead2017-2018,HASTA2017-2018,Dis2017-2018,FR2017-2018,Def2017-2018,ACG2017-2018,GCA902017-2018,PassLive.12017-2018,PassDead.12017-2018,HASTA.12017-2018,Dis.12017-2018,FR.12017-2018,Def.12017-2018,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,90 s2018-2019,ACT2018-2019,SCA902018-2019,PassLive2018-2019,PassDead2018-2019,HASTA2018-2019,Dis2018-2019,FR2018-2019,Def2018-2019,ACG2018-2019,GCA902018-2019,PassLive.12018-2019,PassDead.12018-2019,HASTA.12018-2019,Dis.12018-2019,FR.12018-2019,Def.12018-2019,País2019-2020,Posc2019-2020,Equipo2019-2020,Comp2019-2020,Edad2019-2020,Nacimiento2019-2020,90 s2019-2020,ACT2019-2020,SCA902019-2020,PassLive2019-2020,PassDead2019-2020,HASTA2019-2020,Dis2019-2020,FR2019-2020,Def2019-2020,ACG2019-2020,GCA902019-2020,PassLive.12019-2020,PassDead.12019-2020,HASTA.12019-2020,Dis.12019-2020,FR.12019-2020,Def.12019-2020,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,90 s2020-2021,ACT2020-2021,SCA902020-2021,PassLive2020-2021,PassDead2020-2021,HASTA2020-2021,Dis2020-2021,FR2020-2021,Def2020-2021,ACG2020-2021,GCA902020-2021,PassLive.12020-2021,PassDead.12020-2021,HASTA.12020-2021,Dis.12020-2021,FR.12020-2021,Def.12020-2021,País2021-2022,Posc2021-2022,Equipo2021-2022,Comp2021-2022,Edad2021-2022,Nacimiento2021-2022,90 s2021-2022,ACT2021-2022,SCA902021-2022,PassLive2021-2022,PassDead2021-2022,HASTA2021-2022,Dis2021-2022,FR2021-2022,Def2021-2022,ACG2021-2022,GCA902021-2022,PassLive.12021-2022,PassDead.12021-2022,HASTA.12021-2022,Dis.12021-2022,FR.12021-2022,Def.12021-2022,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,ACT2022-2023,SCA902022-2023,PassLive2022-2023,PassDead2022-2023,HASTA2022-2023,Dis2022-2023,FR2022-2023,Def2022-2023,ACG2022-2023,GCA902022-2023,PassLive.12022-2023,PassDead.12022-2023,HASTA.12022-2023,Dis.12022-2023,FR.12022-2023,Def.12022-2023
1961,Marcus Rashford,eng ENG,"DL,CC",Manchester Utd,eng Premier League,19.0,1997.0,20.1,55.0,2.73,34.0,4.0,10.0,2.0,3.0,2.0,8.0,0.4,5.0,1.0,1.0,0.0,1.0,0.0,eng ENG,DL,Manchester Utd,eng Premier League,20.0,1997.0,25.9,81.0,3.12,55.0,4.0,8.0,6.0,7.0,1.0,13.0,0.5,8.0,0.0,4.0,1.0,0.0,0.0,eng ENG,DL,Manchester Utd,eng Premier League,21.0,1997.0,29.4,95.0,3.23,66.0,2.0,13.0,4.0,10.0,0.0,19.0,0.65,12.0,0.0,3.0,0.0,4.0,0.0,eng ENG,DL,Manchester Utd,eng Premier League,22.0,1997.0,32.4,116.0,3.58,87.0,0.0,17.0,5.0,7.0,0.0,20.0,0.62,16.0,0.0,3.0,0.0,1.0,0.0,eng ENG,"DL,CC",Manchester Utd,eng Premier League,23.0,1997.0,13.7,27.0,1.97,16.0,0.0,5.0,2.0,4.0,0.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,eng ENG,DL,Manchester Utd,eng Premier League,24.0,1997.0,32.0,98.0,3.06,61.0,1.0,17.0,14.0,4.0,1.0,14.0,0.44,8.0,0.0,3.0,2.0,1.0,0.0
1962,Milot Rashica,xk KVX,"DL,CC",Werder Bremen,de Bundesliga,21.0,1996.0,4.3,21.0,4.92,11.0,0.0,4.0,5.0,1.0,0.0,1.0,0.23,0.0,0.0,0.0,1.0,0.0,0.0,xk KVX,"DL,CC",Werder Bremen,de Bundesliga,22.0,1996.0,17.2,80.0,4.65,45.0,10.0,12.0,4.0,9.0,0.0,11.0,0.64,6.0,1.0,3.0,0.0,1.0,0.0,xk KVX,DL,Werder Bremen,de Bundesliga,23.0,1996.0,25.2,89.0,3.54,46.0,12.0,16.0,8.0,7.0,0.0,11.0,0.44,6.0,1.0,2.0,2.0,0.0,0.0,xk KVX,"DL,CC",Werder Bremen,de Bundesliga,24.0,1996.0,16.2,47.0,2.89,30.0,0.0,10.0,6.0,1.0,0.0,6.0,0.37,4.0,0.0,1.0,1.0,0.0,0.0,xk KVX,"DL,CC",Norwich City,eng Premier League,25.0,1996.0,24.8,68.0,2.74,37.0,14.0,5.0,4.0,6.0,2.0,5.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,Konstantin Rausch,ru RUS,DF,Köln,de Bundesliga,27.0,1990.0,10.3,21.0,2.04,15.0,5.0,0.0,1.0,0.0,0.0,2.0,0.19,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Yoric Ravet,fr FRA,"DL,CC",Freiburg,de Bundesliga,27.0,1989.0,5.5,32.0,5.79,19.0,10.0,1.0,1.0,1.0,0.0,4.0,0.72,1.0,3.0,0.0,0.0,0.0,0.0,fr FRA,"DL,CC",Freiburg,de Bundesliga,28.0,1989.0,0.8,2.0,2.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,Ante Rebić,hr CRO,DL,Eint Frankfurt,de Bundesliga,23.0,1993.0,19.5,68.0,3.5,39.0,0.0,9.0,10.0,8.0,2.0,9.0,0.46,6.0,0.0,0.0,2.0,1.0,0.0,hr CRO,"DL,CC",Eint Frankfurt,de Bundesliga,24.0,1993.0,22.0,88.0,4.0,52.0,1.0,19.0,5.0,9.0,2.0,9.0,0.41,6.0,0.0,3.0,0.0,0.0,0.0,hr CRO,"DL,CC",Milan,it Serie A,25.0,1993.0,16.5,61.0,8.61,45.0,0.0,7.0,6.0,3.0,0.0,9.0,0.58,4.0,0.0,1.0,3.0,1.0,0.0,hr CRO,DL,Milan,it Serie A,26.0,1993.0,19.7,69.0,3.5,50.0,1.0,4.0,7.0,5.0,2.0,13.0,0.66,7.0,0.0,0.0,2.0,3.0,1.0,hr CRO,DL,Milan,it Serie A,27.0,1993.0,9.9,51.0,5.16,36.0,0.0,4.0,7.0,3.0,1.0,3.0,0.3,2.0,0.0,0.0,0.0,0.0,1.0,hr CRO,"DL,CC",Milan,it Serie A,28.0,1993.0,10.9,34.0,3.12,23.0,1.0,1.0,4.0,4.0,1.0,3.0,0.28,3.0,0.0,0.0,0.0,0.0,0.0
1966,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,22.0,1995.0,19.1,34.0,1.78,27.0,5.0,1.0,0.0,1.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,pt POR,DF,Guingamp,fr Ligue 1,23.0,1995.0,36.0,89.0,2.47,50.0,33.0,3.0,2.0,1.0,0.0,8.0,0.22,3.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,Recio,es ESP,CC,Málaga,es La Liga,26.0,1991.0,20.4,50.0,2.45,25.0,14.0,3.0,1.0,4.0,3.0,3.0,0.15,0.0,2.0,0.0,0.0,1.0,0.0,es ESP,CC,Leganés,es La Liga,27.0,1991.0,14.3,28.0,1.96,23.0,1.0,0.0,1.0,2.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,es ESP,CC,Leganés,es La Liga,28.0,1991.0,17.4,37.0,2.12,24.0,1.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,CC,Eibar,es La Liga,29.0,1991.0,8.2,38.0,4.67,20.0,12.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,Nathan Redmond,eng ENG,"DL,CC",Southampton,eng Premier League,23.0,1994.0,21.6,79.0,3.66,59.0,8.0,9.0,0.0,2.0,1.0,6.0,0.28,6.0,0.0,0.0,0.0,0.0,0.0,eng ENG,"CC,DL",Southampton,eng Premier League,24.0,1994.0,36.3,135.0,3.72,101.0,1.0,17.0,10.0,3.0,3.0,11.0,0.3,8.0,0.0,1.0,1.0,0.0,1.0,eng ENG,"CC,DL",Southampton,eng Premier League,25.0,1994.0,30.7,98.0,3.19,70.0,0.0,12.0,5.0,10.0,1.0,9.0,0.29,7.0,0.0,1.0,0.0,1.0,0.0,eng ENG,"CC,DL",Southampton,eng Premier League,26.0,1994.0,19.3,63.0,3.26,44.0,0.0,9.0,6.0,3.0,1.0,5.0,0.26,5.0,0.0,0.0,0.0,0.0,0.0,eng ENG,"CC,DL",Southampton,eng Premier League,27.0,1994.0,20.4,73.0,3.58,62.0,4.0,0.0,5.0,2.0,0.0,8.0,0.39,6.0,1.0,0.0,0.0,1.0,0.0,eng ENG,DF,Southampton,eng Premier League,28.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,Alberto Redondo,es ESP,DF,Getafe,es La Liga,20.0,1997.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970,Fabian Reese,de GER,"DL,CC",Schalke 04,de Bundesliga,19.0,1997.0,0.8,3.0,3.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de GER,DL,Schalke 04,de Bundesliga,21.0,1997.0,1.0,2.0,2.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,26.0,1990.0,12.0,6.0,0.5,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,"DF,DL",SPAL,it Serie A,27.0,1990.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,DF,Sampdoria,it Serie A,28.0,1990.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,DF,Sampdoria,it Serie A,29.0,1990.0,1.0,1.0,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,Xesc Regis,es ESP,DL,Eibar,es La Liga,20.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,Winston Reid,nz NZL,DF,West Ham,eng Premier League,29.0,1988.0,16.1,8.0,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974,Pepe Reina,es ESP,PO,Napoli,it Serie A,34.0,1982.0,37.0,7.0,0.19,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,PO,Milan,it Serie A,35.0,1982.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,PO,Aston Villa,eng Premier League,36.0,1982.0,13.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,PO,Lazio,it Serie A,37.0,1982.0,29.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,es ESP,PO,Lazio,it Serie A,38.0,1982.0,15.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,es ESP,PO,Villarreal,es La Liga,39.0,1982.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,Jeff Reine-Adélaïde,fr FRA,CC,Angers,fr Ligue 1,19.0,1998.0,4.9,13.0,2.67,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,"DL,CC",Angers,fr Ligue 1,20.0,1998.0,28.4,100.0,3.52,67.0,0.0,13.0,3.0,14.0,3.0,9.0,0.32,7.0,0.0,1.0,1.0,0.0,0.0,fr FRA,CC,Angers,fr Ligue 1,21.0,1998.0,9.6,39.0,7.55,30.0,1.0,5.0,0.0,2.0,1.0,7.0,1.83,4.0,0.0,3.0,0.0,0.0,0.0,fr FRA,"CC,DL",Nice,fr Ligue 1,22.0,1998.0,12.1,35.0,6.5,21.0,5.0,6.0,0.0,3.0,0.0,3.0,0.26,2.0,0.0,0.0,0.0,1.0,0.0,fr FRA,"CC,DF",Lyon,fr Ligue 1,23.0,1998.0,2.2,13.0,5.91,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.91,2.0,0.0,0.0,0.0,0.0,0.0,fr FRA,CC,Troyes,fr Ligue 1,24.0,1998.0,6.300000000000001,26.0,7.68,22.0,1.0,1.0,1.0,0.0,1.0,3.0,0.93,3.0,0.0,0.0,0.0,0.0,0.0
1976,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,22.0,1994.0,25.6,9.0,0.35,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,Hertha BSC,de Bundesliga,23.0,1994.0,23.0,7.0,0.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,Hertha BSC,de Bundesliga,24.0,1994.0,14.0,10.0,0.71,8.0,0.0,0.0,2.0,0.0,0.0,3.0,0.21,1.0,0.0,0.0,2.0,0.0,0.0,nl NED,DF,Sevilla,es La Liga,25.0,1994.0,7.3,8.0,1.1,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,Sevilla,es La Liga,26.0,1994.0,12.2,16.0,1.31,14.0,0.0,0.0,0.0,1.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,nl NED,DF,Sevilla,es La Liga,27.0,1994.0,13.1,14.0,1.07,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
1977,Loïc Rémy,fr FRA,DL,Las Palmas,es La Liga,30.0,1987.0,13.6,29.0,4.050000000000001,13.0,0.0,8.0,3.0,5.0,0.0,5.0,0.74,1.0,0.0,2.0,1.0,1.0,0.0,fr FRA,DL,Lille,fr Ligue 1,31.0,1987.0,13.4,24.0,1.79,15.0,0.0,2.0,5.0,2.0,0.0,5.0,0.37,3.0,0.0,1.0,0.0,1.0,0.0,fr FRA,DL,Lille,fr Ligue 1,32.0,1987.0,10.7,31.0,2.9,22.0,0.0,3.0,4.0,2.0,0.0,4.0,0.37,2.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,Jan Repas,si SVN,"CC,DL",Caen,fr Ligue 1,20.0,1997.0,10.0,22.0,2.2,16.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,18.0,1998.0,19.1,25.0,1.31,21.0,3.0,1.0,0.0,0.0,0.0,8.0,0.42,6.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gr GRE,DF,Leverkusen,de Bundesliga,20.0,1998.0,1.3,1.0,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gr GRE,DF,Saint-Étienne,fr Ligue 1,21.0,1998.0,3.0,4.0,1.32,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gr GRE,DF,Hellas Verona,it Serie A,22.0,1998.0,1.0,2.0,4.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gr GRE,DF,Hellas Verona,it Serie A,23.0,1998.0,1.4,1.0,0.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,28.0,1989.0,10.3,37.0,3.59,28.0,5.0,3.0,1.0,0.0,0.0,4.0,0.39,2.0,0.0,2.0,0.0,0.0,0.0,de GER,"CC,DL",Dortmund,de Bundesliga,29.0,1989.0,25.7,99.0,3.85,71.0,7.0,7.0,7.0,6.0,1.0,17.0,0.66,12.0,1.0,1.0,2.0,1.0,0.0,de GER,"CC,DL",Dortmund,de Bundesliga,30.0,1989.0,16.6,56.0,3.37,42.0,4.0,2.0,5.0,3.0,0.0,9.0,0.54,8.0,0.0,0.0,0.0,1.0,0.0,de GER,"CC,DL",Dortmund,de Bundesliga,31.0,1989.0,25.3,102.0,4.03,63.0,11.0,8.0,8.0,10.0,2.0,15.0,0.59,9.0,2.0,0.0,1.0,2.0,1.0,de GER,"CC,DL",Dortmund,de Bundesliga,32.0,1989.0,27.8,105.0,3.78,78.0,9.0,1.0,5.0,10.0,2.0,26.0,0.93,18.0,1.0,1.0,1.0,4.0,1.0,de GER,"CC,DL",Dortmund,de Bundesliga,33.0,1989.0,15.0,52.0,3.46,36.0,4.0,1.0,9.0,2.0,0.0,7.0,0.47,3.0,1.0,0.0,2.0,1.0,0.0
1981,Elvis Rexhbeçaj,de GER,"DF,CC",Wolfsburg,de Bundesliga,19.0,1997.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de GER,CC,Wolfsburg,de Bundesliga,20.0,1997.0,12.7,25.0,1.97,22.0,0.0,0.0,0.0,2.0,1.0,5.0,0.39,4.0,0.0,0.0,0.0,1.0,0.0,de GER,CC,Köln,de Bundesliga,21.0,1997.0,6.9,21.0,3.04,12.0,3.0,2.0,3.0,0.0,1.0,7.0,1.01,5.0,1.0,0.0,1.0,0.0,0.0,de GER,"CC,DL",Köln,de Bundesliga,22.0,1997.0,20.4,50.0,2.46,30.0,13.0,2.0,2.0,3.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,de GER,CC,Bochum,de Bundesliga,23.0,1997.0,28.2,48.0,1.76,33.0,5.0,1.0,2.0,7.0,0.0,4.0,0.15,3.0,0.0,0.0,0.0,1.0,0.0,de GER,CC,Augsburg,de Bundesliga,24.0,1997.0,28.0,39.0,1.39,31.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
