RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
2358,Marcel Sobottka,de GER,CC,Düsseldorf,de Bundesliga,25,1994,7.8,0,7,1,14.3,0.9,0.13,0.0,0.0,21.5,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
2359,Rubén Sobrino,es ESP,"DL,CC",Valencia,es La Liga,27,1992,1.9,1,6,3,50.0,3.18,1.59,0.17,0.33,12.7,0.0,0,0,0.6,0.6,0.09,0.4,0.4
2360,Dominic Solanke,eng ENG,DL,Bournemouth,eng Premier League,21,1997,18.3,3,32,8,25.0,1.74,0.44,0.09,0.38,14.8,0.0,0,0,4.6,4.6,0.14,-1.6,-1.6
2361,Roberto Soldado,es ESP,DL,Granada,es La Liga,34,1985,26.1,7,32,13,40.6,1.23,0.5,0.19,0.46,14.3,2.0,1,1,5.1,4.3,0.14,1.9,1.7
2362,Carlos Soler,es ESP,CC,Valencia,es La Liga,22,1997,23.0,2,18,4,22.2,0.78,0.17,0.11,0.5,17.8,0.0,0,0,1.7,1.7,0.09,0.3,0.3
2363,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2364,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,30,1988,34.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2365,Kévin Soni,cm CMR,DL,Espanyol,es La Liga,21,1998,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2366,David Soria,es ESP,PO,Getafe,es La Liga,26,1993,38.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2367,Bruno Soriano,es ESP,"CC,DL",Villarreal,es La Liga,35,1984,2.9,0,1,1,100.0,0.34,0.34,0.0,0.0,6.9,0.0,0,0,0.3,0.3,0.35,-0.3,-0.3
2368,Juan Soriano,es ESP,PO,Leganés,es La Liga,21,1997,11.0,0,1,1,100.0,0.09,0.09,0.0,0.0,4.6,0.0,0,0,0.4,0.4,0.38,-0.4,-0.4
2369,Roberto Soriano,it ITA,CC,Bologna,it Serie A,28,1991,27.4,5,37,16,43.2,1.35,0.58,0.14,0.31,19.9,0.0,0,0,4.3,4.3,0.12,0.7,0.7
2370,Riccardo Sottil,it ITA,"DL,DF",Fiorentina,it Serie A,20,1999,5.7,0,16,8,50.0,2.8,1.4,0.0,0.0,22.3,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0
2371,Tomáš Souček,cz CZE,CC,West Ham,eng Premier League,24,1995,11.6,3,20,7,35.0,1.73,0.61,0.15,0.43,12.8,0.0,0,0,2.8,2.8,0.14,0.2,0.2
2372,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,7.1,1,1,1,100.0,0.14,0.14,1.0,1.0,5.7,0.0,0,0,0.4,0.4,0.36,0.6,0.6
2373,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,1,4,2,50.0,0.87,0.43,0.25,0.5,7.7,0.0,0,0,0.8,0.8,0.2,0.2,0.2
2374,Boubakary Soumaré,fr FRA,CC,Lille,fr Ligue 1,20,1999,13.5,0,1,0,0.0,0.07,0.0,0.0,,12.5,0.0,0,0,0.0,0.0,0.03,0.0,0.0
2375,Bryan Soumaré,fr FRA,"CC,DL",Dijon,fr Ligue 1,20,1999,4.3,0,6,4,66.7,1.41,0.94,0.0,0.0,22.0,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5
2376,Arnaud Souquet,fr FRA,"DF,DL",Montpellier,fr Ligue 1,27,1992,22.4,2,14,4,28.6,0.62,0.18,0.14,0.5,21.3,0.0,0,0,0.6,0.5,0.03,1.4,1.5
2377,Djibril Sow,ch SUI,CC,Eint Frankfurt,de Bundesliga,22,1997,19.4,1,22,3,13.6,1.13,0.15,0.05,0.33,22.2,0.0,0,0,1.7,1.7,0.08,-0.7,-0.7
2378,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,1996,33.7,1,17,5,29.4,0.5,0.15,0.06,0.2,10.3,0.0,0,0,2.1,2.1,0.12,-1.1,-1.1
2379,Nikolas Špalek,sk SVK,"CC,DL",Brescia,it Serie A,22,1997,17.5,2,25,10,40.0,1.42,0.57,0.08,0.2,15.7,0.0,0,0,3.2,3.2,0.13,-1.2,-1.2
2380,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,17.2,1,14,4,28.6,0.81,0.23,0.07,0.25,16.6,0.0,0,0,1.1,1.1,0.08,-0.1,-0.1
2381,Marco Sportiello,it ITA,PO,Atalanta,it Serie A,27,1992,5.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2382,Mattia Sprocati,it ITA,"DL,CC",Parma,it Serie A,26,1993,6.6,1,14,6,42.9,2.14,0.92,0.07,0.17,21.7,0.0,0,0,0.7,0.7,0.05,0.3,0.3
2383,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,22,1997,1.5,0,2,0,0.0,1.35,0.0,0.0,,16.8,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
2384,Dennis Srbeny,de GER,"CC,DL",Norwich City,eng Premier League,25,1994,0.5,1,2,1,50.0,3.83,1.91,0.5,1.0,7.8,0.0,0,0,0.5,0.5,0.26,0.5,0.5
2385,Dennis Srbeny,de GER,"DL,CC",Paderborn 07,de Bundesliga,25,1994,12.4,5,28,9,32.1,2.25,0.72,0.18,0.56,19.0,0.0,0,0,2.9,2.9,0.1,2.1,2.1
2386,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,23.5,2,12,2,16.7,0.51,0.09,0.17,1.0,14.8,0.0,0,0,0.7,0.7,0.06,1.3,1.3
2387,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,17.2,0,5,2,40.0,0.29,0.12,0.0,0.0,12.3,0.0,0,0,0.5,0.5,0.1,-0.5,-0.5
2388,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,4.4,1,4,2,50.0,0.9,0.45,0.25,0.5,28.0,0.0,0,0,0.1,0.1,0.02,0.9,0.9
2389,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2390,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,29,1989,7.9,3,17,6,35.3,2.15,0.76,0.12,0.33,20.4,3.0,1,1,2.1,1.4,0.08,0.9,0.6
2391,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,19.2,1,10,2,20.0,0.52,0.1,0.1,0.5,12.2,0.0,0,0,0.7,0.7,0.07,0.3,0.3
2392,Jed Steer,eng ENG,PO,Aston Villa,eng Premier League,26,1992,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2393,Renato Steffen,ch SUI,"CC,DL",Wolfsburg,de Bundesliga,27,1991,17.6,6,29,10,34.5,1.65,0.57,0.21,0.6,17.1,0.0,0,0,4.5,4.5,0.16,1.5,1.5
2394,Zack Steffen,us USA,PO,Düsseldorf,de Bundesliga,24,1995,17.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2395,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,30,1989,28.1,0,19,2,10.5,0.68,0.07,0.0,0.0,25.6,0.0,0,0,0.6,0.6,0.03,-0.6,-0.6
2396,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,27.2,1,6,1,16.7,0.22,0.04,0.17,1.0,9.2,0.0,0,0,1.0,1.0,0.17,0.0,0.0
2397,Mariusz Stępiński,pl POL,"DL,CC",Hellas Verona,it Serie A,24,1995,7.8,3,16,7,43.8,2.04,0.89,0.19,0.43,10.9,0.0,0,0,2.9,2.9,0.18,0.1,0.1
2398,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,24,1994,29.5,20,97,36,37.1,3.29,1.22,0.21,0.56,14.0,1.0,0,2,18.2,16.4,0.17,1.8,3.6
2399,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,2,22,4,18.2,0.59,0.11,0.09,0.5,17.8,0.0,0,0,1.3,1.3,0.06,0.7,0.7
2400,Marco Stiepermann,de GER,CC,Norwich City,eng Premier League,28,1991,13.1,0,19,6,31.6,1.45,0.46,0.0,0.0,17.3,0.0,0,0,1.5,1.5,0.08,-1.5,-1.5
2401,Lars Stindl,de GER,"CC,DL",M'Gladbach,de Bundesliga,30,1988,15.9,9,31,13,41.9,1.95,0.82,0.23,0.54,18.4,3.0,2,2,7.2,5.6,0.18,1.8,1.4
2402,Kevin Stöger,at AUT,CC,Düsseldorf,de Bundesliga,25,1993,14.1,0,22,6,27.3,1.56,0.43,0.0,0.0,24.8,1.0,0,0,0.8,0.8,0.04,-0.8,-0.8
2403,Vlatko Stojanovski,mk MKD,DL,Nîmes,fr Ligue 1,22,1997,1.4,0,2,2,100.0,1.46,1.46,0.0,0.0,13.8,0.0,0,0,0.4,0.4,0.2,-0.4,-0.4
2404,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,0,6,1,16.7,0.48,0.08,0.0,0.0,9.6,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4
2405,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,24,1995,38.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2406,Gabriel Strefezza,br BRA,"DF,CC",SPAL,it Serie A,22,1997,23.4,1,53,11,20.8,2.26,0.47,0.02,0.09,21.5,0.0,0,0,2.6,2.6,0.05,-1.6,-1.6
2407,Tobias Strobl,de GER,"CC,DF",M'Gladbach,de Bundesliga,29,1990,6.8,0,1,0,0.0,0.15,0.0,0.0,,30.9,0.0,0,0,0.0,0.0,0.04,0.0,0.0
2408,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,1,9,3,33.3,0.59,0.2,0.11,0.33,14.0,0.0,0,0,1.0,1.0,0.12,0.0,0.0
2409,Kevin Strootman,nl NED,CC,Marseille,fr Ligue 1,29,1990,15.7,2,10,1,10.0,0.64,0.06,0.1,1.0,19.4,0.0,1,1,1.8,1.0,0.1,0.2,0.0
2410,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,31.0,1,12,3,25.0,0.39,0.1,0.08,0.33,14.7,0.0,0,0,1.3,1.3,0.1,-0.3,-0.3
2411,Stefano Sturaro,it ITA,CC,Genoa,it Serie A,26,1993,13.9,1,18,6,33.3,1.29,0.43,0.06,0.17,19.2,2.0,0,0,1.8,1.8,0.11,-0.8,-0.8
2412,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,1988,28.8,1,21,5,23.8,0.73,0.17,0.05,0.2,26.3,7.0,0,0,0.9,0.9,0.04,0.1,0.1
2413,Denis Suárez,es ESP,"CC,DL",Celta Vigo,es La Liga,25,1994,18.1,1,18,8,44.4,0.99,0.44,0.06,0.13,19.2,1.0,0,1,2.0,1.2,0.07,-1.0,-0.2
2414,Luis Suárez,uy URU,DL,Barcelona,es La Liga,32,1987,22.2,16,78,41,52.6,3.51,1.85,0.19,0.37,15.9,1.0,1,1,12.7,12.0,0.15,3.3,3.0
2415,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2416,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,1,12,3,25.0,0.55,0.14,0.08,0.33,12.5,0.0,0,0,1.2,1.2,0.1,-0.2,-0.2
2417,Isaac Success,ng NGA,"DL,CC",Watford,eng Premier League,23,1996,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,10.7,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
2418,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,0,2,0,0.0,0.45,0.0,0.0,,16.3,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
2419,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,0,6,1,16.7,0.84,0.14,0.0,0.0,15.2,0.0,0,0,0.6,0.6,0.09,-0.6,-0.6
2420,Ki Sung-yueng,kr KOR,CC,Newcastle Utd,eng Premier League,30,1989,1.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2421,Ki Sung-yueng,kr KOR,CC,Mallorca,es La Liga,30,1989,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2422,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15.0,0,4,0,0.0,0.27,0.0,0.0,,8.9,0.0,0,0,0.6,0.6,0.14,-0.6,-0.6
2423,Andrew Surman,eng ENG,CC,Bournemouth,eng Premier League,32,1986,2.6,0,1,0,0.0,0.38,0.0,0.0,,26.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0
2424,Sam Surridge,eng ENG,"DL,CC",Bournemouth,eng Premier League,21,1998,0.3,0,2,0,0.0,6.67,0.0,0.0,,11.9,0.0,0,0,0.5,0.5,0.26,-0.5,-0.5
2425,Suso,es ESP,"DL,CC",Milan,it Serie A,25,1993,15.1,1,31,12,38.7,2.05,0.79,0.03,0.08,24.8,2.0,0,0,1.1,1.1,0.04,-0.1,-0.1
2426,Suso,es ESP,"DL,CC",Sevilla,es La Liga,25,1993,8.7,1,14,7,50.0,1.61,0.8,0.07,0.14,23.4,2.0,0,0,0.8,0.8,0.06,0.2,0.2
2427,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,0,1,0,0.0,0.32,0.0,0.0,,9.1,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1
2428,Markus Suttner,at AUT,DF,Düsseldorf,de Bundesliga,32,1987,14.9,0,15,2,13.3,1.01,0.13,0.0,0.0,27.0,3.0,0,0,0.6,0.6,0.04,-0.6,-0.6
2429,Mattias Svanberg,se SWE,CC,Bologna,it Serie A,20,1999,11.7,1,38,9,23.7,3.25,0.77,0.03,0.11,21.8,1.0,0,0,1.6,1.6,0.04,-0.6,-0.6
2430,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28.0,0,21,4,19.0,0.75,0.14,0.0,0.0,16.4,0.0,0,0,1.2,1.2,0.06,-1.2,-1.2
2431,Moussa Sylla,fr FRA,DL,Monaco,fr Ligue 1,19,1999,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2432,Eddy Sylvestre,fr FRA,CC,Nice,fr Ligue 1,19,1999,0.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2433,Ádám Szalai,hu HUN,DL,Mainz 05,de Bundesliga,31,1987,12.7,1,30,10,33.3,2.35,0.78,0.03,0.1,12.8,0.0,0,0,4.5,4.5,0.15,-3.5,-3.5
2434,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,29,1990,28.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2435,Andrea Tabanelli,it ITA,CC,Lecce,it Serie A,29,1990,10.7,1,11,2,18.2,1.03,0.19,0.09,0.5,15.8,1.0,0,0,1.1,1.1,0.1,-0.1,-0.1
2436,Tachi,es ESP,DF,Alavés,es La Liga,21,1997,2.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2437,Panagiotis Tachtsidis,gr GRE,CC,Lecce,it Serie A,28,1991,22.3,0,27,7,25.9,1.21,0.31,0.0,0.0,25.7,0.0,0,0,0.8,0.8,0.03,-0.8,-0.8
2438,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,0,6,1,16.7,0.26,0.04,0.0,0.0,14.9,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
2439,Flavien Tait,fr FRA,"CC,DL",Rennes,fr Ligue 1,26,1993,9.8,2,14,4,28.6,1.42,0.41,0.14,0.5,19.2,1.0,0,0,1.2,1.2,0.09,0.8,0.8
2440,Mahdi Talal,fr FRA,DL,Amiens,fr Ligue 1,21,1997,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2441,Adrien Tameze,cm CMR,CC,Atalanta,it Serie A,25,1994,2.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2442,Adrien Tameze,cm CMR,CC,Nice,fr Ligue 1,25,1994,5.8,1,5,1,20.0,0.87,0.17,0.2,1.0,14.8,0.0,0,0,0.8,0.8,0.15,0.2,0.2
2443,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,0,3,1,33.3,0.51,0.17,0.0,0.0,27.1,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1
2444,Adil Taoui,fr FRA,CC,Toulouse,fr Ligue 1,17,2001,0.3,0,1,1,100.0,3.6,3.6,0.0,0.0,27.2,1.0,0,0,0.1,0.1,0.06,-0.1,-0.1
2445,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,0,3,0,0.0,0.26,0.0,0.0,,17.6,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3
2446,Matt Targett,eng ENG,"DF,CC",Aston Villa,eng Premier League,23,1995,25.5,1,7,4,57.1,0.27,0.16,0.14,0.25,16.5,1.0,0,0,0.4,0.4,0.06,0.6,0.6
2447,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,1996,10.6,0,2,0,0.0,0.19,0.0,0.0,,12.7,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2
2448,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38.0,2,21,5,23.8,0.55,0.13,0.1,0.4,9.1,0.0,0,0,2.1,2.1,0.1,-0.1,-0.1
2449,Ciprian Tătărușanu,ro ROU,PO,Lyon,fr Ligue 1,33,1986,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2450,Júlio Tavares,cv CPV,DL,Dijon,fr Ligue 1,30,1988,22.2,5,49,18,36.7,2.21,0.81,0.08,0.22,15.2,0.0,1,1,7.1,6.4,0.13,-2.1,-2.4
2451,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,0,1,0,0.0,0.05,0.0,0.0,,22.2,0.0,0,0,0.0,0.0,0.03,0.0,0.0
2452,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,0,3,0,0.0,0.25,0.0,0.0,,15.1,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2
2453,Aurélien Tchouaméni,fr FRA,CC,Bordeaux,fr Ligue 1,19,2000,12.3,0,12,5,41.7,0.97,0.41,0.0,0.0,21.6,0.0,0,0,0.7,0.7,0.06,-0.7,-0.7
2454,Aurélien Tchouaméni,fr FRA,CC,Monaco,fr Ligue 1,19,2000,0.7,0,2,1,50.0,2.77,1.38,0.0,0.0,17.2,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2
2455,Georg Teigl,at AUT,"DF,CC",Augsburg,de Bundesliga,28,1991,1.2,0,1,0,0.0,0.81,0.0,0.0,,13.6,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1
2456,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,1996,16.1,0,6,1,16.7,0.37,0.06,0.0,0.0,25.0,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
2457,Bernard Tekpetey,gh GHA,"DL,CC",Düsseldorf,de Bundesliga,21,1997,5.0,0,11,1,9.1,2.21,0.2,0.0,0.0,24.0,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4
2458,Nathan Tella,ng NGA,DL,Southampton,eng Premier League,20,1999,0.0,0,1,1,100.0,30.0,30.0,0.0,0.0,17.7,0.0,0,0,0.0,0.0,0.04,0.0,0.0
2459,Cristian Tello,es ESP,"CC,DL",Betis,es La Liga,27,1991,8.7,2,20,6,30.0,2.29,0.69,0.1,0.33,21.0,2.0,0,0,1.9,1.9,0.1,0.1,0.1
2460,Lino Tempelmann,de GER,CC,Freiburg,de Bundesliga,20,1999,0.4,0,1,0,0.0,2.73,0.0,0.0,,28.1,0.0,0,0,0.0,0.0,0.03,0.0,0.0
2461,Łukasz Teodorczyk,pl POL,DL,Udinese,it Serie A,28,1991,2.5,0,4,2,50.0,1.62,0.81,0.0,0.0,15.4,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2
2462,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,0,2,1,50.0,0.26,0.13,0.0,0.0,17.4,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
2463,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,27,1992,36.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2464,Simon Terodde,de GER,DL,Köln,de Bundesliga,31,1988,9.0,3,35,10,28.6,3.87,1.11,0.09,0.3,10.6,0.0,0,0,6.1,6.1,0.18,-3.1,-3.1
2465,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,29,1990,6.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2466,Martin Terrier,fr FRA,"DL,CC",Lyon,fr Ligue 1,22,1997,13.3,1,17,8,47.1,1.28,0.6,0.06,0.13,18.6,1.0,0,0,1.6,1.6,0.09,-0.6,-0.6
2467,Aleksa Terzić,rs SRB,CC,Fiorentina,it Serie A,19,1999,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2468,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,23,1995,11.9,0,7,2,28.6,0.59,0.17,0.0,0.0,16.0,0.0,0,0,0.7,0.7,0.1,-0.7,-0.7
2469,Alexander Tettey,no NOR,"CC,DF",Norwich City,eng Premier League,33,1986,26.0,1,23,3,13.0,0.89,0.12,0.04,0.33,24.7,0.0,0,0,0.8,0.8,0.04,0.2,0.2
2470,Florian Thauvin,fr FRA,DL,Marseille,fr Ligue 1,26,1993,0.2,0,3,1,33.3,12.27,4.09,0.0,0.0,16.9,0.0,0,0,0.3,0.3,0.1,-0.3,-0.3
2471,Demba Thiam,sn SEN,PO,SPAL,it Serie A,21,1998,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2472,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,17,2001,0.8,0,1,1,100.0,1.18,1.18,0.0,0.0,35.0,0.0,0,0,0.0,0.0,0.02,0.0,0.0
2473,Niclas Thiede,de GER,PO,Freiburg,de Bundesliga,20,1999,0.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2474,Jan Thielmann,de GER,"DL,CC",Köln,de Bundesliga,17,2002,6.2,0,8,2,25.0,1.3,0.32,0.0,0.0,23.6,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
2475,Sada Thioub,sn SEN,"CC,DL",Angers,fr Ligue 1,24,1995,16.8,1,14,5,35.7,0.84,0.3,0.07,0.2,18.4,0.0,0,0,1.0,1.0,0.07,0.0,0.0
2476,Jordan Thomas,eng ENG,DL,Norwich City,eng Premier League,18,2001,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2477,Luke Thomas,eng ENG,"CC,DF",Leicester City,eng Premier League,18,2001,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2478,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,31,1988,26.0,1,8,2,25.0,0.31,0.08,0.13,0.5,9.1,0.0,0,0,0.7,0.7,0.09,0.3,0.3
2479,Adrien Thomasson,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,25,1993,23.0,8,50,18,36.0,2.17,0.78,0.16,0.44,16.4,0.0,0,0,5.6,5.6,0.11,2.4,2.4
2480,Erik Thommy,de GER,"CC,DL",Düsseldorf,de Bundesliga,24,1994,25.1,6,61,21,34.4,2.43,0.84,0.1,0.29,22.6,2.0,0,0,4.6,4.6,0.07,1.4,1.4
2481,Max Thompson,eng ENG,DL,Burnley,eng Premier League,17,2002,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2482,Morten Thorsby,no NOR,"CC,DF",Sampdoria,it Serie A,23,1996,20.7,1,18,4,22.2,0.87,0.19,0.06,0.25,14.2,0.0,0,0,1.9,1.9,0.11,-0.9,-0.9
2483,Khéphren Thuram,fr FRA,CC,Nice,fr Ligue 1,18,2001,6.6,0,1,0,0.0,0.15,0.0,0.0,,17.4,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
2484,Marcus Thuram,fr FRA,DL,M'Gladbach,de Bundesliga,21,1997,24.5,10,56,36,64.3,2.29,1.47,0.18,0.28,13.4,0.0,0,0,10.3,10.3,0.18,-0.3,-0.3
2485,Youri Tielemans,be BEL,CC,Leicester City,eng Premier League,22,1997,31.4,3,56,13,23.2,1.78,0.41,0.05,0.23,23.8,0.0,0,0,2.7,2.7,0.05,0.3,0.3
2486,Kieran Tierney,sct SCO,"DF,CC",Arsenal,eng Premier League,22,1997,11.0,1,6,2,33.3,0.55,0.18,0.17,0.5,20.6,0.0,0,0,0.2,0.2,0.04,0.8,0.8
2487,Cheick Timite,ci CIV,"CC,DL",Amiens,fr Ligue 1,21,1997,1.3,0,3,1,33.3,2.35,0.78,0.0,0.0,21.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1
2488,David Timor,es ESP,"CC,DF",Getafe,es La Liga,29,1989,10.5,3,19,7,36.8,1.81,0.67,0.16,0.43,32.6,9.0,0,0,0.6,0.6,0.03,2.4,2.4
2489,Marcel Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,26,1993,13.4,1,8,2,25.0,0.6,0.15,0.13,0.5,12.7,0.0,0,0,0.8,0.8,0.1,0.2,0.2
2490,Jean-Clair Todibo,fr FRA,DF,Barcelona,es La Liga,19,1999,0.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2491,Jean-Clair Todibo,fr FRA,DF,Schalke 04,de Bundesliga,19,1999,4.1,0,3,1,33.3,0.74,0.25,0.0,0.0,8.2,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3
2492,Karl Toko Ekambi,cm CMR,DL,Villarreal,es La Liga,26,1992,11.0,6,39,19,48.7,3.53,1.72,0.15,0.32,13.5,0.0,0,0,8.0,8.0,0.21,-2.0,-2.0
2493,Karl Toko Ekambi,cm CMR,"DL,CC",Lyon,fr Ligue 1,26,1992,6.0,2,13,7,53.8,2.17,1.17,0.15,0.29,14.8,0.0,0,0,2.2,2.2,0.17,-0.2,-0.2
2494,Corentin Tolisso,fr FRA,CC,Bayern Munich,de Bundesliga,24,1994,7.1,1,15,3,20.0,2.12,0.42,0.07,0.33,15.9,0.0,0,0,1.3,1.3,0.09,-0.3,-0.3
2495,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,24,1994,24.3,1,8,2,25.0,0.33,0.08,0.13,0.5,19.1,0.0,0,0,0.6,0.6,0.08,0.4,0.4
2496,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,28,1990,29.0,2,27,9,33.3,0.93,0.31,0.07,0.22,14.0,0.0,0,0,3.1,3.1,0.12,-1.1,-1.1
