RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
757,Troy Deeney,eng ENG,DL,Watford,eng Premier League,31.0,1988.0,27,2225.0,82.0,65.1,24.7,26,84.0,16,1,35.0,2,0.96,27.0,39.0,-12.0,-0.49,0.72,32.7,34.3,-1.6,-0.06,0.52
758,Grégoire Defrel,mq MTQ,"DL,CC",Sassuolo,it Serie A,28.0,1991.0,17,980.0,58.0,28.7,10.9,9,82.0,4,8,30.0,4,1.59,24.0,20.0,4.0,0.37,0.29,18.2,17.7,0.5,0.05,0.41
759,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,23.0,1995.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,15,0.0,0.0,1.0,-1.0,-90.0,-89.92,0.0,0.5,-0.5,-40.84,-40.4
760,Alessandro Deiola,it ITA,CC,Lecce,it Serie A,23.0,1995.0,10,717.0,72.0,21.0,8.0,8,85.0,5,2,18.0,0,1.4,10.0,20.0,-10.0,-1.26,-0.49,9.4,20.4,-11.0,-1.38,-0.73
761,Romain Del Castillo,fr FRA,"DL,CC",Rennes,fr Ligue 1,23.0,1996.0,21,1242.0,59.0,49.3,13.8,14,78.0,6,7,21.0,6,1.95,24.0,9.0,15.0,1.09,1.16,20.7,12.8,7.8,0.57,0.63
762,Isaias Del Pupo,ar ARG,CC,Cagliari,it Serie A,16.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
763,Thomas Delaine,fr FRA,DF,Metz,fr Ligue 1,27.0,1992.0,16,1254.0,78.0,49.8,13.9,14,88.0,12,2,13.0,7,1.0,11.0,22.0,-11.0,-0.79,-1.0,14.0,18.7,-4.7,-0.34,0.11
764,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,27.0,1991.0,11,830.0,75.0,27.1,9.2,11,75.0,5,0,,5,1.91,19.0,6.0,13.0,1.41,0.2,16.2,8.5,7.7,0.84,0.34
765,Tom Dele-Bashiru,ng NGA,CC,Watford,eng Premier League,19.0,1999.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
766,Paul Delecroix,gw GNB,PO,Metz,fr Ligue 1,30.0,1988.0,2,136.0,68.0,5.4,1.5,1,91.0,1,1,45.0,24,0.0,1.0,4.0,-3.0,-1.99,-1.8,2.1,2.0,0.1,0.1,0.52
767,Cristian Dell'Orco,it ITA,DF,Lecce,it Serie A,25.0,1994.0,14,1007.0,72.0,29.4,11.2,11,85.0,8,3,24.0,15,0.64,12.0,22.0,-10.0,-0.89,-0.04,15.8,21.1,-5.3,-0.47,0.48
768,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,27.0,1991.0,26,2280.0,88.0,90.5,25.3,26,88.0,20,0,,0,1.54,35.0,31.0,4.0,0.16,1.28,33.1,30.9,2.3,0.09,0.74
769,Fabian Delph,eng ENG,CC,Everton,eng Premier League,29.0,1989.0,16,1190.0,74.0,34.8,13.2,13,86.0,10,3,23.0,1,1.19,17.0,24.0,-7.0,-0.53,-0.33,20.6,16.5,4.1,0.31,0.37
770,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,23.0,1996.0,27,2188.0,81.0,86.8,24.3,24,88.0,20,3,26.0,1,1.44,38.0,23.0,15.0,0.62,0.62,34.7,23.6,11.1,0.46,0.6
771,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,22.0,1997.0,5,357.0,71.0,10.4,4.0,3,89.0,2,2,45.0,0,2.4,8.0,2.0,6.0,1.51,0.28,5.4,3.8,1.6,0.41,-0.36
772,Merih Demiral,tr TUR,DF,Juventus,it Serie A,21.0,1998.0,6,418.0,70.0,12.2,4.6,5,76.0,4,1,40.0,19,2.5,13.0,4.0,9.0,1.94,1.22,8.9,5.7,3.2,0.7,0.01
773,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,26.0,1993.0,25,1573.0,63.0,51.4,17.5,18,80.0,8,7,19.0,7,1.8,29.0,22.0,7.0,0.4,-0.2,35.1,28.3,6.8,0.39,0.33
774,Diego Demme,de GER,CC,Napoli,it Serie A,27.0,1991.0,15,902.0,60.0,26.4,10.0,10,78.0,3,5,25.0,3,1.73,13.0,14.0,-1.0,-0.1,-0.53,14.5,11.6,2.9,0.29,-0.22
775,Diego Demme,de GER,CC,RB Leipzig,de Bundesliga,27.0,1991.0,17,1211.0,71.0,39.6,13.5,14,81.0,10,3,28.0,0,2.18,37.0,18.0,19.0,1.41,0.2,32.8,17.8,15.0,1.11,0.26
776,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,24.0,1995.0,25,2131.0,85.0,84.6,23.7,24,89.0,22,1,0.0,1,1.52,37.0,22.0,15.0,0.63,0.63,30.8,23.0,7.8,0.33,-0.3
777,Leander Dendoncker,be BEL,"CC,DF",Wolves,eng Premier League,24.0,1995.0,38,2795.0,74.0,81.7,31.1,32,85.0,27,6,14.0,0,1.55,41.0,34.0,7.0,0.23,-0.35,43.9,29.6,14.3,0.46,0.21
778,Kevin Denkey,tg TOG,DL,Nîmes,fr Ligue 1,18.0,2000.0,17,603.0,35.0,23.9,6.7,6,82.0,2,11,10.0,6,0.82,8.0,9.0,-1.0,-0.15,0.51,7.3,10.7,-3.4,-0.5,-0.17
779,Stefano Denswil,nl NED,DF,Bologna,it Serie A,26.0,1993.0,26,2240.0,86.0,65.5,24.9,25,89.0,23,1,7.0,7,1.27,33.0,45.0,-12.0,-0.48,-0.41,38.4,35.9,2.5,0.1,0.13
780,Fabio Depaoli,it ITA,"CC,DF",Sampdoria,it Serie A,22.0,1997.0,29,1854.0,64.0,54.2,20.6,21,80.0,15,8,23.0,1,1.21,22.0,28.0,-6.0,-0.29,0.34,23.4,28.3,-5.0,-0.24,-0.26
781,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,27.0,1992.0,16,1026.0,64.0,30.0,11.4,10,87.0,8,6,26.0,22,1.69,20.0,15.0,5.0,0.44,0.66,17.1,16.6,0.5,0.04,0.65
782,Daniele Dessena,it ITA,CC,Brescia,it Serie A,32.0,1987.0,24,1869.0,78.0,54.6,20.8,22,81.0,13,2,45.0,0,0.63,22.0,40.0,-18.0,-0.87,0.64,23.4,39.3,-16.0,-0.77,0.11
783,Mattia Destro,it ITA,DL,Bologna,it Serie A,28.0,1991.0,5,185.0,37.0,5.4,2.1,2,71.0,0,3,14.0,6,1.4,1.0,1.0,0.0,0.0,0.36,3.9,1.7,2.3,1.1,1.1
784,Mattia Destro,it ITA,"DL,CC",Genoa,it Serie A,28.0,1991.0,8,150.0,19.0,4.4,1.7,1,58.0,0,7,13.0,13,0.75,3.0,7.0,-4.0,-2.4,-1.79,3.9,3.6,0.3,0.18,0.5
785,Gerard Deulofeu,es ESP,DL,Watford,eng Premier League,25.0,1994.0,28,2098.0,75.0,61.3,23.3,25,79.0,11,3,43.0,0,0.96,22.0,33.0,-11.0,-0.47,0.69,27.7,35.5,-7.8,-0.34,-0.24
786,Deyverson,br BRA,DL,Getafe,es La Liga,28.0,1991.0,5,204.0,41.0,6.0,2.3,3,52.0,0,2,24.0,5,1.8,4.0,1.0,3.0,1.32,1.24,3.4,2.6,0.8,0.35,0.36
787,Samuel Di Carmine,it ITA,"DL,CC",Hellas Verona,it Serie A,30.0,1988.0,22,1293.0,59.0,37.8,14.4,17,69.0,3,5,24.0,9,0.95,17.0,22.0,-5.0,-0.35,-0.39,20.3,18.6,1.7,0.12,0.32
788,Federico Di Francesco,it ITA,DL,SPAL,it Serie A,25.0,1994.0,20,1082.0,54.0,31.6,12.0,13,74.0,4,7,17.0,5,0.55,11.0,27.0,-16.0,-1.33,-0.02,15.3,23.6,-8.3,-0.69,0.06
789,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,25.0,1993.0,33,2970.0,90.0,86.8,33.0,33,90.0,33,0,,4,1.52,50.0,44.0,6.0,0.18,-0.82,52.9,40.8,12.1,0.37,-0.61
790,Ángel Di María,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,31.0,1988.0,26,2000.0,77.0,82.3,22.2,23,83.0,15,3,27.0,1,2.5,63.0,20.0,43.0,1.94,0.26,62.5,20.2,42.4,1.91,0.07
791,Boulaye Dia,sn SEN,DL,Reims,fr Ligue 1,22.0,1996.0,24,1812.0,76.0,71.9,20.1,21,82.0,12,3,28.0,0,1.5,20.0,17.0,3.0,0.15,-0.11,21.8,18.5,3.4,0.17,0.32
792,Amadou Dia Ndiaye,sn SEN,DL,Metz,fr Ligue 1,19.0,2000.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
793,Fousseni Diabaté,ml MLI,"DL,CC",Amiens,fr Ligue 1,23.0,1995.0,20,1190.0,60.0,47.2,13.2,15,74.0,1,5,17.0,2,0.8,14.0,26.0,-12.0,-0.91,-0.43,10.1,19.7,-9.6,-0.73,-0.58
794,Moussa Diaby,fr FRA,"DL,CC",Leverkusen,de Bundesliga,20.0,1999.0,28,1771.0,63.0,57.9,19.7,18,84.0,12,10,26.0,6,1.86,33.0,29.0,4.0,0.2,-0.7,32.5,33.4,-0.9,-0.05,-0.66
795,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,22.0,1996.0,21,1444.0,69.0,42.2,16.0,15,89.0,14,6,18.0,10,1.67,20.0,23.0,-3.0,-0.19,0.0,20.0,24.6,-4.6,-0.29,0.08
796,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,18.0,2001.0,16,1366.0,85.0,54.2,15.2,16,85.0,14,0,,0,0.75,9.0,27.0,-18.0,-1.19,0.22,17.0,21.9,-4.9,-0.32,0.38
797,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,23.0,1996.0,16,1201.0,75.0,49.4,13.3,14,80.0,10,2,42.0,5,2.44,27.0,9.0,18.0,1.35,-1.07,30.3,9.1,21.2,1.59,-0.6
798,Amad Diallo,ci CIV,DL,Atalanta,it Serie A,17.0,2002.0,3,27.0,9.0,0.8,0.3,0,,0,3,9.0,3,2.0,1.0,1.0,0.0,0.0,-1.33,0.3,0.2,0.1,0.35,-0.76
799,Habib Diallo,sn SEN,DL,Metz,fr Ligue 1,24.0,1995.0,26,2196.0,84.0,87.1,24.4,26,84.0,22,0,,0,1.08,22.0,29.0,-7.0,-0.29,-0.01,22.9,33.2,-10.3,-0.42,-0.23
800,Ibrahima Diallo,fr FRA,CC,Brest,fr Ligue 1,20.0,1999.0,19,1561.0,82.0,61.9,17.3,18,86.0,15,1,6.0,1,1.16,19.0,26.0,-7.0,-0.4,-0.78,17.4,31.9,-14.5,-0.84,-0.81
801,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,18.0,2000.0,1,90.0,90.0,3.6,1.0,1,90.0,1,0,,7,0.0,0.0,3.0,-3.0,-3.0,-1.78,0.3,1.0,-0.7,-0.7,-0.21
802,Lucas Dias,fr FRA,PO,Nîmes,fr Ligue 1,20.0,1999.0,4,317.0,79.0,12.6,3.5,3,90.0,3,1,46.0,24,0.75,4.0,6.0,-2.0,-0.57,-0.04,3.0,6.5,-3.5,-1.0,-0.71
803,Amadou Diawara,gn GUI,CC,Roma,it Serie A,22.0,1997.0,22,1518.0,69.0,44.4,16.9,19,78.0,11,3,11.0,6,1.95,35.0,20.0,15.0,0.89,0.37,33.3,21.1,12.1,0.72,0.16
804,Brahim Díaz,es ESP,DL,Real Madrid,es La Liga,19.0,1999.0,6,65.0,11.0,1.9,0.7,0,,0,6,11.0,10,2.17,0.0,1.0,-1.0,-1.38,-2.62,0.4,1.3,-0.9,-1.21,-2.16
805,Javier Díaz,es ESP,PO,Sevilla,es La Liga,22.0,1997.0,0,,,,,0,,0,0,,10,,,,,,,,,,,
806,Víctor Díaz,es ESP,DF,Granada,es La Liga,31.0,1988.0,36,2884.0,80.0,84.3,32.0,33,85.0,27,3,21.0,1,1.53,43.0,43.0,0.0,0.0,-1.18,37.9,37.7,0.2,0.01,-0.35
807,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,29.0,1989.0,22,1868.0,85.0,74.1,20.8,22,85.0,20,0,,1,0.91,21.0,35.0,-14.0,-0.67,0.02,20.6,26.4,-5.8,-0.28,0.56
808,Lorenzo Dickmann,it ITA,"DF,CC",SPAL,it Serie A,22.0,1996.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
809,Eric Dier,eng ENG,"DF,CC",Tottenham,eng Premier League,25.0,1994.0,19,1344.0,71.0,39.3,14.9,15,85.0,13,4,18.0,13,1.95,26.0,23.0,3.0,0.2,-0.28,21.7,22.1,-0.4,-0.03,0.23
810,Guillaume Dietsch,fr FRA,PO,Metz,fr Ligue 1,18.0,2001.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
811,Lucas Digne,fr FRA,DF,Everton,eng Premier League,26.0,1993.0,35,3030.0,87.0,88.6,33.7,35,87.0,30,0,,1,1.29,37.0,49.0,-12.0,-0.36,-0.36,42.1,42.3,-0.2,-0.01,-0.63
812,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,26.0,1993.0,13,1006.0,77.0,29.4,11.2,12,82.0,9,1,26.0,0,1.46,18.0,19.0,-1.0,-0.09,0.36,18.1,15.1,3.0,0.27,0.31
813,Javairô Dilrosun,nl NED,"CC,DL",Hertha BSC,de Bundesliga,21.0,1998.0,23,1309.0,57.0,42.8,14.5,16,73.0,6,7,21.0,3,1.39,17.0,21.0,-4.0,-0.28,0.08,15.4,22.2,-6.8,-0.46,-0.22
814,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,21.0,1997.0,13,521.0,40.0,15.2,5.8,5,72.0,2,8,20.0,5,1.23,8.0,11.0,-3.0,-0.52,-0.49,8.7,9.0,-0.3,-0.05,0.04
815,Federico Dimarco,it ITA,DF,Inter,it Serie A,21.0,1997.0,3,27.0,9.0,0.8,0.3,0,,0,3,9.0,18,2.33,0.0,0.0,0.0,0.0,-1.19,0.2,0.4,-0.2,-0.62,-1.38
816,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,28.0,1991.0,15,892.0,59.0,35.4,9.9,12,70.0,1,3,16.0,2,1.67,9.0,6.0,3.0,0.3,0.19,12.4,7.8,4.6,0.46,0.6
817,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,26.0,1992.0,12,666.0,56.0,26.4,7.4,8,70.0,1,4,26.0,4,0.67,5.0,8.0,-3.0,-0.41,0.23,7.3,7.6,-0.3,-0.04,0.31
818,Issa Diop,fr FRA,DF,West Ham,eng Premier League,22.0,1997.0,32,2766.0,86.0,80.9,30.7,31,89.0,30,1,3.0,4,1.03,39.0,54.0,-15.0,-0.49,-0.76,41.1,53.0,-11.9,-0.39,0.08
819,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,33.0,1986.0,30,2253.0,75.0,65.9,25.0,25,86.0,17,5,21.0,3,1.07,23.0,42.0,-19.0,-0.76,-0.91,25.5,36.9,-11.4,-0.46,-0.49
820,Yehvann Diouf,fr FRA,PO,Reims,fr Ligue 1,19.0,1999.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
821,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,21.0,1997.0,4,120.0,30.0,4.8,1.3,1,93.0,1,3,9.0,5,2.0,2.0,2.0,0.0,0.0,0.6,2.1,1.8,0.3,0.26,0.55
822,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,21.0,1998.0,27,2430.0,90.0,96.4,27.0,27,90.0,27,0,,0,1.41,25.0,21.0,4.0,0.15,-0.85,29.0,27.1,1.8,0.07,-0.24
823,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,19.0,2000.0,8,661.0,83.0,26.2,7.3,8,83.0,5,0,,13,1.13,9.0,7.0,2.0,0.27,-0.02,8.3,8.2,0.1,0.01,-0.41
824,Djené,tg TOG,DF,Getafe,es La Liga,27.0,1991.0,34,3060.0,90.0,89.5,34.0,34,90.0,34,0,,0,1.38,37.0,34.0,3.0,0.09,-0.66,35.5,37.7,-2.1,-0.06,-0.64
825,Moussa Djenepo,ml MLI,"CC,DF",Southampton,eng Premier League,21.0,1998.0,18,928.0,52.0,27.1,10.3,10,74.0,4,8,23.0,3,1.28,15.0,13.0,2.0,0.19,0.59,17.9,12.2,5.6,0.55,0.63
826,Koffi Djidji,ci CIV,DF,Torino,it Serie A,26.0,1992.0,17,851.0,50.0,24.9,9.5,9,81.0,5,8,15.0,18,1.18,10.0,22.0,-12.0,-1.27,-0.92,9.9,20.2,-10.2,-1.08,-0.88
827,Alexander Djiku,gh GHA,"DF,CC",Strasbourg,fr Ligue 1,24.0,1994.0,25,2064.0,83.0,84.9,22.9,23,88.0,22,2,19.0,1,1.52,29.0,24.0,5.0,0.22,1.45,30.5,27.2,3.3,0.14,0.46
828,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,26.0,1993.0,34,2783.0,82.0,81.4,30.9,32,84.0,24,2,45.0,3,2.0,77.0,38.0,39.0,1.26,-0.29,66.1,31.6,34.5,1.12,0.03
829,Naïs Djouahra,fr FRA,DL,Real Sociedad,es La Liga,19.0,1999.0,2,29.0,15.0,0.8,0.3,0,,0,2,15.0,8,0.0,1.0,1.0,0.0,0.0,-0.21,0.6,0.2,0.4,1.23,1.09
830,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,27.0,1992.0,35,3150.0,90.0,92.1,35.0,35,90.0,35,0,,3,1.03,33.0,51.0,-18.0,-0.51,-0.85,36.0,47.0,-11.0,-0.31,-0.3
831,Mihai Dobre,ro ROU,"DL,CC",Bournemouth,eng Premier League,20.0,1998.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
832,Matt Doherty,ie IRL,"CC,DF",Wolves,eng Premier League,27.0,1992.0,36,2839.0,79.0,83.0,31.5,32,85.0,26,4,31.0,1,1.64,45.0,31.0,14.0,0.44,0.91,46.9,29.5,17.4,0.55,0.76
833,Kasper Dolberg,dk DEN,DL,Nice,fr Ligue 1,21.0,1997.0,23,1888.0,82.0,74.9,21.0,22,85.0,14,1,16.0,0,1.39,32.0,27.0,5.0,0.24,0.52,26.1,32.7,-6.6,-0.31,-0.08
834,Keagan Dolly,za RSA,CC,Montpellier,fr Ligue 1,26.0,1993.0,6,148.0,25.0,5.9,1.6,1,95.0,1,5,11.0,4,1.17,0.0,2.0,-2.0,-1.22,-1.33,2.6,1.3,1.3,0.8,0.83
835,Jaume Doménech,es ESP,PO,Valencia,es La Liga,28.0,1990.0,15,1324.0,88.0,38.7,14.7,14,90.0,14,1,64.0,23,1.27,19.0,23.0,-4.0,-0.27,-0.14,17.0,22.1,-5.1,-0.35,-0.02
836,Iago Domínguez,es ESP,PO,Celta Vigo,es La Liga,17.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
837,Nicolás Domínguez,ar ARG,CC,Bologna,it Serie A,21.0,1998.0,16,699.0,44.0,20.4,7.8,7,74.0,1,9,20.0,4,0.94,8.0,11.0,-3.0,-0.39,-0.06,8.0,10.6,-2.7,-0.34,-0.5
838,Giulio Donati,it ITA,DF,Lecce,it Serie A,29.0,1990.0,20,1760.0,88.0,51.5,19.6,20,88.0,18,0,,1,1.0,28.0,45.0,-17.0,-0.87,0.0,29.6,42.2,-12.6,-0.65,0.34
839,Ji Dong-won,kr KOR,"DL,CC",Mainz 05,de Bundesliga,28.0,1991.0,4,102.0,26.0,3.3,1.1,1,55.0,0,3,16.0,9,1.25,0.0,2.0,-2.0,-1.76,-1.19,0.6,1.8,-1.2,-1.09,-0.78
840,Anastasios Donis,gr GRE,DL,Reims,fr Ligue 1,22.0,1996.0,15,609.0,41.0,24.2,6.8,6,66.0,0,9,23.0,4,1.33,5.0,5.0,0.0,0.0,-0.24,8.5,6.2,2.3,0.33,0.34
841,Alfredo Donnarumma,it ITA,DL,Brescia,it Serie A,28.0,1990.0,31,1684.0,54.0,49.2,18.7,20,75.0,9,11,17.0,4,0.71,19.0,43.0,-24.0,-1.28,-0.25,21.8,34.7,-12.9,-0.69,0.26
842,Antonio Donnarumma,it ITA,PO,Milan,it Serie A,29.0,1990.0,0,,,0.0,0.0,0,,0,0,,36,0.0,1.0,2.0,-1.0,,,,,,,
843,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,20.0,1999.0,36,3201.0,89.0,93.6,35.6,36,89.0,35,0,,0,1.75,59.0,42.0,17.0,0.48,0.48,59.1,39.9,19.2,0.54,1.17
844,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,21.0,1997.0,24,2087.0,87.0,82.8,23.2,23,89.0,22,1,31.0,1,1.88,30.0,21.0,9.0,0.39,0.6,34.4,25.1,9.2,0.4,0.48
845,Mathieu Dossevi,tg TOG,"CC,DL",Toulouse,fr Ligue 1,31.0,1988.0,26,1751.0,67.0,69.5,19.5,20,80.0,7,6,26.0,0,0.5,16.0,36.0,-20.0,-1.03,0.84,22.2,30.4,-8.2,-0.42,0.24
846,Bas Dost,nl NED,DL,Eint Frankfurt,de Bundesliga,30.0,1989.0,24,1475.0,61.0,48.2,16.4,16,81.0,8,8,23.0,0,1.5,31.0,26.0,5.0,0.31,0.65,30.9,23.4,7.5,0.46,0.34
847,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,26.0,1993.0,37,3156.0,85.0,92.3,35.1,36,86.0,25,1,45.0,0,0.89,33.0,61.0,-28.0,-0.8,-0.8,45.3,52.0,-6.7,-0.19,0.68
848,Mamadou Doucouré,fr FRA,CC,M'Gladbach,de Bundesliga,21.0,1998.0,2,2.0,1.0,0.1,0.0,0,,0,2,1.0,6,3.0,0.0,0.0,0.0,0.0,-0.77,0.0,0.0,0.0,0.0,-0.77
849,Moussa Doumbia,ml MLI,"DL,CC",Reims,fr Ligue 1,24.0,1994.0,26,1718.0,66.0,68.2,19.1,22,75.0,3,4,15.0,0,1.5,15.0,13.0,2.0,0.1,-0.23,20.4,18.5,1.9,0.1,0.07
850,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,22.0,1996.0,5,450.0,90.0,17.9,5.0,5,90.0,5,0,,1,1.8,4.0,2.0,2.0,0.4,0.7,3.9,4.9,-1.0,-0.2,-0.28
851,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,22.0,1996.0,1,90.0,90.0,3.6,1.0,1,90.0,1,0,,1,3.0,1.0,0.0,1.0,1.0,0.52,0.9,0.7,0.3,0.26,0.02
852,Tommy Doyle,eng ENG,CC,Manchester City,eng Premier League,17.0,2001.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,5,3.0,1.0,0.0,1.0,5.63,3.88,0.4,0.1,0.4,2.11,0.65
853,Mohamed Dräger,tn TUN,DF,Paderborn 07,de Bundesliga,23.0,1996.0,18,1455.0,81.0,47.5,16.2,16,85.0,10,2,47.0,15,0.33,17.0,42.0,-25.0,-1.55,-0.87,17.2,34.9,-17.7,-1.09,-0.51
854,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,28.0,1991.0,15,1029.0,69.0,33.6,11.4,10,85.0,7,5,35.0,17,1.87,18.0,17.0,1.0,0.09,-0.62,19.9,17.0,2.9,0.25,0.03
855,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,21.0,1997.0,31,2790.0,90.0,81.6,31.0,31,90.0,31,0,,2,1.06,36.0,43.0,-7.0,-0.23,-1.65,41.3,39.3,2.0,0.07,-0.32
856,Julian Draxler,de GER,CC,Paris S-G,fr Ligue 1,25.0,1993.0,11,686.0,62.0,28.2,7.6,7,83.0,4,4,26.0,6,2.27,20.0,10.0,10.0,1.31,-0.8,18.3,7.7,10.6,1.38,-0.71
857,Dominick Drexler,de GER,"CC,DL",Köln,de Bundesliga,29.0,1990.0,27,1587.0,59.0,51.9,17.6,18,78.0,11,9,21.0,4,1.04,19.0,40.0,-21.0,-1.19,-1.37,23.5,30.1,-6.5,-0.37,-0.5
858,Matthieu Dreyer,fr FRA,PO,Amiens,fr Ligue 1,30.0,1989.0,0,,,,,0,,0,0,,28,,,,,,,,,,,
859,Danny Drinkwater,eng ENG,CC,Aston Villa,eng Premier League,29.0,1990.0,4,259.0,65.0,7.6,2.9,4,65.0,0,0,,3,1.0,2.0,9.0,-7.0,-2.43,-1.89,2.3,7.3,-4.9,-1.72,-1.19
860,Danny Drinkwater,eng ENG,CC,Burnley,eng Premier League,29.0,1990.0,1,58.0,58.0,1.7,0.6,1,58.0,0,0,,8,0.0,0.0,2.0,-2.0,-3.1,-2.97,0.2,2.0,-1.8,-2.85,-2.84
861,Anthony Driscoll-Glennon,eng ENG,"DF,CC",Burnley,eng Premier League,19.0,1999.0,0,,,,,0,,0,0,,6,,,,,,,,,,,
862,Josip Drmić,ch SUI,DL,Norwich City,eng Premier League,26.0,1992.0,21,647.0,31.0,18.9,7.2,5,73.0,1,16,18.0,4,0.43,1.0,11.0,-10.0,-1.39,-0.13,7.2,10.8,-3.7,-0.51,0.33
863,Domingos Duarte,pt POR,DF,Granada,es La Liga,24.0,1995.0,36,3087.0,86.0,90.3,34.3,34,89.0,32,2,39.0,1,1.47,46.0,40.0,6.0,0.17,-0.1,37.8,38.9,-1.1,-0.03,-0.95
864,Léo Duarte,br BRA,DF,Milan,it Serie A,23.0,1996.0,6,405.0,68.0,11.8,4.5,4,90.0,4,2,23.0,9,1.5,5.0,6.0,-1.0,-0.22,-0.76,5.3,5.6,-0.2,-0.06,-0.59
865,Óscar Duarte,cr CRC,DF,Levante,es La Liga,30.0,1989.0,8,485.0,61.0,14.2,5.4,5,85.0,3,3,20.0,18,1.5,6.0,13.0,-7.0,-1.3,-1.33,7.5,11.7,-4.3,-0.79,-0.47
866,Rubén Duarte,es ESP,DF,Alavés,es La Liga,23.0,1995.0,31,2663.0,86.0,77.9,29.6,30,88.0,28,1,29.0,1,1.13,32.0,37.0,-5.0,-0.17,2.21,34.6,38.9,-4.3,-0.15,1.54
867,Augustas Dubickas,lt LTU,CC,Lecce,it Serie A,18.0,2001.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
868,Edgaras Dubickas,lt LTU,DF,Lecce,it Serie A,21.0,1998.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,14,1.0,1.0,0.0,1.0,30.0,30.9,0.8,0.0,0.8,24.09,24.92
869,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,24.0,1994.0,16,1346.0,84.0,53.4,15.0,15,89.0,14,1,17.0,0,1.63,24.0,12.0,12.0,0.8,0.57,19.4,14.3,5.1,0.35,-0.07
870,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,30.0,1989.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.16,38.0,58.0,-20.0,-0.53,,35.5,65.6,-30.1,-0.79,
871,Ondrej Duda,sk SVK,CC,Norwich City,eng Premier League,24.0,1994.0,10,724.0,72.0,21.2,8.0,9,79.0,3,1,11.0,3,0.7,3.0,9.0,-6.0,-0.75,0.69,9.6,12.0,-2.4,-0.3,0.61
872,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,24.0,1994.0,7,447.0,64.0,14.6,5.0,6,67.0,1,1,45.0,6,0.71,6.0,8.0,-2.0,-0.4,-0.09,7.3,8.1,-0.9,-0.17,0.19
873,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,27.0,1992.0,19,1238.0,65.0,36.2,13.8,12,90.0,12,7,23.0,13,1.16,13.0,18.0,-5.0,-0.36,0.05,14.6,18.5,-3.9,-0.29,-0.06
874,Unai Dufur,es ESP,DF,Eibar,es La Liga,20.0,1999.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
