RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
787,Sebastiano Esposito,it ITA,DL,Inter,it Serie A,17,2002,2.2,67.0,58.0,9.0,1.0,1.0,0.0,7,1.0,6.0,6.0,0.0,0.0,41.0,0.0,3.0
788,Vicente Esquerdo,es ESP,"CC,DL",Valencia,es La Liga,20,1999,0.2,12.0,12.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
789,Alexander Esswein,de GER,"DL,CC",Hertha BSC,de Bundesliga,29,1990,2.4,85.0,79.0,6.0,1.0,0.0,1.0,6,5.0,0.0,0.0,0.0,0.0,53.0,0.0,5.0
790,Pervis Estupiñán,ec ECU,DF,Osasuna,es La Liga,21,1998,33.1,1831.0,1424.0,397.0,15.0,1.0,20.0,162,380.0,2.0,0.0,0.0,0.0,1311.0,10.0,54.0
791,Oghenekaro Etebo,ng NGA,CC,Getafe,es La Liga,23,1995,6.4,218.0,212.0,3.0,2.0,1.0,5.0,14,1.0,0.0,0.0,0.0,0.0,127.0,3.0,8.0
792,Beñat Etxebarria,es ESP,CC,Athletic Club,es La Liga,32,1987,4.4,199.0,168.0,31.0,11.0,0.0,2.0,20,0.0,16.0,5.0,10.0,0.0,162.0,0.0,1.0
793,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,31,1987,16.1,439.0,419.0,19.0,19.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,237.0,1.0,7.0
794,Antony Evans,eng ENG,"CC,DF",Paderborn 07,de Bundesliga,20,1998,1.7,65.0,51.0,14.0,3.0,0.0,2.0,16,1.0,10.0,6.0,4.0,0.0,41.0,0.0,0.0
795,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,31,1988,37.6,2518.0,2430.0,85.0,69.0,1.0,17.0,8,16.0,0.0,0.0,0.0,0.0,2178.0,3.0,7.0
796,Edu Expósito,es ESP,CC,Eibar,es La Liga,22,1996,25.7,928.0,909.0,17.0,13.0,1.0,20.0,19,1.0,0.0,0.0,0.0,0.0,743.0,2.0,17.0
797,Valentin Eysseric,fr FRA,"CC,DL",Hellas Verona,it Serie A,27,1992,3.9,153.0,135.0,17.0,5.0,0.0,2.0,14,2.0,6.0,0.0,5.0,0.0,117.0,1.0,6.0
798,Valentin Eysseric,fr FRA,"DL,CC",Fiorentina,it Serie A,27,1992,0.5,26.0,23.0,3.0,0.0,0.0,0.0,4,1.0,2.0,2.0,0.0,0.0,15.0,0.0,1.0
799,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,34,1985,23.5,678.0,411.0,261.0,69.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,386.0,6.0,2.0
800,Fabinho,br BRA,CC,Liverpool,eng Premier League,25,1993,23.1,1593.0,1572.0,19.0,15.0,3.0,6.0,9,4.0,0.0,0.0,0.0,0.0,1381.0,2.0,13.0
801,Fábio,br BRA,DF,Nantes,fr Ligue 1,29,1990,9.3,533.0,428.0,104.0,3.0,0.0,1.0,20,101.0,0.0,0.0,0.0,0.0,422.0,1.0,12.0
802,Cesc Fàbregas,es ESP,CC,Monaco,fr Ligue 1,32,1987,10.3,776.0,700.0,71.0,37.0,8.0,9.0,30,7.0,22.0,7.0,9.0,1.0,636.0,5.0,12.0
803,Fabricio,es ESP,PO,Mallorca,es La Liga,31,1987,1.0,33.0,21.0,12.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
804,Ralf Fährmann,de GER,PO,Norwich City,eng Premier League,30,1988,0.2,10.0,7.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
805,Fayçal Fajr,ma MAR,CC,Getafe,es La Liga,30,1988,4.5,190.0,152.0,38.0,16.0,0.0,7.0,32,1.0,20.0,8.0,7.0,0.0,115.0,0.0,4.0
806,Luca Falbo,it ITA,DF,Lazio,it Serie A,19,2000,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
807,Filippo Falco,it ITA,"DL,CC",Lecce,it Serie A,27,1992,22.4,1023.0,887.0,132.0,44.0,1.0,5.0,127,8.0,42.0,7.0,1.0,0.0,818.0,4.0,28.0
808,Eliseo Falcon,es ESP,DF,Levante,es La Liga,22,1997,0.8,24.0,23.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
809,Wladimiro Falcone,it ITA,PO,Sampdoria,it Serie A,24,1995,2.0,61.0,35.0,26.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
810,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,27,1992,1.0,63.0,60.0,3.0,3.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0
811,Iago Falque,es ESP,"DL,CC",Torino,it Serie A,29,1990,1.1,68.0,63.0,5.0,1.0,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,57.0,0.0,3.0
812,Iago Falque,es ESP,CC,Genoa,it Serie A,29,1990,5.8,302.0,280.0,19.0,4.0,0.0,3.0,31,2.0,9.0,3.0,3.0,0.0,234.0,3.0,10.0
813,Akin Famewo,eng ENG,CC,Norwich City,eng Premier League,20,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Andri Fannar Baldursson,is ISL,CC,Bologna,it Serie A,17,2002,1.6,66.0,66.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0
815,Paolo Faragò,it ITA,"DF,CC",Cagliari,it Serie A,26,1993,14.9,877.0,729.0,147.0,17.0,1.0,7.0,44,130.0,0.0,0.0,0.0,0.0,683.0,1.0,16.0
816,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,27,1991,35.9,1718.0,1391.0,321.0,23.0,1.0,9.0,130,290.0,8.0,0.0,8.0,0.0,1214.0,6.0,40.0
817,Mohamed Fares,dz ALG,"DF,CC",SPAL,it Serie A,23,1996,4.7,207.0,180.0,27.0,8.0,0.0,3.0,19,18.0,1.0,0.0,1.0,0.0,142.0,0.0,10.0
818,Diego Farias,br BRA,"CC,DL",Lecce,it Serie A,29,1990,9.2,360.0,332.0,27.0,2.0,2.0,5.0,24,7.0,16.0,5.0,0.0,0.0,288.0,1.0,7.0
819,Ansu Fati,es ESP,DL,Barcelona,es La Liga,16,2002,11.4,530.0,512.0,15.0,1.0,0.0,4.0,21,4.0,10.0,8.0,0.0,0.0,438.0,3.0,9.0
820,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,32,1987,22.0,1278.0,979.0,295.0,22.0,4.0,13.0,80,269.0,4.0,0.0,1.0,0.0,887.0,4.0,28.0
821,Andrea Favilli,it ITA,DL,Genoa,it Serie A,22,1997,7.3,193.0,176.0,16.0,2.0,1.0,3.0,1,0.0,0.0,0.0,0.0,0.0,133.0,1.0,5.0
822,Federico Fazio,ar ARG,DF,Roma,it Serie A,32,1987,13.5,675.0,640.0,34.0,29.0,0.0,4.0,2,5.0,0.0,0.0,0.0,0.0,587.0,1.0,4.0
823,Aleix Febas,es ESP,"CC,DL",Mallorca,es La Liga,23,1996,18.8,679.0,666.0,11.0,9.0,5.0,6.0,3,0.0,0.0,0.0,0.0,0.0,573.0,2.0,14.0
824,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,30,1989,15.9,1091.0,1036.0,53.0,42.0,3.0,20.0,0,9.0,0.0,0.0,0.0,0.0,921.0,2.0,5.0
825,Ljubomir Fejsa,rs SRB,CC,Alavés,es La Liga,30,1988,8.7,289.0,285.0,3.0,2.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,232.0,1.0,6.0
826,Nabil Fekir,fr FRA,"CC,DL",Betis,es La Liga,26,1993,29.3,1020.0,958.0,56.0,27.0,1.0,11.0,51,11.0,12.0,6.0,4.0,0.0,824.0,6.0,26.0
827,Felipe,br BRA,DF,Atlético Madrid,es La Liga,30,1989,23.4,929.0,890.0,34.0,32.0,0.0,12.0,1,2.0,0.0,0.0,0.0,0.0,709.0,5.0,7.0
828,Luiz Felipe,it ITA,DF,Lazio,it Serie A,22,1997,22.5,1168.0,1129.0,39.0,25.0,0.0,7.0,6,14.0,0.0,0.0,0.0,0.0,1031.0,0.0,15.0
829,Lucas Felippe,br BRA,"CC,DF",Hellas Verona,it Serie A,19,2000,0.3,22.0,22.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
830,João Félix,pt POR,"DL,CC",Atlético Madrid,es La Liga,19,1999,19.4,530.0,506.0,22.0,2.0,6.0,1.0,18,4.0,3.0,0.0,1.0,0.0,405.0,2.0,16.0
831,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,21,1997,21.8,921.0,890.0,30.0,30.0,0.0,9.0,0,0.0,0.0,0.0,0.0,0.0,743.0,1.0,10.0
832,Kiko Femenía,es ESP,DF,Watford,eng Premier League,28,1991,24.9,1290.0,1008.0,281.0,13.0,0.0,10.0,69,267.0,1.0,0.0,1.0,0.0,988.0,1.0,25.0
833,Zinedine Ferhat,dz ALG,"DL,CC",Nîmes,fr Ligue 1,26,1993,25.0,938.0,812.0,119.0,43.0,2.0,6.0,165,15.0,61.0,17.0,33.0,5.0,587.0,7.0,34.0
834,Bruno Fernandes,pt POR,CC,Manchester Utd,eng Premier League,24,1994,13.2,861.0,758.0,99.0,24.0,8.0,14.0,75,5.0,56.0,23.0,22.0,0.0,607.0,4.0,20.0
835,Edimilson Fernandes,ch SUI,"CC,DF",Mainz 05,de Bundesliga,23,1996,16.5,700.0,689.0,11.0,10.0,3.0,9.0,15,1.0,0.0,0.0,0.0,0.0,599.0,0.0,8.0
836,Gedson Fernandes,pt POR,"CC,DF",Tottenham,eng Premier League,20,1999,0.8,53.0,46.0,7.0,0.0,0.0,0.0,7,7.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0
837,Gelson Fernandes,ch SUI,CC,Eint Frankfurt,de Bundesliga,32,1986,8.6,264.0,264.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,209.0,0.0,6.0
838,Matheus Fernandes,br BRA,"CC,DL",Valladolid,es La Liga,21,1998,1.8,57.0,57.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
839,Aitor Fernández,es ESP,PO,Levante,es La Liga,28,1991,36.0,1110.0,648.0,457.0,124.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,750.0,5.0,0.0
840,Andrés Fernández,es ESP,PO,Villarreal,es La Liga,32,1986,4.0,155.0,101.0,54.0,11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0
841,Carlos Fernández,es ESP,"DL,CC",Granada,es La Liga,23,1996,24.5,626.0,599.0,21.0,2.0,5.0,7.0,12,3.0,1.0,0.0,0.0,0.0,365.0,6.0,22.0
842,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,30,1989,29.1,1246.0,1100.0,141.0,39.0,0.0,11.0,29,102.0,0.0,0.0,0.0,0.0,929.0,5.0,21.0
843,Gabriel Fernández,uy URU,"DL,CC",Celta Vigo,es La Liga,25,1994,6.2,107.0,100.0,5.0,2.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,68.0,2.0,4.0
844,Joaquín Fernández,es ESP,"CC,DF",Valladolid,es La Liga,23,1996,18.4,781.0,746.0,32.0,29.0,0.0,18.0,0,3.0,0.0,0.0,0.0,0.0,613.0,3.0,7.0
845,Fernandinho,br BRA,DF,Manchester City,eng Premier League,34,1985,26.6,2244.0,2186.0,52.0,40.0,0.0,22.0,4,12.0,0.0,0.0,0.0,0.0,2008.0,6.0,10.0
846,Fernando,br BRA,CC,Sevilla,es La Liga,32,1987,29.5,1582.0,1525.0,52.0,42.0,1.0,27.0,2,10.0,0.0,0.0,0.0,0.0,1382.0,5.0,14.0
847,Juan Ferney Otero,co COL,"DL,CC",Amiens,fr Ligue 1,24,1995,13.4,363.0,339.0,21.0,3.0,0.0,1.0,36,11.0,5.0,3.0,0.0,0.0,227.0,3.0,11.0
848,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1994,11.2,455.0,414.0,39.0,36.0,0.0,5.0,1,3.0,0.0,0.0,0.0,0.0,345.0,2.0,5.0
849,Facundo Ferreyra,ar ARG,"DL,CC",Espanyol,es La Liga,28,1991,6.4,115.0,107.0,8.0,0.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,69.0,0.0,6.0
850,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,27,1992,12.8,731.0,687.0,40.0,27.0,1.0,16.0,30,4.0,9.0,2.0,6.0,0.0,594.0,4.0,22.0
851,Oliver Fink,de GER,"CC,DL",Düsseldorf,de Bundesliga,37,1982,7.5,273.0,270.0,2.0,1.0,0.0,2.0,8,1.0,0.0,0.0,0.0,0.0,155.0,1.0,13.0
852,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,30,1989,10.7,241.0,219.0,19.0,0.0,0.0,5.0,1,6.0,0.0,0.0,0.0,0.0,148.0,3.0,8.0
853,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,27,1991,33.2,1189.0,1154.0,31.0,3.0,8.0,1.0,9,15.0,0.0,0.0,0.0,0.0,941.0,4.0,38.0
854,Junior Firpo,es ESP,DF,Barcelona,es La Liga,22,1996,11.3,827.0,738.0,89.0,10.0,0.0,5.0,8,79.0,0.0,0.0,0.0,0.0,734.0,0.0,11.0
855,John Fleck,sct SCO,CC,Sheffield Utd,eng Premier League,27,1991,28.0,1164.0,1021.0,134.0,29.0,3.0,5.0,149,7.0,80.0,55.0,3.0,10.0,842.0,9.0,33.0
856,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,26,1993,10.0,432.0,303.0,129.0,21.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,1.0
857,Sergio Floccari,it ITA,DL,SPAL,it Serie A,37,1981,10.5,257.0,234.0,23.0,3.0,1.0,0.0,16,0.0,0.0,0.0,0.0,0.0,201.0,0.0,5.0
858,Alessandro Florenzi,it ITA,"DF,DL",Roma,it Serie A,28,1991,11.1,683.0,599.0,83.0,13.0,2.0,14.0,29,70.0,0.0,0.0,0.0,0.0,551.0,1.0,16.0
859,Alessandro Florenzi,it ITA,DF,Valencia,es La Liga,28,1991,8.4,469.0,395.0,69.0,4.0,0.0,7.0,31,65.0,0.0,0.0,0.0,0.0,350.0,5.0,9.0
860,Phil Foden,eng ENG,"DL,CC",Manchester City,eng Premier League,19,2000,10.0,528.0,511.0,16.0,4.0,4.0,8.0,29,4.0,8.0,2.0,2.0,0.0,446.0,1.0,11.0
861,Mamadou Fofana,ml MLI,"DF,CC",Metz,fr Ligue 1,21,1998,17.6,764.0,747.0,14.0,13.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,642.0,3.0,6.0
862,Seko Fofana,ci CIV,CC,Udinese,it Serie A,24,1995,25.0,1070.0,1056.0,10.0,3.0,4.0,14.0,21,7.0,0.0,0.0,0.0,0.0,922.0,4.0,21.0
863,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2000,13.5,657.0,622.0,35.0,23.0,1.0,3.0,2,12.0,0.0,0.0,0.0,0.0,536.0,0.0,6.0
864,Youssouf Fofana,fr FRA,CC,Strasbourg,fr Ligue 1,20,1999,11.2,439.0,438.0,0.0,0.0,1.0,3.0,8,0.0,0.0,0.0,0.0,0.0,362.0,1.0,8.0
865,Youssouf Fofana,fr FRA,CC,Monaco,fr Ligue 1,20,1999,6.8,361.0,354.0,6.0,2.0,2.0,5.0,6,4.0,0.0,0.0,0.0,0.0,303.0,1.0,6.0
866,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,24,1994,27.0,1308.0,1008.0,298.0,21.0,0.0,10.0,48,277.0,0.0,0.0,0.0,0.0,1037.0,2.0,33.0
867,Lamine Fomba,fr FRA,CC,Nîmes,fr Ligue 1,21,1998,15.3,405.0,399.0,4.0,0.0,0.0,1.0,6,1.0,0.0,0.0,0.0,0.0,278.0,2.0,16.0
868,José Fonte,pt POR,DF,Lille,fr Ligue 1,35,1983,24.5,1479.0,1421.0,56.0,52.0,1.0,12.0,3,4.0,0.0,0.0,0.0,0.0,1279.0,2.0,7.0
869,Pablo Fornals,es ESP,"CC,DL",West Ham,eng Premier League,23,1996,24.1,909.0,869.0,39.0,8.0,6.0,13.0,61,4.0,19.0,7.0,8.0,0.0,678.0,1.0,32.0
870,Emil Forsberg,se SWE,CC,RB Leipzig,de Bundesliga,27,1991,12.7,531.0,499.0,27.0,3.0,12.0,2.0,24,2.0,19.0,8.0,8.0,0.0,414.0,5.0,15.0
871,Hernâni Fortes,pt POR,"CC,DL",Levante,es La Liga,27,1991,7.3,167.0,157.0,8.0,4.0,0.0,2.0,47,0.0,4.0,1.0,0.0,0.0,85.0,2.0,10.0
872,Ben Foster,eng ENG,PO,Watford,eng Premier League,36,1983,38.0,1221.0,735.0,472.0,177.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,552.0,14.0,0.0
873,Lyle Foster,za RSA,DL,Monaco,fr Ligue 1,18,2000,0.7,17.0,14.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0
874,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,21,1998,1.5,73.0,66.0,7.0,0.0,0.0,1.0,2,7.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0
875,Dimitri Foulquier,fr FRA,"DF,CC",Watford,eng Premier League,26,1993,0.7,12.0,11.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
876,Dimitri Foulquier,fr FRA,"DF,CC",Granada,es La Liga,26,1993,12.4,415.0,312.0,102.0,4.0,0.0,4.0,19,98.0,0.0,0.0,0.0,0.0,281.0,1.0,25.0
877,Juan Foyth,ar ARG,DF,Tottenham,eng Premier League,21,1998,0.8,65.0,55.0,9.0,1.0,0.0,2.0,0,8.0,0.0,0.0,0.0,0.0,54.0,1.0,0.0
878,Gianluca Frabotta,it ITA,DF,Juventus,it Serie A,20,1999,1.0,61.0,56.0,5.0,0.0,0.0,0.0,3,4.0,1.0,0.0,1.0,0.0,53.0,0.0,0.0
879,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,23,1995,13.1,514.0,361.0,150.0,5.0,0.0,1.0,22,145.0,0.0,0.0,0.0,0.0,327.0,3.0,23.0
880,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,34,1985,10.8,567.0,524.0,42.0,12.0,0.0,8.0,16,30.0,0.0,0.0,0.0,0.0,426.0,1.0,8.0
881,Mike Frantz,de GER,CC,Freiburg,de Bundesliga,32,1986,3.9,123.0,112.0,11.0,4.0,0.0,0.0,7,5.0,0.0,0.0,0.0,0.0,88.0,0.0,2.0
882,Ryan Fraser,sct SCO,"CC,DL",Bournemouth,eng Premier League,25,1994,23.0,964.0,832.0,128.0,33.0,2.0,3.0,174,16.0,64.0,32.0,20.0,0.0,658.0,4.0,29.0
883,Fred,br BRA,CC,Manchester Utd,eng Premier League,26,1993,24.0,1742.0,1632.0,108.0,55.0,3.0,17.0,63,9.0,42.0,16.0,15.0,0.0,1482.0,2.0,31.0
884,Ryan Fredericks,eng ENG,DF,West Ham,eng Premier League,26,1992,24.9,1122.0,911.0,208.0,4.0,0.0,0.0,59,204.0,0.0,0.0,0.0,0.0,797.0,3.0,40.0
885,Kieron Freeman,wls WAL,DL,Sheffield Utd,eng Premier League,27,1992,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
886,Luke Freeman,eng ENG,CC,Sheffield Utd,eng Premier League,27,1992,4.1,148.0,141.0,7.0,0.0,1.0,1.0,15,0.0,7.0,5.0,0.0,0.0,112.0,0.0,6.0
887,Remo Freuler,ch SUI,CC,Atalanta,it Serie A,27,1992,26.0,1664.0,1565.0,99.0,74.0,1.0,6.0,30,21.0,4.0,0.0,0.0,0.0,1449.0,0.0,23.0
888,Marco Friedl,at AUT,"DF,CC",Werder Bremen,de Bundesliga,21,1998,24.3,1326.0,1045.0,277.0,48.0,0.0,25.0,86,204.0,25.0,12.0,10.0,0.0,999.0,4.0,29.0
889,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,23,1995,31.0,1214.0,1168.0,41.0,39.0,0.0,7.0,6,2.0,0.0,0.0,0.0,0.0,920.0,5.0,16.0
890,Samúel Friðjónsson,is ISL,CC,Paderborn 07,de Bundesliga,23,1996,2.1,104.0,102.0,2.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,4.0
891,Jorge de Frutos,es ESP,"CC,DF",Valladolid,es La Liga,22,1997,0.7,18.0,17.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
892,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,33,1986,8.6,657.0,567.0,88.0,12.0,0.0,2.0,16,76.0,0.0,0.0,0.0,0.0,517.0,2.0,11.0
893,Angelo Fulgini,fr FRA,CC,Angers,fr Ligue 1,22,1996,17.5,922.0,848.0,71.0,26.0,4.0,5.0,60,8.0,36.0,5.0,28.0,0.0,717.0,3.0,23.0
894,Niclas Füllkrug,de GER,DL,Werder Bremen,de Bundesliga,26,1993,4.5,122.0,110.0,11.0,0.0,1.0,1.0,2,1.0,0.0,0.0,0.0,0.0,79.0,1.0,4.0
895,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,28,1991,5.0,273.0,265.0,6.0,4.0,0.0,5.0,0,2.0,0.0,0.0,0.0,0.0,224.0,2.0,2.0
896,Daniel Fuzato,br BRA,PO,Roma,it Serie A,22,1997,1.0,44.0,33.0,11.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
897,Matteo Gabbia,it ITA,DF,Milan,it Serie A,19,1999,7.6,449.0,438.0,10.0,10.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,395.0,1.0,4.0
898,Manolo Gabbiadini,it ITA,DL,Sampdoria,it Serie A,27,1991,22.6,579.0,495.0,79.0,14.0,3.0,1.0,71,2.0,41.0,18.0,14.0,0.0,361.0,5.0,24.0
899,Gabriel,br BRA,PO,Lecce,it Serie A,26,1992,33.3,978.0,556.0,416.0,90.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,755.0,6.0,1.0
900,Ruben Gabrielsen,no NOR,DF,Toulouse,fr Ligue 1,27,1992,7.3,297.0,287.0,10.0,9.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,245.0,0.0,3.0
901,Mijat Gaćinović,rs SRB,"CC,DL",Eint Frankfurt,de Bundesliga,24,1995,11.6,359.0,341.0,18.0,3.0,0.0,2.0,13,9.0,1.0,0.0,1.0,0.0,249.0,0.0,20.0
902,Luca Gagliano,it ITA,DL,Cagliari,it Serie A,19,2000,0.6,11.0,9.0,2.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
903,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,25,1994,20.0,941.0,921.0,19.0,10.0,3.0,19.0,10,8.0,1.0,0.0,0.0,0.0,796.0,1.0,15.0
904,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,29,1990,28.9,1366.0,1136.0,226.0,28.0,0.0,11.0,51,198.0,0.0,0.0,0.0,0.0,1013.0,4.0,23.0
905,Nicolás Gaitán,ar ARG,"CC,DL",Lille,fr Ligue 1,31,1988,0.6,33.0,30.0,3.0,2.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,17.0,0.0,1.0
906,Marvin Gakpa,fr FRA,"CC,DL",Metz,fr Ligue 1,25,1993,5.2,264.0,234.0,29.0,13.0,0.0,3.0,24,2.0,12.0,7.0,5.0,0.0,195.0,1.0,3.0
907,Enric Gallego,es ESP,DL,Osasuna,es La Liga,32,1986,9.8,240.0,226.0,13.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,128.0,1.0,3.0
908,Enric Gallego,es ESP,DL,Getafe,es La Liga,32,1986,1.8,51.0,48.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0
909,Kévin Gameiro,fr FRA,DL,Valencia,es La Liga,32,1987,17.6,432.0,387.0,42.0,0.0,0.0,1.0,21,4.0,0.0,0.0,0.0,0.0,324.0,3.0,19.0
910,Fran Gámez,es ESP,DF,Mallorca,es La Liga,28,1991,19.6,849.0,663.0,184.0,16.0,0.0,6.0,54,167.0,1.0,1.0,0.0,0.0,617.0,2.0,29.0
911,Idrissa Gana Gueye,sn SEN,CC,Paris S-G,fr Ligue 1,29,1989,18.4,1575.0,1557.0,16.0,16.0,2.0,10.0,7,0.0,0.0,0.0,0.0,0.0,1452.0,2.0,12.0
912,Ignatius Ganago,cm CMR,"DL,CC",Nice,fr Ligue 1,20,1999,13.8,361.0,348.0,13.0,0.0,2.0,2.0,18,5.0,0.0,0.0,0.0,0.0,274.0,0.0,8.0
913,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,32,1986,16.0,879.0,855.0,22.0,21.0,0.0,8.0,2,1.0,0.0,0.0,0.0,0.0,766.0,2.0,2.0
914,Dani García,es ESP,CC,Athletic Club,es La Liga,29,1990,33.7,1535.0,1488.0,37.0,33.0,1.0,20.0,5,4.0,0.0,0.0,0.0,0.0,1240.0,10.0,7.0
915,David García,es ESP,DF,Osasuna,es La Liga,25,1994,31.0,1268.0,1207.0,57.0,47.0,1.0,18.0,1,9.0,0.0,0.0,0.0,0.0,892.0,4.0,10.0
916,Eric García,es ESP,DF,Manchester City,eng Premier League,18,2001,8.8,731.0,723.0,7.0,6.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,680.0,1.0,5.0
917,Javi García,es ESP,CC,Betis,es La Liga,32,1987,4.2,197.0,191.0,6.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,1.0
918,Manu García,es ESP,CC,Alavés,es La Liga,33,1986,21.9,712.0,704.0,5.0,4.0,1.0,6.0,4,0.0,0.0,0.0,0.0,0.0,508.0,3.0,15.0
919,Raúl García,es ESP,"DF,CC",Valladolid,es La Liga,30,1989,11.2,491.0,357.0,130.0,13.0,0.0,0.0,56,114.0,3.0,1.0,2.0,0.0,324.0,4.0,18.0
920,Raúl García,es ESP,"CC,DL",Athletic Club,es La Liga,33,1986,31.9,991.0,968.0,8.0,2.0,5.0,5.0,34,4.0,0.0,0.0,0.0,0.0,533.0,15.0,25.0
921,Raúl García,es ESP,DF,Getafe,es La Liga,30,1989,2.7,139.0,99.0,40.0,5.0,0.0,0.0,30,31.0,4.0,0.0,2.0,0.0,86.0,0.0,7.0
922,Rubén García,es ESP,"CC,DL",Osasuna,es La Liga,26,1993,24.3,1044.0,881.0,158.0,48.0,1.0,27.0,145,25.0,83.0,29.0,36.0,0.0,717.0,5.0,27.0
923,Unai García,es ESP,DF,Osasuna,es La Liga,27,1992,6.0,218.0,178.0,40.0,18.0,0.0,5.0,3,22.0,0.0,0.0,0.0,0.0,152.0,0.0,2.0
