RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,PJ2018-2019,Mín2018-2019,Mn/PJ2018-2019,% min2018-2019,90 s2018-2019,Titular2018-2019,Mn/arranque2018-2019,Compl2018-2019,Sup2018-2019,Mn/Sust2018-2019,Partidos como sustituto2018-2019,PPP2018-2019,onG2018-2019,onGA2018-2019,+/-2018-2019,+/-902018-2019,Dentro-Fuera2018-2019,onxG2018-2019,onxGA2018-2019,xG+/-2018-2019,xG+/-902018-2019,Dentro-Fuera.12018-2019
1954,Jessy Moulin,fr FRA,PO,Saint-Étienne,fr Ligue 1,32.0,1986.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,37,1.0,1.0,1.0,0.0,0.0,-0.49,1.6,2.1,-0.6,-0.55,-0.74
1955,Steve Mounié,bj BEN,DL,Huddersfield,eng Premier League,23.0,1994.0,31,1778.0,57.0,52.0,19.8,19,79.0,8,12,24.0,2,0.48,12.0,36.0,-24.0,-1.21,0.43,14.5,26.1,-11.6,-0.59,0.54
1956,Lucas Moura,br BRA,"DL,CC",Tottenham,eng Premier League,25.0,1992.0,32,2121.0,66.0,62.0,23.6,25,81.0,12,7,15.0,4,1.81,40.0,18.0,22.0,0.93,0.52,34.4,27.5,6.8,0.29,0.22
1957,Herman Moussaki,fr FRA,"CC,DL",Caen,fr Ligue 1,19.0,1999.0,6,204.0,34.0,6.0,2.3,2,71.0,1,4,16.0,2,1.17,3.0,5.0,-2.0,-0.88,-0.24,1.9,4.4,-2.5,-1.1,-0.25
1958,Lys Mousset,fr FRA,DL,Bournemouth,eng Premier League,22.0,1996.0,24,368.0,15.0,10.8,4.1,1,113.0,1,23,11.0,10,1.0,3.0,15.0,-12.0,-2.93,-2.88,5.1,9.1,-3.9,-0.96,-0.97
1959,João Moutinho,pt POR,CC,Wolves,eng Premier League,31.0,1986.0,38,3032.0,80.0,88.7,33.7,35,85.0,24,3,21.0,0,1.5,41.0,39.0,2.0,0.06,0.29,44.7,36.8,7.9,0.23,-0.28
1960,Samuel Moutoussamy,cd COD,"CC,DL",Nantes,fr Ligue 1,21.0,1996.0,28,1648.0,59.0,48.2,18.3,19,80.0,8,9,14.0,5,1.32,20.0,26.0,-6.0,-0.33,-0.63,21.6,22.7,-1.1,-0.06,-0.22
1961,Toni Moya,es ESP,DF,Atlético Madrid,es La Liga,20.0,1998.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,8,3.0,2.0,0.0,2.0,2.0,1.35,1.5,0.5,1.0,1.02,0.9
1962,Javi Moyano,es ESP,DF,Valladolid,es La Liga,32.0,1986.0,27,2098.0,78.0,61.3,23.3,25,82.0,14,2,21.0,7,1.26,15.0,23.0,-8.0,-0.34,0.41,21.2,32.8,-11.6,-0.5,-0.1
1963,Samuel Mráz,sk SVK,DL,Empoli,it Serie A,21.0,1997.0,6,170.0,28.0,5.0,1.9,2,54.0,0,4,16.0,15,0.17,1.0,4.0,-3.0,-1.59,-1.15,3.1,3.6,-0.5,-0.28,0.02
1964,Ndombe Mubele,cd COD,DL,Toulouse,fr Ligue 1,24.0,1994.0,15,465.0,31.0,13.6,5.2,4,71.0,1,11,17.0,11,0.4,7.0,12.0,-5.0,-0.97,-0.45,6.6,9.5,-2.9,-0.56,-0.33
1965,Lukas Mühl,de GER,DF,Nürnberg,de Bundesliga,21.0,1997.0,31,2790.0,90.0,91.2,31.0,31,90.0,31,0,0.0,2,0.58,23.0,62.0,-39.0,-1.26,-0.26,33.0,47.5,-14.5,-0.47,0.43
1966,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,20.0,1997.0,19,1225.0,64.0,40.0,13.6,14,82.0,9,5,14.0,11,2.21,30.0,11.0,19.0,1.4,0.66,30.0,14.7,15.3,1.13,0.64
1967,Florian Müller,de GER,PO,Mainz 05,de Bundesliga,20.0,1997.0,24,2160.0,90.0,70.6,24.0,24,90.0,24,0,0.0,0,1.13,30.0,43.0,-13.0,-0.54,-0.74,35.3,41.5,-6.2,-0.26,-0.08
1968,Marius Müller,de GER,PO,RB Leipzig,de Bundesliga,25.0,1993.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3939,Nicolai Müller,de GER,"CC,DL",Hannover 96,de Bundesliga,30.0,1987.0,21,1116.0,95.0,36.5,12.4,14,134.0,5,7,29.0,10,1.3599999999999999,7.0,24.0,-17.0,-2.6399999999999997,-2.04,10.8,23.599999999999998,-12.9,-1.8900000000000001,-1.34
1971,Thomas Müller,de GER,"CC,DL",Bayern Munich,de Bundesliga,28.0,1989.0,32,2378.0,74.0,77.7,26.4,28,81.0,11,4,29.0,2,2.25,72.0,21.0,51.0,1.93,1.27,67.8,19.7,48.1,1.82,0.45
1972,Gianni Munari,it ITA,CC,Parma,it Serie A,35.0,1983.0,1,3.0,3.0,0.1,0.0,0,0.0,0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0.53,0.6,0.0,0.6,18.65,19.33
1973,Iker Muniain,es ESP,"CC,DL",Athletic Club,es La Liga,25.0,1992.0,34,2383.0,70.0,69.7,26.5,27,83.0,16,7,20.0,3,1.35,30.0,35.0,-5.0,-0.19,-0.28,32.7,31.4,1.2,0.05,0.35
1974,Marc Muniesa,es ESP,"DF,CC",Girona,es La Liga,26.0,1992.0,19,1406.0,74.0,41.1,15.6,15,88.0,13,4,23.0,11,1.16,15.0,24.0,-9.0,-0.58,-0.26,16.2,22.2,-6.0,-0.39,-0.25
1975,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,20.0,1997.0,11,951.0,86.0,27.8,10.6,11,86.0,8,0,0.0,9,1.82,14.0,10.0,4.0,0.38,0.56,15.0,13.6,1.4,0.14,0.15
1976,Ezequiel Muñoz,ar ARG,DF,Leganés,es La Liga,27.0,1990.0,3,211.0,70.0,6.2,2.3,2,87.0,1,1,37.0,0,0.33,2.0,6.0,-4.0,-1.71,-1.65,2.5,4.6,-2.1,-0.89,-0.93
1977,Joaquín Muñoz,es ESP,DL,Atlético Madrid,es La Liga,19.0,1999.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,0.0,8,3.0,0.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,2.57,2.42
1978,Simone Muratore,it ITA,CC,Juventus,it Serie A,20.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,Alessandro Murgia,it ITA,CC,SPAL,it Serie A,21.0,1996.0,16,1081.0,80.0,31.6,12.0,11,84.0,7,5,45.0,20,4.4,22.0,19.0,3.0,0.25,0.57,13.8,15.0,-1.1,-0.07,-0.18
1981,Arijanet Muric,xk KVX,PO,Manchester City,eng Premier League,19.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3965,Luis Muriel,co COL,DL,Fiorentina,it Serie A,27.0,1991.0,25,1564.0,97.0,45.7,17.4,17,161.0,11,8,36.0,9,2.62,23.0,24.0,-1.0,-0.73,-1.26,22.5,21.8,0.5000000000000001,-0.35,-1.49
3969,Jeison Murillo,co COL,DF,Valencia,es La Liga,26.0,1992.0,3,203.0,147.0,5.9,2.3,2,181.0,2,1,22.0,15,1.5,1.0,2.0,-1.0,-0.8,-2.72,2.2,1.6,0.6,0.61,-0.69
1986,Brian Murphy,ie IRL,PO,Cardiff City,eng Premier League,35.0,1983.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,Jacob Murphy,eng ENG,"CC,DF",Newcastle Utd,eng Premier League,23.0,1995.0,9,302.0,34.0,8.8,3.4,3,70.0,0,6,16.0,7,0.22,1.0,8.0,-7.0,-2.09,-2.11,3.4,4.6,-1.2,-0.35,0.04
1988,Josh Murphy,eng ENG,"CC,DL",Cardiff City,eng Premier League,23.0,1995.0,29,1817.0,63.0,53.1,20.2,22,77.0,7,7,18.0,4,0.9,17.0,32.0,-15.0,-0.74,0.38,26.0,26.6,-0.6,-0.03,1.01
1989,Glenn Murray,eng ENG,DL,Brighton,eng Premier League,34.0,1983.0,38,2508.0,66.0,73.3,27.9,30,78.0,16,8,20.0,0,0.95,27.0,45.0,-18.0,-0.65,0.04,26.6,42.6,-16.0,-0.58,0.2
1990,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,23.0,1994.0,35,2934.0,84.0,85.8,32.6,34,86.0,29,1,3.0,0,1.4,53.0,47.0,6.0,0.18,-0.37,46.3,50.2,-3.9,-0.12,-0.02
1991,Mateo Musacchio,ar ARG,DF,Milan,it Serie A,27.0,1990.0,29,2610.0,90.0,76.3,29.0,29,90.0,29,0,0.0,5,1.9,48.0,29.0,19.0,0.66,0.66,40.4,33.4,7.0,0.24,0.18
1992,Torben Müsel,de GER,"DL,CC",M'Gladbach,de Bundesliga,19.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,Florent Muslija,xk KVX,"CC,DL",Hannover 96,de Bundesliga,20.0,1998.0,17,679.0,40.0,22.2,7.5,6,67.0,0,11,25.0,10,0.18,7.0,12.0,-5.0,-0.66,0.66,8.2,13.4,-5.2,-0.68,0.27
1994,Juan Musso,ar ARG,PO,Udinese,it Serie A,24.0,1994.0,29,2610.0,90.0,76.3,29.0,29,90.0,29,0,0.0,8,1.21,31.0,40.0,-9.0,-0.31,0.25,32.6,47.1,-14.4,-0.5,-0.19
1995,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,26.0,1992.0,31,2611.0,84.0,76.3,29.0,31,84.0,25,0,0.0,4,1.84,51.0,40.0,11.0,0.38,-0.84,45.7,43.1,2.6,0.09,-0.28
1996,Damián Musto,ar ARG,"CC,DF",Huesca,es La Liga,31.0,1987.0,24,1686.0,70.0,49.3,18.7,20,81.0,13,4,15.0,9,0.75,20.0,42.0,-22.0,-1.17,-1.17,24.4,32.9,-8.4,-0.45,-0.4
1997,Yoshinori Mutō,jp JPN,"DL,CC",Newcastle Utd,eng Premier League,26.0,1992.0,17,524.0,31.0,15.3,5.8,5,75.0,1,12,12.0,10,0.65,6.0,10.0,-4.0,-0.69,-0.62,7.4,9.8,-2.4,-0.41,-0.03
1998,Yvon Mvogo,ch SUI,PO,RB Leipzig,de Bundesliga,24.0,1994.0,2,135.0,68.0,4.4,1.5,1,90.0,1,1,45.0,19,1.5,3.0,2.0,1.0,0.67,-0.35,2.6,1.5,1.1,0.74,0.0
1999,Phillipp Mwene,at AUT,"DF,CC",Mainz 05,de Bundesliga,24.0,1994.0,6,274.0,46.0,9.0,3.0,2,92.0,2,4,23.0,3,1.0,0.0,1.0,-1.0,-0.33,-0.01,3.6,3.9,-0.3,-0.1,0.15
2000,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,18.0,1999.0,27,2304.0,85.0,75.3,25.6,24,88.0,23,3,65.0,4,1.67,50.0,37.0,13.0,0.51,0.63,43.5,35.9,7.6,0.3,0.42
2001,Kévin N'Doram,fr FRA,"DF,CC",Monaco,fr Ligue 1,22.0,1996.0,4,195.0,49.0,5.7,2.2,2,90.0,2,2,8.0,10,0.75,1.0,4.0,-3.0,-1.38,-0.94,3.8,2.7,1.1,0.49,0.59
2002,Abdallah N'dour,sn SEN,DF,Strasbourg,fr Ligue 1,24.0,1993.0,4,292.0,73.0,8.5,3.2,4,73.0,1,0,0.0,14,1.5,2.0,4.0,-2.0,-0.62,-0.96,3.5,4.1,-0.6,-0.19,0.08
2003,Cheikh N'Doye,sn SEN,CC,Angers,fr Ligue 1,32.0,1986.0,27,2334.0,86.0,68.2,25.9,26,87.0,23,1,78.0,1,1.3,27.0,27.0,0.0,0.0,0.41,30.3,30.4,0.0,0.0,-0.24
2004,Nathan N'Goumou,fr FRA,DL,Toulouse,fr Ligue 1,18.0,2000.0,1,70.0,70.0,2.0,0.8,1,70.0,0,0,0.0,0,0.0,1.0,2.0,-1.0,-1.29,-0.72,0.4,0.9,-0.6,-0.76,-0.49
2005,Clinton N'Jie,cm CMR,DL,Marseille,fr Ligue 1,24.0,1993.0,17,364.0,21.0,10.6,4.0,3,63.0,0,14,13.0,11,1.47,9.0,6.0,3.0,0.74,0.59,7.1,4.5,2.7,0.66,0.53
4013,Georges-Kévin N'Koudou,cm CMR,DL,Tottenham,eng Premier League,23.0,1995.0,4,28.0,13.0,0.7999999999999999,0.4,0,0.0,0,4,12.0,4,5.33,1.0,0.0,1.0,18.0,17.79,0.7,0.3,0.3,9.32,9.200000000000001
2008,Stanley N'Soki,fr FRA,DF,Paris S-G,fr Ligue 1,19.0,1999.0,12,698.0,58.0,20.4,7.8,8,78.0,5,4,20.0,15,2.42,18.0,9.0,9.0,1.16,-0.86,14.9,6.4,8.5,1.1,-0.32
4019,Nacho,es ESP,DF,Valladolid,es La Liga,29.0,1989.0,55,4848.0,175.0,141.7,53.9,54,177.0,51,1,45.0,12,3.12,63.0,69.0,-6.0,0.0,1.48,72.5,75.8,-3.400000000000002,0.21000000000000002,0.29
2011,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,19.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Ádám Nagy,hu HUN,CC,Bologna,it Serie A,23.0,1995.0,14,975.0,70.0,28.5,10.8,10,90.0,10,4,19.0,20,0.64,9.0,18.0,-9.0,-0.83,-0.87,9.4,14.3,-4.9,-0.45,-0.55
2013,Radja Nainggolan,be BEL,CC,Inter,it Serie A,30.0,1988.0,29,1967.0,68.0,57.5,21.9,22,80.0,11,7,28.0,2,1.9,33.0,17.0,16.0,0.73,0.24,38.9,19.6,19.3,0.88,0.5
6045,Naldo,br BRA,DF,Espanyol,es La Liga,29.0,1988.0,30,2293.0,218.0,69.2,25.4,28,229.0,20,2,15.0,21,2.53,29.0,34.0,-5.0,-1.03,0.12,33.1,32.6,0.7000000000000001,0.16,0.64
2017,Samir Nasri,fr FRA,CC,West Ham,eng Premier League,31.0,1987.0,5,245.0,49.0,7.2,2.7,3,61.0,0,2,32.0,4,1.2,4.0,2.0,2.0,0.73,0.88,2.5,4.2,-1.7,-0.62,-0.26
2018,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,25.0,1993.0,28,2449.0,87.0,80.0,27.2,28,87.0,26,0,0.0,3,1.0,32.0,43.0,-11.0,-0.4,0.63,36.2,41.7,-5.4,-0.2,-0.34
2019,Fran Navarro,es ESP,DL,Valencia,es La Liga,20.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,Marc Navarro,es ESP,DF,Watford,eng Premier League,23.0,1995.0,2,84.0,42.0,2.5,0.9,1,84.0,0,1,0.0,5,1.5,0.0,3.0,-3.0,-3.21,-3.11,2.5,1.8,0.8,0.82,1.14
2021,Ximo Navarro,es ESP,DF,Alavés,es La Liga,28.0,1990.0,31,2533.0,82.0,74.1,28.1,28,89.0,26,3,17.0,6,1.45,29.0,35.0,-6.0,-0.21,0.29,31.8,36.5,-4.7,-0.17,0.58
2022,Jesús Navas,es ESP,"DF,DL",Sevilla,es La Liga,32.0,1985.0,32,2712.0,85.0,79.3,30.1,31,87.0,28,1,29.0,0,1.5,50.0,42.0,8.0,0.27,-0.62,50.9,37.0,14.0,0.46,-0.46
2023,Keylor Navas,cr CRC,PO,Real Madrid,es La Liga,31.0,1986.0,10,900.0,90.0,26.3,10.0,10,90.0,10,0,0.0,24,2.0,17.0,8.0,9.0,0.9,0.61,16.4,7.5,8.9,0.89,0.51
2024,Raúl Navas,es ESP,DF,Real Sociedad,es La Liga,30.0,1988.0,16,1310.0,82.0,38.3,14.6,15,87.0,13,1,5.0,11,1.13,13.0,17.0,-4.0,-0.27,-0.4,16.8,19.8,-3.0,-0.21,-0.38
2025,Michel Ndary Adopo,fr FRA,CC,Torino,it Serie A,18.0,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,Ousseynou Ndiaye,sn SEN,CC,Lyon,fr Ligue 1,19.0,1998.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,Wilfred Ndidi,ng NGA,CC,Leicester City,eng Premier League,21.0,1996.0,38,3296.0,87.0,96.4,36.6,37,88.0,33,1,58.0,0,1.37,48.0,47.0,1.0,0.03,-1.42,49.4,42.4,6.9,0.19,-1.11
4057,Aly Ndom,fr FRA,CC,Caen,fr Ligue 1,22.0,1996.0,12,408.0,78.0,11.9,4.5,4,135.0,3,8,12.0,7,4.55,4.0,6.0,-2.0,1.26,1.95,3.9,8.4,-4.5,-1.1300000000000001,-0.18000000000000005
2030,Tanguy Ndombele,fr FRA,CC,Lyon,fr Ligue 1,21.0,1996.0,34,2690.0,79.0,78.7,29.9,31,84.0,26,3,27.0,3,1.88,56.0,35.0,21.0,0.7,0.46,58.2,34.3,23.8,0.8,0.06
2031,Angelo Ndrecka,al ALB,DF,Chievo,it Serie A,16.0,2001.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,0.0,6,0.0,0.0,4.0,-4.0,-4.0,-2.76,0.5,2.0,-1.5,-1.54,-0.93
2032,Reiss Nelson,eng ENG,"CC,DL",Hoffenheim,de Bundesliga,18.0,1999.0,23,643.0,28.0,21.0,7.1,5,71.0,1,18,16.0,4,1.26,19.0,11.0,8.0,1.12,0.75,18.6,12.6,6.0,0.84,0.19
2033,Neto,br BRA,PO,Valencia,es La Liga,29.0,1989.0,34,3060.0,90.0,89.5,34.0,34,90.0,34,0,0.0,3,1.56,46.0,34.0,12.0,0.35,-0.65,55.8,39.7,16.1,0.47,0.05
2034,Pedro Neto,pt POR,"DL,DF",Lazio,it Serie A,18.0,2000.0,4,46.0,12.0,1.3,0.5,0,0.0,0,4,12.0,11,1.5,0.0,1.0,-1.0,-1.96,-2.25,0.4,0.3,0.1,0.27,-0.08
2035,Manuel Neuer,de GER,PO,Bayern Munich,de Bundesliga,32.0,1986.0,26,2302.0,89.0,75.2,25.6,26,89.0,25,0,0.0,0,2.42,71.0,23.0,48.0,1.88,0.93,61.1,18.6,42.5,1.66,-0.23
2036,Florian Neuhaus,de GER,CC,M'Gladbach,de Bundesliga,21.0,1997.0,32,2062.0,64.0,67.4,22.9,25,77.0,9,7,19.0,1,1.63,39.0,32.0,7.0,0.31,-0.24,37.6,35.8,1.7,0.08,0.24
2037,Rúben Neves,pt POR,CC,Wolves,eng Premier League,21.0,1997.0,35,3007.0,86.0,87.9,33.4,34,88.0,31,1,17.0,2,1.43,41.0,43.0,-2.0,-0.06,-0.71,45.9,36.7,9.2,0.28,0.1
2038,Neymar,br BRA,"CC,DL",Paris S-G,fr Ligue 1,26.0,1992.0,17,1439.0,85.0,42.1,16.0,16,87.0,11,1,45.0,0,2.59,50.0,14.0,36.0,2.25,0.71,37.3,17.6,19.7,1.23,-0.21
2039,Yeni Ngbakoto,cd COD,"CC,DL",Guingamp,fr Ligue 1,26.0,1992.0,15,566.0,38.0,16.5,6.3,4,83.0,1,11,21.0,8,0.4,6.0,16.0,-10.0,-1.59,-0.64,8.4,10.6,-2.2,-0.35,-0.02
2040,Moussa Niakhate,sn SEN,DF,Mainz 05,de Bundesliga,22.0,1996.0,33,2789.0,85.0,91.1,31.0,32,87.0,30,1,3.0,1,1.21,41.0,53.0,-12.0,-0.39,-0.72,47.6,53.8,-6.3,-0.2,0.39
2041,M'Baye Niang,sn SEN,"DL,CC",Rennes,fr Ligue 1,23.0,1994.0,29,1793.0,62.0,52.4,19.9,19,82.0,9,10,24.0,2,1.38,29.0,22.0,7.0,0.35,0.57,26.9,22.8,4.1,0.2,-0.01
2042,Cheikh Niasse,sn SEN,CC,Lille,fr Ligue 1,18.0,2000.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,Oumar Niasse,sn SEN,DL,Cardiff City,eng Premier League,28.0,1990.0,18,994.0,85.0,29.0,11.0,12,77.0,2,6,24.0,3,1.92,8.0,13.0,-5.0,-0.48,0.39,12.1,16.3,-4.2,0.52,0.9500000000000001
2045,Hans Nicolussi Caviglia,it ITA,CC,Juventus,it Serie A,18.0,2000.0,3,57.0,19.0,1.7,0.6,0,0.0,0,3,19.0,9,1.0,0.0,4.0,-4.0,-6.32,-7.49,0.2,0.9,-0.6,-0.98,-1.66
2046,Florian Niederlechner,de GER,"DL,CC",Freiburg,de Bundesliga,27.0,1990.0,24,970.0,40.0,31.7,10.8,12,64.0,0,12,17.0,5,0.83,11.0,25.0,-14.0,-1.3,-1.26,12.7,21.4,-8.7,-0.8,-0.31
2047,Håvard Nielsen,no NOR,"DL,CC",Düsseldorf,de Bundesliga,25.0,1993.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,Saúl Ñíguez,es ESP,"CC,DF",Atlético Madrid,es La Liga,23.0,1994.0,33,2925.0,89.0,85.5,32.5,32,90.0,32,1,45.0,1,2.0,46.0,26.0,20.0,0.62,-0.48,38.6,35.2,3.4,0.1,-0.25
2049,Dimitris Nikolaou,gr GRE,DF,Empoli,it Serie A,19.0,1998.0,4,348.0,87.0,10.2,3.9,4,87.0,3,0,0.0,13,1.0,4.0,7.0,-3.0,-0.78,-0.31,3.2,10.6,-7.4,-1.93,-1.81
2050,Lazar Nikolić,rs SRB,CC,SPAL,it Serie A,18.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,Casimir Ninga,td CHA,"DL,CC",Caen,fr Ligue 1,25.0,1993.0,33,2468.0,75.0,72.2,27.4,28,83.0,16,5,31.0,2,0.85,20.0,36.0,-16.0,-0.58,0.27,22.0,46.2,-24.2,-0.88,-0.06
2052,Fallou Njie,gm GAM,DF,Genoa,it Serie A,19.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,Timothée Nkada,fr FRA,DL,Rennes,fr Ligue 1,19.0,1999.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,Eddie Nketiah,eng ENG,"CC,DL",Arsenal,eng Premier League,19.0,1999.0,5,67.0,13.0,2.0,0.7,0,0.0,0,5,12.0,14,1.8,3.0,3.0,0.0,0.0,-0.59,1.9,2.7,-0.8,-1.03,-1.21
2055,Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,28.0,1990.0,36,3214.0,89.0,94.0,35.7,36,89.0,35,0,0.0,0,1.64,50.0,36.0,14.0,0.39,-0.04,44.3,43.0,1.3,0.04,1.11
2056,Christopher Nkunku,fr FRA,"CC,DL",Paris S-G,fr Ligue 1,20.0,1997.0,22,1156.0,53.0,33.8,12.8,13,81.0,7,9,12.0,14,2.59,35.0,9.0,26.0,2.02,0.28,33.8,11.3,22.5,1.75,0.61
2057,Mark Noble,eng ENG,CC,West Ham,eng Premier League,31.0,1987.0,31,2291.0,74.0,67.0,25.5,29,78.0,10,2,20.0,4,1.55,40.0,30.0,10.0,0.39,1.43,33.8,38.5,-4.7,-0.18,0.59
2058,Peru Nolaskoain,es ESP,DF,Athletic Club,es La Liga,19.0,1998.0,8,464.0,58.0,13.6,5.2,4,87.0,3,4,30.0,4,1.0,7.0,11.0,-4.0,-0.78,-0.78,6.3,10.1,-3.8,-0.74,-0.79
2059,Nolito,es ESP,"DL,DF",Sevilla,es La Liga,31.0,1986.0,4,76.0,19.0,2.2,0.8,1,48.0,0,3,9.0,12,1.75,2.0,2.0,0.0,0.0,-0.4,1.4,2.6,-1.2,-1.4,-2.0
2060,Arnaud Nordin,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,20.0,1998.0,25,1050.0,42.0,30.7,11.7,11,72.0,1,14,19.0,11,1.96,23.0,11.0,12.0,1.03,0.8,20.2,16.5,3.7,0.32,0.22
4123,Håvard Nordtveit,no NOR,DF,Fulham,eng Premier League,28.0,1990.0,13,832.0,131.0,26.0,9.2,8,180.0,7,5,28.0,1,2.35,16.0,20.0,-4.0,-1.17,-0.51,13.799999999999999,18.299999999999997,-4.5,-1.08,-1.23
2063,Will Norris,eng ENG,PO,Wolves,eng Premier League,24.0,1993.0,1,1.0,1.0,0.0,0.0,0,0.0,0,1,0.0,1,3.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,0.0,-0.26
2064,Kahamba Ntumba,fr FRA,PO,Dijon,fr Ligue 1,17.0,2001.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,Alexander Nübel,de GER,PO,Schalke 04,de Bundesliga,21.0,1996.0,18,1588.0,88.0,51.9,17.6,18,88.0,17,0,0.0,14,1.0,19.0,29.0,-10.0,-0.57,-0.08,23.0,27.5,-4.4,-0.25,-0.25
2066,Kasim Nuhu,gh GHA,DF,Hoffenheim,de Bundesliga,23.0,1995.0,13,904.0,70.0,29.5,10.0,11,79.0,7,2,16.0,7,1.54,18.0,15.0,3.0,0.3,-0.33,23.3,16.1,7.2,0.72,0.05
2067,Unai Núñez,es ESP,DF,Athletic Club,es La Liga,21.0,1997.0,12,1064.0,89.0,31.1,11.8,11,90.0,11,1,73.0,21,1.42,12.0,15.0,-3.0,-0.25,-0.22,14.5,14.6,0.0,0.0,0.08
2068,Hans Nunoo Sarpei,gh GHA,"DL,CC",Stuttgart,de Bundesliga,19.0,1998.0,2,42.0,21.0,1.4,0.5,0,0.0,0,2,20.0,11,0.0,0.0,3.0,-3.0,-6.43,-5.38,0.1,1.4,-1.4,-2.9,-2.34
2069,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,28.0,1990.0,27,2127.0,79.0,62.2,23.6,24,87.0,21,3,14.0,3,1.04,18.0,31.0,-13.0,-0.55,-0.48,24.7,38.2,-13.5,-0.57,-0.31
2070,Gerzino Nyamsi,fr FRA,DF,Rennes,fr Ligue 1,21.0,1997.0,8,539.0,67.0,15.8,6.0,6,88.0,5,2,6.0,7,0.88,9.0,12.0,-3.0,-0.5,-0.69,7.9,10.3,-2.5,-0.41,-0.74
2071,Allan Nyom,cm CMR,"DF,DL",Leganés,es La Liga,30.0,1988.0,23,1708.0,74.0,49.9,19.0,20,84.0,13,3,11.0,8,1.39,19.0,19.0,0.0,0.0,0.32,21.6,18.6,3.0,0.16,0.34
2072,Steven Nzonzi,fr FRA,CC,Roma,it Serie A,29.0,1988.0,30,2617.0,87.0,76.5,29.1,29,89.0,27,1,45.0,5,1.67,55.0,35.0,20.0,0.69,0.91,48.0,40.0,8.0,0.28,-0.2
