RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
1373,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,23.0,1994.0,9.0,8.0,7.0,6.0,2.0,0.0,3.0,8.0,37.5,5.0,2.0,1.0,1.0,11.0,19.0,27.0,0.0
1374,Aymeric Laporte,es ESP,DF,Athletic Club,es La Liga,23.0,1994.0,19.0,38.0,23.0,27.0,11.0,0.0,14.0,25.0,56.0,11.0,19.0,13.0,6.0,27.0,65.0,94.0,1.0
1375,Danilo Larangeira,br BRA,DF,Udinese,it Serie A,33.0,1984.0,30.8,35.0,21.0,26.0,8.0,1.0,16.0,29.0,55.2,13.0,50.0,38.0,12.0,50.0,85.0,161.0,2.0
1376,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,24.0,1992.0,23.7,10.0,7.0,0.0,8.0,2.0,2.0,7.0,28.6,5.0,27.0,4.0,23.0,8.0,18.0,18.0,0.0
1377,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,23.0,1993.0,32.5,31.0,19.0,19.0,11.0,1.0,12.0,19.0,63.2,7.0,33.0,24.0,9.0,28.0,59.0,232.0,1.0
1378,Paul Lasne,fr FRA,CC,Montpellier,fr Ligue 1,28.0,1989.0,34.0,68.0,45.0,27.0,39.0,2.0,12.0,54.0,22.2,42.0,20.0,1.0,19.0,57.0,125.0,26.0,0.0
1379,Borja Lasso,es ESP,CC,Sevilla,es La Liga,23.0,1994.0,0.6,4.0,1.0,2.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0
1380,Toni Lato,es ESP,"DF,CC",Valencia,es La Liga,19.0,1997.0,8.9,30.0,16.0,22.0,6.0,2.0,16.0,27.0,59.3,11.0,9.0,3.0,6.0,9.0,39.0,23.0,0.0
1381,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,27.0,1989.0,26.1,67.0,48.0,28.0,33.0,6.0,33.0,73.0,45.2,40.0,43.0,8.0,35.0,26.0,93.0,47.0,1.0
1382,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,28.0,1989.0,17.9,34.0,23.0,21.0,9.0,4.0,12.0,22.0,54.5,10.0,20.0,5.0,15.0,11.0,45.0,72.0,1.0
1383,Wesley Lautoa,nc NCL,"DF,CC",Dijon,fr Ligue 1,29.0,1987.0,6.9,17.0,13.0,11.0,6.0,0.0,6.0,12.0,50.0,6.0,10.0,4.0,6.0,19.0,36.0,24.0,1.0
1384,Diego Laxalt,uy URU,DF,Genoa,it Serie A,24.0,1993.0,31.2,54.0,43.0,31.0,17.0,6.0,22.0,59.0,37.3,37.0,38.0,3.0,35.0,25.0,79.0,55.0,1.0
1385,Miguel Layún,mx MEX,DF,Sevilla,es La Liga,29.0,1988.0,13.2,28.0,19.0,14.0,12.0,2.0,17.0,36.0,47.2,19.0,18.0,4.0,14.0,15.0,43.0,44.0,1.0
1386,Achraf Lazaar,ma MAR,"CC,DF",Benevento,it Serie A,25.0,1992.0,5.3,12.0,8.0,9.0,2.0,1.0,5.0,11.0,45.5,6.0,5.0,1.0,4.0,6.0,18.0,10.0,0.0
1387,Valentino Lazaro,at AUT,"CC,DL",Hertha BSC,de Bundesliga,21.0,1996.0,20.7,33.0,28.0,11.0,12.0,10.0,15.0,31.0,48.4,16.0,35.0,2.0,33.0,15.0,48.0,32.0,0.0
1388,Darko Lazović,rs SRB,"DF,CC",Genoa,it Serie A,26.0,1990.0,13.8,19.0,12.0,16.0,2.0,1.0,9.0,18.0,50.0,9.0,8.0,0.0,8.0,13.0,32.0,12.0,0.0
1389,Manuel Lazzari,it ITA,DF,SPAL,it Serie A,23.0,1993.0,34.6,61.0,47.0,33.0,21.0,7.0,27.0,62.0,43.5,35.0,32.0,7.0,25.0,31.0,92.0,73.0,2.0
1390,Mickaël Le Bihan,fr FRA,"DL,CC",Nice,fr Ligue 1,27.0,1990.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1391,Maxime Le Marchand,fr FRA,DF,Nice,fr Ligue 1,27.0,1989.0,28.2,48.0,36.0,28.0,18.0,2.0,20.0,41.0,48.8,21.0,36.0,13.0,23.0,65.0,113.0,105.0,4.0
1392,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,21.0,1996.0,20.2,31.0,21.0,9.0,19.0,3.0,6.0,41.0,14.6,35.0,21.0,1.0,20.0,18.0,49.0,14.0,1.0
1393,Mathew Leckie,au AUS,"DL,CC",Hertha BSC,de Bundesliga,26.0,1991.0,20.6,35.0,30.0,16.0,15.0,4.0,20.0,35.0,57.1,15.0,26.0,3.0,23.0,19.0,54.0,32.0,1.0
1394,Benjamin Lecomte,fr FRA,PO,Montpellier,fr Ligue 1,26.0,1991.0,38.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,14.0,1.0
1395,Pierre Lees-Melou,fr FRA,"CC,DL",Nice,fr Ligue 1,24.0,1993.0,32.1,78.0,47.0,29.0,39.0,10.0,27.0,76.0,35.5,49.0,52.0,11.0,41.0,34.0,112.0,38.0,2.0
1396,Matthias Lehmann,de GER,CC,Köln,de Bundesliga,34.0,1983.0,16.8,33.0,23.0,14.0,18.0,1.0,17.0,29.0,58.6,12.0,15.0,7.0,8.0,26.0,59.0,24.0,1.0
1397,Lucas Leiva,br BRA,CC,Lazio,it Serie A,30.0,1987.0,32.0,107.0,80.0,43.0,59.0,5.0,29.0,100.0,29.0,71.0,33.0,7.0,26.0,70.0,177.0,59.0,0.0
1398,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,26.0,1991.0,23.4,34.0,20.0,26.0,8.0,0.0,14.0,30.0,46.7,16.0,21.0,15.0,6.0,46.0,80.0,154.0,0.0
1399,Iñigo Lekue,es ESP,"DF,DL",Athletic Club,es La Liga,24.0,1993.0,23.5,71.0,42.0,37.0,26.0,8.0,34.0,53.0,64.2,19.0,29.0,3.0,26.0,16.0,87.0,46.0,1.0
1400,Thomas Lemar,fr FRA,"CC,DL",Monaco,fr Ligue 1,21.0,1995.0,26.4,33.0,17.0,9.0,19.0,5.0,10.0,41.0,24.4,31.0,22.0,1.0,21.0,18.0,51.0,16.0,1.0
1401,Mario Lemina,ga GAB,CC,Southampton,eng Premier League,23.0,1993.0,19.1,55.0,40.0,21.0,29.0,5.0,12.0,30.0,40.0,18.0,18.0,6.0,12.0,36.0,91.0,36.0,4.0
1402,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,21.0,1995.0,7.8,11.0,9.0,8.0,3.0,0.0,7.0,14.0,50.0,7.0,10.0,5.0,5.0,9.0,20.0,33.0,1.0
1403,Mauricio Lemos,uy URU,"DF,CC",Las Palmas,es La Liga,21.0,1995.0,14.0,22.0,10.0,17.0,5.0,0.0,15.0,27.0,55.6,12.0,16.0,13.0,3.0,25.0,47.0,51.0,1.0
1404,Dylan Lempereur,fr FRA,DF,Metz,fr Ligue 1,18.0,1998.0,1.6,5.0,3.0,3.0,1.0,1.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,0.0,5.0,6.0,0.0
1405,Clément Lenglet,fr FRA,DF,Sevilla,es La Liga,22.0,1995.0,33.3,67.0,50.0,32.0,35.0,0.0,21.0,38.0,55.3,17.0,44.0,27.0,17.0,35.0,102.0,157.0,1.0
1406,Aaron Lennon,eng ENG,CC,Burnley,eng Premier League,30.0,1987.0,12.4,20.0,14.0,5.0,14.0,1.0,2.0,20.0,10.0,18.0,20.0,5.0,15.0,8.0,28.0,18.0,0.0
1407,Aaron Lennon,eng ENG,"DL,CC",Everton,eng Premier League,30.0,1987.0,8.8,17.0,10.0,10.0,5.0,2.0,5.0,21.0,23.8,16.0,13.0,1.0,12.0,11.0,28.0,9.0,0.0
1408,Bernd Leno,de GER,PO,Leverkusen,de Bundesliga,25.0,1992.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0
1409,Pedro León,es ESP,"DL,CC",Eibar,es La Liga,30.0,1986.0,10.3,9.0,4.0,0.0,2.0,7.0,0.0,4.0,0.0,4.0,18.0,2.0,16.0,9.0,18.0,5.0,0.0
1410,Sergio León,es ESP,DL,Betis,es La Liga,28.0,1989.0,22.0,13.0,7.0,3.0,6.0,4.0,3.0,11.0,27.3,8.0,12.0,1.0,11.0,6.0,19.0,5.0,0.0
1411,Lukas Lerager,dk DEN,CC,Bordeaux,fr Ligue 1,24.0,1993.0,36.5,107.0,74.0,33.0,61.0,13.0,33.0,107.0,30.8,74.0,44.0,8.0,36.0,67.0,174.0,66.0,1.0
1412,Mehdi Léris,dz ALG,"CC,DL",Chievo,it Serie A,19.0,1998.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1413,Jefferson Lerma,co COL,CC,Levante,es La Liga,22.0,1994.0,23.7,51.0,35.0,26.0,23.0,2.0,17.0,45.0,37.8,28.0,25.0,10.0,15.0,49.0,100.0,43.0,0.0
1414,Maxime Lestienne,be BEL,CC,Málaga,es La Liga,25.0,1992.0,7.4,8.0,5.0,5.0,0.0,3.0,3.0,15.0,20.0,12.0,7.0,1.0,6.0,6.0,14.0,6.0,0.0
1415,Alexandre Letellier,fr FRA,PO,Angers,fr Ligue 1,26.0,1990.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1416,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,27.0,1990.0,23.8,36.0,26.0,21.0,14.0,1.0,19.0,49.0,38.8,30.0,24.0,3.0,21.0,33.0,69.0,47.0,3.0
1417,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,24.0,1993.0,4.6,13.0,8.0,10.0,3.0,0.0,5.0,8.0,62.5,3.0,9.0,3.0,6.0,7.0,20.0,23.0,0.0
1418,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,28.0,1988.0,24.1,5.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,6.0,0.0,6.0,5.0,10.0,10.0,0.0
1419,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,32.0,1985.0,4.9,9.0,7.0,5.0,3.0,1.0,3.0,6.0,50.0,3.0,2.0,2.0,0.0,7.0,16.0,11.0,0.0
1420,Stephan Lichtsteiner,ch SUI,DF,Juventus,it Serie A,33.0,1984.0,18.9,31.0,27.0,16.0,10.0,5.0,9.0,17.0,52.9,8.0,11.0,2.0,9.0,15.0,46.0,38.0,1.0
1421,Dimitri Liénard,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,29.0,1988.0,28.9,77.0,51.0,37.0,32.0,8.0,30.0,84.0,35.7,54.0,35.0,2.0,33.0,52.0,129.0,41.0,1.0
1422,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,21.0,1996.0,9.6,16.0,14.0,12.0,4.0,0.0,6.0,17.0,35.3,11.0,14.0,9.0,5.0,11.0,27.0,60.0,0.0
1423,Lucas Lima,br BRA,"DF,DL",Nantes,fr Ligue 1,25.0,1991.0,29.5,73.0,46.0,40.0,27.0,6.0,31.0,68.0,45.6,37.0,42.0,6.0,36.0,38.0,111.0,85.0,0.0
1424,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,23.0,1994.0,14.3,17.0,11.0,10.0,6.0,1.0,9.0,14.0,64.3,5.0,15.0,11.0,4.0,13.0,30.0,67.0,1.0
1425,Karol Linetty,pl POL,CC,Sampdoria,it Serie A,22.0,1995.0,23.8,66.0,49.0,25.0,31.0,10.0,17.0,77.0,22.1,60.0,40.0,2.0,38.0,18.0,84.0,13.0,0.0
1426,Jesse Lingard,eng ENG,"CC,DL",Manchester Utd,eng Premier League,24.0,1992.0,20.2,30.0,21.0,10.0,13.0,7.0,5.0,27.0,18.5,22.0,18.0,3.0,15.0,9.0,39.0,13.0,0.0
1427,Pol Lirola,es ESP,"DF,DL",Sassuolo,it Serie A,19.0,1997.0,22.5,34.0,21.0,26.0,6.0,2.0,20.0,35.0,57.1,15.0,11.0,4.0,7.0,28.0,62.0,88.0,1.0
1428,Jake Livermore,eng ENG,CC,West Brom,eng Premier League,27.0,1989.0,29.7,72.0,41.0,27.0,35.0,10.0,24.0,64.0,37.5,40.0,44.0,9.0,35.0,26.0,98.0,36.0,2.0
1429,Raúl Lizoain,es ESP,PO,Las Palmas,es La Liga,26.0,1991.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0
1430,Adem Ljajić,rs SRB,"CC,DL",Torino,it Serie A,25.0,1991.0,24.1,12.0,9.0,4.0,6.0,2.0,5.0,13.0,38.5,8.0,11.0,1.0,10.0,9.0,21.0,13.0,0.0
1431,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,23.0,1993.0,25.8,30.0,22.0,16.0,13.0,1.0,18.0,29.0,62.1,11.0,41.0,18.0,23.0,43.0,73.0,96.0,0.0
1432,Fernando Llorente,es ESP,"DL,CC",Tottenham,eng Premier League,32.0,1985.0,2.6,6.0,3.0,1.0,2.0,3.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
1433,Marcos Llorente,es ESP,CC,Real Madrid,es La Liga,22.0,1995.0,6.1,15.0,8.0,7.0,8.0,0.0,6.0,11.0,54.5,5.0,7.0,0.0,7.0,5.0,20.0,8.0,0.0
1434,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,30.0,1986.0,36.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,25.0,3.0,0.0,0.0,0.0,2.0,3.0,34.0,8.0
1435,Giovani Lo Celso,ar ARG,CC,Paris S-G,fr Ligue 1,21.0,1996.0,19.7,77.0,58.0,26.0,36.0,15.0,26.0,74.0,35.1,48.0,30.0,5.0,25.0,19.0,96.0,12.0,1.0
1436,Simone Lo Faso,it ITA,DL,Fiorentina,it Serie A,19.0,1998.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1437,Stanislav Lobotka,sk SVK,CC,Celta Vigo,es La Liga,22.0,1994.0,34.0,64.0,45.0,24.0,35.0,5.0,23.0,65.0,35.4,42.0,25.0,9.0,16.0,39.0,103.0,22.0,0.0
1438,Jürgen Locadia,nl NED,"DL,CC",Brighton,eng Premier League,23.0,1993.0,2.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
1439,Manuel Locatelli,it ITA,CC,Milan,it Serie A,19.0,1998.0,7.6,16.0,13.0,6.0,9.0,1.0,4.0,18.0,22.2,14.0,10.0,2.0,8.0,9.0,25.0,13.0,0.0
1440,Ruben Loftus-Cheek,eng ENG,CC,Crystal Palace,eng Premier League,21.0,1996.0,20.8,21.0,15.0,7.0,13.0,1.0,7.0,30.0,23.3,23.0,19.0,2.0,17.0,22.0,43.0,31.0,0.0
1441,Enzo Loiodice,fr FRA,CC,Dijon,fr Ligue 1,16.0,2000.0,1.9,9.0,5.0,4.0,5.0,0.0,4.0,7.0,57.1,3.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0
1442,Joe Lolley,eng ENG,"DL,CC",Huddersfield,eng Premier League,24.0,1992.0,2.5,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,2.0,1.0
1443,David Lombán,es ESP,DF,Eibar,es La Liga,30.0,1987.0,11.0,16.0,8.0,12.0,3.0,1.0,10.0,15.0,66.7,5.0,6.0,4.0,2.0,29.0,45.0,66.0,2.0
1444,Cristiano Lombardi,it ITA,"CC,DF",Benevento,it Serie A,21.0,1995.0,12.4,25.0,19.0,16.0,7.0,2.0,6.0,27.0,22.2,21.0,12.0,2.0,10.0,13.0,38.0,22.0,0.0
1445,Kevin Long,ie IRL,DF,Burnley,eng Premier League,26.0,1990.0,16.0,32.0,23.0,28.0,4.0,0.0,16.0,26.0,61.5,10.0,25.0,14.0,11.0,19.0,51.0,129.0,1.0
1446,Shane Long,ie IRL,DL,Southampton,eng Premier League,30.0,1987.0,17.6,25.0,20.0,1.0,19.0,5.0,10.0,30.0,33.3,20.0,14.0,2.0,12.0,12.0,37.0,29.0,0.0
1447,Ademola Lookman,ng NGA,"DL,CC",Everton,eng Premier League,19.0,1997.0,1.8,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0
1448,Ademola Lookman,ng NGA,"CC,DL",RB Leipzig,de Bundesliga,19.0,1997.0,6.4,5.0,4.0,2.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,2.0,7.0,2.0,0.0
1449,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,26.0,1990.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,17.0,4.0
1450,Rony Lopes,pt POR,"DL,CC",Monaco,fr Ligue 1,21.0,1995.0,28.1,55.0,32.0,15.0,27.0,13.0,21.0,78.0,26.9,57.0,23.0,2.0,21.0,16.0,71.0,22.0,0.0
1451,Adrián López,es ESP,"DL,CC",La Coruña,es La Liga,29.0,1988.0,26.1,24.0,14.0,11.0,8.0,5.0,7.0,25.0,28.0,18.0,22.0,4.0,18.0,10.0,34.0,49.0,0.0
1452,Alberto López,es ESP,DF,Málaga,es La Liga,22.0,1995.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0
1453,Andoni López,es ESP,DF,Athletic Club,es La Liga,21.0,1996.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,0.0
1454,David López,es ESP,"DF,CC",Espanyol,es La Liga,27.0,1989.0,37.0,67.0,49.0,47.0,19.0,1.0,27.0,54.0,50.0,27.0,43.0,26.0,17.0,67.0,134.0,161.0,0.0
1455,Diego López,es ESP,PO,Espanyol,es La Liga,35.0,1981.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1456,Iván López,es ESP,DF,Levante,es La Liga,23.0,1993.0,1.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,8.0,9.0,2.0,0.0
1457,Javi López,es ESP,DF,Espanyol,es La Liga,31.0,1986.0,10.7,47.0,35.0,31.0,12.0,4.0,18.0,35.0,51.4,17.0,7.0,2.0,5.0,18.0,65.0,48.0,0.0
1458,Lisandro López,ar ARG,DF,Inter,it Serie A,27.0,1989.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
1459,Maxi López,ar ARG,DL,Udinese,it Serie A,33.0,1984.0,18.7,12.0,8.0,2.0,7.0,3.0,0.0,4.0,0.0,4.0,8.0,2.0,6.0,2.0,14.0,18.0,0.0
1460,Maxime Lopez,fr FRA,"CC,DL",Marseille,fr Ligue 1,19.0,1997.0,15.3,30.0,20.0,12.0,12.0,6.0,12.0,56.0,21.4,44.0,16.0,2.0,14.0,7.0,37.0,6.0,1.0
1461,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,33.0,1983.0,17.7,33.0,23.0,21.0,10.0,2.0,17.0,30.0,56.7,13.0,22.0,7.0,15.0,26.0,59.0,45.0,0.0
1462,Pau López,es ESP,PO,Espanyol,es La Liga,22.0,1994.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,15.0,2.0
1463,Pedro López,es ESP,PO,Betis,es La Liga,22.0,1995.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
1464,Víctor López,es ESP,CC,Alavés,es La Liga,20.0,1997.0,0.7,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
1465,Jonas Lössl,dk DEN,PO,Huddersfield,eng Premier League,28.0,1989.0,38.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,20.0,4.0,0.0,0.0,0.0,4.0,5.0,13.0,6.0
1466,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,28.0,1989.0,23.6,26.0,17.0,14.0,11.0,1.0,12.0,22.0,54.5,10.0,26.0,15.0,11.0,38.0,64.0,146.0,2.0
1467,Chris Löwe,de GER,DF,Huddersfield,eng Premier League,28.0,1989.0,17.6,43.0,29.0,26.0,15.0,2.0,20.0,44.0,45.5,24.0,21.0,8.0,13.0,34.0,77.0,65.0,3.0
1468,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,28.0,1989.0,25.5,55.0,34.0,26.0,27.0,2.0,28.0,60.0,46.7,32.0,35.0,15.0,20.0,39.0,94.0,141.0,2.0
1469,Anthony Lozano,hn HON,"DL,CC",Girona,es La Liga,24.0,1993.0,5.2,9.0,5.0,2.0,7.0,0.0,1.0,5.0,20.0,4.0,3.0,0.0,3.0,3.0,12.0,2.0,0.0
1470,Fabio Lucioni,it ITA,DF,Benevento,it Serie A,29.0,1987.0,8.0,11.0,9.0,7.0,4.0,0.0,7.0,11.0,63.6,4.0,14.0,11.0,3.0,7.0,18.0,61.0,0.0
1471,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,31.0,1985.0,18.4,83.0,52.0,41.0,33.0,9.0,36.0,49.0,73.5,13.0,27.0,7.0,20.0,35.0,118.0,34.0,0.0
1472,José Luis Gayà,es ESP,DF,Valencia,es La Liga,22.0,1995.0,32.4,77.0,60.0,52.0,22.0,3.0,43.0,68.0,63.2,25.0,43.0,12.0,31.0,56.0,133.0,90.0,1.0
1473,José Luis Morales,es ESP,"CC,DL",Levante,es La Liga,30.0,1987.0,34.0,37.0,23.0,15.0,15.0,7.0,13.0,65.0,20.0,52.0,28.0,0.0,28.0,26.0,63.0,20.0,0.0
1474,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,27.0,1990.0,22.0,60.0,39.0,36.0,19.0,5.0,24.0,51.0,47.1,27.0,36.0,21.0,15.0,39.0,99.0,111.0,1.0
1475,Luisinho,pt POR,DF,La Coruña,es La Liga,32.0,1985.0,29.1,111.0,77.0,64.0,40.0,7.0,65.0,96.0,67.7,31.0,24.0,4.0,20.0,55.0,166.0,113.0,0.0
1476,David Luiz,br BRA,"DF,CC",Chelsea,eng Premier League,30.0,1987.0,9.3,18.0,11.0,13.0,4.0,1.0,11.0,21.0,52.4,10.0,9.0,5.0,4.0,24.0,42.0,45.0,2.0
1477,Douglas Luiz,br BRA,"CC,DL",Girona,es La Liga,19.0,1998.0,3.4,10.0,9.0,4.0,6.0,0.0,3.0,11.0,27.3,8.0,1.0,0.0,1.0,4.0,14.0,0.0,0.0
1478,Everton Luiz,br BRA,CC,SPAL,it Serie A,29.0,1988.0,7.1,22.0,16.0,10.0,10.0,2.0,6.0,29.0,20.7,23.0,8.0,1.0,7.0,10.0,32.0,8.0,1.0
1479,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,23.0,1994.0,15.1,28.0,15.0,14.0,11.0,3.0,10.0,16.0,62.5,6.0,14.0,2.0,12.0,15.0,43.0,23.0,0.0
1480,Romelu Lukaku,be BEL,DL,Manchester Utd,eng Premier League,24.0,1993.0,31.9,7.0,4.0,1.0,3.0,3.0,0.0,13.0,0.0,13.0,9.0,2.0,7.0,3.0,10.0,22.0,2.0
1481,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,17.0,2000.0,2.0,4.0,4.0,4.0,0.0,0.0,3.0,4.0,75.0,1.0,3.0,2.0,1.0,3.0,7.0,3.0,0.0
1482,Dodi Lukebakio,be BEL,"CC,DL",Watford,eng Premier League,19.0,1997.0,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1483,Saša Lukić,rs SRB,CC,Levante,es La Liga,20.0,1996.0,11.0,21.0,16.0,9.0,8.0,4.0,5.0,16.0,31.3,11.0,14.0,6.0,8.0,17.0,38.0,13.0,0.0
1484,Senad Lulić,ba BIH,"DF,CC",Lazio,it Serie A,31.0,1986.0,27.0,66.0,40.0,32.0,22.0,12.0,21.0,80.0,26.3,59.0,32.0,4.0,28.0,36.0,102.0,39.0,0.0
1485,Levi Lumeka,eng ENG,DL,Crystal Palace,eng Premier League,18.0,1998.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1486,Antonio Luna,es ESP,DF,Levante,es La Liga,26.0,1991.0,22.5,39.0,26.0,23.0,13.0,3.0,24.0,41.0,58.5,17.0,26.0,9.0,17.0,36.0,75.0,68.0,0.0
1487,Arnaud Lusamba,cd COD,CC,Nice,fr Ligue 1,20.0,1997.0,1.8,12.0,9.0,4.0,6.0,2.0,3.0,7.0,42.9,4.0,5.0,0.0,5.0,1.0,13.0,1.0,0.0
1488,Fabian Lustenberger,ch SUI,"CC,DF",Hertha BSC,de Bundesliga,29.0,1988.0,17.6,47.0,34.0,26.0,20.0,1.0,21.0,31.0,67.7,10.0,31.0,12.0,19.0,24.0,71.0,74.0,1.0
1489,Andreas Luthe,de GER,PO,Augsburg,de Bundesliga,30.0,1987.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1490,Lyanco,br BRA,DF,Torino,it Serie A,20.0,1997.0,3.5,11.0,8.0,8.0,3.0,0.0,5.0,8.0,62.5,3.0,4.0,3.0,1.0,5.0,16.0,17.0,0.0
1491,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,23.0,1993.0,7.6,16.0,12.0,9.0,5.0,2.0,11.0,18.0,61.1,7.0,12.0,3.0,9.0,15.0,31.0,28.0,0.0
1492,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29.0,1988.0,5.4,8.0,4.0,8.0,0.0,0.0,4.0,4.0,100.0,0.0,6.0,4.0,2.0,8.0,16.0,22.0,1.0
1493,Raïs M'Bolhi,dz ALG,PO,Rennes,fr Ligue 1,31.0,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,Yann M'Vila,fr FRA,CC,Saint-Étienne,fr Ligue 1,27.0,1990.0,16.4,26.0,16.0,11.0,12.0,3.0,7.0,24.0,29.2,17.0,13.0,1.0,12.0,31.0,57.0,56.0,0.0
1495,Zinédine Machach,fr FRA,"DL,CC",Toulouse,fr Ligue 1,21.0,1996.0,2.1,7.0,3.0,5.0,1.0,1.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,2.0,9.0,2.0,0.0
1496,Pablo Maffeo,es ESP,DF,Girona,es La Liga,20.0,1997.0,29.4,74.0,55.0,39.0,23.0,12.0,25.0,49.0,51.0,24.0,28.0,7.0,21.0,50.0,124.0,82.0,0.0
1497,Christian Maggio,it ITA,DF,Napoli,it Serie A,35.0,1982.0,7.1,17.0,10.0,9.0,6.0,2.0,7.0,19.0,36.8,12.0,15.0,4.0,11.0,13.0,30.0,21.0,0.0
