RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
119,Mirko Antonucci,it ITA,DL,Roma,it Serie A,18.0,1999.0,2,31.0,16.0,0.9,0.3,0,,0.0,2,,14,0.5,1.0,1.0,0.0,0.0,-0.88,1.1,1.2,-0.2,-0.49,-1.18
120,Vitorino Antunes,pt POR,DF,Getafe,es La Liga,30.0,1987.0,34,2799.0,82.0,81.8,31.1,31,90.0,31.0,3,3.0,2,1.41,34.0,31.0,3.0,0.1,-0.77,41.8,34.4,7.4,0.24,0.07
121,Dennis Aogo,de GER,"CC,DF",Stuttgart,de Bundesliga,30.0,1987.0,29,1954.0,67.0,63.9,21.7,22,,14.0,7,,3,1.55,21.0,25.0,-4.0,-0.18,-0.51,24.9,28.6,-3.7,-0.17,-0.22
122,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,19.0,1998.0,32,2433.0,76.0,71.1,27.0,27,86.0,18.0,5,22.0,4,2.0,62.0,30.0,32.0,1.18,0.09,48.4,31.2,17.2,0.63,0.08
123,Alberto Aquilani,it ITA,CC,Las Palmas,es La Liga,33.0,1984.0,21,1297.0,62.0,37.9,14.4,15,80.0,8.0,6,17.0,11,0.57,11.0,26.0,-15.0,-1.04,0.44,15.4,29.2,-13.8,-0.96,-0.19
124,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,21.0,1995.0,27,2124.0,79.0,62.1,23.6,26,82.0,14.0,1,2.0,0,1.3,26.0,25.0,1.0,0.04,-0.51,27.7,23.1,4.6,0.19,-0.08
125,Mattia Aramu,it ITA,"DL,CC",Torino,it Serie A,22.0,1995.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
126,Guilherme Arana,br BRA,DF,Sevilla,es La Liga,20.0,1997.0,3,193.0,64.0,5.6,2.1,2,90.0,2.0,1,13.0,5,1.0,2.0,4.0,-2.0,-0.93,-0.74,2.9,2.3,0.6,0.29,0.17
127,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,28.0,1989.0,27,2302.0,85.0,75.2,25.6,27,,22.0,0,,3,1.63,41.0,29.0,12.0,0.47,0.23,42.9,26.6,16.3,0.64,0.36
128,Luiz Araújo,br BRA,"DL,CC",Lille,fr Ligue 1,21.0,1996.0,34,2018.0,59.0,59.0,22.4,24,72.0,10.0,10,29.0,3,0.82,25.0,41.0,-16.0,-0.71,-0.07,23.4,33.3,-10.0,-0.44,0.3
129,Sergio Araujo,ar ARG,"CC,DL",Las Palmas,es La Liga,25.0,1992.0,2,39.0,20.0,1.1,0.4,0,,0.0,2,20.0,0,0.0,0.0,2.0,-2.0,-4.62,-3.34,1.0,0.5,0.5,1.17,2.04
130,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,30.0,1987.0,29,2414.0,83.0,70.6,26.8,26,90.0,26.0,3,25.0,1,1.41,35.0,37.0,-2.0,-0.07,0.28,30.8,30.3,0.4,0.02,0.37
131,Roberto Olabe del Arco,es ESP,CC,Atlético Madrid,es La Liga,21.0,1996.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,
132,Markel Areitio,es ESP,PO,Eibar,es La Liga,20.0,1996.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
133,Alphonse Areola,fr FRA,PO,Paris S-G,fr Ligue 1,24.0,1993.0,34,3060.0,90.0,89.5,34.0,34,90.0,34.0,0,,3,2.47,101.0,25.0,76.0,2.24,1.49,79.5,29.8,49.7,1.46,0.95
134,Scott Arfield,ca CAN,"CC,DL",Burnley,eng Premier League,28.0,1988.0,18,1333.0,74.0,39.0,14.8,15,,9.0,3,,8,1.11,7.0,15.0,-8.0,-0.54,-0.76,8.6,23.7,-15.0,-1.01,-0.85
135,Samuel Armenteros,se SWE,DL,Benevento,it Serie A,27.0,1990.0,9,429.0,48.0,12.5,4.8,5,,1.0,4,,8,0.0,3.0,11.0,-8.0,-1.68,-0.38,3.6,13.1,-9.5,-1.99,-1.23
136,Yoël Armougom,fr FRA,"DF,CC",Caen,fr Ligue 1,19.0,1998.0,4,139.0,35.0,4.1,1.5,1,90.0,1.0,3,16.0,11,1.0,0.0,3.0,-3.0,-1.94,-1.34,1.6,3.2,-1.6,-1.03,-0.93
137,José Arnaiz,es ESP,CC,Barcelona,es La Liga,22.0,1995.0,1,6.0,6.0,0.2,0.1,0,,0.0,1,6.0,0,3.0,1.0,0.0,1.0,15.0,13.18,0.5,0.1,0.4,7.93,6.85
138,Marko Arnautović,at AUT,"DL,CC",West Ham,eng Premier League,28.0,1989.0,31,2313.0,75.0,67.6,25.7,28,,14.0,3,,1,1.06,34.0,48.0,-14.0,-0.54,-0.06,25.4,36.5,-11.1,-0.43,0.16
139,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,23.0,1994.0,29,2454.0,85.0,80.2,27.3,28,,26.0,1,,1,0.97,30.0,37.0,-7.0,-0.26,0.49,28.3,41.5,-13.2,-0.48,0.2
140,Jann-Fiete Arp,de GER,"DL,CC",Hamburger SV,de Bundesliga,17.0,2000.0,18,850.0,47.0,27.8,9.4,8,,3.0,10,,2,0.83,11.0,10.0,1.0,0.11,1.12,10.0,15.0,-5.0,-0.53,0.0
141,Alejandro Arribas,es ESP,DF,La Coruña,es La Liga,28.0,1989.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,7,1.0,3.0,6.0,-3.0,-1.0,0.0,3.8,5.8,-2.0,-0.67,-0.52
142,Kepa Arrizabalaga,es ESP,PO,Athletic Club,es La Liga,22.0,1994.0,30,2700.0,90.0,78.9,30.0,30,90.0,30.0,0,,1,1.0,31.0,43.0,-12.0,-0.4,-0.9,38.5,40.3,-1.9,-0.06,-0.22
143,Harry Arter,ie IRL,CC,Bournemouth,eng Premier League,27.0,1989.0,13,960.0,74.0,28.1,10.7,11,,7.0,2,,11,1.31,10.0,13.0,-3.0,-0.28,0.19,8.7,15.2,-6.4,-0.6,-0.09
144,Aythami Artiles,es ESP,DF,Las Palmas,es La Liga,31.0,1986.0,3,184.0,61.0,5.4,2.0,2,90.0,2.0,1,4.0,4,1.0,3.0,3.0,0.0,0.0,1.39,2.5,3.4,-0.8,-0.41,0.45
145,Kwadwo Asamoah,gh GHA,DF,Juventus,it Serie A,28.0,1988.0,19,1568.0,83.0,45.8,17.4,18,,15.0,1,,18,2.21,28.0,10.0,18.0,1.03,-1.11,23.5,12.8,10.7,0.61,-0.22
146,Takuma Asano,jp JPN,"DL,CC",Stuttgart,de Bundesliga,22.0,1994.0,15,721.0,48.0,23.6,8.0,7,,3.0,8,,6,0.93,6.0,10.0,-4.0,-0.5,-0.65,9.7,9.7,-0.1,-0.01,0.11
147,Santiago Ascacíbar,ar ARG,CC,Stuttgart,de Bundesliga,20.0,1997.0,29,2381.0,82.0,77.8,26.5,27,,18.0,2,,0,1.52,26.0,22.0,4.0,0.15,0.68,30.4,31.1,-0.7,-0.03,0.3
148,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,28.0,1989.0,23,2070.0,90.0,60.5,23.0,23,90.0,23.0,0,,2,1.7,33.0,30.0,3.0,0.13,-0.14,32.5,34.6,-2.2,-0.1,-0.23
149,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,21.0,1996.0,32,1844.0,58.0,53.9,20.5,19,83.0,12.0,13,21.0,3,1.94,51.0,24.0,27.0,1.32,0.0,47.9,22.0,25.9,1.26,0.33
150,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,29.0,1987.0,34,2936.0,86.0,85.8,32.6,33,89.0,30.0,1,10.0,0,1.38,56.0,46.0,10.0,0.31,2.35,50.2,46.1,4.1,0.13,0.95
151,Pape Assane,sn SEN,CC,Getafe,es La Liga,19.0,1997.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
152,Benoît Assou-Ekotto,cm CMR,DF,Metz,fr Ligue 1,33.0,1984.0,13,1051.0,81.0,30.7,11.7,13,81.0,10.0,0,,3,0.62,7.0,18.0,-11.0,-0.94,0.24,10.5,20.2,-9.7,-0.83,-0.03
153,Simon Asta,de GER,CC,Augsburg,de Bundesliga,16.0,2001.0,1,11.0,11.0,0.4,0.1,0,,0.0,1,,3,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,-0.1
154,Davide Astori,it ITA,DF,Fiorentina,it Serie A,30.0,1987.0,25,2250.0,90.0,65.8,25.0,25,,25.0,0,,0,1.4,34.0,29.0,5.0,0.2,-0.03,34.7,25.1,9.7,0.39,0.08
155,Christian Atsu,gh GHA,"DL,CC",Newcastle Utd,eng Premier League,25.0,1992.0,28,1784.0,64.0,52.2,19.8,19,,12.0,9,,0,1.32,17.0,22.0,-5.0,-0.25,-0.09,20.6,24.4,-3.8,-0.19,0.2
156,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,28.0,1989.0,13,1057.0,81.0,30.9,11.7,12,,10.0,1,,0,1.62,26.0,15.0,11.0,0.94,0.48,19.5,15.6,3.9,0.33,-0.3
157,Pierre-Emerick Aubameyang,ga GAB,DL,Dortmund,de Bundesliga,28.0,1989.0,16,1416.0,89.0,46.3,15.7,16,,14.0,0,,0,1.75,39.0,21.0,18.0,1.14,1.2,35.4,17.5,18.0,1.14,0.82
158,Jean-Kévin Augustin,fr FRA,DL,RB Leipzig,de Bundesliga,20.0,1997.0,25,1266.0,51.0,41.4,14.1,14,,2.0,11,,6,1.64,35.0,19.0,16.0,1.14,1.74,22.9,18.9,4.0,0.28,0.22
159,Ludwig Augustinsson,se SWE,"DF,DL",Werder Bremen,de Bundesliga,23.0,1994.0,29,2532.0,87.0,82.7,28.1,29,,26.0,0,,0,1.34,33.0,34.0,-1.0,-0.04,0.31,33.1,37.2,-4.1,-0.15,0.2
160,Yann Aurel Bisseck,de GER,"DF,CC",Köln,de Bundesliga,16.0,2000.0,3,156.0,52.0,5.1,1.7,1,,1.0,2,,2,0.33,2.0,5.0,-3.0,-1.73,-0.74,2.1,5.5,-3.4,-1.96,-1.31
161,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,24.0,1992.0,17,1429.0,84.0,41.8,15.9,16,,14.0,1,,13,2.18,35.0,12.0,23.0,1.45,0.77,30.5,9.7,20.8,1.31,0.86
162,Charlie Austin,eng ENG,DL,Southampton,eng Premier League,28.0,1989.0,24,1037.0,43.0,30.3,11.5,10,,3.0,14,,1,0.92,14.0,15.0,-1.0,-0.09,0.59,15.3,10.5,4.8,0.41,0.79
163,Danilo Avelar,br BRA,DF,Amiens,fr Ligue 1,28.0,1989.0,21,1727.0,82.0,50.5,19.2,20,86.0,18.0,1,11.0,4,1.24,23.0,21.0,2.0,0.1,0.48,18.0,26.0,-7.9,-0.41,0.34
164,Felipe Avenatti,uy URU,DL,Bologna,it Serie A,24.0,1993.0,11,468.0,43.0,13.7,5.2,4,,1.0,7,,5,0.27,3.0,5.0,-2.0,-0.38,-0.08,4.3,8.6,-4.4,-0.84,-0.52
165,Durel Avounou,cg CGO,"DF,CC",Caen,fr Ligue 1,19.0,1997.0,9,651.0,72.0,19.0,7.2,8,75.0,3.0,1,55.0,17,1.44,6.0,5.0,1.0,0.14,0.98,9.4,7.4,2.0,0.28,0.51
166,Chidozie Awaziem,ng NGA,DF,Nantes,fr Ligue 1,20.0,1997.0,22,1512.0,69.0,44.2,16.8,16,86.0,14.0,6,24.0,7,1.5,14.0,18.0,-4.0,-0.24,-0.19,17.4,18.2,-0.9,-0.05,-0.27
167,André Ayew,gh GHA,"CC,DL",West Ham,eng Premier League,27.0,1989.0,18,895.0,50.0,26.2,9.9,9,,4.0,9,,4,0.94,11.0,24.0,-13.0,-1.31,-1.06,10.2,16.5,-6.3,-0.64,-0.2
168,André Ayew,gh GHA,"CC,DL",Swansea City,eng Premier League,27.0,1989.0,12,950.0,79.0,27.8,10.6,10,,7.0,2,,0,0.75,9.0,17.0,-8.0,-0.76,-0.03,10.7,17.9,-7.2,-0.68,0.04
169,Jordan Ayew,gh GHA,"DL,CC",Swansea City,eng Premier League,25.0,1991.0,36,2852.0,79.0,83.4,31.7,33,,22.0,3,,0,0.89,26.0,49.0,-23.0,-0.73,0.07,27.9,48.3,-20.4,-0.64,0.4
170,Karim Azamoum,fr FRA,CC,Troyes,fr Ligue 1,27.0,1990.0,30,2251.0,75.0,65.8,25.0,26,81.0,17.0,4,33.0,5,0.83,19.0,33.0,-14.0,-0.56,0.44,23.1,31.3,-8.1,-0.33,0.12
171,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,27.0,1989.0,37,3330.0,90.0,97.4,37.0,37,,37.0,0,,1,1.81,61.0,38.0,23.0,0.62,-0.38,52.9,33.8,19.1,0.52,-0.92
172,Florian Baak,de GER,DF,Hertha BSC,de Bundesliga,18.0,1999.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
173,Ludovic Baal,gf GUF,DF,Rennes,fr Ligue 1,31.0,1986.0,17,1159.0,68.0,33.9,12.9,14,79.0,9.0,3,16.0,5,1.29,12.0,12.0,0.0,0.0,-0.24,14.4,16.5,-2.1,-0.16,-0.27
174,Khouma Babacar,sn SEN,DL,Fiorentina,it Serie A,24.0,1993.0,16,448.0,28.0,13.1,5.0,1,,0.0,15,,6,1.25,8.0,5.0,3.0,0.6,0.45,10.3,7.1,3.2,0.65,0.33
175,Khouma Babacar,sn SEN,DL,Sassuolo,it Serie A,24.0,1993.0,13,750.0,58.0,21.9,8.3,8,,4.0,5,,3,1.23,7.0,16.0,-9.0,-1.08,-0.37,9.2,9.1,0.1,0.02,0.11
176,Carlos Bacca,co COL,DL,Villarreal,es La Liga,30.0,1986.0,35,2497.0,71.0,73.0,27.7,30,78.0,11.0,5,29.0,0,1.63,43.0,35.0,8.0,0.29,0.39,38.7,36.8,1.9,0.07,0.27
177,Daniel Bachmann,at AUT,PO,Watford,eng Premier League,23.0,1994.0,0,,,,,0,,0.0,0,,8,,,,,,,,,,,
178,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,28.0,1989.0,27,2351.0,87.0,68.7,26.1,27,,22.0,0,,2,1.56,38.0,28.0,10.0,0.38,0.55,40.0,23.6,16.4,0.63,0.86
179,Loic Badiashile,fr FRA,PO,Monaco,fr Ligue 1,19.0,1998.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
180,Holger Badstuber,de GER,"DF,CC",Stuttgart,de Bundesliga,28.0,1989.0,27,2173.0,80.0,71.0,24.1,24,,23.0,3,,0,1.63,26.0,23.0,3.0,0.12,0.43,30.1,31.2,-1.2,-0.05,0.15
181,Dylan Bahamboula,cg CGO,"DL,CC",Dijon,fr Ligue 1,22.0,1995.0,4,30.0,8.0,0.9,0.3,0,,0.0,4,8.0,9,0.25,1.0,0.0,1.0,3.0,3.5,1.0,0.3,0.6,1.89,2.49
182,Farès Bahlouli,fr FRA,"CC,DL",Lille,fr Ligue 1,22.0,1995.0,11,307.0,28.0,9.0,3.4,2,51.0,0.0,9,23.0,10,0.82,3.0,2.0,1.0,0.29,1.07,3.9,4.7,-0.8,-0.24,0.36
183,Stéphane Bahoken,cm CMR,DL,Strasbourg,fr Ligue 1,25.0,1992.0,26,1662.0,64.0,48.6,18.5,19,81.0,8.0,7,18.0,5,1.0,21.0,28.0,-7.0,-0.38,0.44,22.4,27.6,-5.2,-0.28,0.11
184,Mike-Steven Bähre,de GER,CC,Hannover 96,de Bundesliga,21.0,1995.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
185,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,33.0,1984.0,29,2538.0,88.0,82.9,28.2,29,,23.0,0,,1,1.17,38.0,43.0,-5.0,-0.18,-0.52,39.1,35.4,3.7,0.13,0.21
186,Leon Bailey,jm JAM,"DL,DF",Leverkusen,de Bundesliga,19.0,1997.0,30,2215.0,74.0,72.4,24.6,25,,15.0,5,,3,1.53,42.0,27.0,15.0,0.61,0.72,43.7,28.3,15.4,0.63,0.29
187,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,23.0,1994.0,13,1001.0,77.0,29.3,11.1,11,,11.0,2,,5,2.46,24.0,6.0,18.0,1.62,0.8,17.9,11.9,6.0,0.54,0.2
188,Leighton Baines,eng ENG,DF,Everton,eng Premier League,32.0,1984.0,22,1909.0,87.0,55.8,21.2,22,,20.0,0,,1,1.23,22.0,34.0,-12.0,-0.57,-0.45,23.0,26.5,-3.5,-0.17,0.33
189,Riad Bajić,ba BIH,"DL,CC",Udinese,it Serie A,23.0,1994.0,5,80.0,16.0,2.3,0.9,0,,0.0,5,,14,0.0,1.0,2.0,-1.0,-1.13,-0.75,1.1,1.7,-0.6,-0.66,-0.52
190,Marvin Bakalorz,de GER,CC,Hannover 96,de Bundesliga,27.0,1989.0,28,2055.0,73.0,67.2,22.8,23,,16.0,5,,6,1.29,31.0,36.0,-5.0,-0.22,0.23,30.3,42.3,-12.0,-0.53,-0.62
191,Cédric Bakambu,cd COD,DL,Villarreal,es La Liga,26.0,1991.0,15,1263.0,84.0,36.9,14.0,15,84.0,9.0,0,,0,1.6,22.0,16.0,6.0,0.43,0.39,18.0,18.4,-0.3,-0.02,-0.03
192,Tiemoué Bakayoko,fr FRA,CC,Chelsea,eng Premier League,22.0,1994.0,29,2126.0,73.0,62.2,23.6,24,,20.0,5,,5,2.03,37.0,20.0,17.0,0.72,0.23,31.4,21.5,9.9,0.42,-0.32
193,Zakaria Bakkali,be BEL,"DL,CC",La Coruña,es La Liga,21.0,1996.0,23,909.0,40.0,26.6,10.1,10,69.0,1.0,13,17.0,6,0.61,11.0,20.0,-9.0,-0.89,0.15,10.2,17.4,-7.1,-0.7,-0.7
194,Ridle Baku,de GER,CC,Mainz 05,de Bundesliga,19.0,1998.0,3,233.0,78.0,7.6,2.6,3,,2.0,0,,1,2.0,6.0,3.0,3.0,1.16,1.7,4.1,2.4,1.6,0.64,1.09
195,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,22.0,1995.0,23,1473.0,64.0,43.1,16.4,19,73.0,3.0,4,22.0,2,2.09,36.0,20.0,16.0,0.98,-0.13,22.1,22.5,-0.5,-0.03,-0.69
196,Sam Baldock,eng ENG,DL,Brighton,eng Premier League,28.0,1989.0,2,32.0,16.0,0.9,0.4,0,,0.0,2,,10,0.0,0.0,1.0,-1.0,-2.81,-2.31,0.3,1.1,-0.8,-2.37,-2.03
197,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,28.0,1989.0,26,1799.0,69.0,52.6,20.0,20,82.0,10.0,6,26.0,1,1.92,50.0,22.0,28.0,1.4,0.18,46.4,23.5,23.0,1.15,0.08
198,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,29.0,1988.0,18,1549.0,86.0,45.3,17.2,18,86.0,13.0,0,,0,1.11,23.0,24.0,-1.0,-0.06,0.28,24.1,22.5,1.6,0.09,0.2
199,Andrija Balić,hr CRO,CC,Udinese,it Serie A,19.0,1997.0,21,1083.0,52.0,31.7,12.0,11,,7.0,10,,16,0.71,11.0,25.0,-14.0,-1.16,-1.12,14.6,17.8,-3.2,-0.27,-0.16
200,Iván Balliu,al ALB,DF,Metz,fr Ligue 1,25.0,1992.0,25,1951.0,78.0,57.0,21.7,22,86.0,19.0,3,18.0,5,0.68,19.0,47.0,-28.0,-1.29,-0.43,22.5,42.4,-20.0,-0.92,-0.25
201,Fodé Ballo-Touré,sn SEN,DF,Lille,fr Ligue 1,20.0,1997.0,27,2055.0,76.0,60.1,22.8,25,80.0,18.0,2,29.0,7,1.07,19.0,37.0,-18.0,-0.79,-0.26,17.7,34.4,-16.6,-0.73,-0.4
202,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,37.0,1980.0,21,860.0,41.0,25.1,9.6,9,70.0,1.0,12,19.0,8,1.24,15.0,22.0,-7.0,-0.73,-0.35,11.4,15.5,-4.2,-0.44,0.2
203,Leon Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29.0,1988.0,14,1173.0,84.0,38.3,13.0,14,,10.0,0,,9,1.0,15.0,25.0,-10.0,-0.77,-0.58,13.3,21.3,-8.0,-0.61,-0.4
204,Mario Balotelli,it ITA,DL,Nice,fr Ligue 1,26.0,1990.0,28,2269.0,81.0,66.3,25.2,26,85.0,14.0,2,24.0,0,1.68,39.0,37.0,2.0,0.08,0.16,35.1,34.7,0.4,0.01,0.06
205,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,27.0,1990.0,18,1533.0,85.0,44.8,17.0,17,90.0,16.0,1,9.0,9,0.78,15.0,25.0,-10.0,-0.59,-0.59,21.3,22.0,-0.7,-0.04,-0.16
206,Jonathan Bamba,ci CIV,DL,Saint-Étienne,fr Ligue 1,21.0,1996.0,34,2572.0,76.0,75.2,28.6,27,87.0,22.0,7,33.0,2,1.53,39.0,34.0,5.0,0.17,1.02,42.9,35.8,7.1,0.25,1.34
207,Yacine Bammou,ma MAR,"CC,DL",Nantes,fr Ligue 1,25.0,1991.0,16,725.0,45.0,21.2,8.1,10,62.0,1.0,6,18.0,7,1.13,5.0,8.0,-3.0,-0.37,-0.31,9.6,7.7,1.9,0.24,0.18
208,Gauthier Banaziak,fr FRA,PO,Amiens,fr Ligue 1,20.0,1997.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
209,Éver Banega,ar ARG,CC,Sevilla,es La Liga,29.0,1988.0,31,2399.0,77.0,70.1,26.7,25,89.0,22.0,6,28.0,1,1.29,31.0,48.0,-17.0,-0.64,-1.34,37.2,38.5,-1.4,-0.05,-0.63
210,Mattia Bani,it ITA,DF,Chievo,it Serie A,23.0,1993.0,16,1317.0,82.0,38.5,14.6,15,,13.0,1,,17,0.75,12.0,25.0,-13.0,-0.89,-0.46,7.2,21.3,-14.0,-0.96,-0.65
211,Beni Baningime,cd COD,CC,Everton,eng Premier League,18.0,1998.0,8,198.0,25.0,5.8,2.2,1,,0.0,7,,6,1.25,0.0,2.0,-2.0,-0.91,-0.57,2.6,1.9,0.7,0.31,0.66
212,Léo Baptistão,br BRA,"DL,CC",Espanyol,es La Liga,24.0,1992.0,36,2677.0,74.0,78.3,29.7,31,80.0,17.0,5,37.0,1,1.25,31.0,34.0,-3.0,-0.1,0.26,33.8,38.4,-4.6,-0.15,0.64
213,Sekou Baradji,fr FRA,CC,Amiens,fr Ligue 1,33.0,1984.0,1,7.0,7.0,0.2,0.1,0,,0.0,1,7.0,6,1.0,0.0,0.0,0.0,0.0,0.13,0.0,0.1,0.0,-0.4,0.18
214,Antonín Barák,cz CZE,CC,Udinese,it Serie A,22.0,1994.0,34,2713.0,80.0,79.3,30.1,31,,25.0,3,,3,1.09,37.0,44.0,-7.0,-0.23,0.79,33.3,37.0,-3.8,-0.12,0.17
215,Andrea Barberis,it ITA,CC,Crotone,it Serie A,23.0,1993.0,38,3029.0,80.0,88.6,33.7,34,,22.0,4,,0,0.92,32.0,60.0,-28.0,-0.83,-1.29,28.2,50.1,-21.9,-0.65,-0.19
216,Théo Barbet,fr FRA,DF,Dijon,fr Ligue 1,16.0,2001.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
217,Francisco Barbosa,es ESP,PO,Celta Vigo,es La Liga,18.0,1999.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
218,Gabriel Barbosa,br BRA,DL,SPAL,it Serie A,18.0,1999.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
219,Gabriel Barbosa,br BRA,"DL,CC",Inter,it Serie A,20.0,1996.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
220,Mariano Barbosa,ar ARG,PO,Villarreal,es La Liga,33.0,1984.0,13,1125.0,87.0,32.9,12.5,12,90.0,12.0,1,45.0,18,1.62,22.0,14.0,8.0,0.64,0.68,19.0,15.0,4.0,0.32,0.48
221,Enis Bardhi,mk MKD,CC,Levante,es La Liga,22.0,1995.0,26,1580.0,61.0,46.2,17.6,16,82.0,8.0,10,26.0,8,1.35,28.0,27.0,1.0,0.06,0.79,23.1,24.7,-1.6,-0.09,0.75
222,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,32.0,1985.0,13,1125.0,87.0,32.9,12.5,13,,12.0,0,,20,1.08,8.0,13.0,-5.0,-0.4,-0.48,10.2,18.3,-8.1,-0.65,-0.22
223,Keidi Bare,al ALB,CC,Atlético Madrid,es La Liga,19.0,1997.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
224,Nicolò Barella,it ITA,CC,Cagliari,it Serie A,20.0,1997.0,34,2955.0,87.0,86.4,32.8,34,,23.0,0,,0,1.0,28.0,49.0,-21.0,-0.64,0.72,34.8,47.6,-12.8,-0.39,0.92
225,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,28.0,1989.0,27,1859.0,69.0,60.8,20.7,23,,8.0,4,,5,1.26,27.0,22.0,5.0,0.24,0.84,23.8,24.8,-1.0,-0.05,0.33
226,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,23.0,1993.0,2,129.0,65.0,3.8,1.4,2,,0.0,0,,6,0.0,0.0,4.0,-4.0,-2.79,-3.56,1.4,2.8,-1.4,-0.97,-1.57
227,Aymen Barkok,ma MAR,"DL,CC",Eint Frankfurt,de Bundesliga,19.0,1998.0,9,314.0,35.0,10.3,3.5,2,,0.0,7,,8,1.56,3.0,3.0,0.0,0.0,0.0,2.3,3.9,-1.5,-0.44,-0.51
228,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,27.0,1989.0,36,2165.0,60.0,63.3,24.1,21,,14.0,15,,1,1.42,26.0,23.0,3.0,0.12,0.55,23.0,32.6,-9.6,-0.4,0.27
229,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,19.0,1997.0,3,10.0,3.0,0.3,0.1,0,,0.0,3,,3,1.33,1.0,0.0,1.0,9.0,9.13,0.6,0.0,0.6,5.04,5.0
230,Antonio Barragán,es ESP,DF,Betis,es La Liga,30.0,1987.0,29,2373.0,82.0,69.4,26.4,28,84.0,23.0,1,14.0,4,1.59,38.0,43.0,-5.0,-0.19,-0.53,31.5,35.5,-4.1,-0.15,-0.24
231,Antonio Barreca,it ITA,DF,Torino,it Serie A,22.0,1995.0,9,468.0,52.0,13.7,5.2,3,,2.0,6,,17,1.0,8.0,11.0,-3.0,-0.58,-0.91,4.6,6.5,-1.9,-0.37,-0.39
232,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,33.0,1984.0,28,1965.0,70.0,57.5,21.8,24,,13.0,4,,5,1.32,30.0,42.0,-12.0,-0.55,-1.04,29.2,36.2,-7.0,-0.32,-0.33
233,Barri,es ESP,"CC,DL",Getafe,es La Liga,21.0,1995.0,2,113.0,57.0,3.3,1.3,1,90.0,1.0,1,23.0,2,3.0,1.0,0.0,1.0,0.8,0.58,1.5,1.8,-0.3,-0.26,-0.5
234,Musa Barrow,gm GAM,DL,Atalanta,it Serie A,18.0,1998.0,12,443.0,37.0,13.0,4.9,5,,0.0,7,,5,1.67,11.0,4.0,7.0,1.42,1.09,12.6,4.1,8.5,1.73,1.15
235,Gareth Barry,eng ENG,CC,West Brom,eng Premier League,36.0,1981.0,25,1923.0,77.0,56.2,21.4,22,,16.0,3,,0,0.64,20.0,35.0,-15.0,-0.7,-0.1,21.9,26.4,-4.5,-0.21,0.21
236,Fin Bartels,de GER,DL,Werder Bremen,de Bundesliga,30.0,1987.0,14,1121.0,80.0,36.6,12.5,14,,6.0,0,,1,1.0,10.0,12.0,-2.0,-0.16,-0.11,13.5,13.6,-0.1,-0.01,0.27
