RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,PJ2020-2021,Titular2020-2021,Mín2020-2021,90 s2020-2021,Gls.2020-2021,Ass2020-2021,G+A2020-2021,G-TP2020-2021,TP2020-2021,TPint2020-2021,TA2020-2021,TR2020-2021,xG2020-2021,npxG2020-2021,xAG2020-2021,npxG+xAG2020-2021,PrgC2020-2021,PrgP2020-2021,PrgR2020-2021,Gls..12020-2021,Ast2020-2021,G+A.12020-2021,G-TP.12020-2021,G+A-TP2020-2021,xG.12020-2021,xAG.12020-2021,xG+xAG2020-2021,npxG.12020-2021,npxG+xAG.12020-2021
104,Victorien Angban,ci CIV,CC,Metz,fr Ligue 1,23,1996,26,21,1672,18.6,0,1,1,0,0,0,5,0,0.5,0.5,0.5,1.0,20.0,90.0,30.0,0.0,0.05,0.05,0.0,0.05,0.03,0.03,0.05,0.03,0.05
105,Ángel,es ESP,PO,Granada,es La Liga,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,José Ángel,es ESP,DF,Eibar,es La Liga,30,1989,14,11,901,10.0,0,0,0,0,0,0,3,0,0.0,0.0,1.0,1.1,14.0,55.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11
107,Miguel Ángel Rubio,es ESP,DF,Valladolid,es La Liga,22,1998,2,1,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
108,Angeliño,es ESP,"DF,DL",RB Leipzig,de Bundesliga,23,1997,26,24,2161,24.0,4,4,8,4,0,0,2,0,4.2,4.2,5.5,9.7,47.0,93.0,242.0,0.17,0.17,0.33,0.17,0.33,0.17,0.23,0.4,0.17,0.4
109,Davide Angelo Ghislandi,it ITA,DF,Atalanta,it Serie A,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Philip Ankhrah,gh GHA,CC,Hellas Verona,it Serie A,17,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Cristian Ansaldi,ar ARG,"DF,DL",Torino,it Serie A,33,1986,31,20,1947,21.6,1,6,7,0,1,1,1,0,1.9,1.1,5.0,6.1,91.0,66.0,93.0,0.05,0.28,0.32,0.0,0.28,0.09,0.23,0.32,0.05,0.28
112,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,24,1996,31,30,2711,30.1,0,1,1,0,0,0,3,0,1.3,1.3,0.9,2.2,24.0,116.0,12.0,0.0,0.03,0.03,0.0,0.03,0.04,0.03,0.07,0.04,0.07
113,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,30,1990,26,24,1974,21.9,10,5,15,10,0,0,3,0,12.9,12.9,3.0,16.0,59.0,36.0,177.0,0.46,0.23,0.68,0.46,0.68,0.59,0.14,0.73,0.59,0.73
114,José Antonio Miranda,gq EQG,"CC,DF",Getafe,es La Liga,22,1998,4,0,26,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
115,Valentin Antov,bg BUL,DF,Bologna,it Serie A,19,2000,5,2,232,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
116,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,22,1998,30,23,1781,19.8,7,3,10,5,2,2,3,1,9.9,8.3,4.0,12.3,74.0,130.0,172.0,0.35,0.15,0.51,0.25,0.4,0.5,0.2,0.7,0.42,0.62
117,Adil Aouchiche,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2002,34,21,1731,19.2,2,5,7,2,0,0,2,0,3.4,3.4,5.8,9.2,56.0,87.0,92.0,0.1,0.26,0.36,0.1,0.36,0.17,0.3,0.48,0.17,0.48
118,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,28,1992,22,16,1556,17.3,0,2,2,0,0,0,3,0,0.3,0.3,1.3,1.6,33.0,77.0,81.0,0.0,0.12,0.12,0.0,0.12,0.02,0.07,0.09,0.02,0.09
119,Aritz Arambarri,es ESP,DF,Real Sociedad,es La Liga,22,1998,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,24,1995,34,33,2983,33.1,3,0,3,3,0,0,11,0,2.1,2.1,2.0,4.0,38.0,119.0,50.0,0.09,0.0,0.09,0.09,0.09,0.06,0.06,0.12,0.06,0.12
121,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,31,1989,21,20,1669,18.5,0,0,0,0,0,0,4,0,0.6,0.6,0.6,1.1,11.0,119.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
122,Luiz Araújo,br BRA,CC,Lille,fr Ligue 1,24,1996,28,17,1496,16.6,4,2,6,4,0,0,5,0,3.7,3.7,2.0,5.6,50.0,65.0,135.0,0.24,0.12,0.36,0.24,0.36,0.22,0.12,0.34,0.22,0.34
123,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,28,1991,33,26,2426,27.0,0,0,0,0,0,0,5,0,0.4,0.4,0.8,1.1,26.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
124,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,21,1999,24,16,1510,16.8,2,1,3,2,0,0,3,0,1.8,1.8,0.2,2.0,9.0,43.0,2.0,0.12,0.06,0.18,0.12,0.18,0.11,0.01,0.12,0.11,0.12
125,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,33,1987,34,30,2807,31.2,0,1,1,0,0,0,8,0,1.8,1.8,0.9,2.7,37.0,173.0,19.0,0.0,0.03,0.03,0.0,0.03,0.06,0.03,0.09,0.06,0.09
126,Alphonse Areola,fr FRA,PO,Fulham,eng Premier League,27,1993,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Santiago Arias,co COL,DF,Leverkusen,de Bundesliga,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
128,Karim Aribi,dz ALG,DL,Nîmes,fr Ligue 1,26,1994,13,2,294,3.3,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,4.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.24,0.04,0.27,0.24,0.27
129,Unai Arietaleanizbeaskoa,es ESP,"DL,CC",Eibar,es La Liga,21,1999,4,0,47,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
130,Nicolò Armini,it ITA,DF,Lazio,it Serie A,19,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Stuart Armstrong,sct SCO,CC,Southampton,eng Premier League,28,1992,33,32,2764,30.7,4,5,9,4,0,0,3,0,2.7,2.7,2.6,5.3,109.0,144.0,118.0,0.13,0.16,0.29,0.13,0.29,0.09,0.08,0.17,0.09,0.17
132,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,26,1994,30,30,2585,28.7,3,6,9,3,0,0,7,1,2.4,2.4,4.2,6.6,30.0,180.0,33.0,0.1,0.21,0.31,0.1,0.31,0.08,0.15,0.23,0.08,0.23
133,Toluwalase Arokodare,ng NGA,"DL,CC",Köln,de Bundesliga,19,2000,10,0,112,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.4
134,Sergio Arribas,es ESP,"CC,DL",Real Madrid,es La Liga,18,2001,8,0,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,8.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
135,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,25,1994,7,6,585,6.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Tolgay Arslan,de GER,CC,Udinese,it Serie A,29,1990,30,25,1818,20.2,3,0,3,3,0,0,9,0,0.9,0.9,0.4,1.3,48.0,80.0,37.0,0.15,0.0,0.15,0.15,0.15,0.04,0.02,0.07,0.04,0.07
137,Kwadwo Asamoah,gh GHA,"DF,CC",Cagliari,it Serie A,31,1988,9,1,224,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
138,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,23,1997,13,8,762,8.5,1,0,1,1,0,0,2,0,0.3,0.3,0.3,0.6,7.0,31.0,8.0,0.12,0.0,0.12,0.12,0.12,0.03,0.03,0.07,0.03,0.07
139,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,31,1989,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,24,1996,35,21,1869,20.8,5,2,7,5,0,0,1,0,3.8,3.8,3.3,7.0,92.0,82.0,166.0,0.24,0.1,0.34,0.24,0.34,0.18,0.16,0.34,0.18,0.34
141,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,19,2001,6,0,95,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
142,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,32,1987,33,33,2864,31.8,14,13,27,9,5,5,9,0,12.4,8.5,9.0,17.5,93.0,144.0,269.0,0.44,0.41,0.85,0.28,0.69,0.39,0.28,0.67,0.27,0.55
143,Roger Assalé,ci CIV,"DL,CC",Dijon,fr Ligue 1,26,1993,17,11,828,9.2,1,1,2,1,0,0,0,1,1.2,1.2,0.2,1.4,22.0,14.0,58.0,0.11,0.11,0.22,0.11,0.22,0.13,0.02,0.15,0.13,0.15
144,Youcef Atal,dz ALG,"DF,DL",Nice,fr Ligue 1,24,1996,18,13,956,10.6,1,0,1,1,0,0,1,0,0.4,0.4,0.8,1.3,43.0,44.0,95.0,0.09,0.0,0.09,0.09,0.09,0.04,0.08,0.12,0.04,0.12
145,Miguel Atienza,es ESP,CC,Eibar,es La Liga,21,1999,12,9,838,9.3,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,5.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05
146,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,31,1989,29,26,2332,25.9,10,3,13,8,2,2,2,0,10.2,8.6,2.4,11.0,65.0,66.0,195.0,0.39,0.12,0.5,0.31,0.42,0.39,0.09,0.48,0.33,0.42
147,Emil Audero,it ITA,PO,Sampdoria,it Serie A,23,1997,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
148,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,37,37,3216,35.7,1,3,4,1,0,0,2,1,0.3,0.3,3.9,4.3,105.0,157.0,159.0,0.03,0.08,0.11,0.03,0.11,0.01,0.11,0.12,0.01,0.12
149,Jean-Kévin Augustin,fr FRA,DL,Nantes,fr Ligue 1,23,1997,3,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Ludwig Augustinsson,se SWE,"DF,DL",Werder Bremen,de Bundesliga,26,1994,23,21,1957,21.7,0,4,4,0,0,0,4,0,0.9,0.9,2.7,3.6,38.0,60.0,108.0,0.0,0.18,0.18,0.0,0.18,0.04,0.13,0.17,0.04,0.17
151,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,19,19,1605,17.8,2,3,5,2,0,0,0,0,1.1,1.1,3.4,4.5,28.0,59.0,82.0,0.11,0.17,0.28,0.11,0.28,0.06,0.19,0.25,0.06,0.25
152,Charlie Austin,eng ENG,"DL,CC",West Brom,eng Premier League,31,1989,5,0,138,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29
153,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,26,1994,8,2,202,2.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
154,Taiwo Awoniyi,ng NGA,DL,Union Berlin,de Bundesliga,22,1997,21,16,1359,15.1,5,2,7,5,0,0,0,0,6.1,6.1,1.3,7.4,19.0,16.0,108.0,0.33,0.13,0.46,0.33,0.46,0.4,0.08,0.49,0.4,0.49
155,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,6,6,500,5.6,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
156,Jordan Ayew,gh GHA,"DL,CC",Crystal Palace,eng Premier League,28,1991,33,23,2096,23.3,1,3,4,1,0,0,4,0,2.2,2.2,0.7,2.9,58.0,35.0,109.0,0.04,0.13,0.17,0.04,0.17,0.09,0.03,0.13,0.09,0.13
157,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,19,7,796,8.8,0,0,0,0,0,0,3,0,0.5,0.5,0.0,0.5,19.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
158,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,38,38,3399,37.8,0,0,0,0,0,0,7,0,1.7,1.7,3.2,4.9,110.0,224.0,110.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13
159,Ramon Azeez,ng NGA,CC,Granada,es La Liga,27,1992,2,1,101,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
160,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,26,24,2188,24.3,1,2,3,1,0,0,5,1,0.7,0.7,2.5,3.2,37.0,135.0,83.0,0.04,0.08,0.12,0.04,0.12,0.03,0.1,0.13,0.03,0.13
161,Ludovic Baal,gf GUF,"DF,CC",Brest,fr Ligue 1,34,1986,7,3,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,8.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13
162,Carlos Bacca,co COL,DL,Villarreal,es La Liga,33,1986,23,9,786,8.7,5,0,5,5,0,0,1,0,3.2,3.2,1.0,4.2,11.0,14.0,52.0,0.57,0.0,0.57,0.57,0.57,0.36,0.12,0.48,0.36,0.48
163,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,31,29,2610,29.0,0,0,0,0,0,0,11,1,1.0,1.0,0.3,1.3,42.0,113.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05
164,Milan Badelj,hr CRO,CC,Genoa,it Serie A,31,1989,30,29,2408,26.8,1,4,5,1,0,0,7,0,0.8,0.8,2.7,3.5,23.0,170.0,25.0,0.04,0.15,0.19,0.04,0.19,0.03,0.1,0.13,0.03,0.13
165,Édgar Badía,es ESP,PO,Elche,es La Liga,28,1992,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,35,32,2870,31.9,2,1,3,2,0,0,5,0,2.3,2.3,1.2,3.5,17.0,170.0,6.0,0.06,0.03,0.09,0.06,0.09,0.07,0.04,0.11,0.07,0.11
167,Alex Baena,es ESP,CC,Villarreal,es La Liga,19,2001,6,2,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11
168,Miguel Baeza,es ESP,"CC,DL",Celta Vigo,es La Liga,20,2000,22,4,543,6.0,1,0,1,1,0,0,0,0,1.6,1.6,0.7,2.3,9.0,15.0,26.0,0.17,0.0,0.17,0.17,0.17,0.26,0.12,0.38,0.26,0.38
169,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,28,1992,30,18,1616,18.0,6,2,8,6,0,1,4,0,8.3,7.5,1.0,8.5,34.0,22.0,110.0,0.33,0.11,0.45,0.33,0.45,0.46,0.06,0.52,0.42,0.48
170,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,22,1997,30,25,2141,23.8,9,8,17,9,0,0,6,0,6.2,6.2,6.0,12.2,112.0,63.0,254.0,0.38,0.34,0.71,0.38,0.71,0.26,0.25,0.51,0.26,0.51
171,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,12,10,916,10.2,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
172,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,18,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Tiemoué Bakayoko,fr FRA,CC,Napoli,it Serie A,25,1994,32,23,1964,21.8,2,1,3,2,0,0,6,1,1.1,1.1,0.8,1.9,15.0,99.0,17.0,0.09,0.05,0.14,0.09,0.14,0.05,0.04,0.09,0.05,0.09
174,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,26,18,1694,18.8,0,2,2,0,0,0,1,0,0.3,0.3,1.9,2.1,31.0,77.0,180.0,0.0,0.11,0.11,0.0,0.11,0.01,0.1,0.11,0.01,0.11
351,Ridle Baku,de GER,"DL,DF",Wolfsburg,de Bundesliga,22,1998,34,33,2858,31.8,6,7,13,6,0,0,1,0,3.4,3.4,4.1,7.6,76.0,115.0,250.0,0.2,0.24,0.44,0.2,0.44,0.12,0.14,0.25,0.12,0.25
177,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,17,2002,7,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.27,0.22,0.27
178,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,14,13,1198,13.3,1,0,1,1,0,0,1,1,0.7,0.7,0.0,0.7,3.0,30.0,2.0,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05
179,Keita Baldé,sn SEN,DL,Sampdoria,it Serie A,25,1995,25,12,1197,13.3,7,1,8,7,0,0,4,1,5.7,5.7,2.4,8.1,40.0,26.0,110.0,0.53,0.08,0.6,0.53,0.6,0.42,0.18,0.61,0.42,0.61
180,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,32,32,2787,31.0,0,2,2,0,0,0,7,0,1.2,1.2,2.9,4.0,68.0,75.0,140.0,0.0,0.06,0.06,0.0,0.06,0.04,0.09,0.13,0.04,0.13
181,Gareth Bale,wls WAL,DL,Tottenham,eng Premier League,31,1989,20,10,920,10.2,11,2,13,11,0,0,1,0,5.8,5.8,1.8,7.6,31.0,43.0,85.0,1.08,0.2,1.27,1.08,1.27,0.57,0.18,0.74,0.57,0.74
182,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,23,17,1689,18.8,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.9,28.0,52.0,48.0,0.0,0.05,0.05,0.0,0.05,0.0,0.04,0.05,0.0,0.05
183,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,21,19,1634,18.2,2,0,2,2,0,0,6,1,2.0,2.0,0.0,2.0,11.0,48.0,1.0,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11
184,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,24,6,662,7.4,0,3,3,0,0,0,2,0,0.1,0.1,0.7,0.8,30.0,24.0,52.0,0.0,0.41,0.41,0.0,0.41,0.02,0.1,0.11,0.02,0.11
185,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,3,1,165,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,16,16,1347,15.0,0,0,0,0,0,0,2,0,0.1,0.1,1.4,1.4,19.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.0,0.1
187,Jonathan Bamba,ci CIV,CC,Lille,fr Ligue 1,24,1996,38,34,2985,33.2,6,9,15,6,0,0,2,0,4.2,4.2,5.1,9.3,103.0,128.0,262.0,0.18,0.27,0.45,0.18,0.45,0.13,0.15,0.28,0.13,0.28
188,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,15,12,1046,11.6,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,10.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
189,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,26,1993,38,37,3050,33.9,17,7,24,15,2,2,3,0,18.2,16.6,3.5,20.2,32.0,31.0,167.0,0.5,0.21,0.71,0.44,0.65,0.54,0.1,0.64,0.49,0.6
381,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,26,24,2066,22.9,0,0,0,0,0,0,10,0,1.2,1.2,0.6000000000000001,1.7,6.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.15000000000000002,0.11,0.15000000000000002
192,Simon Banza,cd COD,DL,Lens,fr Ligue 1,23,1996,34,12,1372,15.2,5,2,7,4,1,1,6,1,6.0,5.2,2.1,7.3,17.0,34.0,115.0,0.33,0.13,0.46,0.26,0.39,0.39,0.14,0.53,0.34,0.48
193,Antonín Barák,cz CZE,CC,Hellas Verona,it Serie A,25,1994,34,32,2765,30.7,7,3,10,7,0,0,5,1,6.8,6.8,2.2,9.1,64.0,147.0,101.0,0.23,0.1,0.33,0.23,0.33,0.22,0.07,0.3,0.22,0.3
194,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,32,31,2659,29.5,0,2,2,0,0,0,8,0,0.8,0.8,1.4,2.2,23.0,80.0,26.0,0.0,0.07,0.07,0.0,0.07,0.03,0.05,0.08,0.03,0.08
195,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,4,3,250,2.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
196,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,14,4,432,4.8,0,0,0,0,0,0,0,1,0.1,0.1,0.4,0.5,17.0,30.0,48.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
198,Enis Bardhi,mk MKD,CC,Levante,es La Liga,25,1995,26,19,1682,18.7,1,2,3,1,0,0,4,0,2.7,2.7,1.1,3.9,44.0,117.0,117.0,0.05,0.11,0.16,0.05,0.16,0.15,0.06,0.21,0.15,0.21
199,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,4,3,274,3.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
200,Nicolò Barella,it ITA,CC,Inter,it Serie A,23,1997,36,32,2896,32.2,3,7,10,3,0,0,5,0,2.4,2.4,5.7,8.1,99.0,261.0,149.0,0.09,0.22,0.31,0.09,0.31,0.07,0.18,0.25,0.07,0.25
201,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,31,1989,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,23,1997,33,17,1433,15.9,2,3,5,2,0,0,2,0,2.6,2.6,2.0,4.6,46.0,55.0,143.0,0.13,0.19,0.31,0.13,0.31,0.16,0.12,0.29,0.16,0.29
407,Ross Barkley,eng ENG,CC,Aston Villa,eng Premier League,26,1993,26,18,1573,17.5,3,1,4,3,0,0,0,0,3.1,3.1,4.3,7.3999999999999995,42.0,90.0,74.0,0.18,0.06,0.24,0.18,0.24,0.22999999999999998,0.43,0.6699999999999999,0.22999999999999998,0.6699999999999999
205,Aymen Barkok,ma MAR,"CC,DF",Eint Frankfurt,de Bundesliga,22,1998,26,9,977,10.9,2,3,5,2,0,0,5,0,1.9,1.9,3.2,5.0,30.0,46.0,76.0,0.18,0.28,0.46,0.18,0.46,0.17,0.29,0.47,0.17,0.47
206,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,30,1989,22,15,1331,14.8,3,0,3,2,1,1,4,0,4.1,3.3,0.8,4.1,8.0,20.0,79.0,0.2,0.0,0.2,0.14,0.14,0.27,0.05,0.33,0.22,0.27
207,Harvey Barnes,eng ENG,"DL,CC",Leicester City,eng Premier League,22,1997,25,22,1945,21.6,9,4,13,9,0,0,0,0,5.9,5.9,1.6,7.5,105.0,56.0,163.0,0.42,0.19,0.6,0.42,0.6,0.27,0.07,0.35,0.27,0.35
