RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,90 s2020-2021,Toques2020-2021,Def. pen.2020-2021,3.º def.2020-2021,3.º cent.2020-2021,3.º ataq.2020-2021,Ataq. pen.2020-2021,Balón vivo2020-2021,Att2020-2021,Succ2020-2021,Exitosa%2020-2021,Tkld2020-2021,Tkld%2020-2021,Transportes2020-2021,Dist. tot.2020-2021,Dist. prg.2020-2021,PrgC2020-2021,1/32020-2021,TAP2020-2021,Errores de control2020-2021,Des2020-2021,Rec2020-2021,PrgR2020-2021
1555,Habib Maïga,ci CIV,CC,Metz,fr Ligue 1,24,1996,29.9,1746.0,60.0,399.0,1145.0,233.0,32.0,1746.0,50.0,34.0,68.0,16.0,32.0,1032.0,4739.0,2357.0,47.0,31.0,4.0,46.0,33.0,1134.0,43.0
1556,Mike Maignan,fr FRA,PO,Lille,fr Ligue 1,25,1995,38.0,1131.0,964.0,1108.0,23.0,0.0,0.0,1131.0,1.0,1.0,100.0,0.0,0.0,613.0,3134.0,1866.0,0.0,1.0,0.0,1.0,0.0,462.0,0.0
3115,Ainsley Maitland-Niles,eng ENG,"CC,DF",Arsenal,eng Premier League,22,1997,19.1,938.0,54.0,251.0,414.0,283.0,31.0,938.0,43.0,22.0,108.5,21.0,91.5,490.0,2592.0,1203.0,37.0,26.0,11.0,42.0,31.0,535.0,73.0
3119,Josh Maja,ng NGA,DL,Fulham,eng Premier League,21,1998,17.9,532.0,13.0,49.0,282.0,209.0,64.0,531.0,24.0,14.0,120.0,9.0,68.9,301.0,1231.0,380.0,12.0,8.0,9.0,45.0,25.0,404.0,90.0
1561,Radosław Majecki,pl POL,PO,Monaco,fr Ligue 1,20,1999,1.0,40.0,29.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,98.0,48.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
1562,Abdul Majeed Waris,gh GHA,"DL,CC",Strasbourg,fr Ligue 1,28,1991,6.1,205.0,6.0,24.0,84.0,100.0,19.0,204.0,13.0,6.0,46.2,7.0,53.8,148.0,928.0,442.0,18.0,10.0,6.0,19.0,12.0,176.0,43.0
1563,Marco Majouga,cf CTA,"DL,CC",Nîmes,fr Ligue 1,19,2001,1.4,56.0,0.0,1.0,26.0,30.0,2.0,56.0,5.0,1.0,20.0,4.0,80.0,39.0,254.0,119.0,5.0,2.0,1.0,3.0,3.0,45.0,8.0
1564,Jean-Victor Makengo,fr FRA,CC,Udinese,it Serie A,22,1998,5.8,262.0,10.0,54.0,142.0,70.0,8.0,262.0,10.0,6.0,60.0,4.0,40.0,167.0,973.0,482.0,10.0,9.0,4.0,14.0,11.0,178.0,23.0
1565,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,25,1995,30.3,1056.0,53.0,227.0,581.0,255.0,32.0,1056.0,19.0,13.0,68.4,6.0,31.6,418.0,2249.0,942.0,20.0,22.0,6.0,12.0,19.0,440.0,32.0
1566,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,28,1991,13.4,1095.0,151.0,580.0,500.0,22.0,11.0,1095.0,3.0,3.0,100.0,0.0,0.0,650.0,3587.0,1827.0,10.0,4.0,0.0,5.0,3.0,791.0,3.0
1567,Filip Malbašić,rs SRB,"DL,CC",Cádiz,es La Liga,27,1992,9.6,273.0,5.0,40.0,100.0,135.0,23.0,273.0,13.0,7.0,53.8,6.0,46.2,147.0,889.0,418.0,19.0,12.0,8.0,31.0,12.0,181.0,41.0
3137,Kévin Malcuit,ma MAR,DF,Fiorentina,it Serie A,29,1991,2.6999999999999997,163.0,5.0,33.0,76.0,56.0,5.0,163.0,10.0,5.0,100.0,5.0,100.0,83.0,816.0,467.0,14.0,6.0,3.0,5.0,3.0,97.0,12.0
1570,Daniel Maldini,it ITA,"DL,DF",Milan,it Serie A,18,2001,0.3,19.0,0.0,4.0,5.0,11.0,2.0,19.0,2.0,2.0,100.0,0.0,0.0,10.0,59.0,45.0,1.0,1.0,1.0,2.0,0.0,13.0,3.0
1571,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,27,1993,20.8,1396.0,6.0,85.0,549.0,782.0,69.0,1395.0,88.0,51.0,58.0,37.0,42.0,938.0,5426.0,2622.0,90.0,59.0,23.0,64.0,47.0,1086.0,178.0
1572,Yunus Mallı,tr TUR,CC,Wolfsburg,de Bundesliga,28,1992,0.6,14.0,0.0,1.0,8.0,5.0,1.0,14.0,1.0,0.0,0.0,1.0,100.0,13.0,64.0,17.0,0.0,3.0,0.0,1.0,3.0,14.0,1.0
1573,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,29,1991,28.9,2057.0,92.0,648.0,927.0,501.0,36.0,2057.0,29.0,17.0,58.6,12.0,41.4,974.0,4330.0,2091.0,55.0,42.0,7.0,34.0,15.0,1143.0,153.0
1574,Mickael Malsa,mq MTQ,CC,Levante,es La Liga,24,1995,26.0,1639.0,84.0,431.0,1048.0,170.0,15.0,1639.0,31.0,20.0,64.5,11.0,35.5,971.0,4369.0,2125.0,24.0,14.0,1.0,26.0,23.0,1139.0,15.0
1575,Dennis Man,ro ROU,"DL,CC",Parma,it Serie A,21,1998,7.8,345.0,5.0,48.0,159.0,146.0,30.0,345.0,18.0,13.0,72.2,5.0,27.8,225.0,1444.0,683.0,22.0,23.0,6.0,20.0,10.0,262.0,56.0
1576,Hianga Mananga Mbock,fr FRA,"CC,DL",Brest,fr Ligue 1,20,1999,5.1,259.0,8.0,72.0,163.0,27.0,2.0,259.0,10.0,9.0,90.0,1.0,10.0,181.0,1122.0,601.0,9.0,10.0,0.0,10.0,6.0,189.0,4.0
1577,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,31,1989,25.7,1820.0,74.0,565.0,882.0,385.0,7.0,1820.0,20.0,10.0,50.0,10.0,50.0,985.0,4045.0,2107.0,37.0,34.0,2.0,15.0,2.0,1099.0,103.0
1578,Gianluca Mancini,it ITA,DF,Roma,it Serie A,24,1996,31.7,2261.0,179.0,850.0,1247.0,184.0,31.0,2261.0,19.0,15.0,78.9,4.0,21.1,1289.0,6436.0,3821.0,42.0,28.0,2.0,11.0,8.0,1629.0,27.0
1579,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,35,1985,37.0,1392.0,1194.0,1384.0,8.0,0.0,0.0,1392.0,1.0,1.0,100.0,0.0,0.0,780.0,3635.0,2187.0,0.0,0.0,0.0,2.0,0.0,616.0,0.0
1580,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,26,1994,24.2,1854.0,71.0,487.0,915.0,466.0,11.0,1854.0,39.0,28.0,71.8,11.0,28.2,951.0,4319.0,2257.0,48.0,44.0,2.0,24.0,13.0,1073.0,145.0
1581,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,28,1991,26.6,1734.0,180.0,867.0,837.0,37.0,21.0,1734.0,2.0,2.0,100.0,0.0,0.0,1053.0,4257.0,2214.0,5.0,5.0,0.0,7.0,2.0,1224.0,3.0
3165,Rolando Mandragora,it ITA,CC,Udinese,it Serie A,23,1997,21.299999999999997,1103.0,35.0,222.0,616.0,278.0,28.0,1103.0,21.0,13.0,114.7,8.0,85.3,511.0,2039.0,975.0,10.0,16.0,1.0,25.0,11.0,629.0,46.0
1584,Mario Mandžukić,hr CRO,DL,Milan,it Serie A,34,1986,2.4,71.0,4.0,10.0,35.0,28.0,8.0,71.0,0.0,0.0,0.0,0.0,0.0,22.0,70.0,38.0,0.0,1.0,0.0,1.0,1.0,47.0,5.0
1585,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,28,1992,31.2,1512.0,16.0,86.0,535.0,912.0,244.0,1512.0,144.0,82.0,56.9,61.0,42.4,1061.0,7394.0,3501.0,142.0,88.0,62.0,101.0,61.0,1266.0,366.0
1586,Niccolò Manfredini,it ITA,PO,Benevento,it Serie A,32,1988,1.0,36.0,33.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,97.0,51.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
1587,Eliaquim Mangala,fr FRA,DF,Valencia,es La Liga,29,1991,3.6,142.0,25.0,85.0,54.0,4.0,2.0,142.0,1.0,1.0,100.0,0.0,0.0,47.0,216.0,114.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0
1588,Orel Mangala,be BEL,CC,Stuttgart,de Bundesliga,22,1998,23.4,1276.0,61.0,256.0,736.0,307.0,36.0,1276.0,82.0,53.0,64.6,29.0,35.4,723.0,4109.0,2018.0,43.0,44.0,10.0,51.0,42.0,893.0,76.0
1589,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,33,1987,29.9,2349.0,65.0,481.0,1499.0,392.0,20.0,2346.0,16.0,10.0,62.5,6.0,37.5,1316.0,5574.0,2296.0,22.0,19.0,1.0,18.0,13.0,1588.0,36.0
1590,Vito Mannone,it ITA,PO,Monaco,fr Ligue 1,32,1988,9.0,303.0,271.0,301.0,2.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,174.0,684.0,324.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0
1591,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,29,1991,25.5,1735.0,201.0,835.0,878.0,26.0,11.0,1735.0,3.0,2.0,66.7,1.0,33.3,1107.0,4649.0,2239.0,4.0,4.0,1.0,1.0,1.0,1273.0,1.0
1592,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,26,1994,9.2,489.0,23.0,132.0,217.0,147.0,5.0,489.0,8.0,1.0,12.5,7.0,87.5,219.0,1104.0,554.0,13.0,12.0,0.0,15.0,7.0,256.0,29.0
1593,Juan Manuel Ramos,uy URU,DF,Spezia,it Serie A,23,1996,3.3,197.0,8.0,55.0,77.0,67.0,2.0,197.0,2.0,1.0,50.0,1.0,50.0,95.0,581.0,359.0,7.0,9.0,0.0,9.0,2.0,112.0,13.0
1594,Myziane Maolida,km COM,"DL,CC",Nice,fr Ligue 1,21,1999,12.0,485.0,9.0,59.0,194.0,237.0,40.0,485.0,44.0,21.0,47.7,23.0,52.3,338.0,2050.0,990.0,35.0,21.0,16.0,27.0,17.0,377.0,92.0
1595,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,1998,13.0,988.0,39.0,261.0,473.0,262.0,11.0,988.0,34.0,19.0,55.9,15.0,44.1,527.0,3156.0,1783.0,43.0,42.0,1.0,28.0,12.0,643.0,60.0
1596,Sekou Mara,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,18,2002,2.5,94.0,1.0,10.0,47.0,39.0,7.0,94.0,5.0,3.0,60.0,2.0,40.0,50.0,278.0,115.0,5.0,1.0,1.0,12.0,1.0,72.0,17.0
3195,Fernando Marçal,br BRA,"DF,CC",Wolves,eng Premier League,31,1989,7.800000000000001,542.0,28.0,156.0,273.0,114.0,2.0,542.0,13.0,7.0,53.8,6.0,46.2,264.0,1439.0,857.0,10.0,5.0,0.0,6.0,2.0,306.0,14.0
3199,Marcelo,br BRA,"DF,CC",Real Madrid,es La Liga,32,1988,44.0,3378.0,263.0,1241.0,1704.0,453.0,66.0,3378.0,19.0,15.0,145.7,4.0,54.3,2031.0,9504.0,5888.0,42.0,36.0,5.0,24.0,7.0,2368.0,98.0
1601,Solly March,eng ENG,"DF,CC",Brighton,eng Premier League,26,1994,18.6,1185.0,44.0,245.0,445.0,515.0,50.0,1185.0,63.0,44.0,69.8,19.0,30.2,605.0,4400.0,2101.0,74.0,34.0,18.0,22.0,24.0,662.0,146.0
1602,Federico Marchetti,it ITA,PO,Genoa,it Serie A,37,1983,3.7,143.0,129.0,142.0,1.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,79.0,272.0,170.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0
1603,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,1998,17.3,1101.0,43.0,385.0,437.0,288.0,27.0,1101.0,18.0,6.0,33.3,12.0,66.7,598.0,3344.0,1521.0,33.0,20.0,6.0,23.0,8.0,671.0,84.0
1604,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,1992,33.5,3045.0,371.0,1280.0,1645.0,133.0,37.0,3045.0,12.0,6.0,50.0,6.0,50.0,1950.0,10461.0,6883.0,38.0,32.0,4.0,17.0,7.0,2325.0,18.0
1605,Iván Marcone,ar ARG,CC,Elche,es La Liga,30,1990,29.4,1735.0,110.0,611.0,1019.0,115.0,5.0,1735.0,17.0,13.0,76.5,4.0,23.5,1045.0,4871.0,2357.0,15.0,7.0,0.0,21.0,12.0,1171.0,11.0
1606,Óscar de Marcos,es ESP,"DF,CC",Athletic Club,es La Liga,31,1989,16.9,912.0,41.0,229.0,379.0,309.0,25.0,912.0,12.0,7.0,58.3,5.0,41.7,443.0,2781.0,1507.0,54.0,35.0,7.0,23.0,4.0,514.0,107.0
1607,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,1999,5.7,399.0,48.0,192.0,190.0,20.0,1.0,399.0,0.0,0.0,0.0,0.0,0.0,258.0,1954.0,875.0,9.0,4.0,0.0,3.0,2.0,286.0,3.0
1608,José Mari,es ESP,CC,Cádiz,es La Liga,32,1987,16.1,646.0,48.0,208.0,361.0,94.0,5.0,645.0,25.0,16.0,64.0,9.0,36.0,256.0,1245.0,495.0,8.0,8.0,1.0,10.0,13.0,286.0,10.0
1609,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,1993,10.0,700.0,83.0,390.0,302.0,9.0,3.0,700.0,3.0,3.0,100.0,0.0,0.0,455.0,2154.0,1336.0,4.0,4.0,0.0,1.0,0.0,518.0,0.0
1610,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,1995,19.6,1284.0,134.0,612.0,625.0,53.0,23.0,1284.0,2.0,1.0,50.0,1.0,50.0,745.0,3718.0,2222.0,11.0,6.0,0.0,2.0,1.0,899.0,4.0
1611,Mariano,do DOM,DL,Real Madrid,es La Liga,26,1993,5.7,160.0,7.0,18.0,57.0,87.0,25.0,160.0,12.0,7.0,58.3,5.0,41.7,89.0,629.0,220.0,7.0,13.0,5.0,12.0,14.0,121.0,30.0
1612,Jordan Marié,fr FRA,CC,Dijon,fr Ligue 1,28,1991,15.9,910.0,27.0,193.0,615.0,112.0,4.0,910.0,18.0,11.0,61.1,7.0,38.9,486.0,1532.0,594.0,6.0,10.0,1.0,23.0,11.0,612.0,24.0
3227,Adrián Marín,es ESP,"DF,CC",Alavés,es La Liga,23,1997,4.0,231.0,9.0,59.0,135.0,41.0,2.0,231.0,4.0,3.0,100.0,1.0,100.0,97.0,402.0,242.0,6.0,3.0,1.0,6.0,0.0,102.0,8.0
1615,Răzvan Marin,ro ROU,CC,Cagliari,it Serie A,24,1996,32.9,1984.0,44.0,383.0,1089.0,543.0,32.0,1984.0,73.0,34.0,46.6,39.0,53.4,1065.0,6302.0,2962.0,45.0,48.0,7.0,49.0,25.0,1282.0,80.0
1616,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,1849.0,163.0,821.0,997.0,37.0,25.0,1849.0,2.0,2.0,100.0,0.0,0.0,1184.0,6050.0,3660.0,16.0,7.0,0.0,9.0,0.0,1406.0,4.0
1617,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,1763.0,152.0,648.0,1068.0,55.0,7.0,1763.0,8.0,8.0,100.0,0.0,0.0,1127.0,6321.0,3997.0,12.0,10.0,0.0,5.0,4.0,1375.0,1.0
1618,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,21,1999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1619,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,1994,23.6,1944.0,194.0,812.0,1069.0,78.0,28.0,1944.0,2.0,2.0,100.0,0.0,0.0,1258.0,6250.0,3857.0,14.0,16.0,0.0,8.0,3.0,1482.0,7.0
1620,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,1990,17.6,1169.0,215.0,717.0,443.0,11.0,5.0,1169.0,2.0,1.0,50.0,1.0,50.0,707.0,3139.0,1509.0,4.0,2.0,0.0,5.0,1.0,780.0,0.0
1621,Roger Martí,es ESP,DL,Levante,es La Liga,29,1991,24.4,700.0,9.0,45.0,305.0,354.0,99.0,696.0,19.0,14.0,73.7,5.0,26.3,357.0,1299.0,449.0,12.0,15.0,6.0,58.0,26.0,524.0,155.0
1622,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,24,1995,16.4,675.0,12.0,47.0,243.0,392.0,103.0,675.0,59.0,35.0,59.3,24.0,40.7,454.0,2777.0,1327.0,48.0,32.0,18.0,50.0,37.0,585.0,155.0
3247,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,1997,20.0,1207.0,59.0,358.0,550.0,310.0,18.0,1207.0,30.0,20.0,128.0,10.0,72.0,623.0,2795.0,1291.0,37.0,25.0,4.0,17.0,9.0,719.0,104.0
1625,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1998,1.1,50.0,5.0,14.0,27.0,10.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,26.0,88.0,42.0,1.0,0.0,0.0,2.0,0.0,28.0,1.0
1626,Jonas Martin,fr FRA,CC,Rennes,fr Ligue 1,30,1990,5.4,437.0,7.0,83.0,300.0,56.0,2.0,437.0,7.0,2.0,28.6,5.0,71.4,250.0,952.0,397.0,5.0,7.0,1.0,4.0,5.0,317.0,9.0
1627,Gabriel Martinelli,br BRA,DL,Arsenal,eng Premier League,19,2001,6.5,256.0,7.0,38.0,67.0,154.0,41.0,256.0,25.0,13.0,52.0,12.0,48.0,157.0,1054.0,536.0,23.0,6.0,13.0,22.0,7.0,169.0,62.0
1628,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,27,1992,38.0,1404.0,1172.0,1389.0,15.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,779.0,4456.0,3037.0,0.0,0.0,0.0,1.0,0.0,593.0,0.0
1629,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28.0,1686.0,149.0,722.0,903.0,76.0,20.0,1686.0,9.0,7.0,77.8,2.0,22.2,974.0,6191.0,4011.0,31.0,20.0,1.0,11.0,5.0,1062.0,7.0
3261,Javi Martínez,es ESP,"CC,DL",Osasuna,es La Liga,20,1999,10.3,669.0,35.0,176.0,388.0,111.0,15.0,669.0,9.0,7.0,175.0,2.0,25.0,341.0,1987.0,1027.0,11.0,10.0,0.0,13.0,6.0,435.0,24.0
1632,Josep Martinez,es ESP,PO,RB Leipzig,de Bundesliga,22,1998,1.0,51.0,42.0,50.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,35.0,160.0,65.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
1633,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,22,1997,28.5,966.0,15.0,83.0,365.0,535.0,184.0,964.0,71.0,36.0,50.7,35.0,49.3,536.0,2712.0,1373.0,48.0,24.0,26.0,90.0,33.0,706.0,187.0
1634,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,6.0,360.0,40.0,181.0,177.0,3.0,2.0,360.0,1.0,0.0,0.0,1.0,100.0,210.0,993.0,670.0,6.0,0.0,0.0,1.0,2.0,230.0,0.0
1635,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,16.5,1025.0,96.0,474.0,455.0,108.0,25.0,1025.0,24.0,14.0,58.3,10.0,41.7,607.0,3901.0,2128.0,31.0,31.0,2.0,14.0,6.0,628.0,9.0
1636,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,25,1995,17.2,857.0,5.0,86.0,350.0,441.0,72.0,857.0,79.0,40.0,50.6,39.0,49.4,598.0,3772.0,1628.0,57.0,35.0,25.0,58.0,29.0,640.0,191.0
1637,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,33.0,1865.0,92.0,546.0,854.0,482.0,59.0,1865.0,51.0,24.0,47.1,27.0,52.9,1021.0,6096.0,3045.0,53.0,40.0,11.0,25.0,20.0,1186.0,201.0
1638,Sylvain Marveaux,fr FRA,"CC,DL",Lorient,fr Ligue 1,34,1986,2.2,115.0,5.0,23.0,65.0,28.0,5.0,115.0,7.0,4.0,57.1,3.0,42.9,59.0,406.0,247.0,9.0,5.0,2.0,3.0,6.0,80.0,5.0
1639,Marvin,es ESP,"DF,CC",Real Madrid,es La Liga,20,2000,1.5,114.0,2.0,24.0,61.0,30.0,3.0,114.0,6.0,2.0,33.3,4.0,66.7,61.0,340.0,128.0,6.0,3.0,2.0,6.0,1.0,67.0,10.0
1640,Omar Mascarell,es ESP,CC,Schalke 04,de Bundesliga,27,1993,19.6,1115.0,68.0,344.0,693.0,90.0,3.0,1115.0,16.0,8.0,50.0,8.0,50.0,547.0,2589.0,890.0,10.0,8.0,0.0,16.0,11.0,636.0,5.0
1641,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,28.5,1670.0,197.0,825.0,772.0,81.0,11.0,1670.0,1.0,1.0,100.0,0.0,0.0,924.0,3408.0,1799.0,9.0,13.0,1.0,5.0,4.0,1045.0,13.0
1642,Jordi Masip,es ESP,PO,Valladolid,es La Liga,31,1989,25.0,850.0,750.0,845.0,6.0,0.0,0.0,850.0,0.0,0.0,0.0,0.0,0.0,404.0,2497.0,1676.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0
1643,Roberto Massimo,de GER,"DF,DL",Stuttgart,de Bundesliga,19,2000,8.4,428.0,16.0,105.0,166.0,169.0,29.0,428.0,42.0,22.0,52.4,20.0,47.6,233.0,1794.0,845.0,23.0,26.0,7.0,27.0,14.0,238.0,79.0
1644,Giuseppe Mastinu,it ITA,DL,Spezia,it Serie A,28,1991,0.4,17.0,0.0,2.0,10.0,5.0,1.0,17.0,1.0,1.0,100.0,0.0,0.0,11.0,28.0,10.0,0.0,0.0,0.0,2.0,1.0,12.0,4.0
1645,Arthur Masuaku,cd COD,"DF,CC",West Ham,eng Premier League,26,1993,11.2,702.0,37.0,184.0,312.0,218.0,11.0,702.0,44.0,29.0,65.9,15.0,34.1,389.0,2611.0,1566.0,45.0,29.0,4.0,14.0,15.0,455.0,54.0
1646,Jaime Mata,es ESP,DL,Getafe,es La Liga,31,1988,22.6,799.0,17.0,46.0,324.0,434.0,110.0,797.0,18.0,4.0,22.2,14.0,77.8,416.0,1477.0,379.0,14.0,9.0,7.0,59.0,20.0,613.0,134.0
1647,Juan Mata,es ESP,"DL,CC",Manchester Utd,eng Premier League,32,1988,5.7,329.0,4.0,29.0,169.0,133.0,12.0,328.0,3.0,2.0,66.7,1.0,33.3,215.0,1159.0,448.0,13.0,14.0,3.0,7.0,6.0,278.0,32.0
1648,Pape Matar Sarr,sn SEN,CC,Metz,fr Ligue 1,17,2002,17.7,1144.0,40.0,233.0,731.0,195.0,14.0,1144.0,33.0,18.0,54.5,15.0,45.5,780.0,5278.0,2444.0,44.0,41.0,3.0,38.0,9.0,794.0,29.0
1649,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,18,2002,3.5,116.0,3.0,28.0,67.0,22.0,5.0,116.0,6.0,4.0,66.7,2.0,33.3,55.0,256.0,79.0,2.0,4.0,1.0,5.0,2.0,72.0,5.0
3301,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,23,1997,13.6,446.0,11.0,40.0,219.0,189.0,56.0,445.0,32.0,15.0,96.2,17.0,103.8,226.0,981.0,382.0,16.0,4.0,10.0,56.0,27.0,321.0,85.0
1652,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,31,1988,12.3,1137.0,41.0,283.0,708.0,161.0,9.0,1137.0,21.0,17.0,81.0,4.0,19.0,751.0,4589.0,2916.0,40.0,21.0,3.0,14.0,8.0,853.0,12.0
1653,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,1991,7.7,607.0,45.0,239.0,352.0,21.0,6.0,607.0,0.0,0.0,0.0,0.0,0.0,369.0,1899.0,1181.0,6.0,8.0,0.0,3.0,1.0,427.0,1.0
1654,Rabbi Matondo,wls WAL,"DL,CC",Schalke 04,de Bundesliga,19,2000,2.4,58.0,1.0,12.0,20.0,29.0,0.0,58.0,5.0,1.0,20.0,4.0,80.0,42.0,456.0,221.0,4.0,3.0,1.0,7.0,4.0,40.0,11.0
1655,Ryder Matos,br BRA,CC,Udinese,it Serie A,27,1993,0.1,8.0,0.0,0.0,5.0,4.0,1.0,8.0,1.0,1.0,100.0,0.0,0.0,9.0,84.0,59.0,4.0,1.0,0.0,0.0,1.0,10.0,4.0
1656,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,2000,0.3,8.0,0.0,5.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1657,Chrislain Matsima,fr FRA,"DF,DL",Monaco,fr Ligue 1,18,2002,3.9,299.0,17.0,88.0,180.0,32.0,3.0,299.0,3.0,2.0,66.7,1.0,33.3,174.0,987.0,631.0,10.0,6.0,0.0,1.0,2.0,214.0,1.0
1658,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,1995,0.4,41.0,0.0,11.0,22.0,9.0,0.0,41.0,1.0,1.0,100.0,0.0,0.0,20.0,141.0,84.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0
1659,Neal Maupay,fr FRA,"DL,CC",Brighton,eng Premier League,23,1996,27.9,940.0,12.0,75.0,407.0,468.0,141.0,936.0,48.0,24.0,50.0,24.0,50.0,547.0,2893.0,1154.0,44.0,27.0,22.0,74.0,48.0,674.0,181.0
1660,Tony Mauricio,fr FRA,CC,Lens,fr Ligue 1,26,1994,5.6,396.0,4.0,50.0,196.0,154.0,6.0,396.0,11.0,6.0,54.5,5.0,45.5,221.0,1018.0,416.0,10.0,9.0,3.0,9.0,12.0,255.0,25.0
1661,Stephy Mavididi,eng ENG,"DL,CC",Montpellier,fr Ligue 1,22,1998,22.6,778.0,6.0,112.0,315.0,364.0,65.0,778.0,82.0,35.0,42.7,47.0,57.3,515.0,3708.0,1768.0,76.0,35.0,23.0,73.0,38.0,574.0,140.0
1662,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,1997,16.3,1315.0,121.0,576.0,662.0,88.0,21.0,1315.0,14.0,9.0,64.3,5.0,35.7,616.0,2707.0,1442.0,10.0,12.0,1.0,17.0,7.0,716.0,2.0
1663,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Bayern Munich,de Bundesliga,31,1989,9.1,313.0,7.0,24.0,115.0,177.0,44.0,313.0,19.0,15.0,78.9,4.0,21.1,193.0,864.0,339.0,9.0,10.0,7.0,26.0,17.0,249.0,63.0
3329,Borja Mayoral,es ESP,DL,Roma,it Serie A,23,1997,17.5,514.0,7.0,25.0,218.0,275.0,76.0,514.0,22.0,10.0,45.5,12.0,54.5,311.0,1582.0,651.0,27.0,16.0,13.0,42.0,23.0,432.0,118.0
1666,Youssef Maziz,fr FRA,"CC,DL",Metz,fr Ligue 1,22,1998,2.9,151.0,1.0,16.0,100.0,36.0,1.0,151.0,9.0,4.0,44.4,5.0,55.6,88.0,462.0,225.0,9.0,6.0,0.0,7.0,4.0,102.0,3.0
1667,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,1989,0.6,15.0,1.0,3.0,8.0,4.0,1.0,15.0,1.0,1.0,100.0,0.0,0.0,7.0,60.0,45.0,1.0,0.0,0.0,2.0,0.0,9.0,2.0
