Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Duelos aéreos,Duelos aéreos,Duelos aéreos,Unnamed: 25_level_0
155,Khouma Babacar,sn SEN,DL,Lecce,it Serie A,26,1993,15.8,4,0,0,35,32,7,2,3,8,3,0,0,45,35,54,39.3,Partidos
156,Carlos Bacca,co COL,DL,Villarreal,es La Liga,32,1986,7.6,1,0,0,8,6,7,3,0,1,1,0,0,11,13,15,46.4,Partidos
157,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,30,1989,17.6,3,1,1,17,19,0,4,45,17,0,0,0,109,10,13,43.5,Partidos
158,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,0.1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,,Partidos
159,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,15.7,0,0,0,19,12,0,1,27,12,0,0,0,116,55,32,63.2,Partidos
160,Bastian Badu,fr FRA,DL,Montpellier,fr Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7,Partidos
161,Alex Baena,es ESP,CC,Villarreal,es La Liga,18,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
162,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,27,1992,10.1,3,0,0,24,12,6,15,2,4,0,0,0,21,11,36,23.4,Partidos
163,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,35,1984,21.6,6,0,0,31,38,0,5,58,17,0,0,0,180,31,26,54.4,Partidos
164,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,21,1997,12.1,0,2,0,17,17,6,78,8,3,0,0,0,68,10,15,40.0,Partidos
165,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,0,0,0,2,0,0,0,4,0,0,1,0,9,8,0,100.0,Partidos
166,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,3,1,0,7,5,0,0,28,14,0,0,0,67,36,19,65.5,Partidos
167,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,0,0,0,1,4,0,27,5,6,0,0,0,17,5,7,41.7,Partidos
168,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,17,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
169,Tiemoué Bakayoko,fr FRA,CC,Monaco,fr Ligue 1,24,1994,19.1,4,1,0,34,58,0,10,29,24,0,0,0,156,29,11,72.5,Partidos
170,Lewis Baker,eng ENG,CC,Düsseldorf,de Bundesliga,24,1995,6.1,1,0,0,8,7,0,4,2,5,0,0,1,31,3,0,100.0,Partidos
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,1,0,0,1,0,0,1,0,2,0,0,0,4,1,0,100.0,Partidos
172,Ridle Baku,de GER,"DF,CC",Mainz 05,de Bundesliga,21,1998,26.1,5,1,0,33,41,2,83,42,31,0,0,0,180,30,35,46.2,Partidos
173,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,2,0,0,6,2,0,1,26,12,0,0,0,65,53,36,59.6,Partidos
174,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,24,1995,9.5,4,0,0,12,15,5,16,2,5,1,0,0,21,25,35,41.7,Partidos
175,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38.0,7,0,0,47,44,11,128,34,43,1,0,0,167,38,57,40.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
176,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,30,1989,12.1,4,1,1,16,10,5,45,6,5,0,0,0,36,28,12,70.0,Partidos
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,1,0,0,6,3,0,14,2,10,0,0,0,31,10,3,76.9,Partidos
178,Leonardo Balerdi,ar ARG,"DF,CC",Dortmund,de Bundesliga,20,1999,1.5,1,0,0,1,0,0,0,4,1,0,0,0,12,0,2,0.0,Partidos
179,Marco Ballarini,it ITA,CC,Udinese,it Serie A,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,4,0,0,17,22,4,61,24,25,0,1,1,94,14,12,53.8,Partidos
181,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,39,1980,4.5,1,0,0,4,7,0,9,1,6,0,0,0,32,2,3,40.0,Partidos
182,Mario Balotelli,it ITA,DL,Brescia,it Serie A,28,1990,15.6,6,1,0,32,51,7,8,8,2,0,0,0,40,36,32,52.9,Partidos
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,2,0,0,4,2,0,15,4,7,0,0,0,32,3,8,27.3,Partidos
184,Jonathan Bamba,ci CIV,"DL,CC",Lille,fr Ligue 1,23,1996,21.5,1,0,0,15,45,5,51,16,6,2,0,0,129,8,12,40.0,Partidos
185,Éver Banega,ar ARG,CC,Sevilla,es La Liga,31,1988,27.5,10,0,0,31,57,2,164,15,28,0,0,0,199,16,21,43.2,Partidos
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,24.5,13,1,1,44,35,1,6,52,28,0,1,0,111,99,70,58.6,Partidos
187,Antonín Barák,cz CZE,"CC,DL",Udinese,it Serie A,24,1994,2.2,1,0,0,9,4,0,7,0,4,0,0,0,16,4,1,80.0,Partidos
188,Antonín Barák,cz CZE,CC,Lecce,it Serie A,24,1994,15.2,0,0,0,12,9,2,20,9,10,0,0,0,74,19,27,41.3,Partidos
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,3,0,0,8,5,0,5,8,6,0,0,0,20,7,4,63.6,Partidos
190,Danilo Barbosa,br BRA,"DF,CC",Nice,fr Ligue 1,23,1996,12.5,4,0,0,16,20,0,1,20,21,0,0,0,74,19,18,51.4,Partidos
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0,0,0,0,0,0,3,1,0,0,0,0,4,2,0,100.0,Partidos
192,Enis Bardhi,mk MKD,CC,Levante,es La Liga,24,1995,23.5,5,0,0,46,45,4,65,15,11,1,0,0,118,5,27,15.6,Partidos
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,6,0,0,35,13,0,33,30,36,0,0,0,80,36,24,60.0,Partidos
194,Nicolò Barella,it ITA,CC,Inter,it Serie A,22,1997,22.4,11,0,0,39,37,2,38,14,21,1,0,0,147,19,23,45.2,Partidos
195,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,30,1989,6.5,3,1,1,15,10,0,3,16,12,0,0,0,44,14,6,70.0,Partidos
196,Antonino Barillà,it ITA,CC,Parma,it Serie A,31,1988,18.8,6,0,0,38,22,3,25,17,31,0,0,0,80,17,15,53.1,Partidos
197,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,22,1997,3.5,0,0,0,4,4,0,10,0,1,0,0,0,23,5,6,45.5,Partidos
198,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,25,1993,12.3,0,0,0,9,15,0,12,7,9,0,0,0,69,12,13,48.0,Partidos
199,Aymen Barkok,ma MAR,"DL,CC",Düsseldorf,de Bundesliga,21,1998,0.9,0,0,0,0,0,0,0,3,1,0,0,0,4,1,1,50.0,Partidos
200,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,29,1989,15.0,4,0,0,35,40,13,5,6,5,1,0,0,37,58,85,40.6,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
201,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,21,1997,23.1,0,0,0,20,29,4,41,8,11,1,0,0,91,28,38,42.4,Partidos
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,7.1,3,0,0,9,13,1,34,8,5,0,1,0,36,7,7,50.0,Partidos
203,Antonio Barreca,it ITA,"DF,DL",Genoa,it Serie A,24,1995,12.2,0,0,0,13,4,3,62,1,7,0,0,0,26,8,14,36.4,Partidos
204,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,19,2000,10.4,4,0,0,26,23,0,5,9,21,0,0,0,64,19,19,50.0,Partidos
205,Ander Barrenetxea,es ESP,"DL,CC",Real Sociedad,es La Liga,17,2001,4.9,1,0,0,14,5,1,23,3,9,0,1,0,23,4,6,40.0,Partidos
206,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,35,1984,1.0,0,0,0,1,2,0,0,0,3,0,0,0,3,0,1,0.0,Partidos
207,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,20,1998,15.0,1,0,0,22,12,2,59,5,13,0,0,0,65,11,22,33.3,Partidos
208,Musa Barrow,gm GAM,"DL,CC",Atalanta,it Serie A,20,1998,2.1,0,0,0,4,7,1,3,0,1,0,0,0,5,4,10,28.6,Partidos
209,Fin Bartels,de GER,"CC,DL",Werder Bremen,de Bundesliga,32,1987,3.8,2,0,0,8,0,1,10,1,5,0,0,0,16,4,10,28.6,Partidos
210,Marc Bartra,es ESP,"DF,CC",Betis,es La Liga,28,1991,28.0,8,0,0,34,27,1,2,35,34,0,3,0,152,98,66,59.8,Partidos
211,Daniele Baselli,it ITA,CC,Torino,it Serie A,27,1992,14.2,3,0,0,20,14,0,51,25,23,0,0,0,100,9,12,42.9,Partidos
212,Chris Basham,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,4,0,0,26,31,5,51,77,48,0,1,0,188,107,62,63.3,Partidos
213,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,22,1996,11.0,4,0,0,13,14,1,47,9,22,0,0,0,53,18,8,69.2,Partidos
214,Thomas Basila,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,1,0,0,3,2,0,6,4,3,0,0,0,30,4,5,44.4,Partidos
215,Gil Bastião Dias,pt POR,"CC,DF",Granada,es La Liga,22,1996,4.0,1,0,0,8,1,0,4,3,14,0,0,0,23,5,9,35.7,Partidos
216,Gil Bastião Dias,pt POR,"DF,CC",Monaco,fr Ligue 1,22,1996,11.7,3,0,0,13,15,2,23,13,33,0,0,0,84,14,12,53.8,Partidos
217,Borja Bastón,es ESP,"CC,DL",Aston Villa,eng Premier League,26,1992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,Partidos
218,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,20,1999,21.3,9,1,1,37,28,0,20,26,17,0,1,0,135,43,25,63.2,Partidos
219,Bastos,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,4,0,0,15,6,0,1,13,5,0,1,1,32,11,13,45.8,Partidos
220,Oliver Batista-Meier,de GER,CC,Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Partidos
221,Michy Batshuayi,be BEL,DL,Chelsea,eng Premier League,25,1993,2.7,0,0,0,4,4,7,0,0,1,0,0,0,11,6,13,31.6,Partidos
222,Cristian Battocchio,it ITA,CC,Brest,fr Ligue 1,27,1992,15.5,1,0,0,9,7,0,44,19,24,1,0,0,103,9,19,32.1,Partidos
223,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,29,1990,30.0,1,0,0,0,8,0,0,3,0,0,0,0,42,8,2,80.0,Partidos
224,Julian Baumgartlinger,at AUT,CC,Leverkusen,de Bundesliga,31,1988,19.9,4,0,0,29,32,1,3,20,21,0,0,0,123,20,14,58.8,Partidos
225,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,19,1999,16.6,3,0,0,37,29,6,17,8,17,1,0,0,70,43,46,48.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
226,Noah Joel Sarenren Bazee,ng NGA,DL,Augsburg,de Bundesliga,22,1996,4.2,1,0,0,2,12,0,10,5,3,1,0,0,17,12,21,36.4,Partidos
227,Ihlas Bebou,tg TOG,"DL,CC",Hoffenheim,de Bundesliga,25,1994,23.4,1,0,0,25,29,6,37,11,15,0,0,0,99,58,61,48.7,Partidos
228,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,23,1996,24.6,8,0,0,44,27,1,5,45,25,0,2,0,96,61,23,72.6,Partidos
229,Sheraldo Becker,sr SUR,"CC,DL",Union Berlin,de Bundesliga,24,1995,6.0,1,0,0,9,5,3,17,0,1,0,0,0,27,2,11,15.4,Partidos
230,Timo Becker,de GER,"DF,CC",Schalke 04,de Bundesliga,22,1997,3.7,0,0,0,2,2,0,4,3,9,0,0,0,15,6,7,46.2,Partidos
231,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,4,0,0,33,12,0,1,77,38,0,1,1,161,125,46,73.1,Partidos
232,Asmir Begović,ba BIH,PO,Milan,it Serie A,32,1987,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
233,Valon Behrami,ch SUI,CC,Genoa,it Serie A,34,1985,12.3,4,1,1,36,26,0,1,9,26,0,0,0,70,12,11,52.2,Partidos
234,Maximilian Beier,de GER,DL,Hoffenheim,de Bundesliga,16,2002,1.2,1,0,0,3,1,2,3,0,2,0,0,0,4,2,5,28.6,Partidos
235,Gaëtan Belaud,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,0,0,0,6,5,0,14,15,7,0,0,0,27,7,12,36.8,Partidos
236,Ishak Belfodil,dz ALG,"DL,CC",Hoffenheim,de Bundesliga,27,1992,3.0,0,0,0,4,1,5,0,0,0,0,0,0,2,5,9,35.7,Partidos
237,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,25,1994,20.2,4,0,0,29,33,1,4,53,24,0,0,0,116,13,30,30.2,Partidos
238,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
239,Raoul Bellanova,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0,0,0,1,1,0,0,0,1,0,0,0,1,0,2,0.0,Partidos
240,Karim Bellarabi,de GER,"DL,DF",Leverkusen,de Bundesliga,29,1990,15.8,2,0,0,22,14,6,110,10,11,1,0,0,67,2,4,33.3,Partidos
241,Jean-Ricner Bellegarde,fr FRA,CC,Strasbourg,fr Ligue 1,21,1998,16.6,2,0,0,31,31,0,33,22,27,1,0,0,100,9,26,25.7,Partidos
242,Héctor Bellerín,es ESP,"DF,CC",Arsenal,eng Premier League,24,1995,12.9,2,0,0,15,3,1,27,19,13,0,0,0,54,13,16,44.8,Partidos
243,Andrea Belotti,it ITA,DL,Torino,it Serie A,25,1993,33.4,4,0,0,64,103,22,47,5,16,1,0,1,78,108,107,50.2,Partidos
244,Fran Beltrán,es ESP,CC,Celta Vigo,es La Liga,20,1999,20.3,2,1,0,12,11,1,17,14,19,0,1,0,114,8,30,21.1,Partidos
245,Sami Ben Amar,ma MAR,DL,Nîmes,fr Ligue 1,21,1998,0.2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,25.0,Partidos
246,Hatem Ben Arfa,fr FRA,"CC,DL",Valladolid,es La Liga,32,1987,1.8,1,0,0,2,0,1,0,0,0,0,0,0,6,2,0,100.0,Partidos
247,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,28,1990,24.0,1,0,0,10,17,7,32,4,16,1,0,0,78,12,34,26.1,Partidos
248,Marco Benassi,it ITA,CC,Fiorentina,it Serie A,24,1994,10.9,1,0,0,23,6,0,19,4,12,0,0,0,51,5,11,31.3,Partidos
249,Cristian Benavente,pe PER,"CC,DL",Nantes,fr Ligue 1,25,1994,3.9,0,0,0,5,4,0,5,3,5,0,0,0,13,3,14,17.6,Partidos
250,Lars Bender,de GER,"DF,CC",Leverkusen,de Bundesliga,30,1989,15.3,3,0,0,18,11,1,20,24,26,0,0,0,98,24,28,46.2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
251,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,3,0,0,25,21,0,1,67,34,0,0,0,175,109,69,61.2,Partidos
252,Darío Benedetto,ar ARG,DL,Marseille,fr Ligue 1,29,1990,23.3,4,0,0,25,29,6,6,3,9,1,0,0,40,50,78,39.1,Partidos
253,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,21,1997,10.0,3,0,0,14,24,1,59,8,8,0,0,0,56,14,7,66.7,Partidos
254,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,26,1993,26.0,0,0,0,0,1,0,0,0,1,0,0,0,30,9,0,100.0,Partidos
255,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,5,0,0,37,7,1,46,29,25,0,0,1,124,32,28,53.3,Partidos
256,Bilal Benkhedim,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2001,1.5,0,0,0,2,3,0,8,1,3,0,0,0,12,0,2,0.0,Partidos
257,Ismaël Bennacer,dz ALG,CC,Milan,it Serie A,21,1997,27.6,14,0,0,48,36,0,34,54,47,0,2,0,253,16,25,39.0,Partidos
258,Ryan Bennett,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,2,0,0,4,1,0,4,9,2,0,0,0,32,20,13,60.6,Partidos
259,Ryan Bennett,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,0,0,0,3,0,0,2,7,4,0,0,0,22,8,11,42.1,Partidos
260,Keanan Bennetts,eng ENG,CC,M'Gladbach,de Bundesliga,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Partidos
261,Yassine Benrahou,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,20,1999,1.9,0,0,0,1,3,1,8,2,0,0,0,0,11,1,5,16.7,Partidos
262,Yassine Benrahou,fr FRA,"CC,DL",Nîmes,fr Ligue 1,20,1999,8.5,1,0,0,9,27,1,66,2,8,0,0,0,48,1,12,7.7,Partidos
263,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,8,1,1,27,24,2,28,38,17,0,1,0,109,43,20,68.3,Partidos
264,Nabil Bentaleb,dz ALG,CC,Newcastle Utd,eng Premier League,24,1994,8.3,2,0,0,19,5,0,2,19,13,0,0,0,46,14,13,51.9,Partidos
265,Rodrigo Bentancur,uy URU,CC,Juventus,it Serie A,22,1997,24.4,9,0,0,53,28,3,52,32,32,1,0,0,159,33,26,55.9,Partidos
266,Christian Benteke,be BEL,DL,Crystal Palace,eng Premier League,28,1990,14.0,4,1,0,25,20,12,5,4,5,0,0,0,24,143,110,56.5,Partidos
267,Romario Benzar,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,0,0,0,2,0,0,7,0,2,0,0,0,7,1,1,50.0,Partidos
268,Karim Benzema,fr FRA,DL,Real Madrid,es La Liga,31,1987,34.9,0,0,0,21,15,27,23,7,8,0,0,0,71,29,38,43.3,Partidos
269,Yassine Benzia,dz ALG,CC,Dijon,fr Ligue 1,24,1994,1.9,0,0,0,5,8,0,4,3,2,0,0,0,12,1,0,100.0,Partidos
270,Domenico Berardi,it ITA,DL,Sassuolo,it Serie A,24,1994,27.7,6,1,0,57,64,7,113,33,16,0,0,0,143,17,19,47.2,Partidos
271,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,7,0,0,32,49,2,106,30,35,0,2,0,211,54,24,69.2,Partidos
272,Álex Berenguer,es ESP,"CC,DF",Torino,it Serie A,24,1995,20.3,4,0,0,28,40,8,69,18,6,0,0,0,106,15,43,25.9,Partidos
273,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,10,0,0,34,21,1,49,35,35,0,0,1,144,35,28,55.6,Partidos
274,Jóhann Berg Guðmundsson,is ISL,CC,Burnley,eng Premier League,28,1990,6.9,0,0,0,9,4,1,35,7,2,0,0,0,31,7,14,33.3,Partidos
275,Markel Bergara,es ESP,CC,Getafe,es La Liga,33,1986,0.8,2,0,0,3,0,0,2,0,0,0,0,0,2,1,2,33.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
276,Sander Berge,no NOR,CC,Sheffield Utd,eng Premier League,21,1998,10.5,0,0,0,18,5,1,22,10,15,0,0,0,56,35,16,68.6,Partidos
277,Steven Bergwijn,nl NED,"DL,CC",Tottenham,eng Premier League,21,1997,7.8,2,0,0,7,10,0,10,1,6,1,0,0,39,7,8,46.7,Partidos
278,Robert Berić,si SVN,DL,Saint-Étienne,fr Ligue 1,28,1991,4.6,0,0,0,8,5,7,3,4,2,0,0,0,13,3,13,18.8,Partidos
279,Etrit Berisha,al ALB,PO,SPAL,it Serie A,30,1989,26.0,2,0,0,0,5,0,0,1,2,0,0,0,42,7,1,87.5,Partidos
280,Valon Berisha,xk KVX,CC,Lazio,it Serie A,26,1993,0.4,0,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0.0,Partidos
281,Valon Berisha,xk KVX,CC,Düsseldorf,de Bundesliga,26,1993,10.5,1,0,0,12,7,1,14,9,9,0,0,0,49,6,11,35.3,Partidos
282,Sergio Bermejo,es ESP,"CC,DL",Celta Vigo,es La Liga,21,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
283,Bernard,br BRA,"CC,DL",Everton,eng Premier League,26,1992,14.2,2,0,0,19,10,0,36,16,22,0,0,0,81,1,13,7.1,Partidos
284,Federico Bernardeschi,it ITA,"CC,DL",Juventus,it Serie A,25,1994,17.5,6,0,0,31,24,5,55,13,5,0,0,0,61,4,2,66.7,Partidos
285,Bernardo,br BRA,"DF,CC",Brighton,eng Premier League,24,1995,7.5,1,0,0,3,3,4,17,6,16,0,0,0,49,31,8,79.5,Partidos
286,Paul Bernardoni,fr FRA,PO,Nîmes,fr Ligue 1,22,1997,24.5,0,0,0,0,5,0,0,0,0,0,0,0,19,6,1,85.7,Partidos
287,Juan Bernat,es ESP,"DF,CC",Paris S-G,fr Ligue 1,26,1993,15.4,5,0,0,17,16,0,24,10,27,1,0,0,70,9,27,25.0,Partidos
288,Dimitry Bertaud,fr FRA,PO,Montpellier,fr Ligue 1,21,1998,2.2,0,1,0,1,0,0,0,0,0,0,0,0,4,2,0,100.0,Partidos
289,Andrea Bertolacci,it ITA,CC,Sampdoria,it Serie A,28,1991,5.9,3,0,0,8,13,0,3,2,4,1,0,0,32,8,5,61.5,Partidos
290,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,29,1989,30.5,3,1,0,27,33,1,122,37,29,0,0,0,118,58,56,50.9,Partidos
291,Muhamed Bešić,ba BIH,CC,Sheffield Utd,eng Premier League,26,1992,2.8,2,0,0,6,2,0,1,1,6,0,0,0,17,5,3,62.5,Partidos
292,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,19,2000,1.2,1,0,0,2,2,0,1,1,1,0,0,0,2,1,4,20.0,Partidos
293,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,0,0,0,7,14,3,3,25,3,0,0,0,55,54,19,74.0,Partidos
294,Pedro Bigas,es ESP,DF,Eibar,es La Liga,28,1990,19.7,2,0,0,9,19,2,9,36,9,0,1,0,87,65,39,62.5,Partidos
295,Lucas Biglia,ar ARG,CC,Milan,it Serie A,33,1986,7.6,4,0,0,22,7,0,3,7,7,0,1,0,44,12,7,63.2,Partidos
296,El Bilal Touré,ml MLI,DL,Reims,fr Ligue 1,17,2001,5.0,2,0,0,7,5,3,2,1,3,1,0,0,2,15,18,45.5,Partidos
297,Philip Billing,dk DEN,CC,Bournemouth,eng Premier League,23,1996,28.1,8,0,0,38,23,2,14,66,46,0,0,0,162,111,76,59.4,Partidos
298,Cristiano Biraghi,it ITA,DF,Inter,it Serie A,26,1992,17.5,3,0,0,22,22,3,138,13,6,0,0,0,66,4,14,22.2,Partidos
299,Davide Biraschi,it ITA,DF,Genoa,it Serie A,25,1994,21.9,3,1,0,29,25,0,39,34,17,1,1,1,113,37,18,67.3,Partidos
300,Valter Birsa,si SVN,"CC,DL",Cagliari,it Serie A,32,1986,4.8,1,0,0,6,2,0,23,4,6,0,0,0,32,2,1,66.7,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
301,Dimitri Bisoli,it ITA,CC,Brescia,it Serie A,25,1994,23.9,6,0,0,38,46,6,64,25,35,0,0,0,143,28,37,43.1,Partidos
302,Yves Bissouma,ml MLI,CC,Brighton,eng Premier League,22,1996,14.0,4,0,0,31,15,0,6,21,38,0,0,0,105,16,15,51.6,Partidos
303,Leonardo Bittencourt,de GER,CC,Hoffenheim,de Bundesliga,25,1993,0.0,1,0,0,1,2,1,0,0,1,0,0,0,2,0,0,,Partidos
304,Leonardo Bittencourt,de GER,"DL,CC",Werder Bremen,de Bundesliga,25,1993,21.0,6,0,0,52,50,11,87,12,28,0,0,0,99,17,46,27.0,Partidos
305,Birkir Bjarnason,is ISL,"CC,DL",Brescia,it Serie A,31,1988,8.9,1,0,0,17,18,0,14,5,3,0,0,0,43,7,4,63.6,Partidos
306,Rubén Blanco,es ESP,PO,Celta Vigo,es La Liga,24,1995,32.9,4,0,0,1,4,0,0,0,1,0,1,0,18,8,1,88.9,Partidos
307,Ludovic Blas,fr FRA,"DL,CC",Nantes,fr Ligue 1,21,1997,20.5,0,0,0,26,27,1,11,14,18,0,0,0,103,17,35,32.7,Partidos
308,Pablo de Blasis,ar ARG,"DF,CC",Eibar,es La Liga,31,1988,17.8,1,0,0,17,12,1,85,24,32,0,1,0,116,24,44,35.3,Partidos
309,Alejandro Blesa,es ESP,CC,Levante,es La Liga,17,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,Partidos
310,Alexis Blin,fr FRA,CC,Amiens,fr Ligue 1,22,1996,20.5,4,0,0,32,27,1,18,16,25,0,0,0,136,40,39,50.6,Partidos
311,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20.0,5,1,0,18,6,0,7,33,14,0,0,0,134,38,18,67.9,Partidos
312,Kevin-Prince Boateng,gh GHA,DL,Fiorentina,it Serie A,32,1987,6.7,2,0,0,12,21,4,4,1,1,0,0,0,11,20,34,37.0,Partidos
