Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Toques,Toques,Toques,Toques,Toques,Toques,Toques,Tomas,Tomas,Tomas,Tomas,Tomas,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Recepción,Recepción,Unnamed: 31_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2129,Rubén Rochina,es ESP,CC,Levante,es La Liga,28,1991,20.8,1248,30,244,621,400,22,1248,77,50,64.9,27,35.1,714,3815,1550,28,22,5,50,40,863,88,Partidos
2130,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,28,1990,21.5,1412,39,299,864,259,15,1412,14,13,92.9,1,7.1,704,3999,2206,37,30,3,25,11,888,41,Partidos
2131,Rodri,es ESP,CC,Manchester City,eng Premier League,23,1996,27.6,2809,82,518,1848,471,28,2809,33,30,90.9,3,9.1,2085,9707,5115,41,71,1,22,28,2212,21,Partidos
2132,Rodrigo,es ESP,DL,Valencia,es La Liga,28,1991,20.9,826,19,76,383,373,75,826,36,22,61.1,13,36.1,581,3496,1652,60,39,18,43,23,687,143,Partidos
2133,Kévin Rodrigues,pt POR,"DF,CC",Leganés,es La Liga,25,1994,21.5,1060,43,250,413,407,28,1060,51,36,70.6,15,29.4,487,2308,1043,27,27,6,52,29,546,106,Partidos
2134,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,9,0,3,3,3,1,9,0,0,,0,,4,14,10,0,2,0,1,0,7,3,Partidos
2135,Ángel Rodríguez,es ESP,DL,Getafe,es La Liga,32,1987,15.6,524,9,27,197,309,83,523,33,20,60.6,13,39.4,345,1952,625,31,13,15,70,29,400,106,Partidos
2136,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Leganés,es La Liga,21,1998,21.3,1114,11,119,524,494,53,1112,84,43,51.2,41,48.8,617,4151,1872,65,59,15,56,17,681,111,Partidos
2137,Dani Rodríguez,es ESP,"CC,DL",Mallorca,es La Liga,31,1988,33.8,1557,49,258,850,479,59,1556,89,47,52.8,42,47.2,1015,6157,3193,85,59,12,71,52,1052,107,Partidos
2138,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,25,1994,10.4,615,27,181,369,72,7,615,15,13,86.7,2,13.3,357,1317,510,4,12,0,10,9,403,10,Partidos
2139,James Rodríguez,co COL,"CC,DL",Real Madrid,es La Liga,28,1991,4.7,348,0,38,175,139,8,348,1,1,100.0,0,0.0,236,1052,389,10,7,0,8,3,263,27,Partidos
2140,Jay Rodriguez,eng ENG,DL,Burnley,eng Premier League,30,1989,22.4,779,20,68,323,398,82,778,39,18,46.2,21,53.8,444,2110,746,31,27,14,62,43,551,126,Partidos
2141,Mario Rodriguez,es ESP,CC,Granada,es La Liga,22,1997,0.0,1,0,0,1,0,0,1,0,0,,0,,2,11,4,0,0,0,0,0,2,1,Partidos
2142,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,312,14,95,167,50,0,312,2,0,0.0,2,100.0,198,932,518,11,9,0,0,5,207,12,Partidos
2143,Rodrygo,br BRA,DL,Real Madrid,es La Liga,18,2001,11.3,640,1,54,259,338,62,640,55,27,49.1,28,50.9,475,2903,1676,55,36,26,35,8,525,132,Partidos
2144,Jack Rodwell,eng ENG,CC,Sheffield Utd,eng Premier League,28,1991,0.2,3,1,3,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Partidos
2145,Marko Rog,hr CRO,CC,Cagliari,it Serie A,24,1995,25.7,1486,36,302,810,399,30,1486,82,53,64.6,29,35.4,823,5296,3117,82,75,8,41,37,953,78,Partidos
2146,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,436,58,238,188,12,9,436,0,0,,0,,257,1249,640,4,1,0,4,1,278,0,Partidos
2147,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,822,40,205,403,219,14,822,19,12,63.2,7,36.8,483,2956,1706,44,39,4,10,4,552,55,Partidos
2148,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,74,8,25,37,12,2,74,1,0,0.0,1,100.0,33,137,70,0,1,0,0,0,41,1,Partidos
2149,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,1188,151,529,639,23,9,1188,1,1,100.0,0,0.0,717,3789,2276,4,1,0,3,0,852,2,Partidos
2150,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,2331,272,1090,1170,83,21,2331,4,2,50.0,2,50.0,1468,7099,4046,17,23,1,8,0,1613,4,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2151,Alaixys Romao,tg TOG,CC,Reims,fr Ligue 1,35,1984,19.8,1184,56,341,740,119,15,1184,20,15,75.0,5,25.0,599,3222,1520,14,18,0,20,15,767,15,Partidos
2152,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,1913,302,1091,735,106,30,1913,24,17,70.8,7,29.2,1113,5847,3219,19,14,1,10,4,1179,11,Partidos
2153,Luka Romero,ar ARG,DL,Mallorca,es La Liga,14,2004,0.1,1,0,0,1,0,0,1,0,0,,0,,2,36,4,0,0,0,0,0,2,0,Partidos
2154,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,27,1991,20.7,1291,66,268,869,165,4,1291,16,13,81.3,3,18.8,584,2523,1221,17,22,0,14,4,733,13,Partidos
2155,Rômulo,it ITA,CC,Brescia,it Serie A,32,1987,19.1,720,21,148,303,282,31,720,37,24,64.9,13,35.1,425,2851,1422,45,36,7,38,18,473,107,Partidos
2156,Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,11,1,4,5,2,0,11,0,0,,0,,4,43,23,1,1,0,0,0,6,0,Partidos
2157,Cristiano Ronaldo,pt POR,DL,Juventus,it Serie A,34,1985,32.4,1699,26,74,638,1002,217,1686,87,53,60.9,34,39.1,1220,7615,4216,167,126,53,72,32,1456,321,Partidos
2158,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,738,71,301,394,60,3,738,21,18,85.7,3,14.3,316,2146,1044,14,11,1,9,4,290,13,Partidos
2159,Valentin Rongier,fr FRA,CC,Marseille,fr Ligue 1,24,1994,19.9,1535,24,232,965,347,30,1534,31,27,87.1,4,12.9,948,4749,2283,39,28,5,32,21,1063,40,Partidos
2160,Valentin Rongier,fr FRA,CC,Nantes,fr Ligue 1,24,1994,3.0,204,2,18,109,78,6,204,3,3,100.0,0,0.0,124,524,212,5,3,2,6,2,140,12,Partidos
2161,Marten de Roon,nl NED,"CC,DF",Atalanta,it Serie A,28,1991,30.2,2332,81,485,1406,452,17,2332,16,9,56.3,7,43.8,1434,5909,2885,36,37,0,21,9,1630,46,Partidos
2162,Roberto Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,1141,61,292,460,396,18,1141,21,11,52.4,10,47.6,490,2108,1016,29,22,4,20,9,546,101,Partidos
2163,Antonio Rosati,it ITA,PO,Torino,it Serie A,36,1983,1.0,40,40,40,0,0,0,40,0,0,,0,,19,96,41,0,0,0,0,0,13,0,Partidos
2164,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,680,45,182,322,184,13,680,20,10,50.0,10,50.0,384,1884,1155,23,15,2,11,5,423,30,Partidos
2165,Danny Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,497,22,152,281,69,4,497,9,5,55.6,4,44.4,301,1381,772,4,12,0,6,1,291,21,Partidos
2166,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,1307,285,824,474,18,6,1307,2,2,100.0,0,0.0,624,2779,1419,4,6,1,1,2,809,0,Partidos
2167,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,28,1991,0.1,3,3,3,0,0,0,3,0,0,,0,,3,5,0,0,0,0,0,0,2,0,Partidos
2168,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,1416,74,402,622,420,44,1416,88,47,53.4,41,46.6,703,4296,2385,77,54,22,45,28,707,120,Partidos
2169,Nolan Roux,fr FRA,DL,Nîmes,fr Ligue 1,31,1988,6.5,216,7,17,89,111,34,216,7,2,28.6,5,71.4,107,472,166,5,2,3,16,8,142,39,Partidos
2170,Nicolò Rovella,it ITA,CC,Genoa,it Serie A,17,2001,1.2,76,0,14,53,11,0,76,1,1,100.0,0,0.0,55,271,83,1,2,0,2,0,50,2,Partidos
2171,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,1942,240,847,925,184,58,1942,19,11,57.9,8,42.1,952,4632,2716,38,33,6,16,14,1095,27,Partidos
2172,Rubén,es ESP,PO,Osasuna,es La Liga,35,1984,17.6,554,465,552,2,0,0,554,2,2,100.0,0,0.0,253,1711,1111,0,0,0,0,0,190,0,Partidos
2173,Waldo Rubio,es ESP,"CC,DL",Valladolid,es La Liga,23,1995,9.8,427,16,94,171,173,20,427,38,18,47.4,20,52.6,282,2094,1174,39,25,14,15,11,292,56,Partidos
2174,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19.0,1667,152,738,872,68,16,1667,4,3,75.0,1,25.0,1145,6329,3816,11,23,0,5,3,1216,0,Partidos
2175,Sebastian Rudy,de GER,"CC,DF",Hoffenheim,de Bundesliga,29,1990,30.4,1800,58,401,996,416,19,1800,26,18,69.2,8,30.8,903,3729,1929,35,33,0,34,18,1141,72,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2176,Stéphane Ruffier,fr FRA,PO,Saint-Étienne,fr Ligue 1,32,1986,22.0,671,584,670,1,0,0,671,0,0,,0,,272,1673,1170,0,0,0,0,0,252,0,Partidos
2177,Dion Ruffo Luci,it ITA,CC,Bologna,it Serie A,18,2001,0.0,1,0,0,1,0,0,1,0,0,,0,,1,3,0,0,0,0,1,0,1,0,Partidos
2178,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,509,36,210,286,14,6,509,0,0,,0,,314,1405,681,2,2,0,1,0,350,0,Partidos
2179,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,2204,57,479,1120,620,26,2204,35,24,68.6,11,31.4,1403,6149,3855,70,53,7,17,14,1606,146,Partidos
2180,Aitor Ruibal,es ESP,"DF,CC",Leganés,es La Liga,23,1996,13.6,564,12,97,241,241,36,564,60,33,55.0,27,45.0,348,2106,1145,40,28,16,19,22,350,74,Partidos
2181,Fabián Ruiz Peña,es ESP,CC,Napoli,it Serie A,23,1996,29.8,2638,56,371,1587,698,42,2638,45,33,73.3,12,26.7,1842,8341,4538,86,79,8,29,31,2156,132,Partidos
2182,Gerónimo Rulli,ar ARG,PO,Montpellier,fr Ligue 1,27,1992,25.0,949,779,945,6,0,0,949,0,0,,0,,480,2729,2000,0,0,0,1,0,375,0,Partidos
2183,Lukas Rupp,de GER,"DL,CC",Norwich City,eng Premier League,28,1991,7.7,352,22,88,182,85,13,352,6,4,66.7,2,33.3,196,793,233,3,5,1,15,18,218,23,Partidos
2184,Lukas Rupp,de GER,CC,Hoffenheim,de Bundesliga,28,1991,3.8,213,8,37,119,60,10,213,9,2,22.2,7,77.8,110,602,213,7,4,2,12,8,144,18,Partidos
2185,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,27,1992,38.0,1563,1258,1557,6,0,0,1563,0,0,,0,,907,4733,2872,0,0,0,2,0,852,0,Partidos
2186,Julian Ryerson,no NOR,"DF,CC",Union Berlin,de Bundesliga,21,1997,4.1,219,16,68,95,60,5,219,12,7,58.3,5,41.7,126,580,256,10,8,1,5,7,101,9,Partidos
2187,Frederik Rønnow,dk DEN,PO,Eint Frankfurt,de Bundesliga,26,1992,9.0,372,310,369,3,0,0,372,0,0,,0,,201,894,602,0,0,0,1,0,178,0,Partidos
2188,João Victor Santos Sá,br BRA,"CC,DL",Wolfsburg,de Bundesliga,25,1994,18.1,669,8,80,292,312,54,669,48,30,62.5,18,37.5,394,2448,1274,48,31,20,45,27,415,100,Partidos
2189,Roli Pereira de Sa,fr FRA,CC,Nantes,fr Ligue 1,22,1996,0.1,14,0,1,8,5,0,14,0,0,,0,,12,78,23,0,2,0,0,0,11,0,Partidos
2190,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,718,35,167,390,166,14,718,19,10,52.6,9,47.4,408,1789,933,25,18,5,9,12,415,53,Partidos
2191,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,2394,137,834,1062,528,20,2394,41,26,63.4,15,36.6,1110,6651,4647,103,78,2,46,13,1268,89,Partidos
2192,Abdelhamid Sabiri,ma MAR,CC,Paderborn 07,de Bundesliga,22,1996,11.6,598,39,137,337,131,16,597,40,25,62.5,15,37.5,361,1716,737,15,10,1,28,27,413,16,Partidos
2193,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,25,1994,27.8,1818,34,238,952,649,68,1818,31,16,51.6,15,48.4,911,4435,2347,68,56,12,36,28,1274,169,Partidos
2194,Ihsan Sacko,fr FRA,DL,Nice,fr Ligue 1,22,1997,1.6,61,0,4,24,33,9,61,6,2,33.3,4,66.7,46,256,117,3,2,3,6,3,51,21,Partidos
2195,Alexis Saelemaekers,be BEL,"DL,DF",Milan,it Serie A,20,1999,7.6,408,5,46,173,194,20,408,18,8,44.4,10,55.6,242,1107,609,21,15,10,12,6,274,78,Partidos
2196,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,206,23,114,86,7,0,206,0,0,,0,,118,530,201,1,2,0,3,0,127,0,Partidos
2197,Nuri Şahin,tr TUR,CC,Werder Bremen,de Bundesliga,30,1988,13.9,928,57,222,546,169,4,928,16,10,62.5,6,37.5,487,1858,1006,9,18,1,8,5,512,14,Partidos
2198,Wesley Saïd,fr FRA,"CC,DL",Toulouse,fr Ligue 1,24,1995,12.9,560,15,88,284,197,41,560,41,28,68.3,13,31.7,335,2400,1368,43,23,9,25,17,380,84,Partidos
2199,Allan Saint-Maximin,fr FRA,"CC,DL",Newcastle Utd,eng Premier League,22,1997,20.7,766,12,115,310,388,78,766,180,121,67.2,59,32.8,616,6374,3852,125,74,46,73,51,561,92,Partidos
2200,Théo Sainte-Luce,fr FRA,"CC,DF",Nîmes,fr Ligue 1,20,1998,0.2,1,0,0,1,0,0,1,0,0,,0,,2,12,1,0,0,0,0,1,2,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2201,Borja Sainz,es ESP,"CC,DL",Alavés,es La Liga,18,2001,6.4,231,2,51,79,107,23,231,30,12,40.0,18,60.0,152,1080,501,17,8,6,28,12,129,30,Partidos
2202,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,1996,162,859,1056,88,28,1996,10,7,70.0,3,30.0,926,3842,2349,10,8,2,13,5,1192,9,Partidos
2203,Bukayo Saka,eng ENG,"DF,DL",Arsenal,eng Premier League,17,2001,19.5,1048,35,250,409,395,59,1048,55,32,58.2,23,41.8,602,3892,2172,67,41,24,42,22,692,143,Partidos
2204,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18.0,1321,38,321,709,297,16,1321,24,13,54.2,11,45.8,703,2931,1747,39,22,6,20,14,775,90,Partidos
2205,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,641,92,368,271,9,3,641,5,4,80.0,1,20.0,357,1518,730,1,2,0,6,5,400,2,Partidos
2206,Jacopo Sala,it ITA,DF,SPAL,it Serie A,27,1991,9.5,561,32,166,229,174,11,561,11,5,45.5,6,54.5,283,1367,690,20,18,2,14,6,325,40,Partidos
2207,Mohamed Salah,eg EGY,DL,Liverpool,eng Premier League,27,1992,32.0,1368,4,59,385,935,291,1365,83,50,60.2,33,39.8,1037,5484,2722,105,51,72,88,67,1090,347,Partidos
2208,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,28,1991,3.8,184,25,96,85,3,2,184,0,0,,0,,98,569,378,1,0,0,2,0,119,0,Partidos
2209,Eddie Salcedo,it ITA,"DL,CC",Hellas Verona,it Serie A,17,2001,7.6,302,4,20,111,174,39,302,16,7,43.8,9,56.3,199,1057,423,24,14,8,26,18,254,75,Partidos
2210,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11.0,674,77,344,315,22,4,674,7,6,85.7,1,14.3,390,2731,1623,20,6,0,11,10,395,7,Partidos
2211,Yannis Salibur,fr FRA,"CC,DL",Mallorca,es La Liga,28,1991,0.9,48,1,4,21,24,6,48,4,3,75.0,1,25.0,31,188,129,7,2,3,1,2,40,11,Partidos
2212,Romain Salin,fr FRA,PO,Rennes,fr Ligue 1,35,1984,4.0,142,128,141,1,0,0,142,0,0,,0,,70,428,307,0,0,0,0,0,43,0,Partidos
2213,Mohammed Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,1422,232,805,604,25,16,1422,10,10,100.0,0,0.0,709,4033,1557,2,6,1,13,6,751,2,Partidos
2214,Roland Sallai,hu HUN,"CC,DL",Freiburg,de Bundesliga,22,1997,12.9,506,7,58,202,255,44,506,49,26,53.1,23,46.9,336,2358,1093,47,24,8,35,15,384,89,Partidos
2215,Lazar Samardzic,rs SRB,"CC,DL",Hertha BSC,de Bundesliga,17,2002,0.4,15,1,5,7,3,0,15,2,1,50.0,1,50.0,5,66,28,2,1,0,1,0,7,0,Partidos
2216,Diadie Samassékou,ml MLI,CC,Hoffenheim,de Bundesliga,23,1996,14.6,763,48,212,441,118,8,763,23,16,69.6,7,30.4,399,1615,723,6,13,1,15,7,430,23,Partidos
2217,Mbwana Samatta,tz TAN,DL,Aston Villa,eng Premier League,26,1992,10.5,270,7,13,124,137,33,270,15,9,60.0,6,40.0,137,657,154,6,4,1,26,12,195,49,Partidos
2218,Mama Samba Baldé,gw GNB,"DL,CC",Dijon,fr Ligue 1,23,1995,18.6,642,22,100,274,284,79,642,52,26,50.0,26,50.0,392,2357,1053,44,19,21,70,36,418,148,Partidos
2219,Junior Sambia,fr FRA,"DF,CC",Montpellier,fr Ligue 1,22,1996,6.5,330,13,76,150,108,7,330,15,6,40.0,9,60.0,169,1101,605,14,14,0,13,7,193,26,Partidos
2220,Frédéric Sammaritano,fr FRA,"CC,DL",Dijon,fr Ligue 1,33,1986,5.8,321,0,32,148,148,7,321,14,10,71.4,4,28.6,183,1067,524,22,9,2,14,13,213,41,Partidos
2221,Fede San Emeterio,es ESP,CC,Valladolid,es La Liga,22,1997,19.5,814,37,244,495,80,3,814,2,2,100.0,0,0.0,360,1242,406,0,6,0,9,4,477,6,Partidos
2222,Mikel San José,es ESP,CC,Athletic Club,es La Liga,30,1989,4.0,191,17,65,98,30,5,191,4,1,25.0,3,75.0,74,205,72,0,1,0,5,3,98,1,Partidos
2223,Antonio Sanabria,py PAR,DL,Genoa,it Serie A,23,1996,15.4,553,13,47,280,235,55,553,36,21,58.3,15,41.7,362,2316,826,30,27,9,49,16,422,92,Partidos
2224,Oihan Sancet,es ESP,"CC,DL",Athletic Club,es La Liga,19,2000,8.2,298,3,33,142,126,19,298,27,16,59.3,11,40.7,185,1187,435,11,7,2,29,17,219,39,Partidos
2225,Renato Sanches,pt POR,"CC,DL",Lille,fr Ligue 1,21,1997,16.5,1210,17,113,741,378,28,1210,72,50,69.4,22,30.6,692,4013,2384,45,43,15,45,32,850,64,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2226,Renato Sanches,pt POR,CC,Bayern Munich,de Bundesliga,21,1997,0.1,10,0,1,4,5,1,10,0,0,,0,,9,38,25,0,0,0,0,0,8,1,Partidos
2227,Alexis Sánchez,cl CHI,DL,Inter,it Serie A,30,1988,10.3,504,2,28,201,281,52,503,28,22,78.6,6,21.4,331,1761,581,22,15,9,28,19,395,95,Partidos
2228,Carlos Sánchez,co COL,CC,West Ham,eng Premier League,33,1986,1.3,64,3,10,48,6,0,64,1,1,100.0,0,0.0,29,97,14,0,0,0,0,1,34,0,Partidos
2229,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,23,1996,27.0,1857,256,928,895,46,15,1857,10,8,80.0,2,20.0,1188,4972,2501,10,10,1,12,6,1213,9,Partidos
2230,Germán Sánchez,es ESP,DF,Granada,es La Liga,32,1986,25.5,1172,169,712,430,35,21,1172,1,1,100.0,0,0.0,611,2950,1196,3,4,1,2,0,629,4,Partidos
2231,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,239,33,137,100,6,4,239,3,2,66.7,1,33.3,140,743,390,2,1,0,0,0,140,0,Partidos
2232,Manu Sánchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,205,3,47,103,58,5,205,6,2,33.3,4,66.7,112,642,380,11,7,1,1,4,107,22,Partidos
2233,Víctor Sánchez,es ESP,CC,Espanyol,es La Liga,31,1987,18.8,1171,46,262,645,277,9,1171,16,12,75.0,4,25.0,580,2995,1280,24,16,5,29,22,693,44,Partidos
2234,Jadon Sancho,eng ENG,"DL,CC",Dortmund,de Bundesliga,19,2000,25.4,1889,8,144,791,984,122,1889,138,77,55.8,61,44.2,1286,8217,4153,135,106,48,61,33,1579,298,Partidos
2235,Alex Sandro,br BRA,DF,Juventus,it Serie A,28,1991,26.5,2244,86,541,1119,602,30,2244,56,37,66.1,19,33.9,1462,7224,3972,91,88,10,23,16,1538,83,Partidos
2236,Leroy Sané,de GER,DL,Manchester City,eng Premier League,23,1996,0.1,9,0,0,2,7,1,9,0,0,,0,,7,39,19,2,1,1,0,0,8,4,Partidos
2237,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,831,70,365,437,35,17,831,11,8,72.7,3,27.3,456,2413,1289,11,3,1,7,8,511,10,Partidos
2238,Luca Sangalli,es ESP,CC,Real Sociedad,es La Liga,24,1995,4.1,228,0,27,125,78,7,228,9,6,66.7,3,33.3,139,835,426,13,12,1,10,5,172,16,Partidos
2239,Ibrahim Sangaré,ci CIV,CC,Toulouse,fr Ligue 1,21,1997,24.2,1609,94,396,984,252,28,1609,39,30,76.9,9,23.1,933,4534,2363,35,27,2,40,25,997,23,Partidos
2240,Oier Sanjurjo,es ESP,CC,Osasuna,es La Liga,33,1986,25.8,1270,54,261,811,217,26,1270,13,8,61.5,5,38.5,495,2063,872,13,15,1,20,13,571,28,Partidos
2241,Yaya Sanogo,fr FRA,DL,Toulouse,fr Ligue 1,26,1993,10.1,294,14,29,138,130,44,293,3,1,33.3,2,66.7,152,479,146,4,2,0,25,12,216,44,Partidos
2242,Morgan Sanson,fr FRA,CC,Marseille,fr Ligue 1,24,1994,24.1,1228,15,137,677,449,57,1228,64,40,62.5,24,37.5,853,5639,2622,96,69,19,68,56,878,142,Partidos
2243,Nicola Sansone,it ITA,"DL,CC",Bologna,it Serie A,27,1991,25.2,1322,11,140,559,649,90,1318,86,42,48.8,44,51.2,909,5638,2641,80,47,39,54,46,966,200,Partidos
2244,Baptiste Santamaria,fr FRA,CC,Angers,fr Ligue 1,24,1995,27.8,1668,64,412,1057,220,23,1668,42,31,73.8,11,26.2,703,3647,1979,36,22,5,33,24,993,16,Partidos
2245,Federico Santander,py PAR,DL,Bologna,it Serie A,28,1991,8.6,381,13,24,174,188,49,380,5,4,80.0,1,20.0,203,914,288,13,6,7,33,9,288,73,Partidos
2246,Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,469,14,122,255,99,6,469,16,11,68.8,5,31.3,273,1757,925,17,11,2,7,3,304,35,Partidos
2247,Samir Santos,br BRA,DF,Udinese,it Serie A,24,1994,17.2,931,96,420,453,65,10,931,6,4,66.7,2,33.3,510,2617,1634,18,18,0,8,3,573,11,Partidos
2248,Riccardo Saponara,it ITA,"CC,DL",Genoa,it Serie A,27,1991,1.9,104,4,18,43,44,8,104,6,2,33.3,4,66.7,64,365,251,6,4,2,3,1,73,9,Partidos
2249,Riccardo Saponara,it ITA,"CC,DL",Lecce,it Serie A,27,1991,10.5,617,11,81,286,259,44,617,36,20,55.6,16,44.4,435,2869,1582,58,31,22,20,20,490,84,Partidos
2250,Ivan Šaponjić,rs SRB,"DF,DL",Atlético Madrid,es La Liga,21,1997,0.1,3,0,0,0,3,2,3,0,0,,0,,0,0,0,0,0,0,0,0,2,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
2251,Pablo Sarabia,es ESP,"DL,CC",Paris S-G,fr Ligue 1,27,1992,12.9,822,7,62,377,387,66,822,9,5,55.6,4,44.4,509,2412,1374,41,34,11,31,11,655,185,Partidos
2252,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2.0,162,7,45,84,38,3,162,3,3,100.0,0,0.0,70,486,290,6,3,0,4,1,88,7,Partidos
2253,Josh Sargent,us USA,DL,Werder Bremen,de Bundesliga,19,2000,15.7,544,25,77,262,210,53,544,30,18,60.0,12,40.0,358,1646,524,17,12,5,52,32,404,79,Partidos
2254,Bouna Sarr,sn SEN,"DF,DL",Marseille,fr Ligue 1,27,1992,24.0,1677,42,339,810,558,37,1677,86,49,57.0,37,43.0,1057,6562,3342,103,81,12,52,32,1059,142,Partidos
2255,Ismaila Sarr,sn SEN,"DL,CC",Watford,eng Premier League,21,1998,22.5,868,11,92,308,490,102,868,96,47,49.0,49,51.0,680,5012,2630,107,72,34,75,56,678,200,Partidos
2256,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,1313,101,550,705,65,4,1313,3,3,100.0,0,0.0,726,3819,2399,13,9,1,9,4,967,2,Partidos
2257,Sidy Sarr,sn SEN,CC,Nîmes,fr Ligue 1,23,1996,12.9,672,28,159,407,116,30,672,14,9,64.3,5,35.7,269,1259,649,7,6,0,16,6,390,21,Partidos
