RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
3325,Simone Trimboli,it ITA,CC,Sampdoria,it Serie A,19.0,2002.0,5,65.0,13.0,1.9,0.7,0,,0,5,13.0,30,0.6,1.0,2.0,-1.0,-1.38,-0.96,1.8,2.0,-0.2,-0.34,0.18
3326,Christopher Trimmel,at AUT,"DF,DL",Union Berlin,de Bundesliga,34.0,1987.0,25,1990.0,80.0,65.0,22.1,23,85.0,14,2,15.0,8,1.88,32.0,25.0,7.0,0.32,0.4,30.4,24.2,6.2,0.28,0.09
3327,Francisco Trincão,pt POR,"DL,CC",Wolves,eng Premier League,21.0,1999.0,28,1336.0,48.0,39.1,14.8,16,74.0,1,12,12.0,9,1.21,13.0,15.0,-2.0,-0.13,-0.01,16.8,20.0,-3.2,-0.22,0.48
3328,Filippo Tripi,it ITA,CC,Roma,it Serie A,19.0,2002.0,0,,,,,0,,0,0,,6,,,,,,,,,,,
3329,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,30.0,1990.0,6,429.0,72.0,12.5,4.8,5,81.0,3,1,23.0,1,2.17,8.0,5.0,3.0,0.63,1.26,6.3,5.7,0.6,0.12,0.71
3330,Kieran Trippier,eng ENG,"DF,DL",Atlético Madrid,es La Liga,30.0,1990.0,15,976.0,65.0,28.5,10.8,12,73.0,7,3,33.0,1,1.73,13.0,13.0,0.0,0.0,-0.81,12.8,7.9,4.9,0.45,-0.14
3331,William Troost-Ekong,ng NGA,DF,Watford,eng Premier League,27.0,1993.0,17,1390.0,82.0,40.6,15.4,15,90.0,15,2,20.0,11,0.76,19.0,30.0,-11.0,-0.71,0.71,17.5,27.4,-9.9,-0.64,0.0
3332,Leandro Trossard,be BEL,"DL,CC",Brighton,eng Premier League,26.0,1994.0,34,2805.0,83.0,82.0,31.2,32,86.0,23,2,33.0,1,1.29,33.0,33.0,0.0,0.0,0.29,39.0,36.3,2.7,0.09,-0.01
3333,Alexis Trouillet,fr FRA,CC,Nice,fr Ligue 1,20.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
3334,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,19.0,2001.0,30,1639.0,55.0,47.9,18.2,18,81.0,9,12,16.0,6,1.7,42.0,24.0,18.0,0.99,-0.22,30.7,22.4,8.2,0.45,-0.13
3335,Philipp Tschauner,de GER,PO,RB Leipzig,de Bundesliga,35.0,1985.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,13,3.0,0.0,0.0,0.0,0.0,-1.03,0.0,0.0,0.0,0.0,-0.72
3336,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,25.0,1996.0,13,877.0,67.0,25.6,9.7,9,90.0,8,4,17.0,23,2.15,23.0,6.0,17.0,1.74,-0.06,23.9,7.0,17.0,1.74,0.4
3337,Axel Tuanzebe,eng ENG,DF,Aston Villa,eng Premier League,23.0,1997.0,9,508.0,56.0,14.9,5.6,6,83.0,5,3,4.0,8,1.44,6.0,10.0,-4.0,-0.71,-0.77,4.5,8.1,-3.6,-0.64,-0.6
3338,Axel Tuanzebe,eng ENG,DF,Napoli,it Serie A,23.0,1997.0,1,11.0,11.0,0.3,0.1,0,,0,1,11.0,9,3.0,0.0,0.0,0.0,0.0,-1.14,0.2,0.1,0.1,0.57,-0.09
3339,Ozan Tufan,tr TUR,CC,Watford,eng Premier League,26.0,1995.0,7,334.0,48.0,9.8,3.7,4,61.0,0,3,30.0,9,0.57,4.0,9.0,-5.0,-1.35,-0.24,4.3,8.8,-4.5,-1.21,-0.63
3340,Ed Turns,wls WAL,DF,Brighton,eng Premier League,18.0,2002.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
3341,Mattia Turra,it ITA,CC,Hellas Verona,it Serie A,18.0,2002.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
3342,Beñat Turrientes,es ESP,CC,Real Sociedad,es La Liga,19.0,2002.0,8,207.0,26.0,6.1,2.3,1,83.0,0,7,18.0,13,1.5,2.0,2.0,0.0,0.0,-0.08,3.7,2.7,0.9,0.4,0.07
3343,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,22.0,1999.0,26,2183.0,84.0,71.3,24.3,26,84.0,19,0,,4,1.31,36.0,37.0,-1.0,-0.04,0.27,30.5,34.5,-3.9,-0.16,-0.01
3344,Harry Tyrer,eng ENG,PO,Everton,eng Premier League,19.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
3345,Christos Tzolis,gr GRE,"DL,CC",Norwich City,eng Premier League,19.0,2002.0,14,336.0,24.0,9.8,3.7,3,60.0,0,11,14.0,16,0.86,0.0,9.0,-9.0,-2.41,-0.89,3.6,8.9,-5.3,-1.42,-0.31
3346,Destiny Udogie,it ITA,DF,Udinese,it Serie A,18.0,2002.0,35,2477.0,71.0,72.4,27.5,29,80.0,16,6,26.0,1,1.23,50.0,39.0,11.0,0.4,1.16,40.2,35.1,5.1,0.19,0.77
3347,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,25.0,1996.0,12,1007.0,84.0,29.4,11.2,11,90.0,11,1,17.0,0,0.58,12.0,26.0,-14.0,-1.25,-0.51,8.9,17.6,-8.7,-0.78,0.14
3348,Ike Ugbo,ca CAN,DL,Troyes,fr Ligue 1,22.0,1998.0,14,814.0,58.0,23.8,9.0,11,70.0,1,3,15.0,1,1.0,10.0,15.0,-5.0,-0.55,-0.17,11.9,11.4,0.4,0.05,0.46
3349,Lesley Ugochukwu,fr FRA,CC,Rennes,fr Ligue 1,17.0,2004.0,18,405.0,23.0,11.8,4.5,3,84.0,1,15,10.0,13,1.72,5.0,9.0,-4.0,-0.89,-2.26,5.5,8.0,-2.4,-0.54,-1.2
3350,Hwang Ui-jo,kr KOR,DL,Bordeaux,fr Ligue 1,28.0,1992.0,32,2508.0,78.0,73.3,27.9,29,83.0,9,3,35.0,0,0.78,38.0,66.0,-28.0,-1.0,0.08,30.3,46.9,-16.6,-0.6,-0.08
3351,Anthony Ujah,ng NGA,"DL,CC",Union Berlin,de Bundesliga,30.0,1990.0,3,35.0,12.0,1.1,0.4,0,,0,3,12.0,10,0.0,0.0,0.0,0.0,0.0,-0.18,0.7,0.1,0.6,1.47,1.24
3352,Samir Ujkani,xk KVX,PO,Empoli,it Serie A,33.0,1988.0,0,,,,,0,,0,0,,35,,,,,,,,,,,
3353,Maximilian Ullmann,at AUT,DF,Venezia,it Serie A,25.0,1996.0,5,246.0,49.0,7.2,2.7,2,90.0,2,3,22.0,10,0.2,3.0,6.0,-3.0,-1.1,-0.19,2.0,7.9,-5.9,-2.17,-1.34
3354,Sven Ulreich,de GER,PO,Bayern Munich,de Bundesliga,32.0,1988.0,6,540.0,90.0,17.6,6.0,6,90.0,6,0,,18,1.17,10.0,11.0,-1.0,-0.17,-2.35,11.0,9.5,1.5,0.25,-1.58
3355,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,27.0,1993.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,22,1.0,2.0,2.0,0.0,0.0,-0.81,0.9,0.3,0.6,0.63,-0.14
3356,Enes Ünal,tr TUR,DL,Getafe,es La Liga,24.0,1997.0,37,2798.0,76.0,81.8,31.1,33,81.0,14,4,28.0,0,1.03,28.0,35.0,-7.0,-0.23,-0.08,24.6,30.1,-5.5,-0.18,0.37
3357,Luca Unbehaun,de GER,PO,Dortmund,de Bundesliga,20.0,2001.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
3358,Cengiz Ünder,tr TUR,"DL,CC",Marseille,fr Ligue 1,24.0,1997.0,32,2200.0,69.0,64.3,24.4,25,81.0,10,7,26.0,1,1.81,40.0,22.0,18.0,0.74,0.22,39.9,26.5,13.3,0.55,0.11
3359,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,22.0,1998.0,28,2211.0,79.0,72.3,24.6,25,86.0,23,3,17.0,4,2.39,63.0,27.0,36.0,1.47,-1.08,56.2,23.9,32.3,1.32,-0.84
3360,Benjamin Uphoff,de GER,PO,Freiburg,de Bundesliga,27.0,1993.0,2,180.0,90.0,5.9,2.0,2,90.0,2,0,,31,0.5,3.0,7.0,-4.0,-2.0,-2.5,2.6,3.4,-0.7,-0.37,-0.6
3361,Kacper Urbanski,pl POL,CC,Bologna,it Serie A,16.0,2004.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,0,3.0,1.0,0.0,1.0,2.0,2.32,0.5,0.5,0.0,-0.1,0.11
3362,Jonas Urbig,de GER,PO,Köln,de Bundesliga,17.0,2003.0,0,,,,,0,,0,0,,11,,,,,,,,,,,
3363,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,27.0,1994.0,15,878.0,59.0,25.7,9.8,10,79.0,4,5,18.0,17,0.87,8.0,15.0,-7.0,-0.72,-0.68,9.7,13.0,-3.3,-0.34,0.0
3364,Mark Uth,de GER,"CC,DL",Köln,de Bundesliga,29.0,1991.0,30,2025.0,68.0,66.2,22.5,24,79.0,3,6,22.0,0,1.5,41.0,32.0,9.0,0.4,0.92,35.7,33.4,2.2,0.1,0.34
3365,Myrto Uzuni,al ALB,"DL,CC",Granada,es La Liga,26.0,1995.0,15,856.0,57.0,25.0,9.5,9,71.0,2,6,36.0,1,0.93,12.0,19.0,-7.0,-0.74,-0.38,11.5,19.0,-7.5,-0.78,-0.26
3366,Antonio Vacca,it ITA,CC,Venezia,it Serie A,31.0,1990.0,21,1064.0,51.0,31.1,11.8,15,57.0,0,6,35.0,2,0.81,17.0,18.0,-1.0,-0.08,1.21,14.1,18.7,-4.6,-0.39,0.78
3367,Álvaro Vadillo,es ESP,"DF,CC",Espanyol,es La Liga,26.0,1994.0,3,7.0,2.0,0.2,0.1,0,,0,3,2.0,9,0.33,0.0,0.0,0.0,0.0,0.34,0.2,0.1,0.1,1.64,2.02
3368,Harvey Vale,eng ENG,CC,Chelsea,eng Premier League,17.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
3369,Enzo Valentim,fr FRA,DF,Reims,fr Ligue 1,20.0,2000.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
3370,Óscar Valentín,es ESP,CC,Rayo Vallecano,es La Liga,26.0,1994.0,35,2569.0,73.0,75.1,28.5,29,82.0,13,6,30.0,2,1.11,28.0,38.0,-10.0,-0.35,-0.24,30.3,35.0,-4.7,-0.17,-0.07
3371,Germán Valera,es ESP,DL,Real Sociedad,es La Liga,19.0,2002.0,3,51.0,17.0,1.5,0.6,0,,0,3,17.0,2,2.33,1.0,1.0,0.0,0.0,-0.08,1.1,1.0,0.1,0.1,-0.24
3372,Yan Valery,tn TUN,DF,Southampton,eng Premier League,22.0,1999.0,5,370.0,74.0,10.8,4.1,3,90.0,3,2,50.0,29,0.8,2.0,7.0,-5.0,-1.22,-0.66,3.0,7.9,-4.9,-1.19,-0.88
3373,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,25.0,1995.0,36,3181.0,88.0,93.0,35.3,36,88.0,34,0,,1,1.08,36.0,59.0,-23.0,-0.65,0.86,36.8,45.3,-8.5,-0.24,0.51
3374,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,24.0,1997.0,5,341.0,68.0,10.0,3.8,4,83.0,3,1,8.0,26,2.0,11.0,2.0,9.0,2.38,1.21,7.7,7.0,0.6,0.17,-0.62
3375,Manu Vallejo,es ESP,"CC,DL",Alavés,es La Liga,24.0,1997.0,11,370.0,34.0,10.8,4.1,2,71.0,0,9,25.0,4,0.18,3.0,15.0,-12.0,-2.92,-2.27,3.1,10.9,-7.7,-1.88,-1.52
3376,Manu Vallejo,es ESP,"DL,CC",Valencia,es La Liga,24.0,1997.0,9,98.0,11.0,2.9,1.1,0,,0,9,11.0,13,0.56,6.0,1.0,5.0,4.59,4.86,3.4,1.3,2.1,1.91,2.2
3377,Federico Valverde,uy URU,CC,Real Madrid,es La Liga,23.0,1998.0,31,1833.0,59.0,53.6,20.4,19,83.0,11,12,21.0,2,2.26,44.0,19.0,25.0,1.23,-0.13,38.0,24.0,14.0,0.69,-0.09
3378,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,30.0,1991.0,34,3060.0,90.0,89.5,34.0,34,90.0,34,0,,1,2.41,84.0,21.0,63.0,1.85,0.6,80.9,29.1,51.8,1.52,0.75
3379,Vanderson,br BRA,"DL,DF",Monaco,fr Ligue 1,20.0,2001.0,17,1120.0,66.0,32.7,12.4,12,80.0,6,5,31.0,0,2.0,23.0,12.0,11.0,0.88,0.34,18.7,13.6,5.0,0.4,-0.14
3380,Zinho Vanheusden,be BEL,DF,Genoa,it Serie A,22.0,1999.0,14,989.0,71.0,28.9,11.0,11,83.0,8,3,25.0,4,0.57,8.0,25.0,-17.0,-1.55,-0.95,9.7,17.3,-7.5,-0.69,-0.34
3381,Fabio Vanni,fr FRA,PO,Marseille,fr Ligue 1,19.0,2002.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
3382,Jonathan Varane,fr FRA,CC,Lens,fr Ligue 1,19.0,2001.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,9,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,-0.2
3383,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,28.0,1993.0,22,1831.0,83.0,53.5,20.3,20,90.0,20,2,16.0,2,1.73,30.0,22.0,8.0,0.39,0.85,31.8,25.6,6.3,0.31,0.51
3384,Jamie Vardy,eng ENG,DL,Leicester City,eng Premier League,34.0,1987.0,25,1806.0,72.0,52.8,20.1,20,85.0,15,5,23.0,2,1.56,37.0,27.0,10.0,0.5,0.89,26.6,32.7,-6.1,-0.3,0.0
3385,Ruben Vargas,ch SUI,"CC,DL",Augsburg,de Bundesliga,22.0,1998.0,29,1984.0,68.0,64.8,22.0,26,72.0,3,3,39.0,0,1.0,22.0,36.0,-14.0,-0.64,-0.38,22.2,34.3,-12.1,-0.55,0.21
3386,Thibaut Vargas,fr FRA,DF,Montpellier,fr Ligue 1,21.0,2000.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
3387,Sebastian Vasiliadis,gr GRE,CC,Arminia,de Bundesliga,23.0,1997.0,19,1193.0,63.0,39.0,13.3,16,69.0,4,3,28.0,2,0.89,11.0,18.0,-7.0,-0.53,0.39,9.6,21.5,-12.0,-0.9,0.28
3388,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,22.0,1998.0,28,2279.0,81.0,66.6,25.3,27,83.0,22,1,35.0,7,0.71,14.0,31.0,-17.0,-0.67,0.59,21.3,34.3,-13.0,-0.51,-0.21
3389,Denis Vavro,sk SVK,DF,Lazio,it Serie A,25.0,1996.0,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,12,3.0,0.0,0.0,0.0,0.0,-0.5,0.1,0.0,0.1,1.5,1.3
3390,José Luis García Vayá,es ESP,CC,Levante,es La Liga,22.0,1998.0,29,2012.0,69.0,58.8,22.4,23,83.0,14,6,19.0,5,1.07,29.0,39.0,-10.0,-0.45,0.51,36.2,30.9,5.3,0.24,0.57
3391,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,18.0,2003.0,15,813.0,54.0,23.8,9.0,8,78.0,3,7,27.0,20,1.0,7.0,12.0,-5.0,-0.55,-0.55,7.1,10.4,-3.2,-0.36,-0.17
3392,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,28.0,1993.0,17,1334.0,78.0,39.0,14.8,16,81.0,10,1,45.0,18,1.06,16.0,15.0,1.0,0.07,0.11,14.3,18.0,-3.8,-0.26,-0.31
3393,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,30.0,1991.0,29,1833.0,63.0,53.6,20.4,20,83.0,11,9,20.0,8,2.24,39.0,18.0,21.0,1.03,-0.56,37.7,25.9,11.8,0.58,-0.33
3394,Matías Vecino,uy URU,CC,Inter,it Serie A,29.0,1991.0,17,377.0,22.0,11.0,4.2,2,78.0,1,15,15.0,18,2.18,12.0,4.0,8.0,1.91,0.61,12.5,3.9,8.6,2.08,1.07
3395,Koke Vegas,es ESP,PO,Levante,es La Liga,25.0,1995.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
3396,Gabriel Veiga,es ESP,CC,Celta Vigo,es La Liga,19.0,2002.0,7,108.0,15.0,3.2,1.2,0,,0,7,15.0,4,1.86,0.0,3.0,-3.0,-2.5,-2.58,2.2,1.4,0.8,0.69,0.78
3397,Miguel Veloso,pt POR,CC,Hellas Verona,it Serie A,35.0,1986.0,22,1343.0,61.0,39.3,14.9,17,73.0,8,5,19.0,3,1.5,24.0,25.0,-1.0,-0.07,-0.37,22.0,17.9,4.2,0.28,0.4
3398,Joël Veltman,nl NED,DF,Brighton,eng Premier League,29.0,1992.0,34,2874.0,85.0,84.0,31.9,33,86.0,26,1,45.0,1,1.24,31.0,39.0,-8.0,-0.25,-1.24,40.5,37.6,2.9,0.09,0.02
3399,Micky van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,20.0,2001.0,5,189.0,38.0,6.2,2.1,2,69.0,0,3,17.0,11,2.2,3.0,3.0,0.0,0.0,0.34,2.8,2.7,0.1,0.04,0.03
3400,Unai Vencedor Paris,es ESP,CC,Athletic Club,es La Liga,20.0,2000.0,34,2383.0,70.0,69.7,26.5,29,78.0,13,5,27.0,0,1.44,28.0,26.0,2.0,0.08,-0.36,34.2,27.7,6.6,0.25,-0.16
3401,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,26.0,1995.0,23,1571.0,68.0,45.9,17.5,20,77.0,11,3,14.0,12,1.87,26.0,21.0,5.0,0.29,0.14,25.2,15.3,9.9,0.56,0.1
3402,Daniele Verde,it ITA,"DL,CC",Spezia,it Serie A,25.0,1996.0,33,1957.0,59.0,57.2,21.7,21,77.0,7,12,29.0,2,0.94,31.0,46.0,-15.0,-0.69,0.23,24.2,34.9,-10.7,-0.49,0.34
3403,Simone Verdi,it ITA,"CC,DL",Torino,it Serie A,29.0,1992.0,3,46.0,15.0,1.3,0.5,0,,0,3,15.0,6,1.0,3.0,2.0,1.0,1.96,1.85,0.3,0.6,-0.2,-0.46,-0.73
3404,Simone Verdi,it ITA,"DL,CC",Salernitana,it Serie A,29.0,1992.0,15,829.0,55.0,24.2,9.2,11,68.0,0,4,20.0,1,1.07,10.0,17.0,-7.0,-0.76,0.56,11.3,16.7,-5.4,-0.58,0.23
3405,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,32.0,1988.0,19,1397.0,74.0,40.8,15.5,16,82.0,11,3,29.0,11,1.55,17.0,15.0,2.0,0.13,0.75,10.5,17.9,-7.4,-0.48,0.32
3406,Jordan Veretout,fr FRA,CC,Roma,it Serie A,28.0,1993.0,36,2319.0,64.0,67.8,25.8,26,82.0,9,10,20.0,0,1.58,44.0,29.0,15.0,0.58,0.5,44.6,26.6,18.0,0.7,-0.02
3407,Edoardo Vergani,it ITA,"DL,CC",Salernitana,it Serie A,20.0,2001.0,6,102.0,17.0,3.0,1.1,1,61.0,0,5,8.0,13,0.17,2.0,4.0,-2.0,-1.76,-0.6,0.5,5.2,-4.6,-4.08,-3.42
3408,Antonio Vergara,it ITA,DL,Napoli,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,3,,,,,,,,,,,
3409,Vincent Vermeij,nl NED,CC,Freiburg,de Bundesliga,26.0,1994.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,2,1.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,0.0,0.43,0.25
3410,Marco Verratti,it ITA,CC,Paris S-G,fr Ligue 1,28.0,1992.0,24,1937.0,81.0,56.6,21.5,23,83.0,12,1,29.0,0,1.92,47.0,22.0,25.0,1.16,-0.6,46.5,23.8,22.7,1.05,0.19
3411,Valerio Verre,it ITA,"CC,DL",Sampdoria,it Serie A,27.0,1994.0,11,420.0,38.0,12.3,4.7,6,51.0,0,5,23.0,0,1.36,6.0,11.0,-5.0,-1.07,-0.71,4.5,7.4,-2.9,-0.62,-0.13
3412,Valerio Verre,it ITA,CC,Empoli,it Serie A,27.0,1994.0,8,310.0,39.0,9.1,3.4,4,63.0,0,4,15.0,4,0.88,2.0,5.0,-3.0,-0.87,-0.38,3.9,5.0,-1.1,-0.33,0.25
3413,Freddie Veseli,al ALB,DF,Salernitana,it Serie A,28.0,1992.0,9,596.0,66.0,17.4,6.6,8,73.0,4,1,12.0,10,0.56,5.0,15.0,-10.0,-1.51,-0.39,3.9,13.8,-9.9,-1.5,-0.9
3414,Mikel Vesga,es ESP,CC,Athletic Club,es La Liga,28.0,1993.0,32,1358.0,42.0,39.7,15.1,17,67.0,4,15,14.0,5,1.53,16.0,16.0,0.0,0.0,-0.31,21.6,15.9,5.7,0.38,0.14
3415,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,28.0,1992.0,10,567.0,57.0,16.6,6.3,6,85.0,5,4,14.0,15,1.2,12.0,16.0,-4.0,-0.63,-0.86,11.0,13.2,-2.2,-0.34,-0.05
3416,Rúben Vezo,pt POR,DF,Levante,es La Liga,27.0,1994.0,32,2420.0,76.0,70.8,26.9,27,86.0,23,5,20.0,2,0.84,35.0,55.0,-20.0,-0.74,-0.29,39.1,37.2,1.9,0.07,0.23
3417,Guglielmo Vicario,it ITA,PO,Empoli,it Serie A,24.0,1996.0,38,3420.0,90.0,100.0,38.0,38,90.0,38,0,,0,1.08,50.0,70.0,-20.0,-0.53,,44.9,66.0,-21.2,-0.56,
3418,Aleix Vidal,es ESP,"DF,CC",Espanyol,es La Liga,31.0,1989.0,31,1901.0,61.0,55.6,21.1,21,80.0,9,10,22.0,1,1.06,21.0,34.0,-13.0,-0.62,-0.62,19.9,31.9,-12.0,-0.57,-0.42
3419,Arturo Vidal,cl CHI,CC,Inter,it Serie A,34.0,1987.0,28,741.0,26.0,21.7,8.2,2,85.0,0,26,22.0,2,2.29,16.0,5.0,11.0,1.34,-0.04,17.7,7.9,9.8,1.2,0.1
3420,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,26.0,1995.0,35,2902.0,83.0,84.9,32.2,33,87.0,27,2,10.0,1,1.31,32.0,40.0,-8.0,-0.25,0.79,33.0,35.9,-2.9,-0.09,1.09
3421,Gabriel Vidovic,hr CRO,"DL,CC",Bayern Munich,de Bundesliga,17.0,2003.0,3,36.0,12.0,1.2,0.4,0,,0,3,12.0,0,1.33,0.0,0.0,0.0,0.0,-1.79,0.9,0.2,0.7,1.69,0.15
3422,Ronaldo Vieira,eng ENG,CC,Sampdoria,it Serie A,23.0,1998.0,14,495.0,35.0,14.5,5.5,4,77.0,0,10,19.0,4,1.14,6.0,6.0,0.0,0.0,0.52,5.7,10.0,-4.4,-0.8,-0.33
3423,Nick Viergever,nl NED,DF,Greuther Fürth,de Bundesliga,31.0,1989.0,24,2133.0,89.0,69.7,23.7,24,89.0,23,0,,0,0.54,19.0,50.0,-31.0,-1.31,0.92,20.5,37.3,-16.8,-0.71,0.59
3424,Luca Vignali,it ITA,"DF,CC",Spezia,it Serie A,25.0,1996.0,2,85.0,43.0,2.5,0.9,1,79.0,0,1,6.0,0,0.5,1.0,5.0,-4.0,-4.24,-3.53,1.1,3.0,-1.9,-2.0,-1.39
3425,Emanuel Vignato,it ITA,"CC,DF",Bologna,it Serie A,20.0,2000.0,24,594.0,25.0,17.4,6.6,3,68.0,0,21,19.0,11,1.08,10.0,13.0,-3.0,-0.45,-0.2,10.1,11.8,-1.6,-0.25,-0.05
3426,Dídac Vilà,es ESP,"DF,CC",Espanyol,es La Liga,32.0,1989.0,9,203.0,23.0,5.9,2.3,1,90.0,1,8,14.0,23,0.67,1.0,4.0,-3.0,-1.33,-1.05,2.6,4.8,-2.2,-0.99,-0.65
3427,Tonny Vilhena,nl NED,"CC,DL",Espanyol,es La Liga,26.0,1995.0,17,928.0,55.0,27.1,10.3,13,65.0,0,4,21.0,0,0.88,9.0,15.0,-6.0,-0.58,-0.33,7.7,12.6,-4.9,-0.47,-0.12
3428,Daniel Villahermosa,es ESP,CC,Espanyol,es La Liga,20.0,2001.0,1,23.0,23.0,0.7,0.3,0,,0,1,23.0,2,1.0,0.0,0.0,0.0,0.0,0.34,0.1,0.8,-0.8,-3.07,-2.71
3429,Asier Villalibre,es ESP,DL,Athletic Club,es La Liga,23.0,1997.0,19,548.0,29.0,16.0,6.1,3,80.0,1,16,19.0,3,1.53,8.0,8.0,0.0,0.0,-0.22,8.0,6.3,1.6,0.27,-0.04
3430,Gonzalo Villar,es ESP,CC,Roma,it Serie A,23.0,1998.0,0,,,,,0,,0,0,,12,,,,,,,,,,,
3431,Gonzalo Villar,es ESP,CC,Getafe,es La Liga,23.0,1998.0,10,298.0,30.0,8.7,3.3,2,82.0,1,8,17.0,8,0.7,2.0,6.0,-4.0,-1.21,-1.09,2.1,5.3,-3.2,-0.97,-0.8
3432,Matías Viña,uy URU,"DF,DL",Roma,it Serie A,23.0,1997.0,26,1565.0,60.0,45.8,17.4,18,80.0,9,8,16.0,8,1.77,26.0,24.0,2.0,0.12,-0.56,27.4,19.2,8.3,0.48,-0.42
3433,Nicolas Viola,it ITA,CC,Bologna,it Serie A,31.0,1989.0,6,102.0,17.0,3.0,1.1,1,51.0,0,5,10.0,18,0.17,1.0,4.0,-3.0,-2.65,-2.43,1.3,3.2,-2.0,-1.73,-1.57
3434,Samuele Vitale,it ITA,PO,Sassuolo,it Serie A,18.0,2002.0,0,,,,,0,,0,0,,4,,,,,,,,,,,
3435,Mattia Viti,it ITA,DF,Empoli,it Serie A,19.0,2002.0,20,1491.0,75.0,43.6,16.6,16,87.0,14,4,27.0,14,1.35,24.0,24.0,0.0,0.0,0.93,17.7,28.3,-10.6,-0.64,-0.15
3436,Vitolo,es ESP,CC,Getafe,es La Liga,31.0,1989.0,7,221.0,32.0,6.5,2.5,1,45.0,0,6,29.0,15,0.43,1.0,3.0,-2.0,-0.81,-0.65,2.5,2.3,0.2,0.06,0.33
3437,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,22.0,1999.0,24,1986.0,83.0,58.1,22.1,22,89.0,21,2,20.0,4,1.67,28.0,23.0,5.0,0.23,0.1,30.3,24.4,5.9,0.27,-0.07
3438,Dušan Vlahović,rs SRB,DL,Fiorentina,it Serie A,21.0,2000.0,21,1857.0,88.0,54.3,20.6,21,88.0,17,0,,0,1.67,39.0,28.0,11.0,0.53,0.71,32.4,22.4,10.0,0.49,-0.05
3439,Dušan Vlahović,rs SRB,DL,Juventus,it Serie A,21.0,2000.0,15,1076.0,72.0,31.5,12.0,12,83.0,6,3,26.0,0,1.87,20.0,11.0,9.0,0.75,0.33,16.5,13.6,2.9,0.24,-0.16
3440,Nikola Vlašić,hr CRO,"DL,CC",West Ham,eng Premier League,23.0,1997.0,19,560.0,29.0,16.4,6.2,6,62.0,0,13,14.0,13,1.37,7.0,10.0,-3.0,-0.48,-0.86,8.3,11.9,-3.7,-0.59,-0.64
3441,Rok Vodišek,si SVN,PO,Genoa,it Serie A,22.0,1998.0,0,,,,,0,,0,0,,5,,,,,,,,,,,
3442,Andreas Voglsammer,de GER,"DL,CC",Union Berlin,de Bundesliga,29.0,1992.0,32,882.0,28.0,28.8,9.8,5,68.0,0,27,20.0,1,1.69,13.0,14.0,-1.0,-0.1,-0.39,14.3,10.7,3.6,0.36,0.16
3443,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,29.0,1991.0,30,2569.0,86.0,84.0,28.5,29,88.0,27,1,13.0,2,1.33,48.0,52.0,-4.0,-0.14,-0.51,47.4,45.7,1.7,0.06,-0.31
