RL2019-2020,Jugador2019-2020,País2019-2020,Posc2019-2020,Equipo2019-2020,Comp2019-2020,Edad2019-2020,Nacimiento2019-2020,PJ2019-2020,Titular2019-2020,Mín2019-2020,90 s2019-2020,Gls.2019-2020,Ass2019-2020,G+A2019-2020,G-TP2019-2020,TP2019-2020,TPint2019-2020,TA2019-2020,TR2019-2020,xG2019-2020,npxG2019-2020,xAG2019-2020,npxG+xAG2019-2020,PrgC2019-2020,PrgP2019-2020,PrgR2019-2020,Gls..12019-2020,Ast2019-2020,G+A.12019-2020,G-TP.12019-2020,G+A-TP2019-2020,xG.12019-2020,xAG.12019-2020,xG+xAG2019-2020,npxG.12019-2020,npxG+xAG.12019-2020
106,Christopher Antwi-Adjei,gh GHA,"CC,DL",Paderborn 07,de Bundesliga,25,1994,34,28,2470,27.4,1,2,3,1,0,0,2,0,3.8,3.8,4.2,8.0,114.0,68.0,155.0,0.04,0.07,0.11,0.04,0.11,0.14,0.15,0.29,0.14,0.29
107,Anuar,ma MAR,"CC,DL",Valladolid,es La Liga,24,1995,11,1,189,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
108,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,21,1998,25,23,1956,21.7,3,4,7,3,0,0,3,0,3.7,3.7,2.3,6.0,105.0,134.0,127.0,0.14,0.18,0.32,0.14,0.32,0.17,0.11,0.27,0.17,0.27
109,Adil Aouchiche,fr FRA,CC,Paris S-G,fr Ligue 1,17,2002,1,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,27,1992,19,18,1605,17.8,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.4,23.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
111,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,23,1995,35,34,3069,34.1,1,1,2,1,0,0,11,1,2.1,2.1,2.1,4.2,30.0,113.0,41.0,0.03,0.03,0.06,0.03,0.06,0.06,0.06,0.12,0.06,0.12
112,Guilherme Arana,br BRA,DF,Atalanta,it Serie A,22,1997,4,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
113,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,30,1989,27,23,2118,23.5,1,3,4,1,0,0,2,0,1.4,1.4,2.5,3.9,14.0,155.0,19.0,0.04,0.13,0.17,0.04,0.17,0.06,0.11,0.16,0.06,0.16
114,Luiz Araújo,br BRA,"DL,CC",Lille,fr Ligue 1,23,1996,21,7,828,9.2,2,1,3,2,0,0,1,0,1.0,1.0,1.8,2.8,30.0,29.0,60.0,0.22,0.11,0.33,0.22,0.33,0.11,0.2,0.31,0.11,0.31
115,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,27,1991,34,32,2888,32.1,1,2,3,1,0,0,10,0,1.0,1.0,0.8,1.8,21.0,83.0,4.0,0.03,0.06,0.09,0.03,0.09,0.03,0.02,0.06,0.03,0.06
116,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,20,1999,6,2,238,2.6,0,0,0,0,0,0,0,1,0.2,0.2,0.0,0.2,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
117,Anaitz Arbilla,es ESP,DF,Eibar,es La Liga,32,1987,24,22,2007,22.3,1,0,1,1,0,0,5,0,0.7,0.7,0.3,1.0,21.0,104.0,17.0,0.04,0.0,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05
237,Alphonse Areola,fr FRA,PO,Real Madrid,es La Liga,26,1993,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Santiago Arias,co COL,DF,Atlético Madrid,es La Liga,27,1992,14,11,1076,12.0,0,1,1,0,0,0,1,0,0.5,0.5,2.1,2.6,27.0,45.0,76.0,0.0,0.08,0.08,0.0,0.08,0.05,0.17,0.22,0.05,0.22
121,Nicolò Armini,it ITA,DF,Lazio,it Serie A,18,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Stuart Armstrong,sct SCO,CC,Southampton,eng Premier League,27,1992,30,19,1715,19.1,5,3,8,5,0,0,4,0,2.8,2.8,2.0,4.8,45.0,71.0,101.0,0.26,0.16,0.42,0.26,0.42,0.15,0.1,0.25,0.15,0.25
247,José Arnaiz,es ESP,"DL,CC",Osasuna,es La Liga,24,1995,26,10,1128,12.5,2,1,3,2,0,0,4,0,2.0999999999999996,2.0999999999999996,0.9,2.9000000000000004,31.0,27.0,84.0,0.23,0.11,0.34,0.23,0.34,0.33999999999999997,0.18,0.51,0.33999999999999997,0.51
125,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,25,1994,33,32,2821,31.3,4,8,12,4,0,0,8,0,2.9,2.9,5.5,8.4,35.0,151.0,48.0,0.13,0.26,0.38,0.13,0.38,0.09,0.18,0.27,0.09,0.27
126,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,24,1994,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Kwadwo Asamoah,gh GHA,"DF,DL",Inter,it Serie A,30,1988,8,7,639,7.1,0,1,1,0,0,0,1,0,0.1,0.1,0.4,0.5,25.0,26.0,54.0,0.0,0.14,0.14,0.0,0.14,0.02,0.05,0.07,0.02,0.07
128,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,22,1997,8,7,634,7.0,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,3.0,26.0,3.0,0.0,0.14,0.14,0.0,0.14,0.01,0.01,0.02,0.01,0.02
129,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,30,1989,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Marco Asensio,es ESP,DL,Real Madrid,es La Liga,23,1996,9,3,336,3.7,3,1,4,3,0,0,0,0,1.1,1.1,1.4,2.6,8.0,13.0,31.0,0.8,0.27,1.07,0.8,1.07,0.31,0.38,0.68,0.31,0.68
131,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,18,2001,4,0,76,0.8,1,0,1,1,0,0,2,1,0.0,0.0,0.1,0.1,2.0,2.0,0.0,1.18,0.0,1.18,1.18,1.18,0.03,0.11,0.14,0.03,0.14
132,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,31,1987,37,37,3262,36.2,14,3,17,9,5,7,9,0,14.6,9.0,4.4,13.4,106.0,125.0,256.0,0.39,0.08,0.47,0.25,0.33,0.4,0.12,0.52,0.25,0.37
133,Roger Assalé,ci CIV,"DL,CC",Leganés,es La Liga,25,1993,14,2,531,5.9,2,1,3,2,0,0,1,0,1.7,1.7,1.1,2.7,15.0,13.0,51.0,0.34,0.17,0.51,0.34,0.51,0.28,0.18,0.46,0.28,0.46
134,Youcef Atal,dz ALG,"DL,DF",Nice,fr Ligue 1,23,1996,13,12,1003,11.1,1,1,2,1,0,0,5,0,1.4,1.4,1.0,2.4,54.0,40.0,119.0,0.09,0.09,0.18,0.09,0.18,0.13,0.09,0.22,0.13,0.22
135,Miguel Atienza,es ESP,CC,Eibar,es La Liga,20,1999,3,0,30,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36
136,Christian Atsu,gh GHA,"CC,DL",Newcastle Utd,eng Premier League,27,1992,19,6,749,8.3,0,3,3,0,0,0,2,0,0.2,0.2,1.3,1.5,29.0,16.0,22.0,0.0,0.36,0.36,0.0,0.36,0.03,0.15,0.18,0.03,0.18
137,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,30,1989,36,35,3136,34.8,22,3,25,20,2,2,3,1,14.7,13.2,3.3,16.5,98.0,81.0,288.0,0.63,0.09,0.72,0.57,0.66,0.42,0.09,0.52,0.38,0.47
138,Emil Audero,it ITA,PO,Sampdoria,it Serie A,22,1997,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,24,1994,17,12,1135,12.6,0,2,2,0,0,0,2,0,0.0,0.0,1.2,1.2,43.0,77.0,87.0,0.0,0.16,0.16,0.0,0.16,0.0,0.09,0.09,0.0,0.09
140,Jean-Kévin Augustin,fr FRA,DL,Monaco,fr Ligue 1,22,1997,10,2,266,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,6.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
141,Ludwig Augustinsson,se SWE,"DF,CC",Werder Bremen,de Bundesliga,25,1994,12,10,924,10.3,0,1,1,0,0,0,2,0,0.2,0.2,1.8,2.0,24.0,29.0,62.0,0.0,0.1,0.1,0.0,0.1,0.02,0.18,0.2,0.02,0.2
142,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,26,1992,33,31,2700,30.0,1,5,6,1,0,0,4,1,0.5,0.5,3.4,3.9,66.0,93.0,205.0,0.03,0.17,0.2,0.03,0.2,0.02,0.11,0.13,0.02,0.13
143,Mathias Autret,fr FRA,"CC,DL",Brest,fr Ligue 1,28,1991,23,14,1222,13.6,2,3,5,2,0,0,3,0,1.8,1.8,2.8,4.7,32.0,63.0,83.0,0.15,0.22,0.37,0.15,0.37,0.14,0.21,0.34,0.14,0.34
144,Ezequiel Ávila,ar ARG,DL,Osasuna,es La Liga,25,1994,20,18,1591,17.7,9,2,11,9,0,0,6,0,7.7,7.7,3.6,11.3,33.0,40.0,113.0,0.51,0.11,0.62,0.51,0.62,0.43,0.2,0.64,0.43,0.64
145,Javier Avilés,es ESP,"CC,DL",Leganés,es La Liga,21,1997,9,1,184,2.0,1,1,2,1,0,0,1,0,0.6,0.6,0.8,1.4,10.0,4.0,26.0,0.49,0.49,0.98,0.49,0.98,0.28,0.39,0.68,0.28,0.68
146,Chidozie Awaziem,ng NGA,DF,Leganés,es La Liga,22,1997,26,21,1997,22.2,0,0,0,0,0,0,10,0,0.8,0.8,0.3,1.2,12.0,59.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
147,Taiwo Awoniyi,ng NGA,"DL,CC",Mainz 05,de Bundesliga,21,1997,12,5,483,5.4,1,0,1,1,0,0,1,0,3.2,3.2,0.8,4.0,12.0,7.0,43.0,0.19,0.0,0.19,0.19,0.19,0.59,0.15,0.74,0.59,0.74
148,Florian Ayé,fr FRA,"DL,CC",Brescia,it Serie A,22,1997,22,15,1380,15.3,0,0,0,0,0,0,4,1,2.4,2.4,1.1,3.5,18.0,16.0,88.0,0.0,0.0,0.0,0.0,0.0,0.15,0.07,0.23,0.15,0.23
149,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,27,1991,37,37,3148,35.0,9,2,11,9,0,0,6,0,7.5,7.5,2.5,10.0,77.0,60.0,184.0,0.26,0.06,0.31,0.26,0.31,0.21,0.07,0.29,0.21,0.29
150,Kaan Ayhan,tr TUR,DF,Düsseldorf,de Bundesliga,24,1994,31,31,2731,30.3,2,3,5,2,0,0,10,0,2.2,2.2,2.3,4.5,52.0,161.0,25.0,0.07,0.1,0.16,0.07,0.16,0.07,0.08,0.15,0.07,0.15
151,Ramon Azeez,ng NGA,CC,Granada,es La Liga,26,1992,25,14,1361,15.1,2,0,2,2,0,0,3,0,2.4,2.4,0.3,2.7,16.0,43.0,25.0,0.13,0.0,0.13,0.13,0.13,0.16,0.02,0.18,0.16,0.18
152,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,29,1989,36,36,3229,35.9,2,6,8,2,0,0,1,0,2.4,2.4,6.0,8.5,59.0,193.0,226.0,0.06,0.17,0.22,0.06,0.22,0.07,0.17,0.24,0.07,0.24
153,Ludovic Baal,gf GUF,DF,Brest,fr Ligue 1,33,1986,11,9,827,9.2,0,0,0,0,0,0,1,0,0.1,0.1,0.8,0.9,29.0,48.0,42.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
154,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,23,1996,36,35,2903,32.3,0,0,0,0,0,0,6,0,1.0,1.0,0.2,1.1,16.0,127.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04
155,Khouma Babacar,sn SEN,DL,Lecce,it Serie A,26,1993,25,17,1422,15.8,3,0,3,3,0,2,4,0,6.6,4.9,1.6,6.5,29.0,28.0,100.0,0.19,0.0,0.19,0.19,0.19,0.42,0.1,0.52,0.31,0.41
156,Carlos Bacca,co COL,DL,Villarreal,es La Liga,32,1986,19,7,688,7.6,2,1,3,2,0,0,1,0,3.4,3.4,0.9,4.3,8.0,6.0,36.0,0.26,0.13,0.39,0.26,0.39,0.45,0.12,0.57,0.45,0.57
157,Milan Badelj,hr CRO,CC,Fiorentina,it Serie A,30,1989,22,20,1585,17.6,1,0,1,1,0,0,3,1,1.1,1.1,0.7,1.8,20.0,103.0,29.0,0.06,0.0,0.06,0.06,0.06,0.06,0.04,0.1,0.06,0.1
158,Matthias Bader,de GER,DF,Köln,de Bundesliga,22,1997,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,18,2001,16,16,1411,15.7,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.8,19.0,87.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
160,Bastian Badu,fr FRA,DL,Montpellier,fr Ligue 1,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52
161,Alex Baena,es ESP,CC,Villarreal,es La Liga,18,2001,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,27,1992,20,10,907,10.1,4,0,4,3,1,1,3,0,3.4,2.6,0.6,3.2,16.0,8.0,74.0,0.4,0.0,0.4,0.3,0.3,0.33,0.06,0.39,0.26,0.31
163,Daniel Baier,de GER,CC,Augsburg,de Bundesliga,35,1984,23,22,1941,21.6,1,0,1,1,0,0,6,0,0.5,0.5,0.9,1.4,7.0,77.0,12.0,0.05,0.0,0.05,0.05,0.05,0.02,0.04,0.07,0.02,0.07
164,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,21,1997,22,12,1090,12.1,5,3,8,5,0,0,0,2,4.3,4.3,2.2,6.5,61.0,36.0,132.0,0.41,0.25,0.66,0.41,0.66,0.36,0.18,0.54,0.36,0.54
165,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,4,1,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,26,1993,15,13,1268,14.1,1,0,1,1,0,0,3,1,0.7,0.7,0.0,0.7,1.0,23.0,0.0,0.07,0.0,0.07,0.07,0.07,0.05,0.0,0.05,0.05,0.05
167,Leighton Baines,eng ENG,DF,Everton,eng Premier League,34,1984,8,4,404,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,12.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.2,0.01,0.2
168,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,17,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Tiemoué Bakayoko,fr FRA,CC,Monaco,fr Ligue 1,24,1994,20,20,1719,19.1,1,2,3,1,0,0,4,1,2.1,2.1,1.2,3.3,30.0,112.0,56.0,0.05,0.1,0.16,0.05,0.16,0.11,0.06,0.17,0.11,0.17
170,Lewis Baker,eng ENG,CC,Düsseldorf,de Bundesliga,24,1995,8,7,545,6.1,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,10.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18
171,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Ridle Baku,de GER,"DF,CC",Mainz 05,de Bundesliga,21,1998,30,26,2351,26.1,1,3,4,1,0,0,5,1,1.0,1.0,3.4,4.5,42.0,109.0,118.0,0.04,0.11,0.15,0.04,0.15,0.04,0.13,0.17,0.04,0.17
173,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,27,1991,17,13,1177,13.1,1,0,1,1,0,0,2,0,1.5,1.5,0.5,2.0,8.0,35.0,2.0,0.08,0.0,0.08,0.08,0.08,0.12,0.03,0.15,0.12,0.15
174,Keita Baldé,sn SEN,"DL,CC",Monaco,fr Ligue 1,24,1995,21,9,858,9.5,4,1,5,4,0,0,4,0,4.0,4.0,0.7,4.7,27.0,23.0,78.0,0.42,0.1,0.52,0.42,0.52,0.42,0.07,0.49,0.42,0.49
175,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,26,1993,38,38,3420,38.0,2,3,5,2,0,0,7,0,0.6,0.6,1.7,2.4,97.0,103.0,197.0,0.05,0.08,0.13,0.05,0.13,0.02,0.05,0.06,0.02,0.06
176,Gareth Bale,wls WAL,"DL,CC",Real Madrid,es La Liga,30,1989,16,12,1089,12.1,2,2,4,2,0,0,4,1,4.0,4.0,1.7,5.7,48.0,35.0,118.0,0.17,0.17,0.33,0.17,0.33,0.33,0.14,0.47,0.33,0.47
177,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,31,1988,9,6,563,6.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
178,Leonardo Balerdi,ar ARG,"DF,CC",Dortmund,de Bundesliga,20,1999,7,1,133,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Marco Ballarini,it ITA,CC,Udinese,it Serie A,18,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,22,1997,21,18,1679,18.7,0,0,0,0,0,0,4,0,0.9,0.9,1.5,2.5,67.0,76.0,109.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13
181,Florent Balmont,fr FRA,CC,Dijon,fr Ligue 1,39,1980,11,4,401,4.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
182,Mario Balotelli,it ITA,DL,Brescia,it Serie A,28,1990,19,16,1404,15.6,5,0,5,5,0,0,6,1,7.1,7.1,0.6,7.8,18.0,42.0,59.0,0.32,0.0,0.32,0.32,0.32,0.46,0.04,0.5,0.46,0.5
183,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,29,1990,7,6,554,6.2,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,9.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
184,Jonathan Bamba,ci CIV,"DL,CC",Lille,fr Ligue 1,23,1996,26,22,1937,21.5,1,4,5,0,1,3,1,0,5.6,3.3,2.7,5.9,86.0,80.0,132.0,0.05,0.19,0.23,0.0,0.19,0.26,0.12,0.39,0.15,0.28
185,Éver Banega,ar ARG,CC,Sevilla,es La Liga,31,1988,33,28,2475,27.5,3,7,10,1,2,2,10,0,3.2,1.6,6.1,7.7,66.0,363.0,77.0,0.11,0.25,0.36,0.04,0.29,0.11,0.22,0.34,0.06,0.28
186,Mattia Bani,it ITA,DF,Bologna,it Serie A,25,1993,27,26,2207,24.5,4,0,4,4,0,0,13,1,3.7,3.7,0.1,3.8,6.0,72.0,7.0,0.16,0.0,0.16,0.16,0.16,0.15,0.0,0.15,0.15,0.15
375,Antonín Barák,cz CZE,"CC,DL",Udinese,it Serie A,24,1994,24,16,1563,17.4,2,1,3,2,0,0,1,0,4.0,4.0,1.8,5.8,51.0,92.0,78.0,0.13,0.07,0.2,0.13,0.2,0.3,0.19,0.49,0.3,0.49
189,Federico Barba,it ITA,DF,Valladolid,es La Liga,25,1993,5,5,450,5.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,3.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
190,Danilo Barbosa,br BRA,"DF,CC",Nice,fr Ligue 1,23,1996,16,12,1122,12.5,0,0,0,0,0,0,4,0,0.5,0.5,0.4,0.8,21.0,66.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
191,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
192,Enis Bardhi,mk MKD,CC,Levante,es La Liga,24,1995,30,23,2114,23.5,7,2,9,7,0,0,5,0,5.1,5.1,3.5,8.7,58.0,111.0,117.0,0.3,0.09,0.38,0.3,0.38,0.22,0.15,0.37,0.22,0.37
193,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,34,1985,21,21,1890,21.0,0,1,1,0,0,0,6,0,0.3,0.3,1.4,1.7,23.0,70.0,27.0,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.08,0.02,0.08
194,Nicolò Barella,it ITA,CC,Inter,it Serie A,22,1997,27,23,2013,22.4,1,4,5,1,0,0,11,0,2.1,2.1,1.7,3.7,47.0,183.0,98.0,0.04,0.18,0.22,0.04,0.22,0.09,0.07,0.17,0.09,0.17
195,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,30,1989,15,6,586,6.5,0,0,0,0,0,0,3,1,0.2,0.2,0.1,0.3,2.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05
196,Antonino Barillà,it ITA,CC,Parma,it Serie A,31,1988,26,20,1688,18.8,1,2,3,1,0,0,6,0,1.6,1.6,2.0,3.6,15.0,44.0,38.0,0.05,0.11,0.16,0.05,0.16,0.09,0.1,0.19,0.09,0.19
197,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,22,1997,8,4,313,3.5,0,1,1,0,0,0,0,0,0.7,0.7,1.1,1.8,14.0,12.0,33.0,0.0,0.29,0.29,0.0,0.29,0.2,0.32,0.52,0.2,0.52
198,Ross Barkley,eng ENG,CC,Chelsea,eng Premier League,25,1993,21,13,1103,12.3,1,4,5,1,0,0,0,0,2.7,2.7,2.3,5.1,46.0,64.0,63.0,0.08,0.33,0.41,0.08,0.41,0.22,0.19,0.41,0.22,0.41
199,Aymen Barkok,ma MAR,"DL,CC",Düsseldorf,de Bundesliga,21,1998,3,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,29,1989,19,17,1352,15.0,6,0,6,5,1,1,4,0,6.2,5.4,0.3,5.7,10.0,18.0,61.0,0.4,0.0,0.4,0.33,0.33,0.41,0.02,0.43,0.36,0.38
201,Harvey Barnes,eng ENG,"CC,DL",Leicester City,eng Premier League,21,1997,36,24,2083,23.1,6,8,14,6,0,0,0,0,8.1,8.1,4.1,12.2,95.0,90.0,221.0,0.26,0.35,0.6,0.26,0.6,0.35,0.18,0.53,0.35,0.53
202,Antonio Barragán,es ESP,DF,Betis,es La Liga,32,1987,12,7,641,7.1,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,15.0,49.0,56.0,0.0,0.14,0.14,0.0,0.14,0.02,0.08,0.09,0.02,0.09
203,Antonio Barreca,it ITA,"DF,DL",Genoa,it Serie A,24,1995,18,11,1095,12.2,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.8,33.0,25.0,58.0,0.0,0.08,0.08,0.0,0.08,0.02,0.05,0.07,0.02,0.07
204,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,19,2000,18,11,938,10.4,0,2,2,0,0,0,4,0,0.4,0.4,0.3,0.7,6.0,41.0,13.0,0.0,0.19,0.19,0.0,0.19,0.04,0.03,0.07,0.04,0.07
205,Ander Barrenetxea,es ESP,"DL,CC",Real Sociedad,es La Liga,17,2001,17,3,442,4.9,1,0,1,1,0,0,1,0,0.9,0.9,0.5,1.4,28.0,20.0,65.0,0.2,0.0,0.2,0.2,0.2,0.18,0.1,0.29,0.18,0.29
206,Édgar Barreto,py PAR,CC,Sampdoria,it Serie A,35,1984,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
415,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,20,1998,25,15,1544,17.1,9,4,13,8,1,2,1,0,7.699999999999999,6.1,4.1,10.2,65.0,69.0,131.0,0.6,1.08,1.68,0.53,1.6099999999999999,1.5,0.66,2.17,1.07,1.74
209,Fin Bartels,de GER,"CC,DL",Werder Bremen,de Bundesliga,32,1987,14,1,340,3.8,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.6,9.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.15,0.08,0.15
210,Marc Bartra,es ESP,"DF,CC",Betis,es La Liga,28,1991,30,29,2524,28.0,3,1,4,3,0,0,8,0,2.5,2.5,2.0,4.5,11.0,90.0,11.0,0.11,0.04,0.14,0.11,0.14,0.09,0.07,0.16,0.09,0.16
