RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
1161,Mijat Gaćinović,rs SRB,"DF,CC",Hoffenheim,de Bundesliga,25.0,1995.0,23,822.0,36.0,26.9,9.1,7,72.0,2.0,16,20.0,2,1.09,12.0,14.0,-2.0,-0.22,-0.22,14.7,15.8,-1.2,-0.13,-0.13
1162,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,26.0,1994.0,28,1232.0,44.0,36.0,13.7,14,71.0,4.0,14,17.0,8,2.54,32.0,13.0,19.0,1.39,-0.05,25.1,16.6,8.5,0.62,-0.44
1163,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30.0,1990.0,28,1956.0,70.0,57.2,21.7,22,81.0,17.0,6,28.0,0,0.57,20.0,47.0,-27.0,-1.24,-0.2,24.5,33.5,-9.0,-0.42,0.17
1164,Adolfo Gaich,ar ARG,DL,Benevento,it Serie A,21.0,1999.0,15,768.0,51.0,22.5,8.5,9,68.0,0.0,6,25.0,2,0.53,10.0,19.0,-9.0,-1.05,-0.17,8.9,13.1,-4.1,-0.48,0.18
1165,Andrey Galabinov,bg BUL,DL,Spezia,it Serie A,31.0,1988.0,12,430.0,36.0,12.6,4.8,4,68.0,2.0,8,20.0,10,0.75,7.0,12.0,-5.0,-1.05,-0.6,6.4,11.1,-4.7,-0.99,-0.57
1166,Javi Galán,es ESP,DF,Huesca,es La Liga,25.0,1994.0,37,3065.0,83.0,89.6,34.1,34,88.0,29.0,3,29.0,0,0.89,32.0,47.0,-15.0,-0.44,0.57,34.0,44.1,-10.1,-0.3,-0.43
1167,Conor Gallagher,eng ENG,CC,West Brom,eng Premier League,20.0,2000.0,30,2531.0,84.0,74.0,28.1,28,89.0,25.0,2,18.0,2,0.63,18.0,48.0,-30.0,-1.07,0.05,24.6,48.5,-24.0,-0.85,-0.04
1168,Enric Gallego,es ESP,DL,Osasuna,es La Liga,33.0,1986.0,22,806.0,37.0,23.6,9.0,8,71.0,1.0,14,17.0,15,0.91,7.0,9.0,-2.0,-0.22,0.09,8.4,12.4,-4.1,-0.45,-0.28
1169,Kévin Gameiro,fr FRA,DL,Valencia,es La Liga,33.0,1987.0,27,1077.0,40.0,31.5,12.0,10,73.0,2.0,17,20.0,3,0.96,17.0,17.0,0.0,0.0,0.12,14.1,14.2,-0.1,-0.01,0.36
1170,Idrissa Gana Gueye,sn SEN,CC,Paris S-G,fr Ligue 1,30.0,1989.0,28,1581.0,56.0,46.2,17.6,20,72.0,8.0,8,18.0,5,2.14,34.0,12.0,22.0,1.25,-0.51,32.0,16.2,15.8,0.9,-0.26
1171,Ignatius Ganago,cm CMR,DL,Lens,fr Ligue 1,21.0,1999.0,24,1304.0,54.0,38.1,14.5,16,70.0,4.0,8,23.0,3,1.33,15.0,20.0,-5.0,-0.35,-0.6,21.5,19.4,2.1,0.14,-0.18
1172,Aleix García,es ESP,CC,Eibar,es La Liga,23.0,1997.0,11,437.0,40.0,12.8,4.9,5,65.0,0.0,6,19.0,9,0.27,2.0,10.0,-8.0,-1.65,-1.2,4.3,7.5,-3.2,-0.66,-0.74
1173,Álvaro García,es ESP,DF,Atlético Madrid,es La Liga,20.0,2000.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,
1174,Borja García,es ESP,"CC,DL",Huesca,es La Liga,29.0,1990.0,21,1117.0,53.0,32.7,12.4,13,75.0,3.0,8,18.0,14,0.71,11.0,18.0,-7.0,-0.56,-0.1,13.7,13.7,0.0,0.0,0.37
1175,Dani García,es ESP,CC,Athletic Club,es La Liga,30.0,1990.0,27,1920.0,71.0,56.1,21.3,21,82.0,15.0,6,31.0,8,1.22,23.0,25.0,-2.0,-0.09,-0.45,23.6,21.8,1.8,0.08,-0.13
1176,David García,es ESP,DF,Osasuna,es La Liga,26.0,1994.0,35,3150.0,90.0,92.1,35.0,35,90.0,35.0,0,,1,1.23,35.0,41.0,-6.0,-0.17,1.5,34.3,42.9,-8.6,-0.24,-0.09
1177,Eric García,es ESP,DF,Manchester City,eng Premier League,19.0,2001.0,6,383.0,64.0,11.2,4.3,3,90.0,3.0,3,38.0,16,1.67,8.0,12.0,-4.0,-0.94,-2.57,4.0,6.7,-2.6,-0.61,-1.82
1178,Manu García,es ESP,CC,Alavés,es La Liga,34.0,1986.0,25,1124.0,45.0,32.9,12.5,10,86.0,7.0,15,18.0,5,1.15,11.0,17.0,-6.0,-0.48,0.11,12.8,15.5,-2.7,-0.22,-0.03
1179,Raúl García,es ESP,"DF,CC",Valladolid,es La Liga,31.0,1989.0,8,504.0,63.0,14.7,5.6,5,83.0,4.0,3,29.0,7,0.88,1.0,8.0,-7.0,-1.25,-0.76,3.8,10.8,-7.0,-1.25,-1.07
1180,Raúl García,es ESP,"DL,CC",Athletic Club,es La Liga,34.0,1986.0,34,1743.0,51.0,51.0,19.4,21,70.0,8.0,13,21.0,0,1.15,21.0,28.0,-7.0,-0.36,-0.95,23.7,20.0,3.7,0.19,0.1
1181,Rubén García,es ESP,"CC,DL",Osasuna,es La Liga,27.0,1993.0,37,2718.0,73.0,79.5,30.2,33,79.0,9.0,4,30.0,0,1.19,29.0,38.0,-9.0,-0.3,-0.04,28.5,37.0,-8.5,-0.28,-0.22
1182,Sergi García,es ESP,CC,Alavés,es La Liga,21.0,1999.0,2,16.0,8.0,0.5,0.2,0,,0.0,2,8.0,5,0.0,0.0,0.0,0.0,0.0,0.56,0.5,0.0,0.4,2.27,2.48
1183,Unai García,es ESP,DF,Osasuna,es La Liga,28.0,1992.0,17,1242.0,73.0,36.3,13.8,13,85.0,9.0,4,34.0,19,1.24,17.0,22.0,-5.0,-0.36,-0.11,17.6,20.8,-3.3,-0.24,0.0
1184,Taylor Gardner-Hickman,eng ENG,CC,West Brom,eng Premier League,18.0,2001.0,0,,,,,0,,,0,,4,,,,,,,,,,,
1185,Giovanni Garofani,it ITA,PO,Juventus,it Serie A,17.0,2002.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,
1186,Juanjo Garrancho,es ESP,PO,Cádiz,es La Liga,23.0,1997.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,
1187,Javier Gasca,es ESP,PO,Huesca,es La Liga,20.0,2000.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,
1188,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,29.0,1990.0,24,1851.0,77.0,54.1,20.6,21,86.0,17.0,3,14.0,1,1.64,34.0,23.0,11.0,0.53,0.25,32.1,21.0,11.1,0.54,0.38
1189,Manuel Gasparini,it ITA,PO,Udinese,it Serie A,18.0,2002.0,1,3.0,3.0,0.1,0.0,0,,0.0,1,3.0,34,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.18
1190,Dwight Gayle,eng ENG,"DL,CC",Newcastle Utd,eng Premier League,29.0,1990.0,18,514.0,29.0,15.0,5.7,4,70.0,1.0,14,17.0,9,0.94,5.0,9.0,-4.0,-0.7,-0.33,8.1,10.2,-2.1,-0.36,0.03
1191,Paulo Gazzaniga,ar ARG,PO,Elche,es La Liga,28.0,1992.0,8,720.0,90.0,21.1,8.0,8,90.0,8.0,0,,11,1.25,7.0,9.0,-2.0,-0.25,0.38,8.4,8.4,-0.1,-0.01,1.02
1192,Jean-Philippe Gbamin,ci CIV,CC,Everton,eng Premier League,24.0,1995.0,1,12.0,12.0,0.4,0.1,0,,0.0,1,12.0,0,1.0,0.0,1.0,-1.0,-7.5,-7.5,0.2,0.3,-0.1,-0.93,-0.81
1193,Yann Gboho,fr FRA,"CC,DL",Rennes,fr Ligue 1,19.0,2001.0,10,303.0,30.0,8.9,3.4,2,63.0,0.0,8,22.0,14,1.1,4.0,7.0,-3.0,-0.89,-1.32,7.5,4.3,3.2,0.95,0.76
1194,David de Gea,es ESP,PO,Manchester Utd,eng Premier League,29.0,1990.0,26,2295.0,88.0,67.1,25.5,26,88.0,25.0,0,,7,1.73,46.0,32.0,14.0,0.55,-0.65,38.1,27.8,10.3,0.4,-0.26
1195,Christian Gebauer,at AUT,"CC,DL",Arminia,de Bundesliga,26.0,1993.0,23,687.0,30.0,22.5,7.6,5,74.0,1.0,18,18.0,6,1.17,6.0,17.0,-11.0,-1.44,-0.87,9.4,15.6,-6.1,-0.8,-0.13
1196,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,33.0,1986.0,34,3032.0,89.0,99.1,33.7,34,89.0,33.0,0,,0,0.91,35.0,56.0,-21.0,-0.62,-0.62,32.2,51.2,-19.0,-0.56,3.46
1197,Emrehan Gedikli,de GER,DL,Leverkusen,de Bundesliga,17.0,2003.0,1,25.0,25.0,0.8,0.3,0,,0.0,1,25.0,11,0.0,1.0,1.0,0.0,0.0,-0.42,1.1,0.8,0.3,0.94,0.74
1198,Dennis Geiger,de GER,CC,Hoffenheim,de Bundesliga,22.0,1998.0,9,658.0,73.0,21.5,7.3,9,73.0,3.0,0,,0,1.33,10.0,12.0,-2.0,-0.27,-0.27,11.0,13.0,-1.9,-0.26,-0.29
1199,Joe Gelhardt,eng ENG,DL,Leeds United,eng Premier League,18.0,2002.0,0,,,,,0,,,0,,8,,,,,,,,,,,
1200,Jérémy Gélin,fr FRA,"DF,CC",Rennes,fr Ligue 1,23.0,1997.0,0,,,,,0,,,0,,6,,,,,,,,,,,
1201,Ludovico Gelmi,it ITA,PO,Atalanta,it Serie A,19.0,2001.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1202,Christian Gentner,de GER,CC,Union Berlin,de Bundesliga,34.0,1985.0,22,1033.0,47.0,33.8,11.5,13,70.0,2.0,9,14.0,2,1.27,15.0,12.0,3.0,0.26,0.08,15.5,12.8,2.7,0.23,0.17
1203,Geovanni,es ESP,DF,Betis,es La Liga,19.0,2001.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,
1204,Yannick Gerhardt,de GER,"CC,DL",Wolfsburg,de Bundesliga,26.0,1994.0,29,1936.0,67.0,63.3,21.5,21,85.0,16.0,8,20.0,5,1.76,39.0,24.0,15.0,0.7,-0.02,29.2,28.4,0.8,0.04,-0.45
1205,Valère Germain,fr FRA,"DL,CC",Marseille,fr Ligue 1,30.0,1990.0,24,857.0,36.0,25.1,9.5,6,76.0,2.0,18,22.0,12,1.42,11.0,18.0,-7.0,-0.74,-1.23,6.5,14.5,-8.0,-0.84,-1.11
1206,Gervinho,ci CIV,DL,Parma,it Serie A,33.0,1987.0,27,2021.0,75.0,59.1,22.5,25,77.0,13.0,2,46.0,1,0.56,20.0,45.0,-25.0,-1.11,0.11,21.8,33.6,-11.9,-0.53,-0.1
1207,Max Geschwill,de GER,CC,Hoffenheim,de Bundesliga,19.0,2001.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,
1208,Willem Geubbels,fr FRA,"CC,DL",Monaco,fr Ligue 1,18.0,2001.0,14,294.0,21.0,8.6,3.3,2,45.0,0.0,12,17.0,7,1.5,5.0,6.0,-1.0,-0.31,-1.31,7.6,4.3,3.4,1.02,0.14
1209,Hamadi Al Ghaddioui,ma MAR,DL,Stuttgart,de Bundesliga,29.0,1990.0,6,46.0,8.0,1.5,0.5,0,,0.0,6,8.0,3,2.0,3.0,0.0,3.0,5.87,5.93,1.0,0.1,0.9,1.67,1.72
1210,Anwar El Ghazi,nl NED,DL,Aston Villa,eng Premier League,25.0,1995.0,28,1613.0,58.0,47.2,17.9,17,81.0,6.0,11,21.0,6,1.25,23.0,22.0,1.0,0.06,-0.34,26.4,23.7,2.7,0.15,0.21
1211,Mourad El Ghezouani,ma MAR,DL,Elche,es La Liga,22.0,1998.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,
1212,Paolo Ghiglione,it ITA,"DF,CC",Genoa,it Serie A,23.0,1997.0,23,1358.0,59.0,39.7,15.1,14,74.0,7.0,9,36.0,15,0.7,18.0,31.0,-13.0,-0.86,-0.95,13.0,23.6,-10.5,-0.7,-0.21
1213,Andrea Ghion,it ITA,CC,Sassuolo,it Serie A,20.0,2000.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,
1214,Faouzi Ghoulam,dz ALG,"DF,DL",Napoli,it Serie A,29.0,1991.0,11,289.0,26.0,8.5,3.2,3,56.0,1.0,8,15.0,11,2.0,5.0,4.0,1.0,0.31,-0.95,5.6,4.1,1.5,0.48,-0.2
1215,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,30.0,1989.0,10,809.0,81.0,23.7,9.0,9,85.0,8.0,1,45.0,7,0.6,10.0,22.0,-12.0,-1.33,-0.34,6.3,18.0,-11.7,-1.3,-0.6
1216,Morgan Gibbs-White,eng ENG,"CC,DL",Wolves,eng Premier League,20.0,2000.0,11,414.0,38.0,12.1,4.6,4,73.0,1.0,7,17.0,9,0.73,4.0,6.0,-2.0,-0.43,-0.02,4.6,5.1,-0.6,-0.12,0.25
1217,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,28.0,1991.0,13,430.0,33.0,14.1,4.8,4,84.0,3.0,9,11.0,12,1.15,4.0,6.0,-2.0,-0.42,-0.73,6.2,6.9,-0.7,-0.15,-0.31
1218,Rafał Gikiewicz,pl POL,PO,Augsburg,de Bundesliga,32.0,1987.0,34,3060.0,90.0,100.0,34.0,34,90.0,34.0,0,,0,1.06,36.0,54.0,-18.0,-0.53,,37.3,57.3,-20.0,-0.59,
1219,Bryan Gil,es ESP,DL,Sevilla,es La Liga,19.0,2001.0,1,13.0,13.0,0.4,0.1,0,,0.0,1,13.0,0,3.0,2.0,0.0,2.0,13.85,13.37,1.0,0.0,1.0,6.75,6.26
1220,Bryan Gil,es ESP,"CC,DL",Eibar,es La Liga,19.0,2001.0,28,2265.0,81.0,66.2,25.2,26,84.0,16.0,2,38.0,1,0.89,20.0,29.0,-9.0,-0.36,0.73,34.0,29.5,4.5,0.18,0.56
1221,David Gil,es ESP,PO,Cádiz,es La Liga,26.0,1994.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,34,0.25,5.0,10.0,-5.0,-1.25,-0.75,4.0,6.8,-2.9,-0.72,-0.2
1222,Mark Gillespie,eng ENG,PO,Newcastle Utd,eng Premier League,28.0,1992.0,0,,,,,0,,,0,,20,,,,,,,,,,,
1223,Billy Gilmour,sct SCO,CC,Chelsea,eng Premier League,19.0,2001.0,5,261.0,52.0,7.6,2.9,3,75.0,2.0,2,18.0,12,1.2,5.0,2.0,3.0,1.03,0.49,3.7,2.8,1.0,0.34,-0.55
1224,Álvaro Giménez,es ESP,DL,Cádiz,es La Liga,29.0,1991.0,11,407.0,37.0,11.9,4.5,3,73.0,1.0,8,23.0,5,1.27,3.0,9.0,-6.0,-1.33,-0.85,3.3,4.4,-1.1,-0.24,0.34
1225,Daniel Ginczek,de GER,"DL,CC",Wolfsburg,de Bundesliga,29.0,1991.0,11,215.0,20.0,7.0,2.4,1,76.0,0.0,10,14.0,15,1.09,1.0,4.0,-3.0,-1.26,-2.11,2.1,2.4,-0.3,-0.13,-0.36
1226,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,26.0,1994.0,34,3060.0,90.0,100.0,34.0,34,90.0,34.0,0,,0,1.44,64.0,56.0,8.0,0.24,,54.9,45.7,9.2,0.27,
1227,Andrei Girotto,br BRA,"DF,CC",Nantes,fr Ligue 1,28.0,1992.0,34,2668.0,78.0,78.0,29.6,29,87.0,28.0,5,29.0,2,1.09,37.0,41.0,-4.0,-0.13,0.34,39.4,40.1,-0.7,-0.02,0.44
1228,Olivier Giroud,fr FRA,DL,Chelsea,eng Premier League,33.0,1986.0,17,748.0,44.0,21.9,8.3,8,73.0,1.0,9,18.0,18,1.76,9.0,5.0,4.0,0.48,-0.13,14.0,6.0,8.0,0.96,0.14
1229,Robert Glatzel,de GER,DL,Mainz 05,de Bundesliga,26.0,1994.0,13,359.0,28.0,11.7,4.0,3,59.0,0.0,10,18.0,2,1.77,7.0,6.0,1.0,0.25,0.85,8.3,6.3,2.0,0.5,0.64
1230,Kamil Glik,pl POL,DF,Benevento,it Serie A,32.0,1988.0,36,3206.0,89.0,93.7,35.6,36,89.0,35.0,0,,0,0.83,39.0,73.0,-34.0,-0.95,-0.53,39.8,59.8,-20.0,-0.56,0.98
1231,Serge Gnabry,de GER,"DL,CC",Bayern Munich,de Bundesliga,25.0,1995.0,27,1644.0,61.0,53.7,18.3,20,73.0,4.0,7,25.0,0,2.48,63.0,20.0,43.0,2.35,1.59,47.3,21.0,26.3,1.44,0.84
1232,Joris Gnagnon,fr FRA,DF,Sevilla,es La Liga,23.0,1997.0,0,,,,,0,,0.0,0,,15,,,,,,,,,,,
1233,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,22.0,1998.0,31,2685.0,87.0,78.5,29.8,29,90.0,29.0,2,38.0,2,1.52,31.0,35.0,-4.0,-0.13,-0.5,31.8,39.4,-7.6,-0.26,-0.65
1234,Diego Godín,uy URU,DF,Cagliari,it Serie A,34.0,1986.0,28,2508.0,90.0,73.3,27.9,28,90.0,26.0,0,,2,1.18,35.0,41.0,-6.0,-0.22,0.77,34.6,37.8,-3.3,-0.12,1.0
1235,Akaki Gogia,de GER,"DL,CC",Union Berlin,de Bundesliga,28.0,1992.0,7,140.0,20.0,4.6,1.6,0,,0.0,7,20.0,11,1.71,4.0,2.0,2.0,1.29,1.13,1.8,1.4,0.3,0.2,0.08
1236,Amer Gojak,ba BIH,"CC,DL",Torino,it Serie A,23.0,1997.0,15,475.0,32.0,13.9,5.3,6,55.0,0.0,9,16.0,15,1.0,12.0,7.0,5.0,0.95,1.68,8.5,7.0,1.5,0.28,0.69
1237,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,26.0,1993.0,25,1857.0,74.0,54.3,20.6,19,87.0,17.0,6,35.0,11,0.92,23.0,35.0,-12.0,-0.58,-0.64,19.6,36.0,-16.4,-0.79,-0.48
1238,Vladimir Golemić,si SVN,DF,Crotone,it Serie A,29.0,1991.0,30,2341.0,78.0,68.5,26.0,26,87.0,24.0,4,19.0,6,0.5,34.0,73.0,-39.0,-1.5,-0.83,30.0,52.3,-22.3,-0.86,-0.18
1239,Pierluigi Gollini,it ITA,PO,Atalanta,it Serie A,25.0,1995.0,25,2156.0,86.0,63.0,24.0,25,86.0,23.0,0,,7,2.0,55.0,26.0,29.0,1.21,0.21,47.4,26.6,20.8,0.87,-0.04
1240,Aleksandr Golovin,ru RUS,"CC,DL",Monaco,fr Ligue 1,24.0,1996.0,21,1069.0,51.0,31.3,11.9,12,71.0,1.0,9,24.0,0,2.57,28.0,8.0,20.0,1.68,1.15,20.4,7.6,12.8,1.08,0.27
1241,Tomislav Gomelt,hr CRO,CC,Crotone,it Serie A,25.0,1995.0,2,19.0,10.0,0.6,0.2,0,,0.0,2,10.0,1,0.0,0.0,2.0,-2.0,-9.47,-8.28,0.1,0.7,-0.6,-2.61,-1.82
1242,André Gomes,pt POR,CC,Everton,eng Premier League,27.0,1993.0,28,1570.0,56.0,45.9,17.4,17,76.0,7.0,11,26.0,6,1.61,24.0,22.0,2.0,0.11,0.26,23.3,23.4,-0.1,-0.01,0.21
1243,Claudio Gomes,fr FRA,CC,Manchester City,eng Premier League,20.0,2000.0,0,,,,,0,,,0,,1,,,,,,,,,,,
1244,Dani Gómez,es ESP,DL,Levante,es La Liga,22.0,1998.0,34,1666.0,49.0,48.7,18.5,17,74.0,2.0,17,24.0,4,1.09,22.0,27.0,-5.0,-0.27,0.04,16.5,26.4,-9.9,-0.54,-0.38
1245,Ibai Gómez,es ESP,CC,Athletic Club,es La Liga,30.0,1989.0,13,424.0,33.0,12.4,4.7,4,67.0,0.0,9,17.0,11,1.38,4.0,5.0,-1.0,-0.21,-0.36,4.2,4.6,-0.5,-0.1,-0.27
1246,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,23.0,1997.0,7,590.0,84.0,17.3,6.6,6,85.0,5.0,1,80.0,0,2.0,15.0,14.0,1.0,0.15,-0.64,14.0,7.5,6.5,1.0,0.42
1247,Anthony Gomez Mancini,fr FRA,CC,Burnley,eng Premier League,19.0,2001.0,0,,,,,0,,,0,,2,,,,,,,,,,,
1248,Maxi Gómez,uy URU,DL,Valencia,es La Liga,23.0,1996.0,31,2689.0,87.0,78.6,29.9,31,87.0,20.0,0,,1,1.32,41.0,37.0,4.0,0.13,1.0,32.6,41.3,-8.7,-0.29,-0.18
1249,Moi Gómez,es ESP,"CC,DL",Villarreal,es La Liga,26.0,1994.0,35,2563.0,73.0,74.9,28.5,29,84.0,14.0,6,22.0,0,1.57,46.0,34.0,12.0,0.42,0.0,38.7,32.2,6.6,0.23,-0.54
1250,Papu Gómez,ar ARG,"CC,DL",Atalanta,it Serie A,32.0,1988.0,10,666.0,67.0,19.5,7.4,9,70.0,2.0,1,38.0,1,1.5,17.0,15.0,2.0,0.27,-1.07,14.1,11.2,2.9,0.39,-0.62
1251,Papu Gómez,ar ARG,"CC,DL",Sevilla,es La Liga,32.0,1988.0,18,914.0,51.0,26.7,10.2,11,71.0,1.0,7,19.0,1,2.11,16.0,6.0,10.0,0.98,0.63,14.8,6.0,8.8,0.87,0.48
1252,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,28.0,1992.0,9,719.0,80.0,21.0,8.0,9,80.0,5.0,0,,24,2.0,11.0,6.0,5.0,0.63,0.13,11.1,8.4,2.7,0.34,-0.23
1253,Sergio Gómez,es ESP,"CC,DL",Huesca,es La Liga,19.0,2000.0,29,792.0,27.0,23.2,8.8,4,73.0,1.0,25,20.0,9,0.83,3.0,14.0,-11.0,-1.25,-0.98,11.0,12.6,-1.6,-0.18,0.09
1254,Alfred Gomis,sn SEN,PO,Dijon,fr Ligue 1,26.0,1993.0,5,450.0,90.0,13.2,5.0,5,90.0,5.0,0,,0,0.2,3.0,10.0,-7.0,-1.4,-0.16,3.4,13.0,-9.6,-1.93,-1.05
1255,Alfred Gomis,sn SEN,PO,Rennes,fr Ligue 1,26.0,1993.0,22,1980.0,90.0,57.9,22.0,22,90.0,22.0,0,,4,1.18,26.0,25.0,1.0,0.05,-0.64,29.2,22.8,6.4,0.29,0.08
1256,Maxime Gonalons,fr FRA,CC,Granada,es La Liga,31.0,1989.0,25,1480.0,59.0,43.3,16.4,18,71.0,8.0,7,29.0,2,1.44,22.0,28.0,-6.0,-0.36,0.19,19.5,24.5,-5.0,-0.3,0.16
1257,Vagner Gonçalves,cv CPV,"DL,CC",Metz,fr Ligue 1,24.0,1996.0,26,967.0,37.0,28.3,10.7,10,62.0,0.0,16,22.0,4,1.38,17.0,16.0,1.0,0.09,0.28,13.4,16.6,-3.3,-0.3,-0.23
1258,Álvaro González,es ESP,DF,Marseille,fr Ligue 1,30.0,1990.0,32,2831.0,88.0,82.8,31.5,32,88.0,29.0,0,,0,1.56,45.0,38.0,7.0,0.22,0.22,42.1,35.8,6.3,0.2,1.22
1259,Bruno González,es ESP,DF,Valladolid,es La Liga,30.0,1990.0,27,2263.0,84.0,66.2,25.1,25,90.0,25.0,2,7.0,8,0.89,22.0,34.0,-12.0,-0.48,0.38,25.2,33.7,-8.4,-0.34,0.0
1260,Diego González,es ESP,DF,Elche,es La Liga,25.0,1995.0,19,1280.0,67.0,37.4,14.2,15,83.0,12.0,4,7.0,9,0.95,11.0,20.0,-9.0,-0.63,-0.13,12.2,19.6,-7.4,-0.52,0.47
1261,Nicolás González,ar ARG,"DL,CC",Stuttgart,de Bundesliga,22.0,1998.0,15,934.0,62.0,30.5,10.4,10,76.0,6.0,5,35.0,0,1.2,16.0,13.0,3.0,0.29,0.37,17.7,16.2,1.5,0.15,0.25
1262,Sergio González,es ESP,"CC,DF",Cádiz,es La Liga,23.0,1997.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,0.0,0.0,2.0,-2.0,-2.0,-1.46,0.7,0.8,-0.1,-0.11,0.44
1263,Urko González,es ESP,CC,Real Sociedad,es La Liga,19.0,2001.0,2,47.0,24.0,1.4,0.5,1,45.0,0.0,1,2.0,9,1.0,2.0,0.0,2.0,3.83,3.32,0.3,1.4,-1.1,-2.07,-2.67
1264,Mace Goodridge,eng ENG,CC,Burnley,eng Premier League,20.0,1999.0,0,,,,,0,,,0,,2,,,,,,,,,,,
1265,Anthony Gordon,eng ENG,"DL,CC",Everton,eng Premier League,19.0,2001.0,3,88.0,29.0,2.6,1.0,1,54.0,0.0,2,17.0,8,2.0,0.0,0.0,0.0,0.0,0.03,0.7,0.9,-0.3,-0.28,-0.17
1266,Kyron Gordon,eng ENG,DF,Sheffield Utd,eng Premier League,18.0,2002.0,0,,,,,0,,,0,,6,,,,,,,,,,,
1267,Leon Goretzka,de GER,CC,Bayern Munich,de Bundesliga,25.0,1995.0,24,1705.0,71.0,55.7,18.9,18,82.0,12.0,6,39.0,0,2.25,61.0,24.0,37.0,1.95,0.76,46.3,22.4,24.0,1.27,0.49
1268,Andoni Gorosabel,es ESP,DF,Real Sociedad,es La Liga,23.0,1996.0,32,2382.0,74.0,69.6,26.5,28,83.0,16.0,4,18.0,4,1.59,46.0,23.0,23.0,0.87,1.04,46.2,26.5,19.7,0.74,0.58
1269,Robin Gosens,de GER,DF,Atalanta,it Serie A,26.0,1994.0,32,2523.0,79.0,73.8,28.0,30,82.0,12.0,2,39.0,0,2.13,71.0,33.0,38.0,1.36,0.85,54.0,28.7,25.3,0.9,0.06
1270,Felix Götze,de GER,"DF,CC",Augsburg,de Bundesliga,22.0,1998.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,
1271,Amine Gouiri,dz ALG,"DL,CC",Nice,fr Ligue 1,20.0,2000.0,34,2747.0,81.0,80.3,30.5,31,86.0,21.0,3,26.0,0,1.41,40.0,40.0,0.0,0.0,0.4,39.6,44.8,-5.1,-0.17,0.17
1272,Lucas Gourna-Douath,fr FRA,CC,Saint-Étienne,fr Ligue 1,16.0,2003.0,30,1327.0,44.0,38.8,14.7,13,76.0,6.0,17,20.0,7,1.2,19.0,27.0,-8.0,-0.54,-0.37,17.9,22.9,-5.0,-0.34,-0.49
1273,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,29.0,1991.0,32,2835.0,89.0,92.6,31.5,32,89.0,31.0,0,,1,1.13,35.0,48.0,-13.0,-0.41,1.59,34.2,52.4,-18.3,-0.58,0.11
1274,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,27.0,1992.0,33,2823.0,86.0,82.5,31.4,33,86.0,27.0,0,,1,1.55,42.0,40.0,2.0,0.06,0.21,47.6,39.9,7.7,0.25,-0.04
1275,Jens Grahl,de GER,PO,Stuttgart,de Bundesliga,31.0,1988.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,
1276,Karlan Grant,eng ENG,"DL,CC",West Brom,eng Premier League,22.0,1997.0,21,1127.0,54.0,33.0,12.5,14,71.0,1.0,7,20.0,10,0.43,7.0,26.0,-19.0,-1.52,-0.65,8.8,18.8,-10.0,-0.8,0.07
1277,Lee Grant,eng ENG,PO,Manchester Utd,eng Premier League,37.0,1983.0,0,,,,,0,,,0,,6,,,,,,,,,,,
1278,Alberto Grassi,it ITA,"CC,DF",Parma,it Serie A,25.0,1995.0,23,1177.0,51.0,34.4,13.1,13,77.0,4.0,10,18.0,5,0.65,11.0,28.0,-17.0,-1.3,-0.22,12.9,22.3,-9.4,-0.71,-0.35
