RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
853,Ansu Fati,es ESP,DL,Barcelona,es La Liga,17,2002,4.8,1,0,0,6,11,2,4,3,4,2.0,0.0,0,13.0,2.0,4.0,33.3
854,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,2,0,0,12,6,1,52,9,11,0.0,1.0,0,63.0,8.0,8.0,50.0
855,Andrea Favilli,it ITA,DL,Hellas Verona,it Serie A,23,1997,3.8,1,0,0,14,8,9,0,0,1,0.0,0.0,0,8.0,17.0,27.0,38.6
856,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,2,0,0,6,3,0,4,7,2,0.0,1.0,0,20.0,17.0,12.0,58.6
857,Nabil Fekir,fr FRA,"CC,DL",Betis,es La Liga,27,1993,29.1,5,1,0,79,93,13,115,8,23,3.0,0.0,0,103.0,26.0,61.0,29.9
858,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,8,0,0,29,14,0,1,36,17,0.0,0.0,1,126.0,75.0,26.0,74.3
859,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,5,0,0,14,8,1,2,21,20,0.0,0.0,0,58.0,14.0,16.0,46.7
860,João Félix,pt POR,"DL,CC",Atlético Madrid,es La Liga,20,1999,17.5,6,0,0,16,48,5,11,5,4,1.0,0.0,0,63.0,21.0,31.0,40.4
861,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29.0,5,0,0,23,25,0,5,54,24,0.0,1.0,1,143.0,100.0,51.0,66.2
862,Zinedine Ferhat,dz ALG,"DL,CC",Nîmes,fr Ligue 1,27,1993,32.9,2,0,0,23,66,9,124,32,21,3.0,0.0,0,145.0,71.0,67.0,51.4
863,Bruno Fernandes,pt POR,CC,Manchester Utd,eng Premier League,25,1994,34.4,6,0,0,43,52,3,166,26,30,0.0,1.0,0,162.0,15.0,41.0,26.8
864,Edimilson Fernandes,ch SUI,"CC,DL",Mainz 05,de Bundesliga,24,1996,9.3,1,0,0,7,5,1,26,29,4,0.0,0.0,0,62.0,6.0,5.0,54.5
865,Aitor Fernández,es ESP,PO,Levante,es La Liga,29,1991,29.0,0,0,0,0,2,0,0,2,0,0.0,0.0,0,51.0,3.0,1.0,75.0
866,Álex Fernández,es ESP,CC,Cádiz,es La Liga,27,1992,21.6,1,0,0,11,31,0,123,22,9,0.0,0.0,0,130.0,21.0,22.0,48.8
867,Álvaro Fernández,es ESP,PO,Huesca,es La Liga,22,1998,22.0,0,0,0,0,3,0,0,2,1,0.0,0.0,0,31.0,5.0,0.0,100.0
868,Andrés Fernández,es ESP,PO,Huesca,es La Liga,33,1986,16.0,0,0,0,0,4,0,0,0,0,0.0,0.0,0,18.0,3.0,1.0,75.0
869,Augusto Fernández,ar ARG,CC,Cádiz,es La Liga,34,1986,4.1,1,0,0,5,2,0,1,9,3,0.0,0.0,0,20.0,4.0,3.0,57.1
870,Carlos Fernández,es ESP,DL,Sevilla,es La Liga,24,1996,1.6,0,0,0,4,7,0,0,1,0,0.0,0.0,0,7.0,4.0,8.0,33.3
871,Carlos Fernández,es ESP,"DL,CC",Real Sociedad,es La Liga,24,1996,4.3,5,0,0,18,9,0,3,0,2,0.0,1.0,0,21.0,13.0,20.0,39.4
872,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,23.1,4,0,0,15,15,0,13,17,22,0.0,1.0,1,91.0,48.0,29.0,62.3
873,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,23.0,8,0,0,28,13,3,1,43,16,1.0,1.0,0,101.0,46.0,53.0,46.5
874,Fernandinho,br BRA,CC,Manchester City,eng Premier League,35,1985,13.2,6,0,0,22,11,0,6,23,17,0.0,0.0,0,91.0,30.0,18.0,62.5
875,Fernando,br BRA,CC,Sevilla,es La Liga,33,1987,28.3,6,0,0,40,16,1,1,41,28,0.0,0.0,0,191.0,54.0,37.0,59.3
876,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,3,0,0,9,10,0,4,23,15,0.0,0.0,0,55.0,17.0,8.0,68.0
877,David Ferreiro,es ESP,"CC,DL",Huesca,es La Liga,32,1988,28.1,5,0,0,52,38,15,245,25,12,0.0,0.0,0,152.0,9.0,21.0,30.0
878,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,13.2,4,0,0,15,7,0,57,24,10,0.0,1.0,0,78.0,25.0,16.0,61.0
879,Facundo Ferreyra,ar ARG,DL,Celta Vigo,es La Liga,29,1991,3.3,5,1,1,22,6,1,1,2,3,0.0,0.0,0,5.0,10.0,13.0,43.5
880,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,28,1992,28.6,6,0,0,52,34,0,27,8,40,0.0,0.0,0,231.0,20.0,24.0,45.5
881,Marco Festa,it ITA,PO,Crotone,it Serie A,28,1992,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,
882,Fidel,es ESP,"CC,DF",Elche,es La Liga,30,1989,26.6,8,0,0,30,42,5,165,16,30,0.0,0.0,0,137.0,10.0,22.0,31.3
883,Sam Field,eng ENG,CC,West Brom,eng Premier League,22,1998,0.7,0,0,0,2,1,0,0,2,5,0.0,0.0,0,7.0,3.0,2.0,60.0
884,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,31,1989,6.0,0,0,0,10,5,0,4,1,1,0.0,0.0,0,18.0,9.0,18.0,33.3
885,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,28,1991,31.5,2,0,0,22,16,4,14,11,15,0.0,0.0,0,109.0,22.0,74.0,22.9
886,Junior Firpo,es ESP,"DF,CC",Barcelona,es La Liga,23,1996,3.2,2,0,0,9,6,3,4,4,1,0.0,0.0,0,15.0,3.0,1.0,75.0
887,John Fleck,sct SCO,CC,Sheffield Utd,eng Premier League,28,1991,28.6,4,0,0,33,28,0,96,28,33,0.0,0.0,0,156.0,12.0,20.0,37.5
888,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,27,1993,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,
889,Florian Flick,de GER,CC,Schalke 04,de Bundesliga,20,2000,4.0,1,0,0,4,2,0,1,7,7,0.0,0.0,0,26.0,2.0,7.0,22.2
890,Alexis Flips,fr FRA,"CC,DL",Reims,fr Ligue 1,20,2000,0.5,0,0,0,1,1,0,5,0,0,0.0,0.0,0,3.0,0.0,0.0,
891,Alessandro Florenzi,it ITA,DF,Paris S-G,fr Ligue 1,29,1991,17.1,1,0,0,10,7,2,80,17,16,0.0,0.0,0,86.0,13.0,20.0,39.4
892,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,1998,0.5,0,0,0,0,1,0,0,1,0,0.0,0.0,0,2.0,0.0,1.0,0.0
893,Phil Foden,eng ENG,"DL,CC",Manchester City,eng Premier League,20,2000,18.0,0,0,0,12,34,3,74,11,11,0.0,0.0,0,72.0,16.0,26.0,38.1
894,Mamadou Fofana,ml MLI,"CC,DF",Metz,fr Ligue 1,22,1998,11.9,2,0,0,12,1,0,0,18,11,0.0,1.0,0,78.0,11.0,13.0,45.8
895,Seko Fofana,ci CIV,CC,Lens,fr Ligue 1,25,1995,25.7,2,0,0,21,21,1,19,34,8,1.0,1.0,0,155.0,22.0,10.0,68.8
896,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,2000,25.1,7,0,0,37,29,2,2,61,37,1.0,1.0,0,181.0,88.0,60.0,59.5
897,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,3.5,1,0,0,6,5,1,0,8,4,0.0,0.0,0,23.0,7.0,7.0,50.0
898,Youssouf Fofana,fr FRA,CC,Monaco,fr Ligue 1,21,1999,31.9,10,1,1,47,33,0,37,34,51,0.0,1.0,0,236.0,19.0,17.0,52.8
899,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,36.9,4,0,0,33,34,4,59,69,43,1.0,0.0,1,181.0,28.0,42.0,40.0
900,Ramón Folch,es ESP,CC,Elche,es La Liga,30,1989,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
901,Lamine Fomba,fr FRA,CC,Nîmes,fr Ligue 1,22,1998,24.2,8,0,0,45,16,0,2,59,36,0.0,2.0,0,141.0,30.0,29.0,50.8
902,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,3.6,0,0,0,1,3,0,0,5,2,0.0,1.0,0,12.0,2.0,5.0,28.6
903,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,7.2,3,1,1,17,3,1,9,13,9,0.0,0.0,0,29.0,5.0,6.0,45.5
904,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,35.4,7,0,0,30,13,0,12,36,29,1.0,1.0,1,199.0,79.0,28.0,73.8
905,Fernando Forestieri,it ITA,"DL,CC",Udinese,it Serie A,30,1990,6.1,1,0,0,12,22,5,10,2,7,0.0,0.0,0,24.0,4.0,12.0,25.0
906,Pablo Fornals,es ESP,"DL,CC",West Ham,eng Premier League,24,1996,28.6,3,0,0,26,17,7,45,36,26,0.0,0.0,0,163.0,23.0,38.0,37.7
907,Emil Forsberg,se SWE,"DL,CC",RB Leipzig,de Bundesliga,28,1991,17.1,0,0,0,15,25,7,41,11,6,2.0,0.0,0,48.0,8.0,22.0,26.7
908,Fraser Forster,eng ENG,PO,Southampton,eng Premier League,32,1988,8.0,0,0,0,1,3,0,0,0,0,0.0,1.0,0,7.0,2.0,0.0,100.0
909,Philipp Förster,de GER,CC,Stuttgart,de Bundesliga,25,1995,16.8,4,0,0,25,21,4,21,15,13,0.0,0.0,0,86.0,4.0,15.0,21.1
910,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,15.9,7,1,1,26,9,0,1,27,20,0.0,0.0,1,76.0,36.0,22.0,62.1
911,Yassin Fortune,fr FRA,DL,Angers,fr Ligue 1,21,1999,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
912,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,1998,0.9,1,0,0,1,0,1,4,3,0,0.0,0.0,0,7.0,1.0,1.0,50.0
913,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,1998,4.5,2,0,0,5,4,0,9,7,2,0.0,0.0,0,24.0,8.0,2.0,80.0
914,Daam Foulon,be BEL,DF,Benevento,it Serie A,21,1999,11.3,4,0,0,16,22,0,27,14,15,0.0,0.0,1,36.0,11.0,6.0,64.7
915,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,27,1993,29.6,7,0,0,30,24,3,54,26,21,0.0,1.0,1,134.0,20.0,31.0,39.2
916,Juan Foyth,ar ARG,"DF,CC",Villarreal,es La Liga,22,1998,13.0,6,0,0,20,14,0,1,19,22,0.0,1.0,0,64.0,29.0,19.0,60.4
917,Gianluca Frabotta,it ITA,"DF,CC",Juventus,it Serie A,21,1999,7.7,5,0,0,12,2,0,32,14,4,0.0,0.0,0,43.0,12.0,14.0,46.2
918,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,1995,17.1,6,1,1,13,12,1,55,36,23,0.0,2.0,1,75.0,21.0,26.0,44.7
919,Tyrese Francois,au AUS,DF,Fulham,eng Premier League,20,2000,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
920,Ryan Fraser,sct SCO,"DL,CC",Newcastle Utd,eng Premier League,26,1994,10.3,2,1,1,5,20,0,103,6,1,1.0,0.0,0,30.0,5.0,22.0,18.5
921,Fred,br BRA,CC,Manchester Utd,eng Premier League,27,1993,26.6,5,0,0,45,30,1,9,45,39,0.0,0.0,0,228.0,9.0,14.0,39.1
922,Ryan Fredericks,eng ENG,"DF,DL",West Ham,eng Premier League,27,1992,6.3,2,0,0,11,10,1,23,11,5,0.0,0.0,0,30.0,6.0,13.0,31.6
923,Remo Freuler,ch SUI,CC,Atalanta,it Serie A,28,1992,30.1,5,0,0,38,31,1,19,39,39,0.0,0.0,0,258.0,17.0,24.0,41.5
924,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,30.9,6,0,0,31,30,0,27,55,34,0.0,0.0,0,166.0,29.0,25.0,53.7
925,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,1995,34.0,1,0,0,25,22,2,13,52,29,0.0,1.0,0,204.0,88.0,63.0,58.3
926,Jeremie Frimpong,nl NED,"DF,DL",Leverkusen,de Bundesliga,19,2000,4.8,1,0,0,8,12,0,21,1,4,0.0,0.0,0,14.0,5.0,12.0,29.4
927,Jorge de Frutos,es ESP,CC,Levante,es La Liga,23,1997,24.3,3,0,0,36,28,3,109,16,24,2.0,0.0,0,94.0,13.0,25.0,34.2
928,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,1986,7.8,4,0,0,14,5,0,11,16,7,0.0,1.0,0,42.0,19.0,13.0,59.4
929,Angelo Fulgini,fr FRA,CC,Angers,fr Ligue 1,23,1996,30.3,4,0,0,29,133,3,100,15,13,0.0,0.0,0,164.0,20.0,44.0,31.3
930,Niclas Füllkrug,de GER,DL,Werder Bremen,de Bundesliga,27,1993,9.7,1,0,0,15,13,15,4,3,3,1.0,0.0,0,20.0,54.0,64.0,45.8
931,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,1991,8.1,1,0,0,7,3,0,1,8,8,0.0,0.0,0,50.0,22.0,12.0,64.7
932,Darnell Furlong,eng ENG,DF,West Brom,eng Premier League,24,1995,32.6,5,0,0,34,33,3,99,49,27,0.0,2.0,1,98.0,117.0,88.0,57.1
933,Daniel Fuzato,br BRA,PO,Roma,it Serie A,23,1997,5.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,1.0,0.0,100.0
934,Baptiste Gabard,fr FRA,CC,Saint-Étienne,fr Ligue 1,20,2000,1.5,1,0,0,2,3,0,0,1,3,0.0,0.0,0,3.0,3.0,4.0,42.9
935,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,1999,6.2,2,0,0,5,5,0,0,3,5,0.0,0.0,0,33.0,17.0,10.0,63.0
936,Manolo Gabbiadini,it ITA,DL,Sampdoria,it Serie A,28,1991,9.7,1,0,0,12,18,3,6,3,2,0.0,0.0,0,23.0,12.0,22.0,35.3
937,Mijat Gaćinović,rs SRB,"DF,CC",Hoffenheim,de Bundesliga,25,1995,9.1,5,0,0,13,7,0,27,18,10,0.0,0.0,0,61.0,5.0,11.0,31.3
938,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,26,1994,13.7,2,0,0,23,16,0,10,19,17,0.0,0.0,0,55.0,19.0,11.0,63.3
939,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30,1990,21.7,6,0,0,28,34,0,38,36,18,0.0,0.0,0,118.0,25.0,25.0,50.0
940,Adolfo Gaich,ar ARG,DL,Benevento,it Serie A,21,1999,8.5,1,0,0,24,19,3,1,2,4,0.0,1.0,0,16.0,14.0,39.0,26.4
941,Andrey Galabinov,bg BUL,DL,Spezia,it Serie A,31,1988,4.8,0,0,0,5,4,3,2,0,1,0.0,0.0,0,6.0,10.0,19.0,34.5
942,Javi Galán,es ESP,DF,Huesca,es La Liga,25,1994,34.1,5,0,0,61,97,5,156,39,54,0.0,0.0,0,224.0,15.0,30.0,33.3
943,Conor Gallagher,eng ENG,CC,West Brom,eng Premier League,20,2000,28.1,11,0,0,43,63,0,66,27,41,0.0,0.0,0,185.0,22.0,36.0,37.9
944,Enric Gallego,es ESP,DL,Osasuna,es La Liga,33,1986,9.0,2,0,0,30,11,4,10,1,3,0.0,0.0,0,26.0,73.0,71.0,50.7
945,Kévin Gameiro,fr FRA,DL,Valencia,es La Liga,33,1987,12.0,0,0,0,9,8,9,2,0,4,0.0,0.0,0,21.0,10.0,21.0,32.3
946,Idrissa Gana Gueye,sn SEN,CC,Paris S-G,fr Ligue 1,30,1989,17.6,3,0,0,35,19,0,7,20,35,0.0,0.0,0,145.0,25.0,19.0,56.8
947,Ignatius Ganago,cm CMR,DL,Lens,fr Ligue 1,21,1999,14.5,0,0,0,15,46,11,15,6,3,3.0,0.0,0,38.0,21.0,30.0,41.2
948,Aleix García,es ESP,CC,Eibar,es La Liga,23,1997,4.9,1,0,0,4,1,0,26,8,4,0.0,0.0,0,19.0,6.0,1.0,85.7
949,Borja García,es ESP,"CC,DL",Huesca,es La Liga,29,1990,12.4,0,0,0,3,33,1,12,10,7,0.0,0.0,0,60.0,9.0,13.0,40.9
950,Dani García,es ESP,CC,Athletic Club,es La Liga,30,1990,21.3,8,0,0,29,22,0,6,33,19,0.0,1.0,0,146.0,40.0,36.0,52.6
951,David García,es ESP,DF,Osasuna,es La Liga,26,1994,35.0,8,0,0,45,23,1,1,59,17,0.0,1.0,1,175.0,159.0,56.0,74.0
952,Eric García,es ESP,DF,Manchester City,eng Premier League,19,2001,4.3,0,0,0,4,2,0,0,4,7,0.0,1.0,0,19.0,3.0,8.0,27.3
953,Manu García,es ESP,CC,Alavés,es La Liga,34,1986,12.5,9,1,1,18,27,1,5,12,13,0.0,1.0,0,54.0,40.0,31.0,56.3
954,Raúl García,es ESP,"DF,CC",Valladolid,es La Liga,31,1989,5.6,2,0,0,5,8,1,37,9,8,0.0,0.0,0,24.0,18.0,18.0,50.0
955,Raúl García,es ESP,"DL,CC",Athletic Club,es La Liga,34,1986,19.4,8,2,1,50,50,12,19,15,19,0.0,0.0,0,43.0,115.0,79.0,59.3
956,Rubén García,es ESP,"CC,DL",Osasuna,es La Liga,27,1993,30.2,2,0,0,42,41,6,162,29,29,1.0,0.0,0,158.0,51.0,67.0,43.2
957,Sergi García,es ESP,CC,Alavés,es La Liga,21,1999,0.2,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,
958,Unai García,es ESP,DF,Osasuna,es La Liga,28,1992,13.8,3,0,0,14,4,0,4,14,9,0.0,0.0,1,77.0,22.0,30.0,42.3
959,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,29,1990,20.6,3,1,0,20,10,0,37,30,34,1.0,1.0,0,61.0,34.0,35.0,49.3
960,Manuel Gasparini,it ITA,PO,Udinese,it Serie A,18,2002,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
961,Dwight Gayle,eng ENG,"DL,CC",Newcastle Utd,eng Premier League,29,1990,5.7,0,0,0,6,6,3,5,1,0,0.0,0.0,0,9.0,11.0,16.0,40.7
962,Paulo Gazzaniga,ar ARG,PO,Elche,es La Liga,28,1992,8.0,3,0,0,0,1,0,0,1,1,0.0,0.0,0,7.0,1.0,0.0,100.0
963,Jean-Philippe Gbamin,ci CIV,CC,Everton,eng Premier League,24,1995,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,
964,Yann Gboho,fr FRA,"CC,DL",Rennes,fr Ligue 1,19,2001,3.4,0,0,0,8,6,1,3,1,3,0.0,0.0,0,15.0,4.0,5.0,44.4
965,David de Gea,es ESP,PO,Manchester Utd,eng Premier League,29,1990,25.5,0,0,0,0,3,0,0,0,0,0.0,0.0,0,32.0,4.0,1.0,80.0
966,Christian Gebauer,at AUT,"CC,DL",Arminia,de Bundesliga,26,1993,7.6,0,0,0,7,9,0,9,6,4,0.0,1.0,0,40.0,8.0,15.0,34.8
967,Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,de Bundesliga,33,1986,33.7,3,0,0,26,43,6,58,58,35,0.0,0.0,0,129.0,62.0,60.0,50.8
968,Emrehan Gedikli,de GER,DL,Leverkusen,de Bundesliga,17,2003,0.3,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
969,Dennis Geiger,de GER,CC,Hoffenheim,de Bundesliga,22,1998,7.3,4,1,0,15,9,0,33,3,10,0.0,1.0,0,34.0,1.0,7.0,12.5
970,Christian Gentner,de GER,CC,Union Berlin,de Bundesliga,34,1985,11.5,0,0,0,8,15,2,10,17,8,0.0,0.0,0,53.0,4.0,10.0,28.6
971,Yannick Gerhardt,de GER,"CC,DL",Wolfsburg,de Bundesliga,26,1994,21.5,3,0,0,36,26,5,39,21,32,0.0,0.0,0,109.0,31.0,43.0,41.9
972,Valère Germain,fr FRA,"DL,CC",Marseille,fr Ligue 1,30,1990,9.5,1,0,0,9,20,2,8,11,6,0.0,0.0,0,34.0,44.0,46.0,48.9
973,Gervinho,ci CIV,DL,Parma,it Serie A,33,1987,22.5,0,0,0,8,11,20,12,10,1,0.0,0.0,0,70.0,0.0,2.0,0.0
974,Willem Geubbels,fr FRA,"CC,DL",Monaco,fr Ligue 1,18,2001,3.3,3,1,0,10,2,2,6,3,8,0.0,0.0,0,19.0,12.0,7.0,63.2
975,Hamadi Al Ghaddioui,ma MAR,DL,Stuttgart,de Bundesliga,29,1990,0.5,0,0,0,1,3,0,0,0,0,0.0,0.0,0,5.0,1.0,1.0,50.0
976,Anwar El Ghazi,nl NED,DL,Aston Villa,eng Premier League,25,1995,17.9,2,0,0,18,28,5,87,6,13,0.0,0.0,0,67.0,28.0,49.0,36.4
977,Paolo Ghiglione,it ITA,"DF,CC",Genoa,it Serie A,23,1997,15.1,4,0,0,18,13,3,85,13,15,0.0,0.0,0,60.0,15.0,18.0,45.5
978,Faouzi Ghoulam,dz ALG,"DF,DL",Napoli,it Serie A,29,1991,3.2,1,0,0,2,7,1,29,3,5,0.0,0.0,0,17.0,7.0,1.0,87.5
979,Kieran Gibbs,eng ENG,DF,West Brom,eng Premier League,30,1989,9.0,1,1,0,6,2,0,11,16,11,0.0,0.0,0,47.0,9.0,16.0,36.0
980,Morgan Gibbs-White,eng ENG,"CC,DL",Wolves,eng Premier League,20,2000,4.6,1,0,0,5,10,1,11,3,7,0.0,0.0,0,27.0,2.0,7.0,22.2
981,Niko Gießelmann,de GER,DF,Union Berlin,de Bundesliga,28,1991,4.8,3,0,0,4,10,1,24,8,9,0.0,0.0,0,23.0,9.0,12.0,42.9
982,Rafał Gikiewicz,pl POL,PO,Augsburg,de Bundesliga,32,1987,34.0,3,0,0,0,3,0,0,3,0,0.0,0.0,0,42.0,9.0,1.0,90.0
983,Bryan Gil,es ESP,DL,Sevilla,es La Liga,19,2001,0.1,0,0,0,1,0,0,1,0,1,0.0,0.0,0,1.0,1.0,1.0,50.0
984,Bryan Gil,es ESP,"CC,DL",Eibar,es La Liga,19,2001,25.2,6,0,0,24,47,12,192,17,18,0.0,0.0,0,139.0,12.0,35.0,25.5
985,David Gil,es ESP,PO,Cádiz,es La Liga,26,1994,4.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,
986,Billy Gilmour,sct SCO,CC,Chelsea,eng Premier League,19,2001,2.9,0,0,0,2,2,0,2,3,2,0.0,1.0,0,11.0,2.0,2.0,50.0
987,Álvaro Giménez,es ESP,DL,Cádiz,es La Liga,29,1991,4.5,0,0,0,8,6,4,0,2,2,0.0,0.0,0,8.0,21.0,28.0,42.9
988,Daniel Ginczek,de GER,"DL,CC",Wolfsburg,de Bundesliga,29,1991,2.4,0,0,0,2,1,1,2,1,2,0.0,0.0,0,8.0,13.0,12.0,52.0
989,Matthias Ginter,de GER,DF,M'Gladbach,de Bundesliga,26,1994,34.0,2,0,0,9,35,1,26,51,16,0.0,0.0,0,185.0,90.0,51.0,63.8
990,Andrei Girotto,br BRA,"DF,CC",Nantes,fr Ligue 1,28,1992,29.6,3,1,0,32,25,0,9,59,41,0.0,1.0,0,136.0,85.0,52.0,62.0
991,Olivier Giroud,fr FRA,DL,Chelsea,eng Premier League,33,1986,8.3,1,0,0,15,6,6,2,5,2,0.0,0.0,0,22.0,23.0,33.0,41.1
992,Robert Glatzel,de GER,DL,Mainz 05,de Bundesliga,26,1994,4.0,0,0,0,15,7,1,1,0,0,0.0,0.0,0,23.0,16.0,32.0,33.3
993,Kamil Glik,pl POL,DF,Benevento,it Serie A,32,1988,35.6,10,1,1,32,21,0,1,62,24,0.0,0.0,1,137.0,87.0,55.0,61.3
994,Serge Gnabry,de GER,"DL,CC",Bayern Munich,de Bundesliga,25,1995,18.3,4,0,0,21,22,6,68,26,19,1.0,0.0,0,91.0,8.0,18.0,30.8
995,Ben Godfrey,eng ENG,DF,Everton,eng Premier League,22,1998,29.8,4,0,0,15,17,4,6,33,33,0.0,1.0,1,136.0,57.0,32.0,64.0
996,Diego Godín,uy URU,DF,Cagliari,it Serie A,34,1986,27.9,3,0,0,31,28,2,2,56,32,0.0,0.0,0,154.0,68.0,42.0,61.8
997,Akaki Gogia,de GER,"DL,CC",Union Berlin,de Bundesliga,28,1992,1.6,1,0,0,6,4,0,0,1,0,1.0,0.0,0,9.0,1.0,2.0,33.3
998,Amer Gojak,ba BIH,"CC,DL",Torino,it Serie A,23,1997,5.3,1,0,0,12,9,3,36,3,0,0.0,0.0,0,21.0,1.0,10.0,9.1
999,Edoardo Goldaniga,it ITA,DF,Genoa,it Serie A,26,1993,20.6,8,0,0,30,24,1,33,38,18,0.0,0.0,0,75.0,25.0,36.0,41.0
1000,Vladimir Golemić,si SVN,DF,Crotone,it Serie A,29,1991,26.0,4,1,0,30,8,0,2,40,16,0.0,2.0,0,112.0,45.0,42.0,51.7
1001,Pierluigi Gollini,it ITA,PO,Atalanta,it Serie A,25,1995,24.0,0,1,0,1,4,0,0,1,0,0.0,0.0,0,48.0,5.0,0.0,100.0
1002,Aleksandr Golovin,ru RUS,"CC,DL",Monaco,fr Ligue 1,24,1996,11.9,2,0,0,19,13,3,102,11,16,0.0,0.0,0,89.0,11.0,16.0,40.7
1003,Tomislav Gomelt,hr CRO,CC,Crotone,it Serie A,25,1995,0.2,0,0,0,0,0,0,0,1,1,0.0,0.0,0,1.0,0.0,0.0,
1004,André Gomes,pt POR,CC,Everton,eng Premier League,27,1993,17.4,3,0,0,35,14,2,23,10,23,0.0,1.0,0,126.0,19.0,14.0,57.6
1005,Dani Gómez,es ESP,DL,Levante,es La Liga,22,1998,18.5,3,0,0,30,38,12,15,2,3,1.0,0.0,0,44.0,12.0,46.0,20.7
1006,Ibai Gómez,es ESP,CC,Athletic Club,es La Liga,30,1989,4.7,0,0,0,2,1,1,25,2,4,0.0,0.0,0,19.0,6.0,7.0,46.2
1007,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,23,1997,6.6,0,0,0,6,6,0,0,4,2,0.0,1.0,0,35.0,21.0,18.0,53.8
1008,Maxi Gómez,uy URU,DL,Valencia,es La Liga,23,1996,29.9,7,1,1,53,70,32,13,2,9,4.0,0.0,0,57.0,115.0,101.0,53.2
1009,Moi Gómez,es ESP,"CC,DL",Villarreal,es La Liga,26,1994,28.5,1,0,0,20,32,9,72,11,12,0.0,1.0,0,162.0,7.0,35.0,16.7
1010,Papu Gómez,ar ARG,"CC,DL",Atalanta,it Serie A,32,1988,7.4,0,0,0,10,19,0,27,1,2,0.0,0.0,0,48.0,0.0,2.0,0.0
1011,Papu Gómez,ar ARG,"CC,DL",Sevilla,es La Liga,32,1988,10.2,0,0,0,15,22,2,32,7,6,1.0,0.0,0,49.0,4.0,8.0,33.3
1012,Sergi Gómez,es ESP,DF,Sevilla,es La Liga,28,1992,8.0,2,0,0,1,1,0,0,6,3,0.0,0.0,0,25.0,20.0,24.0,45.5
1013,Sergio Gómez,es ESP,"CC,DL",Huesca,es La Liga,19,2000,8.8,1,0,0,7,9,1,71,14,10,0.0,0.0,0,47.0,0.0,7.0,0.0
