RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
47,David Alaba,at AUT,DF,Real Madrid,es La Liga,29,1992,29.4,23.0,13,15.0,6.0,2.0,9.0,19.0,47.4,10.0,26.0,15.0,11.0,22,45.0,70.0,1.0
48,Sofiane Alakouch,ma MAR,"DF,CC",Metz,fr Ligue 1,23,1998,1.8,7.0,4,3.0,4.0,0.0,2.0,5.0,40.0,3.0,4.0,0.0,4.0,1,8.0,4.0,0.0
49,Tomás Alarcón,cl CHI,CC,Cádiz,es La Liga,22,1999,15.8,31.0,20,17.0,10.0,4.0,10.0,31.0,32.3,21.0,19.0,7.0,12.0,30,61.0,31.0,0.0
50,Lucas Alario,ar ARG,DL,Leverkusen,de Bundesliga,28,1992,7.3,6.0,5,0.0,2.0,4.0,2.0,5.0,40.0,3.0,5.0,0.0,5.0,1,7.0,6.0,0.0
51,Jordi Alba,es ESP,DF,Barcelona,es La Liga,32,1989,29.4,47.0,34,12.0,26.0,9.0,27.0,47.0,57.4,20.0,26.0,6.0,20.0,33,80.0,41.0,1.0
52,Josué Albert,fr FRA,DF,Clermont Foot,fr Ligue 1,29,1992,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,2.0,0.0
53,Luis Alberto,es ESP,CC,Lazio,it Serie A,28,1992,26.1,29.0,17,8.0,11.0,10.0,8.0,52.0,15.4,44.0,32.0,4.0,28.0,13,42.0,7.0,0.0
54,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,35,1985,27.4,26.0,15,20.0,5.0,1.0,14.0,18.0,77.8,4.0,24.0,15.0,9.0,21,47.0,126.0,1.0
55,Marc Albrighton,eng ENG,"DL,DF",Leicester City,eng Premier League,31,1989,12.6,31.0,19,16.0,9.0,6.0,10.0,47.0,21.3,37.0,15.0,3.0,12.0,14,45.0,20.0,0.0
56,Paco Alcácer,es ESP,DL,Villarreal,es La Liga,27,1993,8.7,9.0,3,2.0,4.0,3.0,1.0,5.0,20.0,4.0,7.0,0.0,7.0,6,15.0,1.0,0.0
57,Thiago Alcántara,es ESP,CC,Liverpool,eng Premier League,30,1991,17.0,48.0,29,14.0,24.0,10.0,10.0,42.0,23.8,32.0,22.0,2.0,20.0,26,74.0,13.0,2.0
58,Rubén Alcaraz,es ESP,CC,Cádiz,es La Liga,30,1991,12.3,41.0,20,14.0,24.0,3.0,22.0,45.0,48.9,23.0,10.0,2.0,8.0,13,54.0,14.0,0.0
59,Omar Alderete,py PAR,DF,Valencia,es La Liga,24,1996,26.7,53.0,34,34.0,17.0,2.0,34.0,53.0,64.2,19.0,30.0,18.0,12.0,35,88.0,153.0,0.0
60,Iván Alejo,es ESP,"CC,DL",Cádiz,es La Liga,26,1995,11.8,33.0,15,21.0,10.0,2.0,15.0,44.0,34.1,29.0,12.0,0.0,12.0,8,41.0,17.0,0.0
61,Doğan Alemdar,tr TUR,PO,Rennes,fr Ligue 1,18,2002,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,9.0,1.0
62,Carles Aleñá,es ESP,CC,Getafe,es La Liga,23,1998,25.8,27.0,19,11.0,13.0,3.0,9.0,48.0,18.8,39.0,21.0,2.0,19.0,15,42.0,16.0,0.0
63,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,22,1998,31.7,40.0,23,19.0,13.0,8.0,27.0,60.0,45.0,33.0,22.0,4.0,18.0,43,83.0,40.0,0.0
64,Mohamed Ali Cho,fr FRA,DL,Angers,fr Ligue 1,17,2004,20.4,10.0,5,1.0,4.0,5.0,5.0,17.0,29.4,12.0,17.0,1.0,16.0,8,18.0,0.0,1.0
65,Alisson,br BRA,PO,Liverpool,eng Premier League,28,1992,36.0,3.0,1,3.0,0.0,0.0,3.0,5.0,60.0,2.0,1.0,0.0,1.0,0,3.0,28.0,1.0
66,Allan,br BRA,CC,Everton,eng Premier League,30,1991,24.3,74.0,44,28.0,39.0,7.0,34.0,105.0,32.4,71.0,40.0,9.0,31.0,23,97.0,39.0,1.0
67,Jim Allevinah,ga GAB,DL,Clermont Foot,fr Ligue 1,26,1995,16.5,18.0,13,8.0,8.0,2.0,5.0,18.0,27.8,13.0,11.0,0.0,11.0,6,24.0,4.0,0.0
68,Dele Alli,eng ENG,CC,Tottenham,eng Premier League,25,1996,7.3,14.0,8,10.0,3.0,1.0,5.0,17.0,29.4,12.0,22.0,5.0,17.0,6,20.0,16.0,0.0
69,Dele Alli,eng ENG,"CC,DL",Everton,eng Premier League,25,1996,3.8,7.0,2,3.0,4.0,0.0,0.0,4.0,0.0,4.0,7.0,2.0,5.0,6,13.0,10.0,0.0
70,Miguel Almirón,py PAR,"CC,DL",Newcastle Utd,eng Premier League,27,1994,19.1,47.0,29,23.0,17.0,7.0,11.0,44.0,25.0,33.0,14.0,1.0,13.0,20,67.0,13.0,0.0
71,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,30,1990,24.1,41.0,29,20.0,12.0,9.0,17.0,36.0,47.2,19.0,29.0,5.0,24.0,43,84.0,53.0,0.0
72,Giorgio Altare,it ITA,DF,Cagliari,it Serie A,22,1998,16.3,39.0,28,18.0,18.0,3.0,21.0,26.0,80.8,5.0,17.0,5.0,12.0,30,69.0,70.0,0.0
73,Hugo Álvarez,es ESP,DL,Celta Vigo,es La Liga,18,2003,0.1,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0
74,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,26,1995,20.7,24.0,14,15.0,8.0,1.0,10.0,18.0,55.6,8.0,21.0,16.0,5.0,45,69.0,97.0,0.0
75,Dani Alves,br BRA,DF,Barcelona,es La Liga,38,1983,12.2,30.0,19,13.0,13.0,4.0,14.0,26.0,53.8,12.0,10.0,3.0,7.0,11,41.0,10.0,2.0
76,Steven Alzate,co COL,CC,Brighton,eng Premier League,22,1998,4.5,10.0,4,4.0,5.0,1.0,4.0,7.0,57.1,3.0,2.0,1.0,1.0,10,20.0,10.0,0.0
77,Ibrahim Amadou,fr FRA,"DF,CC",Metz,fr Ligue 1,28,1993,9.0,16.0,8,10.0,6.0,0.0,8.0,15.0,53.3,7.0,4.0,2.0,2.0,14,30.0,26.0,0.0
78,Emmanuel Amankwaa Akurugu,gh GHA,DF,Getafe,es La Liga,19,2001,0.9,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,0.0,0.0
79,Daniel Amartey,gh GHA,DF,Leicester City,eng Premier League,26,1994,23.6,26.0,13,19.0,7.0,0.0,19.0,29.0,65.5,10.0,30.0,22.0,8.0,21,47.0,93.0,4.0
80,Amath,sn SEN,"DL,CC",Mallorca,es La Liga,25,1996,9.8,21.0,11,11.0,6.0,4.0,7.0,17.0,41.2,10.0,12.0,0.0,12.0,7,28.0,7.0,0.0
81,Jordan Amavi,fr FRA,DF,Nice,fr Ligue 1,27,1994,4.6,16.0,10,8.0,7.0,1.0,10.0,17.0,58.8,7.0,3.0,1.0,2.0,15,31.0,7.0,0.0
82,Jordan Amavi,fr FRA,"DF,DL",Marseille,fr Ligue 1,27,1994,1.4,6.0,5,3.0,1.0,2.0,5.0,10.0,50.0,5.0,1.0,0.0,1.0,1,7.0,3.0,0.0
83,Wisdom Amey,it ITA,DF,Bologna,it Serie A,15,2005,0.8,3.0,2,1.0,1.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,3,6.0,1.0,0.0
84,Kelvin Amian,fr FRA,DF,Spezia,it Serie A,23,1998,29.4,66.0,42,43.0,18.0,5.0,30.0,41.0,73.2,11.0,39.0,21.0,18.0,32,98.0,75.0,0.0
85,Nadiem Amiri,de GER,"CC,DL",Genoa,it Serie A,24,1996,7.6,6.0,4,2.0,2.0,2.0,2.0,9.0,22.2,7.0,7.0,0.0,7.0,0,6.0,0.0,0.0
86,Nadiem Amiri,de GER,"CC,DL",Leverkusen,de Bundesliga,24,1996,4.1,8.0,4,3.0,2.0,3.0,4.0,8.0,50.0,4.0,4.0,2.0,2.0,5,13.0,0.0,0.0
87,Ethan Ampadu,wls WAL,"CC,DF",Venezia,it Serie A,20,2000,25.4,67.0,43,37.0,27.0,3.0,24.0,58.0,41.4,34.0,49.0,19.0,30.0,51,118.0,76.0,0.0
88,Sofyan Amrabat,ma MAR,CC,Fiorentina,it Serie A,24,1996,10.5,24.0,13,9.0,13.0,2.0,11.0,19.0,57.9,8.0,25.0,8.0,17.0,5,29.0,6.0,1.0
89,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,25,1996,32.4,30.0,23,21.0,9.0,0.0,16.0,27.0,59.3,11.0,29.0,19.0,10.0,37,67.0,125.0,3.0
90,Felipe Anderson,br BRA,DL,Lazio,it Serie A,28,1993,32.1,71.0,45,30.0,33.0,8.0,27.0,99.0,27.3,72.0,65.0,6.0,59.0,20,91.0,16.0,0.0
91,Sebastian Andersson,se SWE,DL,Köln,de Bundesliga,30,1991,14.0,11.0,7,0.0,3.0,8.0,3.0,9.0,33.3,6.0,8.0,0.0,8.0,3,14.0,14.0,0.0
92,Florin Andone,ro ROU,DL,Cádiz,es La Liga,28,1993,2.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,1.0,1.0,0.0
93,Andrés Andrade Cedeño,pa PAN,DF,Arminia,de Bundesliga,22,1998,11.6,27.0,16,18.0,8.0,1.0,17.0,35.0,48.6,18.0,16.0,7.0,9.0,19,46.0,44.0,0.0
94,Benjamin André,fr FRA,CC,Lille,fr Ligue 1,30,1990,30.6,123.0,69,49.0,65.0,9.0,51.0,113.0,45.1,62.0,49.0,11.0,38.0,50,173.0,56.0,0.0
95,Fredrik André Bjørkan,no NOR,DF,Hertha BSC,de Bundesliga,22,1998,3.9,12.0,10,7.0,4.0,1.0,7.0,9.0,77.8,2.0,6.0,2.0,4.0,6,18.0,8.0,0.0
96,Marcos André,br BRA,"DL,CC",Valencia,es La Liga,24,1996,10.8,15.0,11,4.0,6.0,5.0,5.0,16.0,31.3,11.0,15.0,0.0,15.0,7,22.0,13.0,0.0
97,Robert Andrich,de GER,CC,Leverkusen,de Bundesliga,26,1994,20.2,33.0,17,18.0,14.0,1.0,14.0,28.0,50.0,14.0,19.0,7.0,12.0,31,64.0,46.0,0.0
98,José Ángel,es ESP,DF,Osasuna,es La Liga,31,1989,12.0,20.0,13,9.0,9.0,2.0,9.0,14.0,64.3,5.0,6.0,1.0,5.0,10,30.0,21.0,0.0
99,Angeliño,es ESP,DF,RB Leipzig,de Bundesliga,24,1997,25.5,28.0,21,14.0,13.0,1.0,14.0,30.0,46.7,16.0,24.0,3.0,21.0,29,57.0,40.0,0.0
100,Ebenezer Annan,gh GHA,DF,Bologna,it Serie A,18,2002,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,2.0,1.0,0.0
101,Cristian Ansaldi,ar ARG,DF,Torino,it Serie A,34,1986,7.7,20.0,9,11.0,7.0,2.0,10.0,13.0,76.9,3.0,9.0,1.0,8.0,6,26.0,10.0,0.0
102,Janis Antiste,fr FRA,DL,Spezia,it Serie A,18,2002,8.8,18.0,11,6.0,6.0,6.0,5.0,13.0,38.5,8.0,7.0,1.0,6.0,4,22.0,6.0,0.0
103,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,25,1996,28.8,40.0,26,22.0,15.0,3.0,19.0,32.0,59.4,13.0,27.0,16.0,11.0,32,72.0,116.0,1.0
104,Josep Antoni Gayá,es ESP,DF,Mallorca,es La Liga,21,2000,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,3.0,1.0
105,Michail Antonio,jm JAM,DL,West Ham,eng Premier League,31,1990,33.0,23.0,17,5.0,9.0,9.0,7.0,18.0,38.9,11.0,19.0,1.0,18.0,3,26.0,13.0,0.0
106,Christopher Antwi-Adjei,gh GHA,"DL,CC",Bochum,de Bundesliga,27,1994,12.6,21.0,18,7.0,8.0,6.0,6.0,26.0,23.1,20.0,12.0,0.0,12.0,1,22.0,8.0,0.0
107,Houssem Aouar,dz ALG,"CC,DL",Lyon,fr Ligue 1,23,1998,27.8,46.0,30,9.0,25.0,12.0,27.0,54.0,50.0,27.0,26.0,1.0,25.0,20,66.0,5.0,0.0
108,Adil Aouchiche,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,19,2002,12.0,13.0,6,5.0,5.0,3.0,5.0,33.0,15.2,28.0,18.0,1.0,17.0,17,30.0,4.0,0.0
109,Dennis Appiah,fr FRA,DF,Nantes,fr Ligue 1,29,1992,23.3,55.0,34,35.0,18.0,2.0,28.0,48.0,58.3,20.0,30.0,13.0,17.0,27,82.0,74.0,0.0
110,Mauro Arambarri,uy URU,CC,Getafe,es La Liga,25,1995,29.6,62.0,37,19.0,32.0,11.0,20.0,68.0,29.4,48.0,35.0,5.0,30.0,32,94.0,18.0,0.0
111,Mattia Aramu,it ITA,"CC,DL",Venezia,it Serie A,26,1995,23.3,20.0,15,5.0,9.0,6.0,8.0,33.0,24.2,25.0,20.0,2.0,18.0,8,28.0,19.0,0.0
112,Charles Aránguiz,cl CHI,CC,Leverkusen,de Bundesliga,32,1989,17.5,45.0,25,18.0,21.0,6.0,22.0,52.0,42.3,30.0,24.0,4.0,20.0,33,78.0,21.0,0.0
113,Néstor Araujo,mx MEX,DF,Celta Vigo,es La Liga,29,1991,29.1,22.0,14,17.0,5.0,0.0,9.0,21.0,42.9,12.0,17.0,10.0,7.0,27,49.0,105.0,2.0
114,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,22,1999,25.2,41.0,23,29.0,12.0,0.0,21.0,25.0,84.0,4.0,37.0,20.0,17.0,23,64.0,66.0,1.0
115,Cameron Archer,eng ENG,"DL,CC",Aston Villa,eng Premier League,20,2001,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
116,Alphonse Areola,fr FRA,PO,West Ham,eng Premier League,28,1993,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
117,Jesús Areso,es ESP,DF,Osasuna,es La Liga,22,1999,2.1,3.0,3,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,3.0,2.0,1.0
118,Matias Arezo,uy URU,"DL,CC",Granada,es La Liga,18,2002,1.8,5.0,3,2.0,1.0,2.0,4.0,9.0,44.4,5.0,1.0,0.0,1.0,1,6.0,1.0,0.0
119,Santiago Arias,co COL,DF,Granada,es La Liga,29,1992,4.9,12.0,5,8.0,3.0,1.0,4.0,9.0,44.4,5.0,8.0,4.0,4.0,5,17.0,10.0,0.0
120,Adam Armstrong,eng ENG,DL,Southampton,eng Premier League,24,1997,15.7,10.0,4,2.0,2.0,6.0,0.0,6.0,0.0,6.0,13.0,1.0,12.0,3,13.0,6.0,0.0
121,Stuart Armstrong,sct SCO,CC,Southampton,eng Premier League,29,1992,16.4,27.0,19,15.0,6.0,6.0,9.0,23.0,39.1,14.0,10.0,1.0,9.0,8,35.0,15.0,0.0
122,Marko Arnautović,at AUT,DL,Bologna,it Serie A,32,1989,29.9,17.0,9,1.0,11.0,5.0,7.0,30.0,23.3,23.0,13.0,2.0,11.0,7,24.0,17.0,0.0
123,Maximilian Arnold,de GER,CC,Wolfsburg,de Bundesliga,27,1994,33.3,37.0,20,19.0,16.0,2.0,20.0,50.0,40.0,30.0,43.0,15.0,28.0,37,74.0,55.0,0.0
124,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,26,1994,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0
125,Tolgay Arslan,de GER,CC,Udinese,it Serie A,30,1990,18.4,35.0,20,15.0,16.0,4.0,19.0,50.0,38.0,31.0,17.0,4.0,13.0,13,48.0,23.0,1.0
126,Arthur,br BRA,DL,Fiorentina,it Serie A,23,1998,8.3,9.0,5,2.0,5.0,2.0,4.0,7.0,57.1,3.0,4.0,1.0,3.0,1,10.0,8.0,0.0
127,Santiago Arzamendia,py PAR,CC,Cádiz,es La Liga,23,1998,5.2,14.0,6,6.0,5.0,3.0,6.0,13.0,46.2,7.0,6.0,0.0,6.0,4,18.0,7.0,0.0
128,Takuma Asano,jp JPN,"DL,CC",Bochum,de Bundesliga,26,1994,17.9,11.0,6,3.0,6.0,2.0,5.0,19.0,26.3,14.0,14.0,1.0,13.0,7,18.0,7.0,0.0
129,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,24,1997,26.4,93.0,54,50.0,37.0,6.0,38.0,89.0,42.7,51.0,31.0,6.0,25.0,41,134.0,42.0,0.0
130,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,32,1989,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,6.0,0.0
131,Alejandro Asensio,es ESP,DL,Rayo Vallecano,es La Liga,20,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
132,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,25,1996,19.2,12.0,8,6.0,4.0,2.0,4.0,18.0,22.2,14.0,8.0,1.0,7.0,12,24.0,6.0,1.0
133,Harrison Ashby,sct SCO,DF,West Ham,eng Premier League,19,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,1.0,0.0
134,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,20,2001,8.4,18.0,6,7.0,11.0,0.0,9.0,19.0,47.4,10.0,14.0,7.0,7.0,15,33.0,15.0,0.0
135,Fisnik Asllani,xk KVX,"CC,DL",Hoffenheim,de Bundesliga,18,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
136,Kristjan Asllani,al ALB,CC,Empoli,it Serie A,19,2002,15.0,18.0,9,9.0,8.0,1.0,11.0,29.0,37.9,18.0,16.0,7.0,9.0,19,37.0,15.0,1.0
137,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,33,1987,34.3,14.0,7,1.0,5.0,8.0,4.0,24.0,16.7,20.0,23.0,2.0,21.0,11,25.0,19.0,0.0
138,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,21,2000,6.8,15.0,10,11.0,3.0,1.0,5.0,9.0,55.6,4.0,3.0,1.0,2.0,11,26.0,19.0,0.0
139,Simon Asta,de GER,DF,Greuther Fürth,de Bundesliga,20,2001,8.7,13.0,6,4.0,5.0,4.0,4.0,8.0,50.0,4.0,14.0,2.0,12.0,8,21.0,16.0,0.0
140,Youcef Atal,dz ALG,DF,Nice,fr Ligue 1,25,1996,12.7,29.0,19,17.0,10.0,2.0,14.0,25.0,56.0,11.0,13.0,2.0,11.0,32,61.0,21.0,0.0
141,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,32,1989,11.5,11.0,5,6.0,4.0,1.0,3.0,10.0,30.0,7.0,12.0,1.0,11.0,0,11.0,4.0,0.0
142,Pierre-Emerick Aubameyang,ga GAB,DL,Barcelona,es La Liga,32,1989,12.0,2.0,2,0.0,1.0,1.0,0.0,5.0,0.0,5.0,9.0,1.0,8.0,2,4.0,4.0,0.0
143,Emil Audero,it ITA,PO,Sampdoria,it Serie A,24,1997,28.4,3.0,1,3.0,0.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,2,5.0,17.0,2.0
144,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,26,1994,26.6,36.0,20,22.0,8.0,6.0,17.0,29.0,58.6,12.0,19.0,4.0,15.0,29,65.0,68.0,1.0
145,Jean-Kévin Augustin,fr FRA,"DL,CC",Nantes,fr Ligue 1,24,1997,0.9,1.0,0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0,1.0,0.0,0.0
146,Ludwig Augustinsson,se SWE,"DF,DL",Sevilla,es La Liga,27,1994,8.8,18.0,14,11.0,3.0,4.0,8.0,13.0,61.5,5.0,10.0,3.0,7.0,5,23.0,21.0,0.0
147,Serge Aurier,ci CIV,DF,Villarreal,es La Liga,28,1992,11.2,14.0,9,11.0,2.0,1.0,4.0,7.0,57.1,3.0,14.0,7.0,7.0,11,25.0,25.0,0.0
148,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,27,1994,20.8,17.0,7,6.0,7.0,4.0,7.0,21.0,33.3,14.0,14.0,2.0,12.0,13,30.0,15.0,1.0
149,Taiwo Awoniyi,ng NGA,DL,Union Berlin,de Bundesliga,23,1997,24.2,11.0,7,3.0,6.0,2.0,1.0,9.0,11.1,8.0,11.0,2.0,9.0,2,13.0,29.0,0.0
150,Ramzi Aya,it ITA,DF,Salernitana,it Serie A,30,1990,1.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,4.0,0.0
151,Jordan Ayew,gh GHA,DL,Crystal Palace,eng Premier League,29,1991,22.4,47.0,30,20.0,20.0,7.0,17.0,31.0,54.8,14.0,33.0,3.0,30.0,15,62.0,15.0,0.0
152,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,26,1994,15.0,20.0,12,14.0,6.0,0.0,7.0,15.0,46.7,8.0,20.0,14.0,6.0,13,33.0,57.0,0.0
153,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,29,1991,25.2,74.0,42,46.0,23.0,5.0,51.0,97.0,52.6,46.0,46.0,25.0,21.0,28,102.0,52.0,1.0
154,Karim Azamoum,fr FRA,DF,Troyes,fr Ligue 1,31,1990,4.3,6.0,5,4.0,2.0,0.0,3.0,5.0,60.0,2.0,4.0,2.0,2.0,1,7.0,10.0,0.0
155,Sardar Azmoun,ir IRN,"DL,CC",Leverkusen,de Bundesliga,26,1995,4.0,3.0,1,0.0,2.0,1.0,0.0,5.0,0.0,5.0,2.0,0.0,2.0,0,3.0,8.0,0.0
156,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,31,1989,23.0,51.0,28,18.0,27.0,6.0,16.0,35.0,45.7,19.0,32.0,9.0,23.0,23,74.0,65.0,1.0
157,Iddrisu Baba,gh GHA,CC,Mallorca,es La Liga,25,1996,21.5,57.0,30,31.0,23.0,3.0,25.0,43.0,58.1,18.0,19.0,5.0,14.0,24,81.0,34.0,1.0
158,Carlos Bacca,co COL,DL,Granada,es La Liga,34,1986,5.7,4.0,4,2.0,0.0,2.0,0.0,3.0,0.0,3.0,5.0,0.0,5.0,1,5.0,5.0,0.0
159,Daniel Bachmann,at AUT,PO,Watford,eng Premier League,27,1994,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,5.0,0.0
160,Loïc Bade,fr FRA,DF,Rennes,fr Ligue 1,21,2000,10.9,6.0,5,4.0,2.0,0.0,3.0,5.0,60.0,2.0,12.0,10.0,2.0,12,18.0,48.0,0.0
161,Milan Badelj,hr CRO,CC,Genoa,it Serie A,32,1989,31.6,64.0,37,25.0,30.0,9.0,34.0,80.0,42.5,46.0,39.0,7.0,32.0,85,149.0,43.0,0.0
162,Édgar Badía,es ESP,PO,Elche,es La Liga,29,1992,24.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,16.0,2.0
163,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,20,2001,20.4,36.0,19,21.0,15.0,0.0,14.0,23.0,60.9,9.0,18.0,12.0,6.0,28,64.0,68.0,1.0
164,Youssouph Badji,sn SEN,"DL,CC",Brest,fr Ligue 1,19,2001,1.5,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
165,Miguel Baeza,es ESP,DF,Celta Vigo,es La Liga,21,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
166,Nicola Bagnolini,it ITA,PO,Bologna,it Serie A,17,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
167,Issa Bah,lu LUX,DL,Venezia,it Serie A,19,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
168,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,29,1992,12.2,13.0,8,2.0,7.0,4.0,1.0,9.0,11.1,8.0,15.0,0.0,15.0,3,16.0,3.0,0.0
169,Leon Bailey,jm JAM,"DL,CC",Aston Villa,eng Premier League,23,1997,8.5,17.0,11,6.0,8.0,3.0,6.0,13.0,46.2,7.0,10.0,1.0,9.0,1,18.0,2.0,0.0
170,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,27,1994,2.4,5.0,4,4.0,0.0,1.0,3.0,4.0,75.0,1.0,4.0,2.0,2.0,3,8.0,11.0,0.0
171,Dénys Bain,fr FRA,DF,Brest,fr Ligue 1,28,1993,2.0,3.0,3,1.0,2.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,2.0,3,6.0,5.0,0.0
172,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,19,2001,5.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0
173,Nedim Bajrami,al ALB,"CC,DL",Empoli,it Serie A,22,1999,22.8,21.0,14,5.0,13.0,3.0,4.0,14.0,28.6,10.0,11.0,0.0,11.0,3,24.0,8.0,0.0
174,Cédric Bakambu,cd COD,DL,Marseille,fr Ligue 1,30,1991,4.0,2.0,0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0,0,2.0,1.0,0.0
175,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2002,3.4,15.0,9,13.0,2.0,0.0,8.0,12.0,66.7,4.0,5.0,4.0,1.0,12,27.0,15.0,0.0
176,Tiemoué Bakayoko,fr FRA,CC,Milan,it Serie A,26,1994,5.6,19.0,13,9.0,7.0,3.0,5.0,16.0,31.3,11.0,8.0,1.0,7.0,9,28.0,10.0,2.0
177,Mitchel Bakker,nl NED,DF,Leverkusen,de Bundesliga,21,2000,20.2,33.0,22,16.0,12.0,5.0,20.0,34.0,58.8,14.0,13.0,2.0,11.0,23,56.0,42.0,3.0
178,Ridle Baku,de GER,"DF,DL",Wolfsburg,de Bundesliga,23,1998,27.2,62.0,37,30.0,24.0,8.0,25.0,65.0,38.5,40.0,43.0,1.0,42.0,21,83.0,52.0,1.0
179,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,18,2002,0.5,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0
180,Tommaso Baldanzi,it ITA,DL,Empoli,it Serie A,18,2003,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
181,Alejandro Balde,es ESP,"DF,DL",Barcelona,es La Liga,17,2003,2.1,2.0,1,1.0,0.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,1,3.0,1.0,0.0
