RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
1623,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,26,1991,17.9,3,19,7,36.8,1.06,0.39,0.16,0.43,14.5,0,0,0,2.5,2.5,0.13,0.5,0.5
1624,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,29,1988,27.4,0,7,1,14.3,0.26,0.04,0.0,0.0,12.7,0,0,0,0.6,0.6,0.09,-0.6,-0.6
1625,Max Meyer,de GER,CC,Crystal Palace,eng Premier League,22,1995,15.7,1,38,8,21.1,2.42,0.51,0.03,0.13,19.1,0,0,0,1.8,1.8,0.05,-0.8,-0.8
1626,Matt Miazga,us USA,DF,Nantes,fr Ligue 1,23,1995,8.0,0,4,0,0.0,0.5,0.0,0.0,,10.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3
1627,Míchel,es ESP,CC,Valladolid,es La Liga,30,1988,28.4,1,20,4,20.0,0.71,0.14,0.05,0.25,28.0,2,0,1,1.5,0.7,0.03,-0.5,0.3
1628,Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,21,1997,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1629,Petar Mićin,rs SRB,CC,Udinese,it Serie A,19,1998,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1630,Miguel,es ESP,DL,Valladolid,es La Liga,18,1999,0.1,0,2,1,50.0,15.0,7.5,0.0,0.0,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1631,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,21,1996,12.4,0,4,1,25.0,0.32,0.08,0.0,0.0,6.6,0,0,0,1.2,1.2,0.29,-1.2,-1.2
1632,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,20,1997,33.4,3,29,12,41.4,0.87,0.36,0.1,0.25,15.9,0,0,0,2.7,2.7,0.09,0.3,0.3
1633,Arkadiusz Milik,pl POL,DL,Napoli,it Serie A,24,1994,26.6,17,111,51,45.9,4.17,1.92,0.15,0.33,15.3,7,0,0,13.9,13.9,0.13,3.1,3.1
1634,Sergej Milinković-Savić,rs SRB,CC,Lazio,it Serie A,23,1995,26.6,5,76,22,28.9,2.85,0.83,0.07,0.23,19.7,7,0,0,6.4,6.4,0.08,-1.4,-1.4
1635,Vanja Milinković-Savić,rs SRB,PO,SPAL,it Serie A,21,1997,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1636,Luka Milivojević,rs SRB,CC,Crystal Palace,eng Premier League,27,1991,38.0,12,46,13,28.3,1.21,0.34,0.04,0.15,30.0,16,10,11,10.9,2.2,0.05,1.1,-0.2
1637,Pere Milla,es ESP,"CC,DL",Eibar,es La Liga,25,1992,3.8,0,4,0,0.0,1.06,0.0,0.0,,19.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1638,Vincenzo Millico,it ITA,CC,Torino,it Serie A,17,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1639,James Milner,eng ENG,"CC,DF",Liverpool,eng Premier League,32,1986,19.9,5,21,4,19.0,1.06,0.2,0.1,0.5,22.7,1,3,3,3.4,1.1,0.05,1.6,0.9
1640,Santi Mina,es ESP,DL,Valencia,es La Liga,22,1995,20.6,7,43,22,51.2,2.09,1.07,0.16,0.32,11.7,0,0,0,8.1,7.9,0.18,-1.1,-0.9
1641,Yerry Mina,co COL,DF,Everton,eng Premier League,23,1994,9.9,1,4,1,25.0,0.4,0.1,0.25,1.0,10.8,0,0,0,0.3,0.3,0.08,0.7,0.7
1642,Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,25,1993,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1643,Ignasi Miquel,es ESP,DF,Getafe,es La Liga,25,1992,3.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1644,Kevin Mirallas,be BEL,"DL,CC",Fiorentina,it Serie A,30,1987,14.4,2,29,9,31.0,2.01,0.62,0.07,0.22,18.5,0,0,0,3.3,3.3,0.11,-1.3,-1.3
1645,Jorge Miramón,es ESP,DF,Huesca,es La Liga,29,1989,27.7,1,12,4,33.3,0.43,0.14,0.08,0.25,22.9,0,0,0,0.8,0.8,0.06,0.2,0.2
1646,Miranda,br BRA,DF,Inter,it Serie A,33,1984,12.9,0,4,1,25.0,0.31,0.08,0.0,0.0,10.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3
1647,Antonio Mirante,it ITA,PO,Roma,it Serie A,35,1983,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1648,Virgil Misidjan,nl NED,"CC,DL",Nürnberg,de Bundesliga,25,1993,17.1,1,23,8,34.8,1.34,0.47,0.04,0.13,19.5,0,0,0,2.5,2.5,0.11,-1.5,-1.5
1649,Simone Missiroli,it ITA,CC,SPAL,it Serie A,32,1986,30.5,0,15,1,6.7,0.49,0.03,0.0,0.0,21.4,0,0,0,0.6,0.6,0.04,-0.6,-0.6
1650,Kostas Mitroglou,gr GRE,DL,Marseille,fr Ligue 1,30,1988,6.4,3,19,9,47.4,2.95,1.4,0.16,0.33,10.0,0,0,0,4.4,4.4,0.23,-1.4,-1.4
1651,Aleksandar Mitrović,rs SRB,DL,Fulham,eng Premier League,23,1994,36.4,11,130,46,35.4,3.57,1.26,0.08,0.22,15.4,2,1,1,14.1,13.3,0.1,-3.1,-3.3
1652,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,28,1990,33.6,0,14,3,21.4,0.42,0.09,0.0,0.0,9.0,0,0,0,1.3,1.3,0.1,-1.3,-1.3
1653,Maximilian Mittelstädt,de GER,"DF,CC",Hertha BSC,de Bundesliga,21,1997,20.0,1,23,6,26.1,1.15,0.3,0.04,0.17,18.8,0,0,0,1.3,1.3,0.06,-0.3,-0.3
1654,Henrikh Mkhitaryan,am ARM,"DL,CC",Arsenal,eng Premier League,29,1989,18.2,6,49,14,28.6,2.69,0.77,0.12,0.43,19.1,1,0,0,5.0,5.0,0.1,1.0,1.0
1655,Luka Modrić,hr CRO,CC,Real Madrid,es La Liga,32,1985,29.0,3,37,12,32.4,1.28,0.41,0.08,0.25,21.1,0,0,0,2.7,2.7,0.07,0.3,0.3
1656,Kevin Möhwald,de GER,CC,Werder Bremen,de Bundesliga,25,1993,9.7,3,20,10,50.0,2.06,1.03,0.15,0.3,23.0,1,0,0,1.0,1.0,0.05,2.0,2.0
1657,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,32,1985,29.3,0,8,1,12.5,0.27,0.03,0.0,0.0,15.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1658,Johan Mojica,co COL,"DL,CC",Girona,es La Liga,25,1992,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1659,Hakim El Mokeddem,br BRA,"DL,CC",Toulouse,fr Ligue 1,19,1999,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1660,Jorge Molina,es ESP,DL,Getafe,es La Liga,36,1982,29.4,14,55,21,38.2,1.87,0.71,0.22,0.57,12.8,0,2,2,11.5,9.9,0.19,2.5,2.1
1661,Cristian Molinaro,it ITA,"DF,CC",Frosinone,it Serie A,35,1983,12.9,0,1,0,0.0,0.08,0.0,0.0,,20.3,0,0,0,0.0,0.0,0.03,0.0,0.0
1662,Victor Mollejo,es ESP,"DL,DF",Atlético Madrid,es La Liga,17,2001,0.7,0,2,0,0.0,2.77,0.0,0.0,,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1663,Florent Mollet,fr FRA,CC,Montpellier,fr Ligue 1,26,1991,28.5,6,84,33,39.3,2.95,1.16,0.07,0.18,25.0,18,0,0,3.9,3.9,0.05,2.1,2.1
1664,Gabriele Moncini,it ITA,CC,SPAL,it Serie A,22,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1665,Thomas Monconduit,fr FRA,CC,Amiens,fr Ligue 1,27,1991,31.3,0,17,5,29.4,0.54,0.16,0.0,0.0,27.7,0,0,0,0.6,0.6,0.03,-0.6,-0.6
1666,Kévin Monnet-Paquet,fr FRA,"DF,CC",Saint-Étienne,fr Ligue 1,29,1988,16.5,1,20,8,40.0,1.21,0.49,0.05,0.13,18.1,0,0,0,1.8,1.8,0.09,-0.8,-0.8
1667,Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,32,1986,20.7,1,7,4,57.1,0.34,0.19,0.14,0.25,15.2,0,0,0,1.3,1.3,0.19,-0.3,-0.3
1668,Francisco Montero,es ESP,DF,Atlético Madrid,es La Liga,19,1999,4.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1669,Cristóbal Montiel,es ESP,DL,Fiorentina,it Serie A,18,2000,0.1,0,1,0,0.0,15.0,0.0,0.0,,26.8,0,0,0,0.0,0.0,0.03,0.0,0.0
1670,Martín Montoya,es ESP,DF,Brighton,eng Premier League,27,1991,24.1,0,8,1,12.5,0.33,0.04,0.0,0.0,26.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2
1671,Aaron Mooy,au AUS,"CC,DL",Huddersfield,eng Premier League,27,1990,25.9,3,42,13,31.0,1.62,0.5,0.05,0.15,23.3,8,1,1,2.8,2.1,0.05,0.2,-0.1
1672,Emre Mor,tr TUR,"DL,CC",Celta Vigo,es La Liga,21,1997,4.1,0,8,4,50.0,1.95,0.98,0.0,0.0,21.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1673,Alfredo Morales,us USA,CC,Düsseldorf,de Bundesliga,28,1990,17.0,1,19,9,47.4,1.12,0.53,0.05,0.11,18.1,0,0,0,1.0,1.0,0.05,0.0,0.0
1674,Álvaro Morata,es ESP,DL,Chelsea,eng Premier League,25,1992,10.5,5,35,16,45.7,3.35,1.53,0.14,0.31,13.7,0,0,0,6.1,6.1,0.18,-1.1,-1.1
1675,Álvaro Morata,es ESP,DL,Atlético Madrid,es La Liga,25,1992,12.0,6,30,13,43.3,2.49,1.08,0.2,0.46,11.2,0,0,0,6.3,6.3,0.22,-0.3,-0.3
1676,Jan Morávek,cz CZE,CC,Augsburg,de Bundesliga,28,1989,8.4,0,3,2,66.7,0.36,0.24,0.0,0.0,9.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1677,Steven Moreira,cv CPV,"DF,CC",Toulouse,fr Ligue 1,23,1994,9.6,0,7,1,14.3,0.73,0.1,0.0,0.0,18.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1678,Jérémy Morel,mg MAD,DF,Lyon,fr Ligue 1,34,1984,11.8,0,3,0,0.0,0.25,0.0,0.0,,28.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1679,Alberto Moreno,es ESP,DF,Liverpool,eng Premier League,26,1992,1.7,0,1,0,0.0,0.58,0.0,0.0,,28.7,0,0,0,0.0,0.0,0.03,0.0,0.0
1680,Álex Moreno,es ESP,DF,Rayo Vallecano,es La Liga,25,1993,34.8,1,25,7,28.0,0.72,0.2,0.04,0.14,19.5,0,0,0,1.1,1.1,0.04,-0.1,-0.1
1681,Gerard Moreno,es ESP,DL,Villarreal,es La Liga,26,1992,25.7,8,70,32,45.7,2.72,1.24,0.11,0.25,14.4,0,0,1,12.0,11.2,0.16,-4.0,-3.2
1682,Héctor Moreno,mx MEX,DF,Real Sociedad,es La Liga,30,1988,21.5,1,6,1,16.7,0.28,0.05,0.17,1.0,10.4,0,0,0,0.6,0.6,0.09,0.4,0.4
1683,Sergio Moreno,es ESP,DL,Rayo Vallecano,es La Liga,19,1999,0.2,0,1,1,100.0,6.43,6.43,0.0,0.0,10.8,0,0,0,0.3,0.3,0.34,-0.3,-0.3
1684,Emiliano Moretti,it ITA,DF,Torino,it Serie A,37,1981,22.3,0,1,0,0.0,0.04,0.0,0.0,,9.9,0,0,0,0.0,0.0,0.04,0.0,0.0
1685,Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,34,1984,21.4,3,14,4,28.6,0.65,0.19,0.21,0.75,8.6,0,0,0,1.8,1.8,0.13,1.2,1.2
1686,Manu Morlanes,es ESP,CC,Villarreal,es La Liga,19,1999,6.8,0,3,0,0.0,0.44,0.0,0.0,,27.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1687,Loren Morón,es ESP,DL,Betis,es La Liga,24,1993,21.7,6,58,28,48.3,2.67,1.29,0.1,0.21,14.2,0,0,0,8.9,8.6,0.15,-2.9,-2.6
1688,Sean Morrison,eng ENG,DF,Cardiff City,eng Premier League,27,1991,33.8,1,34,8,23.5,1.01,0.24,0.03,0.13,9.7,0,0,0,5.0,5.0,0.15,-4.0,-4.0
1689,Victor Moses,ng NGA,DL,Chelsea,eng Premier League,27,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1690,Lebo Mothiba,za RSA,DL,Strasbourg,fr Ligue 1,22,1996,19.7,9,34,17,50.0,1.73,0.86,0.24,0.47,14.5,0,1,1,7.0,6.2,0.18,2.0,1.8
1691,Lebo Mothiba,za RSA,DL,Lille,fr Ligue 1,22,1996,2.8,1,1,1,100.0,0.36,0.36,1.0,1.0,13.8,0,0,0,0.1,0.1,0.07,0.9,0.9
1692,François Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,28,1990,21.5,0,7,3,42.9,0.33,0.14,0.0,0.0,20.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1693,Jessy Moulin,fr FRA,PO,Saint-Étienne,fr Ligue 1,32,1986,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1694,Steve Mounié,bj BEN,DL,Huddersfield,eng Premier League,23,1994,19.8,2,61,23,37.7,3.09,1.16,0.03,0.09,14.8,0,0,0,5.8,5.8,0.1,-3.8,-3.8
1695,Lucas Moura,br BRA,"DL,CC",Tottenham,eng Premier League,25,1992,23.6,10,45,19,42.2,1.91,0.81,0.22,0.53,17.4,0,0,0,6.3,6.3,0.14,3.7,3.7
1696,Herman Moussaki,fr FRA,"CC,DL",Caen,fr Ligue 1,19,1999,2.3,0,3,0,0.0,1.32,0.0,0.0,,13.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1697,Lys Mousset,fr FRA,DL,Bournemouth,eng Premier League,22,1996,4.1,1,12,7,58.3,2.93,1.71,0.08,0.14,14.8,0,0,0,1.4,1.4,0.11,-0.4,-0.4
1698,João Moutinho,pt POR,CC,Wolves,eng Premier League,31,1986,33.7,1,18,3,16.7,0.53,0.09,0.06,0.33,26.2,1,0,0,0.7,0.7,0.04,0.3,0.3
1699,Samuel Moutoussamy,cd COD,"CC,DL",Nantes,fr Ligue 1,21,1996,18.3,2,26,9,34.6,1.42,0.49,0.08,0.22,18.9,0,0,0,2.3,2.3,0.09,-0.3,-0.3
1700,Toni Moya,es ESP,DF,Atlético Madrid,es La Liga,20,1998,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1701,Javi Moyano,es ESP,DF,Valladolid,es La Liga,32,1986,23.3,0,6,2,33.3,0.26,0.09,0.0,0.0,16.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1702,Samuel Mráz,sk SVK,DL,Empoli,it Serie A,21,1997,1.9,1,2,1,50.0,1.06,0.53,0.5,1.0,9.8,0,0,0,0.8,0.8,0.38,0.2,0.2
1703,Ndombe Mubele,cd COD,DL,Toulouse,fr Ligue 1,24,1994,5.2,1,12,3,25.0,2.32,0.58,0.08,0.33,17.7,0,0,0,0.9,0.9,0.08,0.1,0.1
1704,Lukas Mühl,de GER,DF,Nürnberg,de Bundesliga,21,1997,31.0,1,12,2,16.7,0.39,0.06,0.08,0.5,13.5,0,0,0,1.0,1.0,0.09,0.0,0.0
1705,Nordi Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,20,1997,13.6,1,8,3,37.5,0.59,0.22,0.13,0.33,21.9,0,0,0,0.4,0.4,0.05,0.6,0.6
1706,Florian Müller,de GER,PO,Mainz 05,de Bundesliga,20,1997,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1707,Nicolai Müller,de GER,"CC,DL",Hannover 96,de Bundesliga,30,1987,10.0,3,20,7,35.0,2.0,0.7,0.15,0.43,16.4,0,0,0,2.4,2.4,0.12,0.6,0.6
1708,Nicolai Müller,de GER,"DL,CC",Eint Frankfurt,de Bundesliga,30,1987,2.4,2,3,2,66.7,1.24,0.83,0.67,1.0,15.7,0,0,0,0.7,0.7,0.22,1.3,1.3
1709,Thomas Müller,de GER,"CC,DL",Bayern Munich,de Bundesliga,28,1989,26.4,6,63,27,42.9,2.38,1.02,0.1,0.22,13.2,0,0,0,9.3,9.3,0.15,-3.3,-3.3
1710,Gianni Munari,it ITA,CC,Parma,it Serie A,35,1983,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1711,Iker Muniain,es ESP,"CC,DL",Athletic Club,es La Liga,25,1992,26.5,7,24,11,45.8,0.91,0.42,0.25,0.55,15.6,0,1,1,7.1,6.3,0.26,-0.1,-0.3
1712,Marc Muniesa,es ESP,"DF,CC",Girona,es La Liga,26,1992,15.6,0,7,1,14.3,0.45,0.06,0.0,0.0,18.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5
1713,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,20,1997,10.6,0,2,0,0.0,0.19,0.0,0.0,,16.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1714,Ezequiel Muñoz,ar ARG,DF,Leganés,es La Liga,27,1990,2.3,0,2,0,0.0,0.85,0.0,0.0,,10.7,0,0,0,0.2,0.2,0.1,-0.2,-0.2
1715,Joaquín Muñoz,es ESP,DL,Atlético Madrid,es La Liga,19,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1716,Alessandro Murgia,it ITA,CC,SPAL,it Serie A,21,1996,11.9,0,13,3,23.1,1.09,0.25,0.0,0.0,20.5,1,0,0,0.8,0.8,0.06,-0.8,-0.8
1717,Alessandro Murgia,it ITA,CC,Lazio,it Serie A,21,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1718,Luis Muriel,co COL,DL,Fiorentina,it Serie A,27,1991,16.0,6,46,15,32.6,2.87,0.94,0.13,0.4,21.1,3,0,0,3.5,3.5,0.08,2.5,2.5
1719,Luis Muriel,co COL,"CC,DL",Sevilla,es La Liga,27,1991,1.4,1,4,1,25.0,2.93,0.73,0.25,1.0,18.3,0,0,0,0.2,0.2,0.06,0.8,0.8
1720,Jeison Murillo,co COL,DF,Valencia,es La Liga,26,1992,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1721,Jeison Murillo,co COL,DF,Barcelona,es La Liga,26,1992,1.3,0,1,1,100.0,0.8,0.8,0.0,0.0,13.3,0,0,0,0.0,0.0,0.05,0.0,0.0
1722,Jacob Murphy,eng ENG,"CC,DF",Newcastle Utd,eng Premier League,23,1995,3.4,0,2,1,50.0,0.6,0.3,0.0,0.0,30.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1723,Josh Murphy,eng ENG,"CC,DL",Cardiff City,eng Premier League,23,1995,20.2,3,46,15,32.6,2.28,0.74,0.07,0.2,19.2,3,0,0,4.1,4.1,0.09,-1.1,-1.1
1724,Glenn Murray,eng ENG,DL,Brighton,eng Premier League,34,1983,27.9,13,50,17,34.0,1.79,0.61,0.18,0.53,12.2,0,4,4,11.4,8.1,0.16,1.6,0.9
1725,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,23,1994,32.6,0,16,1,6.3,0.49,0.03,0.0,0.0,27.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4
1726,Mateo Musacchio,ar ARG,DF,Milan,it Serie A,27,1990,29.0,1,12,3,25.0,0.41,0.1,0.08,0.33,8.8,0,0,0,2.0,2.0,0.17,-1.0,-1.0
1727,Florent Muslija,xk KVX,"CC,DL",Hannover 96,de Bundesliga,20,1998,7.5,2,20,11,55.0,2.65,1.46,0.1,0.18,24.9,5,0,0,1.2,1.2,0.06,0.8,0.8
1728,Juan Musso,ar ARG,PO,Udinese,it Serie A,24,1994,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1729,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,26,1992,29.0,2,18,8,44.4,0.62,0.28,0.11,0.25,10.3,0,0,0,1.5,1.5,0.08,0.5,0.5
1730,Damián Musto,ar ARG,"CC,DF",Huesca,es La Liga,31,1987,18.7,0,13,2,15.4,0.69,0.11,0.0,0.0,21.4,0,0,0,1.2,1.2,0.09,-1.2,-1.2
1731,Yoshinori Mutō,jp JPN,"DL,CC",Newcastle Utd,eng Premier League,26,1992,5.8,1,6,3,50.0,1.03,0.52,0.17,0.33,10.8,0,0,0,0.9,0.9,0.15,0.1,0.1
1732,Yvon Mvogo,ch SUI,PO,RB Leipzig,de Bundesliga,24,1994,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1733,Phillipp Mwene,at AUT,"DF,CC",Mainz 05,de Bundesliga,24,1994,3.0,0,1,0,0.0,0.33,0.0,0.0,,33.4,0,0,0,0.0,0.0,0.02,0.0,0.0
1734,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,18,1999,25.6,1,13,2,15.4,0.51,0.08,0.08,0.5,11.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1
1735,Kévin N'Doram,fr FRA,"DF,CC",Monaco,fr Ligue 1,22,1996,2.2,0,1,1,100.0,0.46,0.46,0.0,0.0,4.8,0,0,0,0.2,0.2,0.19,-0.2,-0.2
1736,Abdallah N'dour,sn SEN,DF,Strasbourg,fr Ligue 1,24,1993,3.2,0,1,0,0.0,0.31,0.0,0.0,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0
1737,Cheikh N'Doye,sn SEN,CC,Angers,fr Ligue 1,32,1986,25.9,0,39,4,10.3,1.5,0.15,0.0,0.0,17.8,0,0,0,2.8,2.3,0.06,-2.8,-2.3
1738,Nathan N'Goumou,fr FRA,DL,Toulouse,fr Ligue 1,18,2000,0.8,0,1,0,0.0,1.29,0.0,0.0,,22.2,0,0,0,0.0,0.0,0.03,0.0,0.0
1739,Clinton N'Jie,cm CMR,DL,Marseille,fr Ligue 1,24,1993,4.0,3,7,5,71.4,1.73,1.24,0.43,0.6,16.2,0,0,0,1.0,1.0,0.14,2.0,2.0
1740,Georges-Kévin N'Koudou,cm CMR,DL,Tottenham,eng Premier League,23,1995,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1741,Georges-Kévin N'Koudou,cm CMR,DL,Monaco,fr Ligue 1,23,1995,0.3,0,1,0,0.0,3.91,0.0,0.0,,12.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1
1742,Stanley N'Soki,fr FRA,DF,Paris S-G,fr Ligue 1,19,1999,7.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1743,Nacho,es ESP,DF,Valladolid,es La Liga,29,1989,35.0,1,17,5,29.4,0.49,0.14,0.06,0.2,23.2,0,0,0,0.6,0.6,0.03,0.4,0.4
1744,Nacho,es ESP,DF,Real Madrid,es La Liga,28,1990,18.9,0,5,0,0.0,0.27,0.0,0.0,,15.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1745,Ádám Nagy,hu HUN,CC,Bologna,it Serie A,23,1995,10.8,0,6,2,33.3,0.55,0.18,0.0,0.0,26.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1746,Radja Nainggolan,be BEL,CC,Inter,it Serie A,30,1988,21.9,6,71,18,25.4,3.25,0.82,0.08,0.33,24.1,0,0,0,3.8,3.8,0.05,2.2,2.2
1747,Naldo,br BRA,DF,Espanyol,es La Liga,29,1988,15.1,1,7,1,14.3,0.46,0.07,0.14,1.0,8.2,0,0,0,1.1,1.1,0.15,-0.1,-0.1
1748,Naldo,br BRA,DF,Monaco,fr Ligue 1,35,1982,3.3,0,3,0,0.0,0.9,0.0,0.0,,17.8,1,0,0,0.6,0.6,0.18,-0.6,-0.6
1749,Naldo,br BRA,DF,Schalke 04,de Bundesliga,35,1982,7.0,0,9,1,11.1,1.29,0.14,0.0,0.0,15.7,3,0,0,0.8,0.8,0.09,-0.8,-0.8
1750,Samir Nasri,fr FRA,CC,West Ham,eng Premier League,31,1987,2.7,0,3,0,0.0,1.1,0.0,0.0,,21.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1751,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,25,1993,27.2,1,21,5,23.8,0.77,0.18,0.05,0.2,13.3,4,0,0,2.0,2.0,0.1,-1.0,-1.0
1752,Marc Navarro,es ESP,DF,Watford,eng Premier League,23,1995,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1753,Ximo Navarro,es ESP,DF,Alavés,es La Liga,28,1990,28.1,2,13,3,23.1,0.46,0.11,0.15,0.67,19.8,0,0,0,0.7,0.7,0.05,1.3,1.3
1754,Jesús Navas,es ESP,"DF,DL",Sevilla,es La Liga,32,1985,30.1,1,32,11,34.4,1.06,0.37,0.03,0.09,20.8,0,0,0,1.5,1.5,0.05,-0.5,-0.5
1755,Keylor Navas,cr CRC,PO,Real Madrid,es La Liga,31,1986,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1756,Raúl Navas,es ESP,DF,Real Sociedad,es La Liga,30,1988,14.6,0,5,0,0.0,0.34,0.0,0.0,,19.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3
1757,Wilfred Ndidi,ng NGA,CC,Leicester City,eng Premier League,21,1996,36.6,2,55,9,16.4,1.5,0.25,0.04,0.22,20.9,0,0,0,3.7,3.7,0.07,-1.7,-1.7
1758,Aly Ndom,fr FRA,CC,Caen,fr Ligue 1,22,1996,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1759,Aly Ndom,fr FRA,CC,Reims,fr Ligue 1,22,1996,4.0,0,3,1,33.3,0.74,0.25,0.0,0.0,23.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1760,Tanguy Ndombele,fr FRA,CC,Lyon,fr Ligue 1,21,1996,29.9,1,31,7,22.6,1.04,0.23,0.03,0.14,21.4,0,0,0,1.9,1.9,0.06,-0.9,-0.9
1761,Angelo Ndrecka,al ALB,DF,Chievo,it Serie A,16,2001,1.0,0,1,0,0.0,1.0,0.0,0.0,,28.5,0,0,0,0.0,0.0,0.02,0.0,0.0
1762,Reiss Nelson,eng ENG,"CC,DL",Hoffenheim,de Bundesliga,18,1999,7.1,7,21,11,52.4,2.94,1.54,0.33,0.64,14.3,0,0,0,3.3,3.3,0.16,3.7,3.7
1763,Neto,br BRA,PO,Valencia,es La Liga,29,1989,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
1764,Pedro Neto,pt POR,"DL,DF",Lazio,it Serie A,18,2000,0.5,0,1,0,0.0,1.96,0.0,0.0,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0
1765,Manuel Neuer,de GER,PO,Bayern Munich,de Bundesliga,32,1986,25.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
