RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,ACT2017-2018,SCA902017-2018,PassLive2017-2018,PassDead2017-2018,HASTA2017-2018,Dis2017-2018,FR2017-2018,Def2017-2018,ACG2017-2018,GCA902017-2018,PassLive.12017-2018,PassDead.12017-2018,HASTA.12017-2018,Dis.12017-2018,FR.12017-2018,Def.12017-2018
490,Timothy Chandler,us USA,"DF,DL",Eint Frankfurt,de Bundesliga,27.0,1990.0,21.0,47.0,2.24,36.0,6.0,1.0,1.0,2.0,1.0,6.0,0.29,4.0,0.0,1.0,0.0,1.0,0.0
491,Kwon Chang-hoon,kr KOR,"DL,CC",Dijon,fr Ligue 1,23.0,1994.0,23.7,72.0,3.03,48.0,7.0,6.0,3.0,7.0,1.0,10.0,0.42,5.0,1.0,1.0,0.0,2.0,1.0
492,Charles,br BRA,DL,Eibar,es La Liga,33.0,1984.0,17.6,35.0,1.99,25.0,0.0,0.0,1.0,9.0,0.0,5.0,0.28,4.0,0.0,0.0,0.0,1.0,0.0
493,Charly Charrier,fr FRA,"CC,DL",Amiens,fr Ligue 1,31.0,1986.0,1.2,3.0,2.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,Pape Cheikh Diop,sn SEN,CC,Lyon,fr Ligue 1,19.0,1997.0,0.1,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,Chema,es ESP,DF,Levante,es La Liga,25.0,1992.0,22.4,10.0,0.45,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0
496,Denis Cheryshev,ru RUS,"CC,DL",Villarreal,es La Liga,26.0,1990.0,10.3,33.0,3.21,22.0,0.0,8.0,0.0,2.0,1.0,2.0,0.19,1.0,0.0,0.0,0.0,1.0,0.0
497,Raman Chibsah,gh GHA,CC,Benevento,it Serie A,24.0,1993.0,11.6,18.0,1.54,13.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Leandro Chichizola,ar ARG,PO,Las Palmas,es La Liga,27.0,1990.0,27.0,5.0,0.19,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,32.0,1984.0,24.0,23.0,0.96,15.0,1.0,4.0,1.0,1.0,1.0,6.0,0.25,5.0,0.0,1.0,0.0,0.0,0.0
500,Federico Chiesa,it ITA,"DL,CC",Fiorentina,it Serie A,19.0,1997.0,33.5,147.0,4.39,95.0,2.0,17.0,16.0,12.0,5.0,20.0,0.6,12.0,0.0,3.0,0.0,5.0,0.0
501,Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,20.0,1996.0,20.6,46.0,2.24,34.0,4.0,3.0,0.0,5.0,0.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0
502,Vlad Chiricheș,ro ROU,DF,Napoli,it Serie A,27.0,1989.0,6.5,4.0,0.62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,Hamza Choudhury,eng ENG,"CC,DF",Leicester City,eng Premier League,19.0,1997.0,4.2,2.0,0.48,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0
504,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,21.0,1996.0,23.2,17.0,0.74,14.0,0.0,0.0,2.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
505,Chuca,es ESP,CC,Villarreal,es La Liga,20.0,1997.0,1.0,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,Lee Chung-yong,kr KOR,"DL,CC",Crystal Palace,eng Premier League,29.0,1988.0,1.5,5.0,3.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,Amato Ciciretti,it ITA,"CC,DL",Benevento,it Serie A,23.0,1993.0,9.0,42.0,4.68,23.0,4.0,6.0,5.0,3.0,1.0,3.0,0.33,0.0,0.0,0.0,2.0,1.0,0.0
508,Cifu,es ESP,DF,Málaga,es La Liga,26.0,1990.0,1.2,9.0,7.5,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,Luca Cigarini,it ITA,CC,Cagliari,it Serie A,31.0,1986.0,22.5,76.0,3.38,34.0,32.0,1.0,6.0,3.0,0.0,6.0,0.27,0.0,3.0,0.0,2.0,1.0,0.0
510,Per Ciljan Skjelbred,no NOR,CC,Hertha BSC,de Bundesliga,30.0,1987.0,24.3,19.0,0.78,18.0,0.0,0.0,0.0,0.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
511,Jasper Cillessen,nl NED,PO,Barcelona,es La Liga,28.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,Thiago Cionek,pl POL,DF,SPAL,it Serie A,31.0,1986.0,15.0,10.0,0.67,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
513,Saliou Ciss,sn SEN,"DF,CC",Angers,fr Ligue 1,27.0,1989.0,1.6,2.0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Karamoko Cissé,gn GUI,"DL,CC",Benevento,it Serie A,28.0,1988.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,Issa Cissokho,sn SEN,DF,Amiens,fr Ligue 1,32.0,1985.0,18.1,18.0,0.99,13.0,5.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
516,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,27.0,1989.0,19.4,14.0,0.72,10.0,2.0,0.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
517,Christian Clemens,de GER,"CC,DL",Köln,de Bundesliga,25.0,1991.0,7.2,21.0,2.94,16.0,3.0,0.0,1.0,0.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
518,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,27.0,1989.0,21.1,58.0,2.75,37.0,16.0,0.0,1.0,3.0,1.0,3.0,0.14,2.0,1.0,0.0,0.0,0.0,0.0
519,Sam Clucas,eng ENG,CC,Swansea City,eng Premier League,26.0,1990.0,22.7,35.0,1.54,26.0,5.0,0.0,4.0,0.0,0.0,2.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0
520,Nathaniel Clyne,eng ENG,"DF,DL",Liverpool,eng Premier League,26.0,1991.0,1.9,2.0,1.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Marcus Coco,fr FRA,"DL,CC",Guingamp,fr Ligue 1,21.0,1996.0,17.6,48.0,2.72,35.0,0.0,3.0,3.0,6.0,1.0,5.0,0.28,4.0,0.0,0.0,0.0,1.0,0.0
522,Massimo Coda,it ITA,DL,Benevento,it Serie A,28.0,1988.0,15.7,49.0,3.12,40.0,1.0,5.0,2.0,1.0,0.0,3.0,0.19,2.0,0.0,0.0,0.0,1.0,0.0
523,Isaac Cofie,gh GHA,CC,Genoa,it Serie A,25.0,1991.0,6.6,4.0,0.61,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,Renaud Cohade,fr FRA,CC,Metz,fr Ligue 1,32.0,1984.0,36.6,102.0,2.78,82.0,4.0,8.0,3.0,0.0,5.0,7.0,0.19,7.0,0.0,0.0,0.0,0.0,0.0
1051,Coke,es ESP,DF,Levante,es La Liga,30.0,1987.0,15.4,25.0,1.63,20.0,0.0,2.0,1.0,1.0,1.0,4.0,0.26,3.0,0.0,0.0,1.0,0.0,0.0
527,Emre Çolak,tr TUR,CC,La Coruña,es La Liga,26.0,1991.0,16.1,80.0,4.97,60.0,10.0,6.0,3.0,0.0,1.0,5.0,0.31,2.0,1.0,1.0,1.0,0.0,0.0
528,Séamus Coleman,ie IRL,DF,Everton,eng Premier League,28.0,1988.0,11.5,17.0,1.48,12.0,1.0,2.0,1.0,1.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0
529,James Collins,wls WAL,DF,West Ham,eng Premier League,33.0,1983.0,11.7,7.0,0.6,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Racine Coly,sn SEN,DF,Nice,fr Ligue 1,21.0,1995.0,6.9,6.0,0.88,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Kingsley Coman,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,21.0,1996.0,12.8,69.0,5.38,52.0,0.0,10.0,3.0,4.0,0.0,7.0,0.55,4.0,0.0,2.0,0.0,1.0,0.0
532,Marvin Compper,de GER,DF,RB Leipzig,de Bundesliga,32.0,1985.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,Alois Confais,fr FRA,"CC,DF",Troyes,fr Ligue 1,20.0,1996.0,6.8,5.0,0.74,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,32.0,1985.0,29.3,19.0,0.65,16.0,1.0,0.0,1.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
535,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,30.0,1987.0,36.8,6.0,0.16,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Diego Contento,de GER,"DF,CC",Bordeaux,fr Ligue 1,27.0,1990.0,1.2,1.0,0.83,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.83,1.0,0.0,0.0,0.0,0.0,0.0
537,Andrea Conti,it ITA,DF,Milan,it Serie A,23.0,1994.0,1.7,4.0,2.29,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0
538,Lewis Cook,eng ENG,CC,Bournemouth,eng Premier League,20.0,1997.0,24.9,65.0,2.62,53.0,5.0,3.0,2.0,1.0,1.0,6.0,0.24,6.0,0.0,0.0,0.0,0.0,0.0
539,Steve Cook,eng ENG,DF,Bournemouth,eng Premier League,26.0,1991.0,30.7,26.0,0.85,17.0,5.0,0.0,2.0,1.0,1.0,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0
540,Duje Čop,hr CRO,"DL,CC",Cagliari,it Serie A,27.0,1990.0,1.1,2.0,1.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,Francis Coquelin,fr FRA,"CC,DF",Arsenal,eng Premier League,26.0,1991.0,9.2,13.0,2.6399999999999997,11.0,0.0,1.0,1.0,0.0,0.0,2.0,0.71,2.0,0.0,0.0,0.0,0.0,0.0
543,Sébastien Corchia,fr FRA,DF,Sevilla,es La Liga,26.0,1990.0,9.1,14.0,1.53,12.0,0.0,0.0,0.0,2.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
544,Alex Cordaz,it ITA,PO,Crotone,it Serie A,34.0,1983.0,38.0,10.0,0.26,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,Iñigo Córdoba,es ESP,DL,Athletic Club,es La Liga,20.0,1997.0,16.2,40.0,2.47,29.0,0.0,4.0,1.0,5.0,1.0,5.0,0.31,4.0,0.0,0.0,0.0,1.0,0.0
546,Jhon Córdoba,co COL,DL,Köln,de Bundesliga,24.0,1993.0,10.6,30.0,2.82,18.0,0.0,1.0,7.0,3.0,1.0,3.0,0.28,2.0,0.0,0.0,1.0,0.0,0.0
547,Sergio Córdova,ve VEN,"DL,CC",Augsburg,de Bundesliga,19.0,1997.0,6.5,17.0,2.61,12.0,0.0,0.0,3.0,1.0,1.0,2.0,0.31,1.0,0.0,0.0,1.0,0.0,0.0
548,Jérémy Cordoval,gp GLP,DF,Troyes,fr Ligue 1,27.0,1990.0,10.2,9.0,0.88,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
549,Benjamin Corgnet,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,30.0,1987.0,15.3,61.0,3.99,35.0,3.0,4.0,5.0,11.0,3.0,4.0,0.26,3.0,0.0,0.0,1.0,0.0,0.0
550,Jack Cork,eng ENG,CC,Burnley,eng Premier League,28.0,1989.0,38.0,67.0,1.76,53.0,2.0,2.0,3.0,5.0,2.0,5.0,0.13,4.0,0.0,0.0,1.0,0.0,0.0
551,Andreas Cornelius,dk DEN,DL,Atalanta,it Serie A,24.0,1993.0,10.4,39.0,3.76,30.0,0.0,2.0,7.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
552,Maxwel Cornet,ci CIV,DL,Lyon,fr Ligue 1,20.0,1996.0,14.1,48.0,3.4,33.0,4.0,2.0,5.0,4.0,0.0,7.0,0.5,6.0,0.0,1.0,0.0,0.0,0.0
553,Quentin Cornette,fr FRA,"DL,CC",Amiens,fr Ligue 1,23.0,1994.0,5.0,12.0,2.41,8.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,2.0,0.0,0.0,1.0,1.0,0.0
554,Ángel Correa,ar ARG,"CC,DL",Atlético Madrid,es La Liga,22.0,1995.0,25.0,86.0,3.43,47.0,0.0,20.0,5.0,13.0,1.0,15.0,0.6,7.0,0.0,5.0,2.0,1.0,0.0
555,Joaquín Correa,ar ARG,DL,Sevilla,es La Liga,22.0,1994.0,13.3,51.0,3.85,30.0,1.0,7.0,4.0,9.0,0.0,5.0,0.38,1.0,0.0,0.0,2.0,2.0,0.0
556,Andrea Cossu,it ITA,"CC,DL",Cagliari,it Serie A,37.0,1980.0,2.7,8.0,2.96,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.37,0.0,1.0,0.0,0.0,0.0,0.0
557,Andrea Costa,it ITA,DF,Benevento,it Serie A,31.0,1986.0,15.3,9.0,0.59,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,Danny da Costa,de GER,"DF,DL",Eint Frankfurt,de Bundesliga,24.0,1993.0,13.4,25.0,1.87,22.0,2.0,0.0,1.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
559,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,28.0,1988.0,11.6,31.0,2.68,23.0,0.0,1.0,2.0,3.0,2.0,6.0,0.52,4.0,0.0,0.0,0.0,1.0,1.0
560,Douglas Costa,br BRA,"DL,CC",Juventus,it Serie A,26.0,1990.0,19.9,124.0,6.22,89.0,8.0,17.0,4.0,4.0,2.0,26.0,1.3,19.0,0.0,4.0,2.0,1.0,0.0
561,Filippo Costa,it ITA,DF,SPAL,it Serie A,22.0,1995.0,16.4,37.0,2.26,23.0,12.0,0.0,0.0,2.0,0.0,3.0,0.18,2.0,1.0,0.0,0.0,0.0,0.0
562,Jaume Costa,es ESP,DF,Villarreal,es La Liga,29.0,1988.0,28.2,60.0,2.13,48.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,Angelo da Costa Júnior,br BRA,PO,Bologna,it Serie A,33.0,1983.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,Nuno da Costa,cv CPV,"DL,CC",Strasbourg,fr Ligue 1,26.0,1991.0,19.2,49.0,2.56,23.0,1.0,7.0,4.0,11.0,3.0,11.0,0.57,4.0,0.0,2.0,0.0,4.0,1.0
565,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,30.0,1987.0,36.0,3.0,0.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,25.0,1991.0,3.8,10.0,2.64,8.0,0.0,1.0,0.0,1.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0
567,Lassana Coulibaly,ml MLI,CC,Angers,fr Ligue 1,21.0,1996.0,9.3,27.0,2.9,16.0,0.0,3.0,4.0,4.0,0.0,5.0,0.54,1.0,0.0,0.0,4.0,0.0,0.0
568,Thibaut Courtois,be BEL,PO,Chelsea,eng Premier League,25.0,1992.0,35.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,Philippe Coutinho,br BRA,"CC,DL",Liverpool,eng Premier League,25.0,1992.0,26.700000000000003,155.0,11.83,101.0,22.0,17.0,7.0,6.0,2.0,24.0,1.86,15.0,3.0,4.0,0.0,2.0,0.0
571,Nicolas Cozza,fr FRA,"DF,CC",Montpellier,fr Ligue 1,18.0,1999.0,6.4,13.0,2.02,8.0,1.0,1.0,0.0,2.0,1.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0
572,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,23.0,1994.0,28.2,4.0,0.14,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Martin Cranie,eng ENG,DF,Huddersfield,eng Premier League,30.0,1986.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Michele Cremonesi,it ITA,DF,SPAL,it Serie A,29.0,1988.0,4.3,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,27.0,1989.0,34.1,66.0,1.94,36.0,24.0,1.0,2.0,3.0,0.0,9.0,0.26,6.0,3.0,0.0,0.0,0.0,0.0
576,Lorenzo Crisetig,it ITA,CC,Bologna,it Serie A,24.0,1993.0,6.2,16.0,2.58,13.0,0.0,0.0,0.0,1.0,2.0,3.0,0.48,1.0,0.0,0.0,0.0,1.0,1.0
577,Bryan Cristante,it ITA,CC,Atalanta,it Serie A,22.0,1995.0,31.4,97.0,3.09,74.0,0.0,6.0,11.0,3.0,3.0,5.0,0.16,4.0,0.0,0.0,1.0,0.0,0.0
578,Sebastián Cristóforo,uy URU,CC,Fiorentina,it Serie A,23.0,1993.0,3.0,7.0,2.35,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,Enzo Crivelli,fr FRA,DL,Angers,fr Ligue 1,22.0,1995.0,19.5,39.0,3.9400000000000004,25.0,0.0,4.0,2.0,8.0,0.0,2.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0
581,Giovanni Crociata,it ITA,"CC,DL",Crotone,it Serie A,19.0,1997.0,3.2,10.0,3.11,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0
582,Luca Crosta,it ITA,PO,Cagliari,it Serie A,19.0,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,Peter Crouch,eng ENG,DL,Stoke City,eng Premier League,36.0,1981.0,17.4,37.0,2.13,35.0,0.0,0.0,1.0,1.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0
584,Juan Cruz,es ESP,DL,Málaga,es La Liga,17.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Juan Cuadrado,co COL,"DL,CC",Juventus,it Serie A,29.0,1988.0,15.0,78.0,5.18,62.0,1.0,6.0,2.0,6.0,1.0,10.0,0.66,8.0,0.0,1.0,0.0,1.0,0.0
586,Iván Cuéllar,es ESP,PO,Leganés,es La Liga,33.0,1984.0,35.0,6.0,0.17,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,Mickaël Cuisance,fr FRA,"CC,DL",M'Gladbach,de Bundesliga,17.0,1999.0,13.4,47.0,3.51,25.0,8.0,7.0,2.0,4.0,1.0,4.0,0.3,0.0,2.0,1.0,1.0,0.0,0.0
588,Josh Cullen,ie IRL,CC,West Ham,eng Premier League,21.0,1996.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Patrick Cutrone,it ITA,DL,Milan,it Serie A,19.0,1998.0,16.7,28.0,1.67,21.0,0.0,0.0,6.0,1.0,0.0,6.0,0.36,3.0,0.0,0.0,2.0,1.0,0.0
590,Wylan Cyprien,fr FRA,CC,Nice,fr Ligue 1,22.0,1995.0,10.6,31.0,2.94,15.0,12.0,1.0,3.0,0.0,0.0,4.0,0.38,2.0,2.0,0.0,0.0,0.0,0.0
591,Marco D'Alessandro,it ITA,"CC,DL",Benevento,it Serie A,26.0,1991.0,11.6,37.0,3.19,23.0,0.0,5.0,2.0,5.0,2.0,3.0,0.26,1.0,0.0,0.0,0.0,2.0,0.0
592,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,28.0,1988.0,33.1,73.0,2.21,56.0,4.0,0.0,3.0,5.0,5.0,9.0,0.27,5.0,0.0,0.0,1.0,2.0,1.0
593,Damien Da Silva,fr FRA,DF,Caen,fr Ligue 1,29.0,1988.0,31.5,13.0,0.41,10.0,2.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0
594,Kouadio-Yves Dabila,ci CIV,DF,Lille,fr Ligue 1,20.0,1997.0,10.5,7.0,0.67,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,Bryan Dabo,bf BFA,CC,Fiorentina,it Serie A,25.0,1992.0,20.9,46.0,4.13,36.0,1.0,3.0,2.0,3.0,1.0,4.0,0.36,2.0,0.0,1.0,0.0,1.0,0.0
597,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,21.0,1996.0,12.7,41.0,3.22,32.0,1.0,4.0,2.0,0.0,2.0,9.0,0.71,7.0,0.0,2.0,0.0,0.0,0.0
598,Dario Dainelli,it ITA,DF,Chievo,it Serie A,38.0,1979.0,16.7,7.0,0.42,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,33.0,1984.0,28.6,18.0,0.63,15.0,0.0,1.0,1.0,0.0,1.0,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0
600,Charlie Daniels,eng ENG,"DF,CC",Bournemouth,eng Premier League,30.0,1986.0,33.4,57.0,1.71,43.0,10.0,0.0,2.0,0.0,2.0,4.0,0.12,3.0,0.0,0.0,1.0,0.0,0.0
601,Danilo,br BRA,DF,Manchester City,eng Premier League,26.0,1991.0,15.0,24.0,1.6,19.0,0.0,0.0,1.0,1.0,3.0,2.0,0.13,1.0,0.0,0.0,0.0,0.0,1.0
602,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,30.0,1987.0,15.9,13.0,0.82,11.0,0.0,0.0,2.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
603,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,18.0,1998.0,12.3,12.0,0.98,9.0,2.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0
604,Dante,br BRA,DF,Nice,fr Ligue 1,33.0,1983.0,32.4,27.0,0.83,20.0,1.0,0.0,5.0,0.0,1.0,4.0,0.12,3.0,0.0,0.0,0.0,0.0,1.0
605,Romain Danzé,fr FRA,DF,Rennes,fr Ligue 1,31.0,1986.0,7.6,5.0,0.66,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,Andrea Danzi,it ITA,CC,Hellas Verona,it Serie A,18.0,1999.0,4.4,5.0,1.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,Stéphane Darbion,fr FRA,"DL,CC",Troyes,fr Ligue 1,33.0,1984.0,19.0,44.0,2.32,35.0,2.0,0.0,3.0,4.0,0.0,6.0,0.32,5.0,0.0,0.0,1.0,0.0,0.0
608,Palkó Dárdai,hu HUN,"DL,CC",Hertha BSC,de Bundesliga,18.0,1999.0,0.3,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0
1219,Sergi Darder,es ESP,CC,Espanyol,es La Liga,23.0,1993.0,33.199999999999996,69.0,3.43,47.0,11.0,3.0,2.0,1.0,5.0,3.0,0.1,2.0,1.0,0.0,0.0,0.0,0.0
611,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,26.0,1990.0,18.2,39.0,2.15,31.0,1.0,3.0,1.0,3.0,0.0,4.0,0.22,4.0,0.0,0.0,0.0,0.0,0.0
612,Karl Darlow,eng ENG,PO,Newcastle Utd,eng Premier League,26.0,1990.0,10.0,3.0,0.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,27.0,1989.0,4.9,4.0,0.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,24.0,1993.0,25.8,82.0,3.18,59.0,16.0,1.0,4.0,2.0,0.0,7.0,0.27,5.0,1.0,0.0,1.0,0.0,0.0
615,Tom Davies,eng ENG,CC,Everton,eng Premier League,19.0,1998.0,21.1,34.0,1.61,25.0,3.0,1.0,2.0,3.0,0.0,6.0,0.28,5.0,0.0,0.0,1.0,0.0,0.0
616,Steven Davis,nir NIR,CC,Southampton,eng Premier League,32.0,1985.0,16.9,46.0,2.72,38.0,6.0,1.0,0.0,1.0,0.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0
617,Salem Al-Dawsari,sa KSA,CC,Villarreal,es La Liga,25.0,1991.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,Craig Dawson,eng ENG,DF,West Brom,eng Premier League,27.0,1990.0,27.9,31.0,1.11,21.0,1.0,0.0,6.0,3.0,0.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0
619,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,26.0,1991.0,34.1,215.0,6.3,152.0,43.0,8.0,6.0,5.0,1.0,34.0,1.0,30.0,2.0,1.0,1.0,0.0,0.0
