RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,Int.2017-2018,Balón vivo2017-2018,Balón muerto2017-2018,FK2017-2018,PL2017-2018,Camb.2017-2018,Pcz2017-2018,Lanz.2017-2018,SE2017-2018,Dentro2017-2018,Fuera2017-2018,Rect.2017-2018,Cmp2017-2018,PA2017-2018,Bloqueos2017-2018
2254,Pasquale Schiattarella,it ITA,CC,SPAL,it Serie A,30.0,1987.0,22.1,1192.0,1097.0,84.0,54.0,4.0,6.0,39.0,12.0,18.0,2.0,9.0,0.0,942.0,11.0,25.0
2255,Eros Schiavon,it ITA,"CC,DF",SPAL,it Serie A,34.0,1983.0,4.3,135.0,116.0,18.0,3.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,85.0,1.0,7.0
2256,Patrik Schick,cz CZE,"DL,CC",Roma,it Serie A,21.0,1996.0,11.0,290.0,276.0,12.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,223.0,2.0,6.0
2257,Julian Schieber,de GER,"CC,DL",Hertha BSC,de Bundesliga,28.0,1989.0,0.6,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2258,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,27.0,1990.0,36.3,1401.0,1359.0,38.0,34.0,0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,1133.0,4.0,6.0
2259,Sven Schipplock,de GER,"DL,CC",Hamburger SV,de Bundesliga,28.0,1988.0,3.8,83.0,72.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,1.0,3.0
2260,Jeffrey Schlupp,gh GHA,"DF,CC",Crystal Palace,eng Premier League,24.0,1992.0,19.4,827.0,675.0,151.0,10.0,0.0,1.0,31.0,141.0,0.0,0.0,0.0,0.0,601.0,1.0,30.0
2261,Kasper Schmeichel,dk DEN,PO,Leicester City,eng Premier League,30.0,1986.0,32.9,1142.0,715.0,424.0,151.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,3.0,1.0
2262,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,29.0,1988.0,16.6,1313.0,1110.0,194.0,29.0,0.0,4.0,37.0,165.0,0.0,0.0,0.0,0.0,1063.0,9.0,38.0
2263,Jonathan Schmid,fr FRA,"DF,DL",Augsburg,de Bundesliga,27.0,1990.0,16.4,645.0,473.0,169.0,18.0,0.0,2.0,88.0,102.0,49.0,9.0,35.0,0.0,455.0,3.0,23.0
2264,Manuel Schmiedebach,de GER,CC,Hannover 96,de Bundesliga,28.0,1988.0,1.8,70.0,70.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0
2265,Benno Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22.0,1994.0,0.9,55.0,48.0,7.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0
2266,Morgan Schneiderlin,fr FRA,CC,Everton,eng Premier League,27.0,1989.0,23.7,1143.0,1119.0,20.0,14.0,0.0,14.0,8.0,1.0,4.0,0.0,0.0,4.0,951.0,4.0,10.0
2267,Alessandro Schöpf,at AUT,"DF,DL",Schalke 04,de Bundesliga,23.0,1994.0,9.0,428.0,349.0,75.0,7.0,0.0,0.0,19.0,65.0,3.0,0.0,3.0,0.0,321.0,4.0,16.0
2268,Nico Schulz,de GER,"DL,CC",Hoffenheim,de Bundesliga,24.0,1993.0,19.8,1031.0,858.0,168.0,10.0,1.0,8.0,81.0,157.0,1.0,0.0,0.0,0.0,751.0,5.0,54.0
2269,André Schürrle,de GER,DL,Dortmund,de Bundesliga,26.0,1990.0,13.7,547.0,506.0,40.0,3.0,2.0,5.0,55.0,7.0,23.0,9.0,11.0,0.0,398.0,1.0,18.0
2270,Julian Schuster,de GER,"DF,CC",Freiburg,de Bundesliga,32.0,1985.0,14.5,762.0,628.0,131.0,75.0,0.0,5.0,74.0,2.0,54.0,21.0,23.0,4.0,603.0,3.0,6.0
2271,Pirmin Schwegler,ch SUI,CC,Hannover 96,de Bundesliga,30.0,1987.0,25.8,1364.0,1160.0,198.0,105.0,0.0,9.0,122.0,1.0,91.0,38.0,45.0,3.0,1023.0,6.0,24.0
2272,Alexander Schwolow,de GER,PO,Freiburg,de Bundesliga,25.0,1992.0,32.3,1352.0,939.0,409.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,4.0,0.0
2273,Simone Scuffet,it ITA,PO,Udinese,it Serie A,21.0,1996.0,6.0,159.0,106.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,0.0
2274,Sergio Segura García,es ESP,DF,Leganés,es La Liga,21.0,1995.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,Ernest Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30.0,1987.0,24.2,1344.0,1106.0,237.0,11.0,3.0,3.0,30.0,226.0,0.0,0.0,0.0,0.0,1029.0,1.0,27.0
2276,Vahid Selimović,lu LUX,DF,Metz,fr Ligue 1,20.0,1997.0,11.7,469.0,441.0,27.0,16.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,380.0,1.0,5.0
2277,Davie Selke,de GER,DL,Hertha BSC,de Bundesliga,22.0,1995.0,21.0,440.0,423.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,257.0,3.0,19.0
2278,Ole Selnæs,no NOR,CC,Saint-Étienne,fr Ligue 1,23.0,1994.0,22.9,1266.0,1205.0,56.0,40.0,4.0,17.0,26.0,1.0,15.0,9.0,6.0,0.0,1032.0,5.0,15.0
2279,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,23.0,1993.0,16.6,1148.0,972.0,176.0,21.0,1.0,5.0,15.0,155.0,0.0,0.0,0.0,0.0,1000.0,0.0,25.0
2280,Rúben Semedo,pt POR,"DF,CC",Villarreal,es La Liga,23.0,1994.0,2.6,89.0,86.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0
2281,Stefano Sensi,it ITA,CC,Sassuolo,it Serie A,21.0,1995.0,11.6,555.0,490.0,64.0,35.0,2.0,5.0,44.0,1.0,24.0,17.0,6.0,0.0,444.0,1.0,8.0
2282,Luigi Sepe,it ITA,PO,Napoli,it Serie A,26.0,1991.0,1.0,19.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2283,Suat Serdar,de GER,CC,Mainz 05,de Bundesliga,20.0,1997.0,18.9,557.0,548.0,7.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,442.0,2.0,19.0
2284,Jean Seri,ci CIV,CC,Nice,fr Ligue 1,26.0,1991.0,29.1,2773.0,2584.0,182.0,105.0,5.0,27.0,88.0,3.0,74.0,30.0,34.0,1.0,2452.0,7.0,25.0
2285,Julien Serrano,fr FRA,DF,Monaco,fr Ligue 1,19.0,1998.0,3.1,168.0,138.0,30.0,3.0,0.0,0.0,20.0,27.0,0.0,0.0,0.0,0.0,109.0,0.0,7.0
2286,Grégory Sertic,fr FRA,"DF,CC",Marseille,fr Ligue 1,27.0,1989.0,3.9,196.0,190.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,1.0,3.0
2287,Stéphane Sessègnon,bj BEN,"CC,DL",Montpellier,fr Ligue 1,33.0,1984.0,10.9,502.0,446.0,53.0,20.0,9.0,5.0,30.0,10.0,21.0,8.0,10.0,0.0,392.0,3.0,11.0
2288,Lee Seung-woo,kr KOR,"CC,DL",Hellas Verona,it Serie A,19.0,1998.0,4.0,164.0,156.0,8.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,126.0,0.0,4.0
2289,Stephan El Shaarawy,it ITA,DL,Roma,it Serie A,24.0,1992.0,23.9,1003.0,959.0,42.0,3.0,9.0,8.0,35.0,24.0,14.0,9.0,0.0,0.0,812.0,2.0,30.0
2290,Meritan Shabani,al ALB,DL,Bayern Munich,de Bundesliga,18.0,1999.0,0.6,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
2291,Xherdan Shaqiri,ch SUI,"CC,DL",Stoke City,eng Premier League,25.0,1991.0,33.8,1293.0,1043.0,242.0,82.0,15.0,11.0,201.0,29.0,88.0,48.0,32.0,4.0,923.0,8.0,33.0
2292,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22.0,1995.0,8.8,585.0,495.0,89.0,5.0,0.0,2.0,30.0,77.0,7.0,0.0,6.0,0.0,465.0,1.0,23.0
2293,Ryan Shawcross,eng ENG,DF,Stoke City,eng Premier League,29.0,1987.0,26.3,668.0,648.0,18.0,17.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,449.0,2.0,5.0
2294,Jonjo Shelvey,eng ENG,CC,Newcastle Utd,eng Premier League,25.0,1992.0,25.2,1480.0,1302.0,165.0,107.0,21.0,23.0,79.0,6.0,45.0,24.0,13.0,1.0,1031.0,13.0,21.0
2295,Gaku Shibasaki,jp JPN,"CC,DL",Getafe,es La Liga,25.0,1992.0,11.1,357.0,323.0,33.0,11.0,4.0,6.0,26.0,2.0,15.0,3.0,4.0,0.0,256.0,1.0,8.0
2296,Djibril Sidibé,fr FRA,DF,Monaco,fr Ligue 1,25.0,1992.0,23.9,1688.0,1404.0,280.0,30.0,4.0,16.0,58.0,249.0,1.0,0.0,0.0,0.0,1414.0,4.0,32.0
2297,Sidnei,br BRA,DF,La Coruña,es La Liga,27.0,1989.0,19.8,769.0,739.0,29.0,29.0,2.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,642.0,1.0,2.0
2298,Jaime Sierra Mateos,es ESP,"DL,CC",Leganés,es La Liga,19.0,1998.0,0.3,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2299,Vincent Sierro,ch SUI,"CC,DL",Freiburg,de Bundesliga,21.0,1995.0,2.4,66.0,64.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0
2300,Gylfi Sigurðsson,is ISL,"CC,DL",Everton,eng Premier League,27.0,1989.0,25.1,861.0,703.0,152.0,63.0,6.0,0.0,150.0,5.0,75.0,36.0,37.0,0.0,562.0,6.0,40.0
2301,Kolbeinn Sigþórsson,is ISL,DL,Nantes,fr Ligue 1,27.0,1990.0,0.3,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
2302,Adrien Silva,pt POR,CC,Leicester City,eng Premier League,28.0,1989.0,8.5,439.0,419.0,18.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,353.0,2.0,8.0
2303,André Silva,pt POR,DL,Milan,it Serie A,21.0,1995.0,10.4,313.0,296.0,13.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,232.0,4.0,16.0
2304,Bernardo Silva,pt POR,"DL,CC",Manchester City,eng Premier League,22.0,1994.0,17.0,1000.0,969.0,30.0,6.0,2.0,6.0,50.0,14.0,10.0,1.0,0.0,0.0,836.0,1.0,22.0
2305,David Silva,es ESP,CC,Manchester City,eng Premier League,31.0,1986.0,27.0,2520.0,2429.0,81.0,26.0,18.0,4.0,74.0,7.0,48.0,0.0,27.0,0.0,2183.0,10.0,43.0
2306,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,26.0,1991.0,23.1,1128.0,838.0,285.0,28.0,0.0,7.0,54.0,257.0,0.0,0.0,0.0,0.0,891.0,5.0,38.0
2307,Jonathan Silva,ar ARG,DF,Roma,it Serie A,23.0,1994.0,1.2,86.0,65.0,21.0,2.0,0.0,0.0,5.0,18.0,1.0,0.0,1.0,0.0,72.0,0.0,3.0
2308,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,32.0,1984.0,23.5,1723.0,1663.0,55.0,49.0,0.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,1650.0,5.0,4.0
2309,Matías Silvestre,ar ARG,DF,Sampdoria,it Serie A,32.0,1984.0,34.0,2250.0,2133.0,112.0,111.0,0.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,1986.0,5.0,9.0
2310,Marco Silvestri,it ITA,PO,Hellas Verona,it Serie A,26.0,1991.0,2.0,55.0,28.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0
2311,Giovanni Simeone,ar ARG,DL,Fiorentina,it Serie A,22.0,1995.0,33.3,561.0,527.0,29.0,0.0,3.0,2.0,19.0,2.0,0.0,0.0,0.0,0.0,383.0,5.0,24.0
2312,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,21.0,1996.0,3.5,116.0,113.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,1.0
2313,Stefan Simić,cz CZE,DF,Crotone,it Serie A,22.0,1995.0,6.2,211.0,195.0,15.0,8.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,165.0,1.0,2.0
2314,David Simón,es ESP,DF,Las Palmas,es La Liga,28.0,1988.0,8.0,525.0,426.0,99.0,9.0,1.0,3.0,29.0,90.0,0.0,0.0,0.0,0.0,413.0,0.0,10.0
2315,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,30.0,1987.0,25.6,1195.0,905.0,288.0,22.0,2.0,6.0,23.0,266.0,0.0,0.0,0.0,0.0,898.0,2.0,26.0
2316,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,20.0,1996.0,0.8,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2317,Josh Sims,eng ENG,"DL,CC",Southampton,eng Premier League,20.0,1997.0,1.8,65.0,63.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,1.0
2318,Jerome Sinclair,eng ENG,"CC,DL",Watford,eng Premier League,20.0,1996.0,0.3,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2319,Giovanni Sio,ci CIV,DL,Montpellier,fr Ligue 1,28.0,1989.0,24.4,635.0,591.0,42.0,0.0,2.0,4.0,30.0,3.0,0.0,0.0,0.0,0.0,421.0,2.0,31.0
2320,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,28.0,1988.0,22.9,744.0,704.0,35.0,27.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,547.0,5.0,5.0
2321,Tobias Sippel,de GER,PO,M'Gladbach,de Bundesliga,29.0,1988.0,4.8,188.0,139.0,48.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1.0,0.0
2322,Salvatore Sirigu,it ITA,PO,Torino,it Serie A,30.0,1987.0,37.0,1310.0,867.0,439.0,120.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,926.0,4.0,2.0
2323,Moussa Sissoko,fr FRA,"CC,DL",Tottenham,eng Premier League,27.0,1989.0,15.4,900.0,879.0,20.0,6.0,3.0,6.0,19.0,11.0,2.0,0.0,0.0,0.0,740.0,1.0,24.0
2324,Pione Sisto,dk DEN,"DL,CC",Celta Vigo,es La Liga,22.0,1995.0,28.0,1075.0,1010.0,60.0,22.0,6.0,18.0,78.0,12.0,26.0,10.0,4.0,0.0,863.0,5.0,20.0
2325,Antonio Sivera,es ESP,PO,Alavés,es La Liga,20.0,1996.0,0.7,15.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2326,Ellyes Skhiri,tn TUN,CC,Montpellier,fr Ligue 1,22.0,1995.0,33.9,1584.0,1552.0,28.0,26.0,7.0,27.0,8.0,2.0,0.0,0.0,0.0,0.0,1355.0,4.0,26.0
2327,Łukasz Skorupski,pl POL,PO,Roma,it Serie A,26.0,1991.0,1.0,37.0,29.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
2328,Milan Škriniar,sk SVK,DF,Inter,it Serie A,22.0,1995.0,38.0,2387.0,2293.0,88.0,87.0,3.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,2172.0,6.0,6.0
4659,Islam Slimani,dz ALG,DL,Leicester City,eng Premier League,29.0,1988.0,4.3,165.0,163.0,1.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,9.0
2331,Naïm Sliti,tn TUN,"DL,CC",Dijon,fr Ligue 1,25.0,1992.0,25.4,930.0,764.0,153.0,61.0,17.0,6.0,112.0,10.0,72.0,23.0,29.0,1.0,625.0,13.0,32.0
2332,Chris Smalling,eng ENG,DF,Manchester Utd,eng Premier League,27.0,1989.0,28.2,1140.0,1122.0,17.0,15.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,998.0,1.0,10.0
2333,Adam Smith,eng ENG,"DF,CC",Bournemouth,eng Premier League,26.0,1991.0,23.0,1119.0,920.0,198.0,21.0,1.0,7.0,35.0,171.0,6.0,2.0,0.0,0.0,898.0,1.0,27.0
2334,Tommy Smith,eng ENG,DF,Huddersfield,eng Premier League,25.0,1992.0,21.2,1118.0,835.0,280.0,21.0,1.0,1.0,64.0,259.0,0.0,0.0,0.0,0.0,773.0,3.0,29.0
2335,Wesley Sneijder,nl NED,"CC,DL",Nice,fr Ligue 1,33.0,1984.0,4.4,311.0,278.0,31.0,12.0,1.0,2.0,24.0,3.0,12.0,5.0,7.0,0.0,248.0,2.0,6.0
2336,Cédric Soares,pt POR,DF,Southampton,eng Premier League,25.0,1991.0,31.0,1760.0,1381.0,374.0,31.0,2.0,19.0,137.0,343.0,0.0,0.0,0.0,0.0,1273.0,5.0,49.0
2337,Ramadan Sobhi,eg EGY,"CC,DL",Stoke City,eng Premier League,20.0,1997.0,13.8,452.0,433.0,18.0,2.0,1.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,340.0,1.0,15.0
2338,Rubén Sobrino,es ESP,"DL,CC",Alavés,es La Liga,25.0,1992.0,16.3,407.0,396.0,7.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,290.0,4.0,14.0
2339,Dominic Solanke,eng ENG,DL,Liverpool,eng Premier League,19.0,1997.0,6.6,201.0,193.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,148.0,1.0,5.0
2340,Carlos Soler,es ESP,CC,Valencia,es La Liga,20.0,1997.0,26.3,1002.0,978.0,20.0,14.0,4.0,9.0,54.0,2.0,4.0,1.0,2.0,0.0,814.0,4.0,26.0
2341,Somália,br BRA,"CC,DL",Toulouse,fr Ligue 1,28.0,1988.0,22.2,643.0,617.0,23.0,3.0,2.0,2.0,32.0,19.0,0.0,0.0,0.0,0.0,482.0,3.0,20.0
2342,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,28.0,1988.0,29.2,1256.0,943.0,312.0,66.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,1.0,1.0
2343,Kévin Soni,cm CMR,CC,Girona,es La Liga,19.0,1998.0,0.2,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2344,Jérémy Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,33.0,1983.0,29.0,1110.0,1046.0,59.0,58.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,954.0,5.0,5.0
2345,Oliver Sorg,de GER,"DF,CC",Hannover 96,de Bundesliga,27.0,1990.0,18.7,759.0,668.0,88.0,14.0,0.0,6.0,25.0,74.0,0.0,0.0,0.0,0.0,523.0,3.0,16.0
2346,David Soria,es ESP,PO,Sevilla,es La Liga,24.0,1993.0,14.0,377.0,247.0,130.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0
2347,Roberto Soriano,it ITA,"CC,DL",Villarreal,es La Liga,26.0,1991.0,12.7,511.0,496.0,8.0,2.0,3.0,2.0,18.0,2.0,3.0,0.0,1.0,0.0,395.0,7.0,18.0
2348,Stefano Sorrentino,it ITA,PO,Chievo,it Serie A,38.0,1979.0,38.0,1196.0,657.0,536.0,142.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,3.0,0.0
2349,Pape Souaré,sn SEN,DF,Crystal Palace,eng Premier League,27.0,1990.0,0.1,11.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2350,Rayan Souici,fr FRA,CC,Saint-Étienne,fr Ligue 1,19.0,1998.0,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2351,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,25.0,1992.0,13.2,586.0,561.0,22.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,540.0,3.0,1.0
2352,Boubakary Soumaré,fr FRA,CC,Lille,fr Ligue 1,18.0,1999.0,5.7,347.0,344.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,295.0,1.0,7.0
2353,Samuel Souprayen,fr FRA,DF,Hellas Verona,it Serie A,28.0,1989.0,17.6,850.0,710.0,137.0,20.0,1.0,4.0,13.0,117.0,0.0,0.0,0.0,0.0,693.0,3.0,12.0
2354,Arnaud Souquet,fr FRA,DF,Nice,fr Ligue 1,25.0,1992.0,26.8,1666.0,1397.0,268.0,35.0,2.0,11.0,59.0,233.0,0.0,0.0,0.0,0.0,1423.0,1.0,32.0
2355,Çağlar Söyüncü,tr TUR,DF,Freiburg,de Bundesliga,21.0,1996.0,23.9,1146.0,1093.0,53.0,51.0,0.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,930.0,0.0,18.0
2356,Luca Sparandeo,it ITA,DF,Benevento,it Serie A,17.0,1999.0,0.4,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2357,Julián Speroni,ar ARG,PO,Crystal Palace,eng Premier League,38.0,1979.0,11.0,312.0,180.0,132.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
2358,Leonardo Spinazzola,it ITA,DF,Atalanta,it Serie A,24.0,1993.0,16.7,980.0,857.0,122.0,14.0,1.0,10.0,65.0,108.0,0.0,0.0,0.0,0.0,741.0,1.0,38.0
2359,Nicolás Spolli,ar ARG,DF,Genoa,it Serie A,34.0,1983.0,20.0,634.0,602.0,28.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,4.0,3.0
2360,Marco Sportiello,it ITA,PO,Fiorentina,it Serie A,25.0,1992.0,35.6,1049.0,700.0,343.0,73.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,6.0,0.0
2361,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,20.0,1997.0,9.7,373.0,370.0,3.0,2.0,0.0,4.0,17.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,17.0
4725,Kostas Stafylidis,gr GRE,"DF,CC",Stoke City,eng Premier League,23.0,1993.0,4.1000000000000005,157.0,108.0,48.0,2.0,0.0,0.0,10.0,46.0,0.0,0.0,0.0,0.0,102.0,1.0,6.0
2364,Benjamin Stambouli,fr FRA,"DF,CC",Schalke 04,de Bundesliga,26.0,1990.0,24.4,1373.0,1325.0,41.0,39.0,2.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1074.0,7.0,25.0
2365,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,27.0,1989.0,14.3,571.0,509.0,57.0,12.0,4.0,2.0,71.0,6.0,38.0,23.0,13.0,0.0,398.0,5.0,33.0
2366,Caleb Stanko,us USA,DF,Freiburg,de Bundesliga,24.0,1993.0,2.1,130.0,128.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,5.0
2367,Niklas Stark,de GER,"DF,CC",Hertha BSC,de Bundesliga,22.0,1995.0,24.6,1071.0,1019.0,47.0,47.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,859.0,5.0,8.0
2368,Tom Starke,de GER,PO,Bayern Munich,de Bundesliga,36.0,1981.0,2.0,57.0,47.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0
2369,Timo Stavitski,fi FIN,"CC,DL",Caen,fr Ligue 1,18.0,1999.0,4.5,128.0,128.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,7.0
2370,Renato Steffen,ch SUI,"DL,CC",Wolfsburg,de Bundesliga,25.0,1991.0,7.3,232.0,217.0,14.0,1.0,0.0,6.0,9.0,13.0,0.0,0.0,0.0,0.0,179.0,1.0,7.0
2371,Marc Stendera,de GER,CC,Eint Frankfurt,de Bundesliga,21.0,1995.0,4.1,164.0,147.0,15.0,7.0,0.0,4.0,8.0,2.0,6.0,0.0,4.0,0.0,110.0,2.0,5.0
2372,Pascal Stenzel,de GER,"CC,DF",Freiburg,de Bundesliga,21.0,1996.0,21.6,1109.0,849.0,255.0,33.0,0.0,29.0,42.0,217.0,5.0,5.0,0.0,0.0,863.0,5.0,33.0
2373,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,28.0,1989.0,36.0,1763.0,1726.0,31.0,9.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,6.0,13.0
2374,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,23.0,1994.0,22.0,983.0,906.0,76.0,31.0,1.0,9.0,9.0,45.0,0.0,0.0,0.0,0.0,737.0,1.0,21.0
4751,Mariusz Stępiński,pl POL,DL,Chievo,it Serie A,22.0,1995.0,7.9,157.0,150.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,113.0,1.0,4.0
2377,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,22.0,1994.0,28.7,1221.0,1199.0,19.0,1.0,9.0,4.0,39.0,9.0,6.0,2.0,1.0,0.0,998.0,3.0,49.0
2378,Ognjen Stijepović,me MNE,"DL,CC",Sampdoria,it Serie A,17.0,1999.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2379,Lars Stindl,de GER,"DL,CC",M'Gladbach,de Bundesliga,28.0,1988.0,30.3,1626.0,1558.0,57.0,8.0,4.0,11.0,19.0,12.0,8.0,1.0,7.0,0.0,1330.0,11.0,53.0
2380,Valentin Stocker,ch SUI,CC,Hertha BSC,de Bundesliga,28.0,1989.0,0.6,18.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0
2381,Adrian Stoian,ro ROU,"CC,DL",Crotone,it Serie A,26.0,1991.0,23.7,1055.0,1004.0,44.0,18.0,7.0,4.0,68.0,15.0,9.0,6.0,1.0,1.0,644.0,7.0,45.0
2382,John Stones,eng ENG,DF,Manchester City,eng Premier League,23.0,1994.0,14.5,1250.0,1224.0,26.0,23.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,1197.0,0.0,2.0
